class,seed_index,level,time_change_pct,sale_gold_change,sale_gold_change_pct
MAGE,25,99,0.03355369952209308,6922,0.0008364380648773206
MAGE,25,100,0.032963165889365875,10019,0.0011760110847802707
MAGE,26,1,,0,
MAGE,26,2,0.0,0,0.0
MAGE,26,3,0.0,0,0.0
MAGE,26,4,0.0,0,0.0
MAGE,26,5,0.0,0,0.0
MAGE,26,6,0.0,0,0.0
MAGE,26,7,0.0,0,0.0
MAGE,26,8,0.0,0,0.0
MAGE,26,9,0.0,0,0.0
MAGE,26,10,0.0,0,0.0
MAGE,26,11,0.0,0,0.0
MAGE,26,12,0.0,0,0.0
MAGE,26,13,0.0,0,0.0
MAGE,26,14,0.0,0,0.0
MAGE,26,15,0.0,0,0.0
MAGE,26,16,0.0,0,0.0
MAGE,26,17,0.0,0,0.0
MAGE,26,18,0.0,0,0.0
MAGE,26,19,0.0,0,0.0
MAGE,26,20,0.0,0,0.0
MAGE,26,21,0.0,0,0.0
MAGE,26,22,0.0,0,0.0
MAGE,26,23,0.0,0,0.0
MAGE,26,24,0.0,0,0.0
MAGE,26,25,0.0,0,0.0
MAGE,26,26,0.0,251,0.0017202363810309151
MAGE,26,27,0.0,255,0.0015542268845702978
MAGE,26,28,0.0,255,0.001388238095567651
MAGE,26,29,0.0,255,0.001245096334567819
MAGE,26,30,0.0,255,0.0011211038344338675
MAGE,26,31,0.0,255,0.0010118020559612972
MAGE,26,32,0.0,255,0.0009183876771512445
MAGE,26,33,0.0,942,0.0030794091352648323
MAGE,26,34,0.0,973,0.0029009344884922683
MAGE,26,35,0.0,973,0.002651812880660742
MAGE,26,36,0.0,973,0.0024335594501101454
MAGE,26,37,0.0,973,0.0022369017848244965
MAGE,26,38,0.0,973,0.0020602606113140354
MAGE,26,39,0.0,973,0.0018997893342476146
MAGE,26,40,0.0,973,0.0017570430882685173
MAGE,26,41,0.0,973,0.0016274574042185463
MAGE,26,42,0.0,973,0.0015111651340937726
MAGE,26,43,0.0,973,0.0014058967151786561
MAGE,26,44,0.0,973,0.001309426128059954
MAGE,26,45,0.0,973,0.0012239926100443554
MAGE,26,46,0.023920363589535754,973,0.0011445731926462699
MAGE,26,47,0.0282855425520534,13,1.4322173824687923e-05
MAGE,26,48,0.028891910265116394,509,0.000525931741290897
MAGE,26,49,0.016354567012832888,1501,0.001456773917185572
MAGE,26,50,0.01575572326648622,2018,0.0018405043047398095
MAGE,26,51,0.015192258025309435,3526,0.0030277208885154394
MAGE,26,52,0.01319415938545454,1470,0.0011893637962723247
MAGE,26,53,0.01132470768099303,871,0.0006648438596990047
MAGE,26,54,0.013679142044220605,1419,0.0010229268029293692
MAGE,26,55,0.013224364569275338,4158,0.0028324931405698806
MAGE,26,56,0.014077117006427997,5307,0.0034215686273153523
MAGE,26,57,0.014849463563137988,8123,0.004959227009693201
MAGE,26,58,0.011973180076618739,8733,0.005052970381669297
MAGE,26,59,0.013909656779209634,8080,0.004437281310476493
MAGE,26,60,0.012350530511429092,8702,0.004537423114081562
MAGE,26,61,0.011971095246376962,10494,0.005204948363357609
MAGE,26,62,0.009511329049716188,8669,0.0041003728321609145
MAGE,26,63,0.010257672739211188,7983,0.0035961667376183115
MAGE,26,64,0.010956502684345004,5417,0.002327687217240637
MAGE,26,65,0.009676514132550551,4732,0.0019388734736169866
MAGE,26,66,0.010347682119205004,2041,0.0007988775914569146
MAGE,26,67,0.010979258351095922,3370,0.0012608204018382807
MAGE,26,68,0.010695091844103999,18722,0.006709016800687806
MAGE,26,69,0.010414858531504478,3432,0.0011780160457774969
MAGE,26,70,0.010144988798233001,2735,0.0008997905353469449
MAGE,26,71,0.009887040561573635,3463,0.0010923718706923324
MAGE,26,72,0.008835483300928537,7156,0.0021653673690780195
MAGE,26,73,0.0086247451779764,433,0.0001259464072589367
MAGE,26,74,0.00764514304063546,-368,-0.00010279426000403546
MAGE,26,75,0.008947878607123982,1154,0.0003097546068753232
MAGE,26,76,0.009459292299407451,1133,0.0002923957426403945
MAGE,26,77,0.007812444513888295,3463,0.000859829060173567
MAGE,26,78,0.008329284375641066,4257,0.0010190875041615755
MAGE,26,79,0.008138627962961387,-623,-0.0001436216784944655
MAGE,26,80,0.0072915285695307475,-581,-0.00012910554034739619
MAGE,26,81,0.007128784736631921,1930,0.0004135947009542562
MAGE,26,82,0.006337858564342547,3607,0.0007458230497414675
MAGE,26,83,0.005584824171123159,2758,0.0005509145212911903
MAGE,26,84,0.0066804729774938565,3628,0.0006997939004715903
MAGE,26,85,0.005944843739791317,4497,0.0008379182339091074
MAGE,26,86,0.005821399464434052,3617,0.0006512537500835691
MAGE,26,87,0.005131567693927863,5411,0.0009416878515189353
MAGE,26,88,0.005030602833899778,5442,0.0009168443843021734
MAGE,26,89,0.004380705184026112,10915,0.0017805939187987008
MAGE,26,90,0.0048290515742621665,12774,0.002017555407585192
MAGE,26,91,0.004733279689506098,12774,0.001953571254875719
MAGE,26,92,0.004641280580885976,11818,0.0017509976241614211
MAGE,26,93,0.0050594485201171935,12753,0.001831760053772058
MAGE,26,94,0.0039703218442044275,8850,0.0012319203096966547
MAGE,26,95,0.0034083826737196787,9828,0.0013264537782609054
MAGE,26,96,0.002866958777913986,9807,0.0012836285416373272
MAGE,26,97,0.0032853978147340257,11809,0.0015009461464154938
MAGE,26,98,0.0036875365872823807,14876,0.0018354480977089693
MAGE,26,99,0.0031693998967741166,43816,0.005250600197070909
MAGE,26,100,0.0022239717466732145,20027,0.0023311715173557346
MAGE,27,1,,0,
MAGE,27,2,0.0,0,0.0
MAGE,27,3,0.0,0,0.0
MAGE,27,4,0.0,0,0.0
MAGE,27,5,0.0,0,0.0
MAGE,27,6,0.0,0,0.0
MAGE,27,7,0.0,0,0.0
MAGE,27,8,0.0,0,0.0
MAGE,27,9,0.0,0,0.0
MAGE,27,10,0.0,0,0.0
MAGE,27,11,0.0,0,0.0
MAGE,27,12,0.0,0,0.0
MAGE,27,13,0.0,0,0.0
MAGE,27,14,0.0,0,0.0
MAGE,27,15,0.0,0,0.0
MAGE,27,16,0.0,138,0.004305895832268369
MAGE,27,17,0.0,139,0.0035764514088931776
MAGE,27,18,0.0,139,0.0029909627736968147
MAGE,27,19,0.0,139,0.002530367596875749
MAGE,27,20,0.0,139,0.002154317981672982
MAGE,27,21,0.0,139,0.0018463487192255101
MAGE,27,22,0.0,139,0.001600900558385021
MAGE,27,23,0.0,139,0.0013931881718054484
MAGE,27,24,0.0,139,0.0012205659210895448
MAGE,27,25,0.0,139,0.0010757509786518682
MAGE,27,26,0.0,139,0.0009534215831275006
MAGE,27,27,0.0,139,0.0008488180544441448
MAGE,27,28,0.0,140,0.0007634905369480194
MAGE,27,29,0.004489136290186657,-725,-0.003550067656943323
MAGE,27,30,0.0,-15797,-0.06967243897774145
MAGE,27,31,0.003930817610053872,-440,-0.0017523689937903875
MAGE,27,32,0.007383888355616541,-440,-0.0015888945515296626
MAGE,27,33,0.0,-6983,-0.022947873361789384
MAGE,27,34,0.0032748231595602917,-461,-0.0013810451995777129
MAGE,27,35,0.012375088945959511,-135,-0.0003696817784781814
MAGE,27,36,0.01172264228357367,-135,-0.00033875827526452795
MAGE,27,37,0.06120291548434853,509,0.0011725212526458861
MAGE,27,38,0.0026427061310840827,2423,0.005139568122292104
MAGE,27,39,0.0880038218802559,3569,0.0069910902090963845
MAGE,27,40,0.08374007082017076,4225,0.0076509219505860315
MAGE,27,41,0.08437471495028603,7047,0.011823820345302494
MAGE,27,42,0.08269138703920209,8322,0.01296410809872306
MAGE,27,43,0.07690868652434624,7469,0.010820340751349633
MAGE,27,44,0.07360986770117428,8332,0.011250400302653674
MAGE,27,45,0.06671114076051143,8332,0.010506097186779861
MAGE,27,46,0.11701038467164526,5610,0.006616028067440993
MAGE,27,47,0.10706826040405293,6538,0.007221157696046809
MAGE,27,48,0.10459015840347252,6538,0.006764829467420519
MAGE,27,49,0.07303060793923954,6083,0.005911778461031858
MAGE,27,50,0.06404448748789093,5639,0.0051519258061238915
MAGE,27,51,0.060219197880284625,4118,0.0035400867195667374
MAGE,27,52,0.09293950219280145,-10653,-0.008626952172863245
MAGE,27,53,0.08833055255668132,3580,0.0027345656569366383
MAGE,27,54,0.08400970176556388,6818,0.004917360681311322
MAGE,27,55,0.10350610555003303,5679,0.0038725324343014123
MAGE,27,56,0.100162288264527,4011,0.0025886187591028786
MAGE,27,57,0.09564566958100151,526,0.00032162075336295004
MAGE,27,58,0.09137188356611592,-65,-3.7665565000288836e-05
MAGE,27,59,0.08847422182900466,1158,0.000637045923657098
MAGE,27,60,0.08460142709250107,1158,0.0006051090295944306
MAGE,27,61,0.08526161284752032,1085,0.0005389863346083601
MAGE,27,62,0.0838530475341992,421,0.0001994420095741134
MAGE,27,63,0.07936507936507908,1697,0.000766071537583457
MAGE,27,64,0.07807327028175326,1687,0.0007259712822227371
MAGE,27,65,0.07394176845663125,1064,0.0004367482739686679
MAGE,27,66,0.0737573290510607,3715,0.001456409173594686
MAGE,27,67,0.0708459735871747,969,0.0003632317346013991
MAGE,27,68,0.06902349453563605,2374,0.0008524956324862387
MAGE,27,69,0.06808818713046616,1677,0.0005767047017046778
MAGE,27,70,0.06549118387908504,2415,0.0007957819274206912
MAGE,27,71,0.06383239903433591,955,0.000301673576008632
MAGE,27,72,0.0630391241551509,3875,0.0011739901195406688
MAGE,27,73,0.0599767882040414,3905,0.0011368315422588537
MAGE,27,74,0.06000349387431658,8378,0.002342941681798827
MAGE,27,75,0.057790620137798676,9142,0.0024574034434454717
MAGE,27,76,0.05784400916828414,8357,0.0021592769939626777
MAGE,27,77,0.05575945793336867,12277,0.003050848479424495
MAGE,27,78,0.05380831821411025,13084,0.003134064194987296
MAGE,27,79,0.05190078188190839,12266,0.0028308048852343504
MAGE,27,80,0.051388477122249476,15528,0.0034534405852548744
MAGE,27,81,0.04895960832314028,15528,0.003328678285652309
MAGE,27,82,0.04599207424254015,15528,0.003211072014530636
MAGE,27,83,0.04811399315300946,15528,0.0031025024491482256
MAGE,27,84,0.04588236004370305,15528,0.0029944692511607585
MAGE,27,85,0.044916992216359475,15528,0.002892451715830191
MAGE,27,86,0.04340679692564908,15528,0.0027943231381888367
MAGE,27,87,0.04365104110568563,15528,0.0027015285541942546
MAGE,27,88,0.04168449836874366,15528,0.0026148130997549757
MAGE,27,89,0.04247278746725147,15528,0.0025302581716957206
MAGE,27,90,0.04108529199904343,17415,0.002745990530583775
MAGE,27,91,0.04184253607610877,17415,0.0026591765849293125
MAGE,27,92,0.041547410211428826,17415,0.0025767397485498833
MAGE,27,93,0.04177298646654837,17415,0.0024987469569470733
MAGE,27,94,0.039006374332828386,17415,0.0024225425475643547
MAGE,27,95,0.03924133420536435,17415,0.0023485254108557285
MAGE,27,96,0.03803709567755664,17415,0.0022781180636588516
MAGE,27,97,0.036896922142815036,17415,0.002212447055627287
MAGE,27,98,0.035777190664898484,17415,0.0021470549483426637
MAGE,27,99,0.03694559085911653,17415,0.0020843991167751597
MAGE,27,100,0.03496874944670658,17415,0.00202434039457966
MAGE,28,1,,0,
MAGE,28,2,0.0,0,0.0
MAGE,28,3,0.0,0,0.0
MAGE,28,4,0.0,0,0.0
MAGE,28,5,0.0,0,0.0
MAGE,28,6,0.0,49,0.03994424110018713
MAGE,28,7,0.0,51,0.024046848919767605
MAGE,28,8,0.0,51,0.01520132817878217
MAGE,28,9,0.0,51,0.010314428267199638
MAGE,28,10,0.0,51,0.0072874945165279925
MAGE,28,11,0.0,51,0.005321091345411588
MAGE,28,12,0.0,51,0.004006797413969032
MAGE,28,13,0.0,51,0.0030980740913566507
MAGE,28,14,0.0,51,0.0024477466092687195
MAGE,28,15,0.0,51,0.001968737224911088
MAGE,28,16,0.0,51,0.0016034544067178302
MAGE,28,17,0.0,51,0.0013181077245461026
MAGE,28,18,0.0,51,0.0010985538507757298
MAGE,28,19,0.0,51,0.0009252937762438407
MAGE,28,20,0.0,51,0.000788558419340113
MAGE,28,21,0.0,51,0.000675803440852718
MAGE,28,22,0.0,51,0.0005850272932539369
MAGE,28,23,0.0,51,0.00050989689883707
MAGE,28,24,0.0,51,0.0004462018771356213
MAGE,28,25,0.0,51,0.00039348691205365327
MAGE,28,26,0.0,51,0.0003489451627203266
MAGE,28,27,0.0,51,0.0003107430451176896
MAGE,28,28,0.0,51,0.0002777700921940962
MAGE,28,29,0.0,51,0.00024928073953933705
MAGE,28,30,0.0,51,0.00022445082823452367
MAGE,28,31,0.0,51,0.0002030105428652007
MAGE,28,32,0.0,51,0.00018413907598713308
MAGE,28,33,0.0,51,0.00016774332114444235
MAGE,28,34,0.0,51,0.00015291694928087907
MAGE,28,35,0.0,51,0.00013984825477653118
MAGE,28,36,0.0,51,0.00012829012927539907
MAGE,28,37,0.0,51,0.00011795750065601851
MAGE,28,38,0.0,51,0.00010868949262832217
MAGE,28,39,0.0,51,0.0001004068465704222
MAGE,28,40,0.0,51,9.281751329748289e-05
MAGE,28,41,0.0,51,8.608979202850975e-05
MAGE,28,42,0.0,51,7.999670350589128e-05
MAGE,28,43,0.0,51,7.44017975229383e-05
MAGE,28,44,0.0,51,6.93051546818424e-05
MAGE,28,45,0.0,51,6.469422761945509e-05
MAGE,28,46,0.0,51,6.04252394342808e-05
MAGE,28,47,0.0,51,5.657095929478828e-05
MAGE,28,48,0.0,51,5.305083492501694e-05
MAGE,28,49,0.0,6607,0.006452933754497181
MAGE,28,50,0.0,6607,0.006062740064138872
MAGE,28,51,0.0,6607,0.005705582594339731
MAGE,28,52,0.0,6607,0.0053797886510942305
MAGE,28,53,0.0,5570,0.004280052749616736
MAGE,28,54,0.0,5015,0.003641001334164784
MAGE,28,55,0.0,5015,0.003442379377571747
MAGE,28,56,0.0,6701,0.004355057200511325
MAGE,28,57,0.0,5569,0.0034276517349995927
MAGE,28,58,0.0,6175,0.003602474988406712
MAGE,28,59,0.0,6175,0.003419686746175543
MAGE,28,60,0.0,6771,0.0035624396816036352
MAGE,28,61,0.0,4293,0.002148778758392922
MAGE,28,62,0.0,2390,0.0011400941706263268
MAGE,28,63,0.0,3615,0.0016431177963349697
MAGE,28,64,0.0,3604,0.0015619860173732292
MAGE,28,65,0.0,5548,0.0022939977701419423
MAGE,28,66,0.0,5569,0.0021982923748442573
MAGE,28,67,0.0,6920,0.0026118744425263074
MAGE,28,68,0.0,6920,0.002502752883493109
MAGE,28,69,0.0,6942,0.002404721809479149
MAGE,28,70,0.0008398068444215312,6879,0.002283103924094476
MAGE,28,71,0.0,7603,0.0024183410394229554
MAGE,28,72,0.0,6145,0.0018748710797211743
MAGE,28,73,0.0,9148,0.002683320878982265
MAGE,28,74,0.0,7666,0.0021601180122177155
MAGE,28,75,-0.0014823049842460634,9916,0.002685050551054502
MAGE,28,76,-0.0007232854518313125,9137,0.002377902179251379
MAGE,28,77,-0.0007060700845218371,11473,0.002871510844637548
MAGE,28,78,-0.0006902168661393482,13029,0.0031425957943032046
MAGE,28,79,-0.0013490907128543839,16277,0.0037815435315113888
MAGE,28,80,-0.00131869580984878,10579,0.0023687798673677207
MAGE,28,81,-0.0019342110353148811,12209,0.002635289410224395
MAGE,28,82,-0.0012610897076159588,12209,0.0025419016105754366
MAGE,28,83,-0.0012347127132161795,13052,0.002625503983555433
MAGE,28,84,-0.0006042004011885815,10502,0.0020399559184536287
MAGE,28,85,-0.0011829279833452944,10502,0.0019703639106527504
MAGE,28,86,-0.0011584331033875905,11389,0.0020649616445211905
MAGE,28,87,-0.001134680956083045,11389,0.0019958838947342628
MAGE,28,88,-0.000556210648094968,12361,0.0020972339733749124
MAGE,28,89,-0.0010898648022727997,16018,0.002629767008843764
MAGE,28,90,-0.0010678968838773173,15088,0.0023986096318040495
MAGE,28,91,-0.0015702202495582185,13194,0.00203075297877664
MAGE,28,92,-0.0020530192213930043,14136,0.002108470242689897
MAGE,28,93,-0.0020142406816137104,15120,0.0021860397336759263
MAGE,28,94,-0.0019759136130614863,15087,0.002114420870014122
MAGE,28,95,-0.0019386231898121942,16091,0.002186912067769775
MAGE,28,96,-0.0014269338521000208,20080,0.0026466918024548036
MAGE,28,97,-0.002336099274879988,20070,0.002569155778719967
MAGE,28,98,-0.0018354180623458838,23933,0.002974641903019659
MAGE,28,99,-0.0027043228600920344,22916,0.002765102387503049
MAGE,28,100,-0.0026567716681857867,22896,0.00268325767451838
MAGE,29,1,,0,
MAGE,29,2,0.0,0,0.0
MAGE,29,3,0.0,0,0.0
MAGE,29,4,0.0,0,0.0
MAGE,29,5,0.0,0,0.0
MAGE,29,6,0.0,0,0.0
MAGE,29,7,0.0,0,0.0
MAGE,29,8,0.0,0,0.0
MAGE,29,9,0.0,0,0.0
MAGE,29,10,0.0,0,0.0
MAGE,29,11,0.0,516,0.05400285712791053
MAGE,29,12,0.0,525,0.04133571846989259
MAGE,29,13,0.26359932901989236,362,0.02200642684930809
MAGE,29,14,0.2043735949315284,484,0.02333290267093613
MAGE,29,15,0.15892636411796168,484,0.018794496163820895
MAGE,29,16,0.15382248884787675,643,0.020299856985461773
MAGE,29,17,0.12167094768149589,643,0.016761845971924316
MAGE,29,18,0.10792660990526226,643,0.013981029721321647
MAGE,29,19,0.10711225364181676,958,0.017474465482925083
MAGE,29,20,0.08670520231213175,958,0.01488233479287615
MAGE,29,21,0.07836990595611049,319,0.0042673547229865605
MAGE,29,22,0.07124762507917382,939,0.010845626198041636
MAGE,29,23,0.11570726063061532,54,0.0005427064226681821
MAGE,29,24,0.1061148693460634,4693,0.04137936020789379
MAGE,29,25,0.05494840954880509,-27,-0.00020965132190298164
MAGE,29,26,0.04512380844943209,238,0.001635216236728354
MAGE,29,27,0.03660130718954324,-272,-0.0016611038010316825
MAGE,29,28,0.03404338099406434,862,0.004702593169181313
MAGE,29,29,0.049877573229339944,586,0.002868683749501777
MAGE,29,30,0.07642338555597927,331,0.0014579615934984247
MAGE,29,31,0.07157911480495383,331,0.001317040180182083
MAGE,29,32,0.06716919173073155,34,0.00012245763982843272
MAGE,29,33,0.06315789473683164,382,0.0012507591322208356
MAGE,29,34,0.056235527621573134,392,0.0011714255480965718
MAGE,29,35,0.043767780660886046,709,0.0019352721612353463
MAGE,29,36,0.04442206888382039,698,0.0017454813164841099
MAGE,29,37,0.0421525923844257,698,0.0016038786841754415
MAGE,29,38,0.04005340453938633,688,0.0014552381232713074
MAGE,29,39,0.0991307000152597,-4758,-0.009294388504155204
MAGE,29,40,0.09444013948081142,2168,0.003920598051787572
MAGE,29,41,0.09012756516917353,7245,0.01214810710610248
MAGE,29,42,0.0861288399107707,7685,0.01195937441749173
MAGE,29,43,0.08447551266077546,8998,0.013017379720969835
MAGE,29,44,0.08090123981150388,7705,0.010392744162346368
MAGE,29,45,0.0775554521482924,7705,0.009692519200465988
MAGE,29,46,0.06885001860812423,6770,0.007965464850578918
MAGE,29,47,0.06254802795002679,5824,0.006418616810122124
MAGE,29,48,0.09792636624461615,6760,0.006989705053683792
MAGE,29,49,0.09423356698849972,6760,0.006562345436611494
MAGE,29,50,0.09233022382120204,6760,0.006167446763538642
MAGE,29,51,0.09359560560959768,8234,0.007069017867444849
MAGE,29,52,0.09029813186487434,30860,0.02496421243434188
MAGE,29,53,0.08574000771659485,6687,0.005100804700575168
MAGE,29,54,0.08281802120140291,6687,0.00481880198386353
MAGE,29,55,0.08139627978971387,6687,0.004556507779596153
MAGE,29,56,0.08003097973408035,6687,0.004311247797939011
MAGE,29,57,0.0736266753188497,6687,0.004086755606125259
MAGE,29,58,0.07122335160192339,6687,0.0038766426678993327
MAGE,29,59,0.07360672975815774,6687,0.00368121621086015
MAGE,29,60,0.06675945098837399,6687,0.0034959114434851557
MAGE,29,61,0.06799513067128338,7034,0.0034950098002584085
MAGE,29,62,0.06282142743059271,7036,0.0033343416762976474
MAGE,29,63,0.06200140536518628,7036,0.0031754396800476314
MAGE,29,64,0.0601944280024469,7036,0.003027442014924553
MAGE,29,65,0.05846642565505711,7036,0.002890098120467144
MAGE,29,66,0.05776952799454449,7036,0.002760387530309494
MAGE,29,67,0.05802387267903608,7036,0.0026389694693707
MAGE,29,68,0.05471195501063342,7036,0.0025285707380140465
MAGE,29,69,0.05326627022590458,7036,0.0024216440848601195
MAGE,29,70,0.05187692412362832,7036,0.0023195014248189594
MAGE,29,71,0.049723619548003306,7036,0.0022243105675778807
MAGE,29,72,0.047665982646361016,7036,0.00213356825629063
MAGE,29,73,0.04730555446053053,7036,0.0020498016618741843
MAGE,29,74,0.04611872497097824,7036,0.001969376409549639
MAGE,29,75,0.04722497076550258,7036,0.0018926391154527877
MAGE,29,76,0.04461184042126032,7036,0.0018197341786763133
MAGE,29,77,0.044255999543163504,7036,0.0017507688739426541
MAGE,29,78,0.043250483079981805,7036,0.001687577837161669
MAGE,29,79,0.042935419676681796,7036,0.0016256285037652418
MAGE,29,80,0.04128929142248605,7036,0.0015671677867645784
MAGE,29,81,0.04166720920846245,7036,0.0015111613548723923
MAGE,29,82,0.04138255947947478,7036,0.0014569753572279964
MAGE,29,83,0.03863891312476664,7036,0.0014079506376107886
MAGE,29,84,0.03781225604995164,7036,0.0013592529161110534
MAGE,29,85,0.03820439350525895,7036,0.0013131363531204698
MAGE,29,86,0.03740721257816659,7036,0.0012684241835092536
MAGE,29,87,0.036063471710212625,7036,0.0012262028272091996
MAGE,29,88,0.03591329184600145,7036,0.0011872677327273706
MAGE,29,89,0.03518010565024543,7036,0.0011488172361628912
MAGE,29,90,0.0328538113113952,7036,0.0011118492554862414
MAGE,29,91,0.0343134667159406,7036,0.0010766297217967846
MAGE,29,92,0.032609202006250726,7036,0.001042782530547015
MAGE,29,93,0.03250001269532454,7036,0.001011201370482162
MAGE,29,94,0.0323777739035247,7036,0.0009804158396686802
MAGE,29,95,0.03127550297361559,7036,0.0009505774376306064
MAGE,29,96,0.03021119060864219,7036,0.0009219529049531161
MAGE,29,97,0.029203131329302856,7036,0.0008951949301394535
MAGE,29,98,0.0282148771034052,7036,0.000869022110250306
MAGE,29,99,0.02771329011270751,7036,0.0008438776966990247
MAGE,29,100,0.027224850486473606,7036,0.0008196439284180457
MAGE,30,1,,0,
MAGE,30,2,0.0,0,0.0
MAGE,30,3,0.0,0,0.0
MAGE,30,4,0.0,0,0.0
MAGE,30,5,0.0,0,0.0
MAGE,30,6,0.0,0,0.0
MAGE,30,7,0.0,0,0.0
MAGE,30,8,0.0,0,0.0
MAGE,30,9,0.0,0,0.0
MAGE,30,10,0.0,0,0.0
MAGE,30,11,0.0,0,0.0
MAGE,30,12,0.0,0,0.0
MAGE,30,13,0.0,0,0.0
MAGE,30,14,0.0,0,0.0
MAGE,30,15,0.0,0,0.0
MAGE,30,16,0.0,0,0.0
MAGE,30,17,0.0,0,0.0
MAGE,30,18,0.0,0,0.0
MAGE,30,19,0.0,0,0.0
MAGE,30,20,0.0,0,0.0
MAGE,30,21,0.0,0,0.0
MAGE,30,22,0.0,0,0.0
MAGE,30,23,0.0,0,0.0
MAGE,30,24,0.0,0,0.0
MAGE,30,25,0.0,0,0.0
MAGE,30,26,0.0,0,0.0
MAGE,30,27,0.0,0,0.0
MAGE,30,28,0.0,0,0.0
MAGE,30,29,0.0,0,0.0
MAGE,30,30,0.0,0,0.0
MAGE,30,31,0.0,0,0.0
MAGE,30,32,0.0,0,0.0
MAGE,30,33,0.0,0,0.0
MAGE,30,34,0.0,0,0.0
MAGE,30,35,0.0,0,0.0
MAGE,30,36,0.0,0,0.0
MAGE,30,37,0.0,0,0.0
MAGE,30,38,0.0,0,0.0
MAGE,30,39,0.0,0,0.0
MAGE,30,40,0.0,0,0.0
MAGE,30,41,0.0,0,0.0
MAGE,30,42,0.0,0,0.0
MAGE,30,43,0.0,0,0.0
MAGE,30,44,0.0,0,0.0
MAGE,30,45,0.0,0,0.0
MAGE,30,46,0.0,0,0.0
MAGE,30,47,0.0,0,0.0
MAGE,30,48,0.0,0,0.0
MAGE,30,49,0.0,0,0.0
MAGE,30,50,0.0,0,0.0
MAGE,30,51,0.0,1,8.633187276174681e-07
MAGE,30,52,0.0,1,8.134543705295982e-07
MAGE,30,53,0.0,1,7.672600776942318e-07
MAGE,30,54,0.0,1,7.2477919221825e-07
MAGE,30,55,0.0,1,6.852421519099039e-07
MAGE,30,56,0.0,1,6.486790660176212e-07
MAGE,30,57,0.0,1,6.147176545567845e-07
MAGE,30,58,0.0,1,5.830103511073048e-07
MAGE,30,59,0.0,1,5.533564051418693e-07
MAGE,30,60,0.0,1,5.258356194914882e-07
MAGE,30,61,0.0,1,5.00285812776724e-07
MAGE,30,62,0.0,1,4.770815964505459e-07
MAGE,30,63,0.0,1,4.5471759690940416e-07
MAGE,30,64,0.0,1,4.336063730292494e-07
MAGE,30,65,0.0,1,4.138916764873102e-07
MAGE,30,66,0.0,1,3.950398674845701e-07
MAGE,30,67,0.0,1,3.776621237960853e-07
MAGE,30,68,0.0,1,3.6196257102716345e-07
MAGE,30,69,0.0,1,3.464758924209832e-07
MAGE,30,70,0.0,1,3.3195859394652416e-07
MAGE,30,71,0.0,1,3.1818339074618507e-07
MAGE,30,72,0.0,1,3.05142577872175e-07
MAGE,30,73,0.0,1,2.93292368169773e-07
MAGE,30,74,0.0,1,2.818659528003309e-07
MAGE,30,75,0.0,1,2.7099436028521495e-07
MAGE,30,76,0.0,1,2.6048723178462296e-07
MAGE,30,77,0.0,6,1.5035421352393996e-06
MAGE,30,78,0.0,6,1.4502427925222605e-06
MAGE,30,79,0.0,6,1.397249871359918e-06
MAGE,30,80,0.0,6,1.3466259884964416e-06
MAGE,30,81,0.0,6,1.2981354879926243e-06
MAGE,30,82,0.0,6,1.2517993530636318e-06
MAGE,30,83,0.0,6,1.2095373813636456e-06
MAGE,30,84,0.0,6,1.1680049150086802e-06
MAGE,30,85,0.0,6,1.1285619994083618e-06
MAGE,30,86,0.0,6,1.0902607927576469e-06
MAGE,30,87,0.0,6,1.0535878169903867e-06
MAGE,30,88,0.0,6,1.0204123102042217e-06
MAGE,30,89,0.0,6,9.873409423377666e-07
MAGE,30,90,0.0,6,9.552605151341709e-07
MAGE,30,91,0.0,6,9.251451160707802e-07
MAGE,30,92,0.0,6,8.962643960330752e-07
MAGE,30,93,0.0,6,8.691559916229608e-07
MAGE,30,94,0.0,6,8.425817599189145e-07
MAGE,30,95,0.0,6,8.171517240640469e-07
MAGE,30,96,0.0,422,5.575455115369721e-05
MAGE,30,97,0.0,423,5.428835672116605e-05
MAGE,30,98,0.0,423,5.270386278510841e-05
MAGE,30,99,0.0,423,5.117701651347062e-05
MAGE,30,100,0.0,423,4.969467475302025e-05
MAGE,31,1,,0,
MAGE,31,2,0.0,0,0.0
MAGE,31,3,0.0,0,0.0
MAGE,31,4,0.0,0,0.0
MAGE,31,5,0.0,0,0.0
MAGE,31,6,0.0,0,0.0
MAGE,31,7,0.0,0,0.0
MAGE,31,8,0.0,0,0.0
MAGE,31,9,0.0,0,0.0
MAGE,31,10,0.0,0,0.0
MAGE,31,11,0.0,0,0.0
MAGE,31,12,0.0,0,0.0
MAGE,31,13,0.0,0,0.0
MAGE,31,14,0.0,0,0.0
MAGE,31,15,0.0,0,0.0
MAGE,31,16,0.0,0,0.0
MAGE,31,17,0.0,0,0.0
MAGE,31,18,0.0,0,0.0
MAGE,31,19,0.0,0,0.0
MAGE,31,20,0.0,0,0.0
MAGE,31,21,0.0,2895,0.038566113241822464
MAGE,31,22,0.0,2895,0.03331111441728929
MAGE,31,23,0.0,2895,0.029016566906148178
MAGE,31,24,0.0,2895,0.02539167202273429
MAGE,31,25,0.0,2895,0.02238149981561577
MAGE,31,26,0.0,3193,0.02181218621499781
MAGE,31,27,0.0,3195,0.019457777809717136
MAGE,31,28,-0.13580366669899702,4527,0.024674558273907188
