class,seed_index,level,str,con,dex,int,wis,cha,hp,mp,tales,kills,seconds,bag,proc_pct,skill_damage_pct,skills,skill_uses,stat_power,equipment_power,sale_gold,items_sold,attacks,casts,experience
MAGE,7,94,41,55,43,160,138,32,2693,5980,116,624350,1.206348E7,90,20,317.8888888888889,19,182786,590,471,709013720,624328,3629427,899828,1191
MAGE,7,95,42,56,43,161,141,32,2753,6135,118,637062,1.229418E7,92,20,323.8421052631579,20,183987,597,476,731066174,636981,3694143,922400,64
MAGE,7,96,43,56,44,164,144,32,2835,6348,121,649926,1.252578E7,93,20,339.7368421052632,20,186339,603,483,753985695,649861,3758266,944976,121
MAGE,7,97,43,56,46,167,145,32,2896,6510,123,662429,1.27512E7,93,20,324.0,20,188591,610,485,776582429,662416,3820860,966781,8
MAGE,7,98,43,57,47,169,146,33,2960,6676,125,675330,1.298256E7,94,20,341.94736842105266,20,190832,617,489,799746594,675250,3884813,989306,1039
MAGE,7,99,43,58,47,170,150,33,3022,6841,127,688380,1.321692E7,94,20,342.5263157894737,20,192702,623,497,823739390,688316,3949714,1012129,1263
MAGE,7,100,44,58,48,171,153,33,3084,7009,129,701574,1.345398E7,96,20,339.63157894736844,20,193844,629,500,848366529,701531,4015400,1035265,1117
MAGE,8,1,14,13,11,8,14,11,7,10,0,0,0.0,22,9,95.0,1,0,1,1,0,0,0,0,0
MAGE,8,2,15,13,11,8,15,11,12,17,0,28,660.0,22,9,95.0,1,27,6,6,420,22,235,27,26
MAGE,8,3,15,13,11,10,17,11,25,31,1,217,5040.0,23,10,96.0,1,205,11,12,6852,198,1804,205,64
MAGE,8,4,15,14,11,10,18,11,30,38,1,584,13980.0,23,10,98.0,1,617,16,15,27066,566,5143,617,62
MAGE,8,5,15,14,12,11,18,11,38,44,1,1085,26280.0,24,10,100.0,2,1184,21,20,64692,1072,9763,1184,78
MAGE,8,6,15,14,13,13,19,11,53,58,2,1751,42180.0,25,10,116.0,2,1909,28,28,125856,1744,15610,1909,25
MAGE,8,7,15,14,13,14,20,11,61,65,2,2571,61440.0,25,10,119.0,2,2795,33,32,214529,2569,22602,2795,42
MAGE,8,8,15,14,13,15,21,11,67,74,2,3532,84180.0,26,10,107.0,2,3844,39,38,332409,3519,30934,3844,80
MAGE,8,9,15,14,13,16,24,11,78,94,3,4657,110460.0,26,11,124.0,2,5019,46,44,495394,4637,40458,5019,153
MAGE,8,10,15,14,14,16,25,11,85,102,3,5919,139560.0,27,11,134.22222222222223,3,6417,50,48,712344,5911,50844,6417,17
MAGE,8,11,15,15,14,16,26,11,90,111,3,7345,172920.0,28,11,133.5,3,8045,55,54,971860,7342,62952,8045,85
MAGE,8,12,15,16,14,16,27,11,98,119,3,8932,210420.0,28,11,129.5,3,9890,60,58,1282148,8910,76744,9890,177
MAGE,8,13,15,16,14,17,29,12,115,138,4,10653,250980.0,29,11,133.5,3,11876,66,61,1645449,10646,91586,11876,99
MAGE,8,14,15,17,14,18,29,12,122,146,4,12519,294720.0,29,11,133.0,3,14038,72,67,2079989,12502,107553,14038,99
MAGE,8,15,15,17,14,19,31,13,137,168,5,14547,342180.0,30,11,152.1,4,16378,78,73,2586922,14532,124841,16378,219
MAGE,8,16,15,17,14,19,33,13,143,180,5,16721,392820.0,31,11,146.0,4,18785,83,79,3173423,16692,143242,18785,61
MAGE,8,17,16,17,14,19,34,13,151,190,5,19051,446880.0,32,11,156.0,4,21374,88,84,3864757,19048,162789,21374,151
MAGE,8,18,16,18,15,20,35,13,168,212,6,21524,504120.0,33,12,151.66666666666666,4,24105,94,91,4622121,21512,183505,24105,232
MAGE,8,19,16,18,15,21,35,14,178,224,6,24150,564240.0,33,12,155.0,4,27140,99,94,5476185,24119,205053,27140,184
MAGE,8,20,17,19,15,22,36,14,195,249,7,26927,627540.0,34,12,161.75,5,29667,105,101,6431949,26924,227607,30380,202
MAGE,8,21,17,19,15,22,38,14,204,260,7,29858,694260.0,35,12,165.75,5,32224,110,105,7497731,29848,251389,33712,44
MAGE,8,22,17,19,15,25,39,14,221,286,8,32934,763920.0,35,12,170.5,5,34306,119,109,8682578,32928,276105,37220,151
MAGE,8,23,17,19,16,26,41,14,237,311,9,36159,835680.0,36,13,167.75,5,36448,126,117,9985388,36148,301129,40812,117
MAGE,8,24,17,19,16,27,42,14,245,326,9,39535,910080.0,36,13,171.25,5,38725,132,121,11396665,39532,326814,44639,215
MAGE,8,25,18,19,16,28,44,14,261,353,10,43066,988980.0,38,13,187.33333333333334,6,40533,138,125,12947244,43033,354507,48853,36
MAGE,8,26,18,19,16,28,46,14,270,367,10,46746,1070760.0,39,13,178.2,6,42785,143,129,14637601,46719,383045,53181,103
MAGE,8,27,18,19,16,30,47,15,287,397,11,50572,1155240.0,39,13,179.6,6,45055,151,135,16470714,50541,412354,57708,208
MAGE,8,28,18,19,17,32,48,15,305,428,12,54552,1242180.0,40,14,181.2,6,47342,158,141,18422616,54519,442178,62271,156
MAGE,8,29,18,19,17,33,49,15,314,442,12,58690,1331760.0,40,14,182.0,6,49623,164,146,20547685,58679,472616,67227,44
MAGE,8,30,20,19,17,34,50,15,333,472,13,62969,1423740.0,42,14,202.53846153846155,7,51248,170,151,22804264,62959,503644,72291,273
MAGE,8,31,20,19,17,36,51,16,348,504,14,67403,1518300.0,43,14,189.0,7,53493,177,155,25210643,67369,535318,77453,489
MAGE,8,32,21,20,17,37,52,16,365,535,15,71981,1616880.0,43,14,190.66666666666666,7,55846,183,160,27806111,71970,568670,82877,28
MAGE,8,33,21,20,17,38,52,17,375,552,15,76722,1716960.0,44,15,192.0,7,58162,188,166,30565177,76700,601821,88392,246
MAGE,8,34,21,20,18,39,54,17,392,588,16,81604,1820400.0,44,15,193.5,7,59893,195,169,33540118,81584,636245,94378,314
MAGE,8,35,21,20,18,41,56,17,409,621,17,86640,1926180.0,45,15,217.85714285714286,8,61602,202,175,36658953,86600,671123,100488,404
MAGE,8,36,22,20,18,42,58,17,428,657,18,91831,2032740.0,47,15,213.71428571428572,8,63934,208,181,39997018,91819,705291,106496,240
MAGE,8,37,24,20,18,43,59,17,443,697,19,97166,2142660.0,48,15,201.42857142857142,8,66327,214,185,43555257,97130,740770,112828,448
MAGE,8,38,24,20,18,44,60,17,452,715,19,102668,2256600.0,49,16,202.71428571428572,8,68299,220,189,47284312,102650,777756,119426,36
MAGE,8,39,25,20,19,44,62,17,466,757,20,108306,2370660.0,49,16,215.28571428571428,8,69904,226,195,51161321,108285,813796,126104,384
MAGE,8,40,26,20,20,45,63,17,485,795,21,114103,2489220.0,51,16,231.0,9,71701,232,201,55318206,114067,851795,133245,333
MAGE,8,41,26,21,20,46,65,17,503,834,22,120047,2609700.0,52,16,211.0,9,74215,238,206,59686936,120034,889990,140578,289
MAGE,8,42,26,21,21,48,65,18,525,875,23,126136,2734260.0,52,16,214.25,9,76676,245,210,64258017,126118,929988,148183,78
MAGE,8,43,27,21,21,51,65,18,545,915,24,132386,2860080.0,53,17,213.125,9,78433,252,216,69033226,132358,969613,155736,294
MAGE,8,44,27,21,23,52,66,18,566,957,25,138776,2986920.0,53,17,226.625,9,80139,258,221,74102816,138771,1008840,163539,244
MAGE,8,45,27,21,23,52,69,19,584,1000,26,145304,3117240.0,54,17,247.625,10,81907,264,225,79344855,145290,1049519,171594,270
MAGE,8,46,27,21,23,54,71,19,603,1045,27,151971,3249840.0,55,17,236.55555555555554,10,84443,271,231,84812929,151932,1090745,179811,141
MAGE,8,47,27,22,24,57,72,19,629,1115,29,158791,3382740.0,55,18,238.0,10,86853,278,235,90515608,158752,1130957,188406,222
MAGE,8,48,27,22,25,57,75,19,647,1163,30,165767,3518460.0,56,18,223.44444444444446,10,88634,284,241,96459950,165737,1171971,197159,518
MAGE,8,49,27,23,25,58,79,19,675,1235,32,172890,3656820.0,56,18,240.0,10,90368,291,246,102698834,172849,1213741,206107,254
MAGE,8,50,27,24,26,58,81,19,694,1285,33,180163,3798000.0,57,18,266.4117647058824,11,92196,297,251,109228535,180129,1256313,215267,28
MAGE,8,51,27,24,26,60,85,19,725,1364,35,187584,3940740.0,58,19,233.7,11,94937,304,256,116041157,187539,1298884,224534,688
MAGE,8,52,27,24,27,62,86,19,747,1418,36,195159,4085820.0,58,19,233.0,11,97163,311,261,123180146,195137,1341871,234196,275
MAGE,8,53,28,25,27,63,89,19,779,1498,38,202877,4232640.0,60,19,233.3,11,98935,318,265,130481138,202828,1385053,244169,331
MAGE,8,54,28,25,28,66,89,19,799,1553,39,210744,4381740.0,60,20,234.7,11,100765,324,270,138097440,210688,1428681,254480,31
MAGE,8,55,28,25,29,68,92,19,829,1639,41,218764,4532760.0,61,20,242.0,12,102639,332,276,145996646,218728,1472475,265186,289
MAGE,8,56,28,26,29,69,93,20,850,1697,42,226937,4685520.0,62,20,251.45454545454547,12,105450,338,281,154304051,226902,1516348,276040,645
MAGE,8,57,28,26,29,70,95,23,880,1787,44,235253,4846560.0,62,20,256.09090909090907,12,107528,344,287,162815665,235210,1565026,288174,1010
MAGE,8,58,29,27,29,72,97,23,915,1875,46,243730,5011200.0,63,20,247.9090909090909,12,109628,351,290,171811847,243704,1614965,300472,982
MAGE,8,59,30,27,30,74,97,23,939,1937,47,252355,5178660.0,64,20,248.8181818181818,12,111676,357,296,181035186,252349,1665758,313017,630
MAGE,8,60,30,28,30,75,100,24,970,2030,49,261121,5347740.0,65,20,252.83333333333334,13,113946,364,300,190571311,261117,1716649,325874,282
MAGE,8,61,30,28,31,78,101,25,1008,2123,51,270047,5518620.0,66,20,264.6666666666667,13,116162,371,306,200354997,270022,1767630,338822,637
MAGE,8,62,30,29,31,82,102,25,1044,2221,53,278727,5683980.0,66,20,253.33333333333334,13,118111,378,311,210033743,278668,1816650,351473,646
MAGE,8,63,31,30,31,84,102,25,1070,2286,54,287816,5856660.0,67,20,267.9166666666667,13,120130,384,317,220438588,287776,1867607,364807,976
MAGE,8,64,32,30,31,89,102,25,1110,2385,56,297047,6032340.0,68,20,262.1666666666667,13,122187,392,320,231156520,297022,1919594,378320,582
MAGE,8,65,32,30,31,92,105,25,1146,2492,58,306432,6210720.0,69,20,301.75,14,123859,399,326,242344047,306406,1972311,392146,721
MAGE,8,66,32,30,31,95,107,26,1184,2601,60,315965,6390360.0,70,20,264.61538461538464,14,125930,406,331,253786809,315928,2024769,405997,787
MAGE,8,67,33,30,32,96,109,27,1218,2710,62,325555,6570780.0,70,20,276.15384615384613,14,127920,413,335,265444302,325518,2077339,420053,543
MAGE,8,68,33,30,32,98,110,28,1243,2784,63,334924,6746520.0,71,20,269.2307692307692,14,129913,419,341,277058225,334898,2128364,433926,578
MAGE,8,69,33,31,33,99,113,28,1279,2894,65,344663,6928920.0,71,20,266.9230769230769,14,131982,425,347,289357775,344625,2181270,448357,77
MAGE,8,70,34,32,33,100,116,28,1317,3006,67,354560,7113840.0,73,20,307.6190476190476,15,133860,432,354,302090507,354549,2234709,462975,719
MAGE,8,71,34,33,35,102,117,28,1356,3125,69,364588,7299780.0,74,20,286.07142857142856,15,135935,438,358,315190905,364550,2287917,477830,75
MAGE,8,72,34,34,36,102,121,28,1396,3241,71,374773,7488120.0,74,20,286.7857142857143,15,137912,445,362,328687388,374762,2341632,492922,669
MAGE,8,73,35,34,36,102,125,29,1438,3357,73,384680,7671960.0,75,20,291.7857142857143,15,139892,451,366,341973850,384678,2394404,507900,416
MAGE,8,74,35,35,36,106,126,29,1479,3474,75,395028,7867980.0,75,20,281.14285714285717,15,142136,458,372,355916254,394972,2452452,524676,435
MAGE,8,75,35,38,36,107,128,29,1522,3592,77,405519,8067120.0,76,20,318.45454545454544,16,143924,464,376,370365863,405453,2511550,541691,1095
MAGE,8,76,35,39,36,110,130,29,1563,3715,79,416161,8266620.0,77,20,296.8,16,146185,471,381,385280094,416093,2569719,558872,783
MAGE,8,77,35,40,36,111,133,30,1610,3843,81,426950,8468520.0,77,20,283.73333333333335,16,148344,478,386,400457234,426898,2628438,576367,13
MAGE,8,78,35,41,37,114,133,31,1661,3972,83,437418,8664240.0,78,20,287.53333333333336,16,150423,484,391,415385165,437345,2685343,593354,47
MAGE,8,79,35,44,37,117,133,31,1712,4102,85,448284,8866680.0,78,20,293.6,16,152583,491,396,431390502,448265,2743872,611057,34
MAGE,8,80,35,44,38,119,135,32,1763,4231,87,459290,9071340.0,79,20,293.5625,17,154068,498,402,447610371,459263,2802966,629063,395
MAGE,8,81,36,46,38,120,137,32,1813,4363,89,470445,9277440.0,81,20,306.125,17,156249,504,406,464168850,470402,2861936,647181,816
MAGE,8,82,36,47,39,122,139,32,1867,4498,91,481742,9485220.0,81,20,303.0625,17,158433,510,413,481118620,481661,2921036,665634,656
MAGE,8,83,37,47,40,123,142,32,1920,4636,93,492764,9688080.0,82,20,301.1875,17,160499,517,417,498089764,492758,2978791,683625,451
MAGE,8,84,40,47,40,124,144,32,1971,4778,95,504223,9897540.0,84,20,303.0625,17,162617,523,421,515664447,504165,3037942,702484,783
MAGE,8,85,40,49,40,125,147,32,2024,4917,97,515839,1.010952E7,85,20,351.5833333333333,18,164139,530,427,533936456,515757,3097653,721640,548
MAGE,8,86,40,49,40,128,148,34,2082,5058,99,527596,1.032234E7,86,20,306.05882352941177,18,166329,536,432,552758232,527572,3156798,740733,812
MAGE,8,87,41,49,40,130,151,34,2136,5205,101,539515,1.05378E7,86,20,304.3529411764706,18,168524,543,436,571884696,539440,3216657,760169,1349
MAGE,8,88,41,50,40,132,154,34,2194,5351,103,551022,1.074684E7,87,20,312.05882352941177,18,170615,550,442,590622763,550964,3275121,779628,147
MAGE,8,89,41,52,40,135,155,34,2250,5501,105,562989,1.096728E7,87,20,312.7647058823529,18,172757,556,448,610421915,562970,3338091,800982,984
MAGE,8,90,43,53,40,137,158,34,2330,5703,108,575099,1.118988E7,89,20,313.77777777777777,19,174014,563,452,630407950,575018,3401566,822630,938
MAGE,8,91,44,53,40,140,160,34,2390,5859,110,587351,1.141314E7,91,20,317.22222222222223,19,176432,570,457,651073398,587300,3464332,844315,326
MAGE,8,92,47,53,40,142,161,34,2450,6017,112,599625,1.163682E7,92,20,316.6666666666667,19,178646,576,461,671969549,599607,3527238,866164,989
MAGE,8,93,48,53,41,144,162,35,2510,6172,114,611807,1.18584E7,94,20,316.22222222222223,19,180907,583,466,692824614,611778,3589458,887687,1440
MAGE,8,94,51,53,41,146,163,35,2572,6331,116,624372,1.208676E7,95,20,315.72222222222223,19,182897,589,473,714568260,624318,3653555,910104,438
MAGE,8,95,51,53,41,149,164,37,2635,6493,118,637085,1.231752E7,96,20,371.88461538461536,20,184088,596,477,736947114,637048,3718169,932754,1507
MAGE,8,96,51,54,43,151,167,37,2714,6714,121,649952,1.254954E7,97,20,338.7368421052632,20,186491,603,482,759804644,649912,3782521,955331,1184
MAGE,8,97,52,54,44,153,169,37,2775,6883,123,662455,1.27746E7,98,20,334.0,20,188682,609,485,782374310,662425,3844898,977207,657
MAGE,8,98,52,55,44,154,173,37,2835,7055,125,675357,1.300734E7,99,20,324.3157894736842,20,190964,616,492,805621038,675263,3909723,999692,898
MAGE,8,99,52,55,44,158,175,37,2896,7228,127,688408,1.324206E7,99,20,338.3157894736842,20,192746,623,496,829720308,688331,3974725,1022503,1730
MAGE,8,100,52,57,45,160,176,37,2961,7399,129,701601,1.347906E7,100,20,326.0,20,193933,629,502,854321647,701597,4040252,1045524,482
MAGE,9,1,12,12,11,11,16,14,7,11,0,0,0.0,21,10,95.0,1,0,1,1,0,0,0,0,0
MAGE,9,2,12,12,12,12,16,14,15,17,0,27,720.0,21,10,95.0,1,34,7,4,390,21,290,34,58
MAGE,9,3,13,12,12,12,18,15,25,32,1,209,5100.0,22,10,96.0,1,226,12,11,6098,189,1910,226,12
MAGE,9,4,13,13,12,13,18,15,33,40,1,577,13920.0,22,10,98.0,1,629,18,16,26165,563,5144,629,70
MAGE,9,5,13,13,12,13,19,16,38,48,1,1081,25860.0,23,10,100.0,2,1183,23,21,61619,1069,9485,1183,42
MAGE,9,6,13,14,13,15,19,16,52,61,2,1735,41160.0,24,10,102.0,2,1859,29,27,118017,1713,15012,1859,89
MAGE,9,7,13,14,13,15,20,17,57,69,2,2560,60660.0,24,10,118.0,2,2720,34,31,208869,2553,22112,2720,2
MAGE,9,8,13,14,13,16,21,17,65,76,2,3523,83340.0,25,10,107.0,2,3749,40,38,329100,3513,30362,3749,144
MAGE,9,9,14,14,14,17,22,17,76,96,3,4651,109620.0,26,11,110.0,2,4947,46,43,487959,4638,39849,4947,5
MAGE,9,10,14,15,14,18,22,17,84,105,3,5922,139260.0,27,11,132.55555555555554,3,6363,51,49,701370,5912,50564,6363,9
MAGE,9,11,14,15,15,18,23,17,90,115,3,7351,172320.0,28,11,133.5,3,7936,56,53,961752,7343,62434,7936,89
MAGE,9,12,14,16,15,18,24,17,98,122,3,8932,209220.0,28,11,129.5,3,9660,61,59,1272507,8911,75848,9660,153
MAGE,9,13,14,16,15,20,25,18,114,139,4,10654,249960.0,29,11,129.0,3,11601,68,62,1650617,10647,90823,11601,139
MAGE,9,14,15,16,15,21,25,18,123,148,4,12537,293640.0,29,11,136.5,3,13715,73,69,2098240,12532,106604,13715,147
MAGE,9,15,15,16,15,23,26,19,140,167,5,14567,341040.0,30,11,152.0,4,16022,80,73,2620454,14562,123847,16022,163
MAGE,9,16,15,16,15,25,26,19,147,176,5,16738,390000.0,31,12,145.33333333333334,4,18348,87,82,3214789,16722,141079,18348,105
MAGE,9,17,15,16,15,25,27,20,153,187,5,19066,441060.0,31,12,147.33333333333334,4,20842,92,88,3906922,19047,158538,20842,43
MAGE,9,18,15,16,16,25,30,20,167,209,6,21537,495240.0,32,12,150.66666666666666,4,23430,97,90,4680586,21527,177059,23430,152
MAGE,9,19,15,16,16,26,31,20,176,220,6,24161,554460.0,32,12,154.0,4,26417,103,94,5553211,24151,197954,26417,196
MAGE,9,20,16,16,17,27,32,20,189,246,7,26935,616800.0,34,12,172.63636363636363,5,29036,109,99,6505308,26903,219895,29497,174
MAGE,9,21,16,16,17,27,34,20,197,257,7,29867,683040.0,35,12,163.5,5,31706,115,105,7585074,29861,243330,32838,92
MAGE,9,22,16,16,17,29,36,20,211,285,8,32941,752280.0,35,13,165.5,5,34022,122,108,8769631,32941,267797,36518,99
MAGE,9,23,16,16,18,30,37,21,228,311,9,36171,824400.0,36,13,172.5,5,36243,128,115,10072528,36161,293053,40301,89
MAGE,9,24,17,16,18,30,38,21,236,324,9,39550,898980.0,36,13,180.5,5,38525,133,119,11525329,39545,318886,44156,87
MAGE,9,25,17,17,18,32,38,22,250,348,10,43078,976380.0,37,13,189.41666666666666,6,40394,140,126,13064220,43073,345529,48183,132
MAGE,9,26,17,18,18,32,39,22,256,362,10,46761,1058220.0,38,13,177.0,6,42659,145,128,14762617,46736,374123,52541,147
MAGE,9,27,17,19,19,33,40,22,275,390,11,50582,1142760.0,38,13,181.8,6,44942,151,134,16576109,50574,403516,57061,92
MAGE,9,28,17,19,19,35,41,23,292,416,12,54565,1230420.0,39,14,184.2,6,47264,158,139,18541585,54552,433866,61763,148
MAGE,9,29,17,20,19,35,42,23,299,431,12,58709,1319520.0,39,14,186.8,6,49526,163,146,20674244,58699,463945,66619,112
MAGE,9,30,18,21,19,36,43,23,317,463,13,62989,1411440.0,41,14,202.6153846153846,7,51230,169,150,22964224,62950,494968,71678,273
MAGE,9,31,19,22,19,38,43,23,337,496,14,67420,1507980.0,42,14,191.5,7,53602,175,153,25458322,67398,528074,77042,253
MAGE,9,32,20,22,19,39,44,24,358,525,15,72001,1607640.0,43,14,196.83333333333334,7,55968,181,158,28085702,71998,562210,82619,160
MAGE,9,33,20,22,19,40,45,24,368,539,15,76747,1710660.0,44,14,202.16666666666666,7,58241,187,165,30875995,76728,597461,88416,326
MAGE,9,34,21,22,19,42,45,25,388,574,16,81633,1815420.0,44,15,200.33333333333334,7,60008,194,170,33855567,81612,632824,94555,1564
MAGE,9,35,22,22,19,43,47,25,409,606,17,86673,1920300.0,46,15,199.42857142857142,8,61756,200,176,37002512,86657,667044,100579,268
MAGE,9,36,22,22,20,44,48,26,426,643,18,91863,2029080.0,47,15,200.42857142857142,8,64239,206,181,40426921,91855,702860,106773,8
MAGE,9,37,23,23,20,44,50,26,446,676,19,97196,2140740.0,47,15,204.14285714285714,8,66675,212,186,43968107,97166,739643,113229,440
MAGE,9,38,23,23,20,44,52,26,454,695,19,102699,2256000.0,48,15,202.42857142857142,8,68659,217,190,47780900,102665,777620,119876,304
MAGE,9,39,23,24,20,46,53,26,473,729,20,108333,2374920.0,48,16,203.14285714285714,8,70492,224,195,51779714,108329,817141,126815,572
MAGE,9,40,23,24,20,47,55,27,493,765,21,114128,2496420.0,49,16,233.26666666666668,9,72319,230,200,55939915,114089,857260,134272,205
MAGE,9,41,23,25,20,49,56,27,515,806,22,120074,2618760.0,50,16,213.25,9,74839,237,207,60318440,120067,896731,141638,121
MAGE,9,42,25,25,20,51,56,27,537,846,23,126166,2743380.0,51,16,224.75,9,77169,244,210,64853354,126123,936731,149159,70
MAGE,9,43,25,26,21,52,57,27,558,886,24,132418,2871300.0,52,16,218.5,9,78924,250,218,69768899,132396,977776,156886,154
MAGE,9,44,25,27,21,54,57,28,583,928,25,138815,2999100.0,52,17,214.5,9,80655,256,224,74874824,138792,1017626,164490,420
MAGE,9,45,25,27,22,55,59,28,606,970,26,145342,3128160.0,53,17,247.8125,10,82490,263,228,80168093,145292,1057362,172492,602
MAGE,9,46,25,27,24,56,60,28,629,1014,27,152007,3259320.0,54,17,223.55555555555554,10,85023,269,233,85756098,151970,1097512,180629,193
MAGE,9,47,26,27,25,57,62,29,664,1078,29,158833,3393300.0,55,17,238.0,10,86960,275,236,91680912,158828,1138440,188899,230
MAGE,9,48,26,28,25,57,65,29,686,1122,30,165803,3531480.0,56,17,223.55555555555554,10,88685,281,240,97697247,165758,1181315,197652,218
MAGE,9,49,26,28,25,61,67,29,725,1190,32,172925,3671160.0,56,18,235.55555555555554,10,90515,290,245,104022540,172870,1224041,206772,274
MAGE,9,50,26,28,25,62,70,29,750,1236,33,180200,3812100.0,57,18,260.5882352941176,11,92351,296,251,110643040,180150,1266423,215925,320
MAGE,9,51,26,28,27,63,73,29,783,1312,35,187618,3955200.0,58,19,239.7,11,94915,303,256,117575904,187587,1309240,225137,316
MAGE,9,52,26,28,29,63,75,29,805,1362,36,195197,4099860.0,58,19,238.9,11,97080,309,261,124812319,195158,1351976,234828,19
MAGE,9,53,27,28,30,66,75,30,840,1438,38,202924,4247160.0,59,19,239.8,11,98880,316,267,132265652,202872,1395511,244781,879
MAGE,9,54,27,28,31,66,77,31,862,1489,39,210792,4397100.0,59,19,234.7,11,100697,321,272,140070156,210778,1439775,254894,667
MAGE,9,55,27,28,33,66,81,31,894,1570,41,218814,4549380.0,60,19,270.1666666666667,12,102591,328,277,148163153,218802,1484574,265355,641
MAGE,9,56,28,29,33,67,82,31,919,1623,42,226981,4703580.0,62,19,247.63636363636363,12,105336,334,282,156541018,226962,1529671,275847,413
MAGE,9,57,29,29,33,70,83,32,955,1701,44,235293,4864860.0,62,20,250.54545454545453,12,107480,341,286,165191140,235270,1578706,287857,238
MAGE,9,58,31,29,33,72,84,33,991,1783,46,243769,5029980.0,64,20,246.0,12,109505,348,292,174240492,243723,1629204,300034,94
MAGE,9,59,31,30,33,73,86,33,1016,1840,47,252396,5197320.0,64,20,244.0,12,111552,354,296,183596696,252363,1680073,312490,306
MAGE,9,60,31,30,34,76,86,35,1054,1926,49,261163,5366400.0,65,20,289.89473684210526,13,113643,361,301,193281296,261131,1731103,325315,6
MAGE,9,61,31,30,35,79,87,36,1093,2015,51,270089,5537460.0,66,20,269.5833333333333,13,116038,368,308,203239015,270036,1782361,338164,461
MAGE,9,62,31,30,37,80,90,36,1129,2107,53,278763,5703180.0,66,20,253.33333333333334,13,117951,375,311,213153243,278748,1831818,350791,79
MAGE,9,63,31,30,37,80,94,36,1153,2169,54,287846,5876040.0,67,20,266.1666666666667,13,119952,381,316,223645279,287790,1883258,363954,337
MAGE,9,64,32,30,37,83,96,36,1189,2266,56,297078,6052020.0,68,20,257.0,13,121932,388,322,234536152,297022,1935737,377322,283
MAGE,9,65,32,30,38,85,98,37,1226,2362,58,306466,6230700.0,69,20,263.0769230769231,14,123890,395,326,245767710,306406,1988915,390931,362
MAGE,9,66,32,30,38,88,99,39,1266,2458,60,315995,6410700.0,70,20,266.15384615384613,14,125921,402,332,257444496,315928,2041969,404681,1096
MAGE,9,67,32,30,38,88,103,41,1303,2557,62,325587,6590520.0,70,20,263.84615384615387,14,127986,408,336,269398433,325518,2094409,418716,296
MAGE,9,68,33,31,38,88,105,41,1327,2625,63,334954,6766020.0,71,20,264.61538461538464,14,129969,414,340,281247757,334898,2145538,432476,662
MAGE,9,69,33,31,40,90,106,42,1364,2728,65,344694,6948240.0,71,20,280.7692307692308,14,131997,420,347,293703043,344625,2198566,446841,451
MAGE,9,70,33,31,41,93,107,43,1403,2829,67,354584,7133280.0,72,20,273.2857142857143,15,133910,428,351,306686673,354565,2252485,461365,475
MAGE,9,71,36,31,41,93,110,43,1438,2938,69,364615,7319640.0,75,20,273.2142857142857,15,136000,434,356,319949256,364547,2306349,475954,581
MAGE,9,72,36,32,43,96,110,43,1478,3048,71,374796,7508220.0,75,20,279.7142857142857,15,138011,440,361,333732065,374747,2360620,490795,2404
MAGE,9,73,36,33,43,98,113,43,1515,3158,73,384706,7692360.0,76,20,284.64285714285717,15,139966,447,366,347164291,384647,2413942,505652,914
MAGE,9,74,36,33,44,99,116,44,1554,3270,75,395052,7889220.0,76,20,288.2857142857143,15,142152,454,372,361439083,394983,2472931,522162,59
MAGE,9,75,36,34,45,100,118,45,1593,3383,77,405543,8088000.0,77,20,283.4,16,143897,460,376,376105207,405471,2532214,539041,377
MAGE,9,76,36,34,45,103,119,47,1637,3498,79,416185,8287800.0,78,20,295.4,16,146098,467,383,391175406,416174,2591023,555970,621
MAGE,9,77,36,35,46,106,120,47,1680,3618,81,426974,8490120.0,78,20,283.73333333333335,16,148296,474,387,406784751,426938,2650578,573140,379
MAGE,9,78,36,36,46,108,122,48,1720,3740,83,437447,8686620.0,79,20,294.2,16,150355,480,391,422077148,437390,2708485,589895,1043
MAGE,9,79,36,36,47,110,125,48,1763,3864,85,448308,8889300.0,79,20,298.8666666666667,16,152501,487,396,438294750,448292,2767722,607353,429
MAGE,9,80,37,37,47,110,128,49,1804,3989,87,459317,9093780.0,80,20,330.0869565217391,17,153975,493,401,454760030,459273,2827174,625194,1060
MAGE,9,81,37,37,47,114,129,50,1849,4113,89,470465,9300360.0,81,20,293.875,17,156188,501,406,471717195,470393,2887050,643020,599
MAGE,9,82,38,38,48,116,130,50,1892,4242,91,481767,9508620.0,82,20,309.25,17,158324,507,411,489225700,481733,2946904,661390,1172
MAGE,9,83,40,38,49,116,133,50,1933,4375,93,492784,9711000.0,84,20,299.9375,17,160405,513,416,506407990,492721,3004894,679250,84
MAGE,9,84,40,38,49,117,137,51,1977,4504,95,504244,9920700.0,84,20,301.8125,17,162513,520,420,524664319,504229,3064645,697888,714
MAGE,9,85,40,38,50,117,141,52,2022,4635,97,515861,1.01328E7,85,20,343.25,18,164060,526,425,543263159,515821,3124966,716754,1272
MAGE,9,86,40,38,52,119,142,53,2065,4775,99,527616,1.034598E7,86,20,319.05882352941177,18,166308,532,431,562223246,527551,3185017,735770,623
MAGE,9,87,40,39,53,120,144,54,2110,4910,101,539531,1.056048E7,86,20,314.94117647058823,18,168476,539,435,582043665,539505,3244828,755198,16
MAGE,9,88,41,40,54,121,146,54,2157,5049,103,551043,1.076952E7,87,20,304.6470588235294,18,170623,545,441,601319843,551029,3303956,774418,825
