variant,level,gap_h,session_min,hero_class,calendar_days,speed_vs_paladin_pct
mage30,30,10.0,5.0,MAGE,47.55672003862294,0.32085125428007455
mage30,30,10.0,5.0,CLERIC,47.300079609521,0.8651714018636625
mage30,30,10.0,5.0,PALADIN,47.70930637136132,0.0
mage30,40,10.0,5.0,WARRIOR,83.27008518383039,0.599569842194736
mage30,40,10.0,5.0,ROGUE,83.13993331760523,0.7570539925174424
mage30,40,10.0,5.0,RANGER,83.66945285446799,0.11939201738089267
mage30,40,10.0,5.0,MAGE,83.18826013718603,0.6985208778476526
mage30,40,10.0,5.0,CLERIC,83.02685510223235,0.8942798074381031
mage30,40,10.0,5.0,PALADIN,83.7693475021625,0.0
mage30,50,10.0,5.0,WARRIOR,126.44707709518151,1.1803037199989985
mage30,50,10.0,5.0,ROGUE,126.23322541231784,1.3517132530478815
mage30,50,10.0,5.0,RANGER,127.5954586516362,0.26966320115602294
mage30,50,10.0,5.0,MAGE,126.70802947548562,0.9719251254858952
mage30,50,10.0,5.0,CLERIC,126.78399256238063,0.9114274319896865
mage30,50,10.0,5.0,PALADIN,127.93953664996593,0.0
mage30,60,10.0,5.0,WARRIOR,176.3461305791163,1.825447241226219
mage30,60,10.0,5.0,ROGUE,176.73516450232637,1.6013064861341464
mage30,60,10.0,5.0,RANGER,178.3414590362261,0.6861988934986352
mage30,60,10.0,5.0,MAGE,177.79264497942432,0.9969991590837779
mage30,60,10.0,5.0,CLERIC,178.02082890549121,0.8675430053809441
mage30,60,10.0,5.0,PALADIN,179.56523615478199,0.0
mage30,70,10.0,5.0,WARRIOR,231.92672833269546,2.5856999549846327
mage30,70,10.0,5.0,ROGUE,233.8332980441547,1.7492631001869485
mage30,70,10.0,5.0,RANGER,235.07967298080342,1.2097960771878746
mage30,70,10.0,5.0,MAGE,235.30358899775283,1.1134843527879523
mage30,70,10.0,5.0,CLERIC,235.94335669401903,0.8393120181554359
mage30,70,10.0,5.0,PALADIN,237.92365764279128,0.0
mage30,80,10.0,5.0,WARRIOR,292.43945817316137,3.5017603625025373
mage30,80,10.0,5.0,ROGUE,296.8649113298482,1.9588289663095004
mage30,80,10.0,5.0,RANGER,297.34966593201665,1.7926104793365871
mage30,80,10.0,5.0,MAGE,298.43537907292097,1.4222871778979629
mage30,80,10.0,5.0,CLERIC,299.81883150996595,0.9542948584686517
mage30,80,10.0,5.0,PALADIN,302.6799872037863,0.0
mage30,90,10.0,5.0,WARRIOR,356.6179462713345,4.53844704105586
mage30,90,10.0,5.0,ROGUE,364.7512819995999,2.207416752045588
mage30,90,10.0,5.0,RANGER,363.9205492055895,2.440728811703541
mage30,90,10.0,5.0,MAGE,365.9815387234904,1.8638437889686443
mage30,90,10.0,5.0,CLERIC,368.53117179041385,1.159112563149911
mage30,90,10.0,5.0,PALADIN,372.8028629017601,0.0
mage30,100,10.0,5.0,WARRIOR,424.7947837403922,5.506151326265263
mage30,100,10.0,5.0,ROGUE,437.5333783281676,2.4343854797434394
mage30,100,10.0,5.0,RANGER,434.55482875937827,3.136496869394634
mage30,100,10.0,5.0,MAGE,437.81569000123795,2.3683338890737593
mage30,100,10.0,5.0,CLERIC,441.7905981074545,1.447298624994664
mage30,100,10.0,5.0,PALADIN,448.1846273592194,0.0
mage30,20,10.0,12.0,WARRIOR,8.867456069487325,0.10666209863199327
mage30,20,10.0,12.0,ROGUE,8.890476964613187,-0.15255289947726514
mage30,20,10.0,12.0,RANGER,8.888440530052508,-0.12967680649069724
mage30,20,10.0,12.0,MAGE,8.853794241357033,0.26113146792232644
mage30,20,10.0,12.0,CLERIC,8.822234912043136,0.6197904808512122
mage30,20,10.0,12.0,PALADIN,8.876914284226311,0.0
mage30,30,10.0,12.0,WARRIOR,20.067058555470084,0.20841441340699873
mage30,30,10.0,12.0,ROGUE,20.105343613722678,0.01759524329350004
mage30,30,10.0,12.0,RANGER,20.115731802516457,-0.03405595549396123
mage30,30,10.0,12.0,MAGE,20.04456795016339,0.32085125428005234
mage30,30,10.0,12.0,CLERIC,19.936397190789844,0.8651714018636625
mage30,30,10.0,12.0,PALADIN,20.108881197846507,0.0
mage30,40,10.0,12.0,WARRIOR,35.097308631201244,0.599569842194736
mage30,40,10.0,12.0,ROGUE,35.042451233040225,0.7570539925174424
mage30,40,10.0,12.0,RANGER,35.26563715353609,0.11939201738091487
mage30,40,10.0,12.0,MAGE,35.06282038840072,0.6985208778476748
mage30,40,10.0,12.0,CLERIC,34.99479016705661,0.8942798074381253
mage30,40,10.0,12.0,PALADIN,35.30774150917593,0.0
mage30,50,10.0,12.0,WARRIOR,53.2958754698699,1.1803037199989541
mage30,50,10.0,12.0,ROGUE,53.205739636596775,1.3517132530478593
mage30,50,10.0,12.0,RANGER,53.779904059780556,0.26966320115600073
mage30,50,10.0,12.0,MAGE,53.40586366322122,0.9719251254858507
mage30,50,10.0,12.0,CLERIC,53.4378811626563,0.9114274319896642
mage30,50,10.0,12.0,PALADIN,53.924928670646786,0.0
mage30,60,10.0,12.0,WARRIOR,74.32770793004075,1.825447241226219
mage30,60,10.0,12.0,ROGUE,74.49168090593922,1.6013064861341242
mage30,60,10.0,12.0,RANGER,75.16871413923579,0.686198893498613
mage30,60,10.0,12.0,MAGE,74.9373958177739,0.9969991590837335
mage30,60,10.0,12.0,CLERIC,75.03357251388475,0.8675430053808997
mage30,60,10.0,12.0,PALADIN,75.68452102391636,0.0
mage30,70,10.0,12.0,WARRIOR,97.75424086749976,2.5856999549846105
mage30,70,10.0,12.0,ROGUE,98.5578363657181,1.7492631001869485
mage30,70,10.0,12.0,RANGER,99.08316795058657,1.2097960771878746
mage30,70,10.0,12.0,MAGE,99.17754577591235,1.1134843527879523
mage30,70,10.0,12.0,CLERIC,99.44719992888409,0.8393120181554137
mage30,70,10.0,12.0,PALADIN,100.28187222960625,0.0
mage30,80,10.0,12.0,WARRIOR,123.25960633744819,3.501760362502515
mage30,80,10.0,12.0,ROGUE,125.12487998200214,1.9588289663094782
mage30,80,10.0,12.0,RANGER,125.3291980374616,1.7926104793365427
mage30,80,10.0,12.0,MAGE,125.78681266709894,1.4222871778979407
mage30,80,10.0,12.0,CLERIC,126.36992071907656,0.9542948584686295
mage30,80,10.0,12.0,PALADIN,127.57586237514958,0.0
mage30,90,10.0,12.0,WARRIOR,150.31004346973603,4.53844704105586
mage30,90,10.0,12.0,ROGUE,153.73814365272392,2.2074167520455656
mage30,90,10.0,12.0,RANGER,153.38800007838898,2.4407288117035186
mage30,90,10.0,12.0,MAGE,154.25668161072738,1.8638437889686221
mage30,90,10.0,12.0,CLERIC,155.33132034141414,1.1591125631498667
mage30,90,10.0,12.0,PALADIN,157.13178518999803,0.0
mage30,100,10.0,12.0,WARRIOR,179.0457352955372,5.506151326265263
mage30,100,10.0,12.0,ROGUE,184.4148949978227,2.4343854797434616
mage30,100,10.0,12.0,RANGER,183.15947327874625,3.136496869394634
mage30,100,10.0,12.0,MAGE,184.53388586829038,2.3683338890737815
mage30,100,10.0,12.0,CLERIC,186.2092603593403,1.4472986249946862
mage30,100,10.0,12.0,PALADIN,188.90426442413383,0.0
mage30,20,12.0,1.0,WARRIOR,125.36148678628157,0.10666209863203768
mage30,20,12.0,1.0,ROGUE,125.68693904874723,-0.15255289947727624
mage30,20,12.0,1.0,RANGER,125.65814945427174,-0.12967680649068614
mage30,20,12.0,1.0,MAGE,125.1683460395769,0.26113146792232644
mage30,20,12.0,1.0,CLERIC,124.7221837565314,0.6197904808512122
mage30,20,12.0,1.0,PALADIN,125.49519997896414,0.0
mage30,30,12.0,1.0,WARRIOR,283.6931219312536,0.20841441340699873
mage30,30,12.0,1.0,ROGUE,284.2343675587069,0.017595243293522245
mage30,30,12.0,1.0,RANGER,284.38122803165425,-0.03405595549395013
mage30,30,12.0,1.0,MAGE,283.3751665111334,0.32085125428007455
mage30,30,12.0,1.0,CLERIC,281.84592891293084,0.8651714018637069
mage30,30,12.0,1.0,PALADIN,284.2843792872026,0.0
mage30,40,12.0,1.0,WARRIOR,496.17959849208034,0.599569842194736
mage30,40,12.0,1.0,ROGUE,495.40406547101963,0.7570539925174424
mage30,40,12.0,1.0,RANGER,498.5593017195985,0.11939201738091487
mage30,40,12.0,1.0,MAGE,495.69202941248875,0.6985208778476526
mage30,40,12.0,1.0,CLERIC,494.7302688323101,0.8942798074381031
mage30,40,12.0,1.0,PALADIN,499.15454172776174,0.0
mage30,50,12.0,1.0,WARRIOR,753.4573767407098,1.1803037199989541
mage30,50,12.0,1.0,ROGUE,752.1831034899268,1.3517132530478815
mage30,50,12.0,1.0,RANGER,760.3002122961134,0.26966320115600073
mage30,50,12.0,1.0,MAGE,755.0123078663235,0.971925125485873
mage30,50,12.0,1.0,CLERIC,755.4649474171606,0.9114274319896865
mage30,50,12.0,1.0,PALADIN,762.350462186987,0.0
mage30,60,12.0,1.0,WARRIOR,1050.7897532854784,1.825447241226219
mage30,60,12.0,1.0,ROGUE,1053.1078810427878,1.6013064861341464
mage30,60,12.0,1.0,RANGER,1062.679272439,0.6861988934986574
mage30,60,12.0,1.0,MAGE,1059.4090663649997,0.9969991590837557
mage30,60,12.0,1.0,CLERIC,1060.7687408335469,0.8675430053809441
mage30,60,12.0,1.0,PALADIN,1069.9713658479159,0.0
mage30,70,12.0,1.0,WARRIOR,1381.9766208915162,2.5856999549846105
mage30,70,12.0,1.0,ROGUE,1393.3372552878968,1.749263100186993
mage30,70,12.0,1.0,RANGER,1400.7640018112338,1.2097960771878746
mage30,70,12.0,1.0,MAGE,1402.0982451849568,1.1134843527879745
mage30,70,12.0,1.0,CLERIC,1405.9104146808907,0.8393120181554137
mage30,70,12.0,1.0,PALADIN,1417.710389755806,0.0
mage30,80,12.0,1.0,WARRIOR,1742.5524739078462,3.501760362502515
mage30,80,12.0,1.0,ROGUE,1768.9223228828146,1.9588289663095226
mage30,80,12.0,1.0,RANGER,1771.8108193139176,1.7926104793365871
mage30,80,12.0,1.0,MAGE,1778.2802339799673,1.4222871778979629
mage30,80,12.0,1.0,CLERIC,1786.5237811461607,0.9542948584686517
mage30,80,12.0,1.0,PALADIN,1803.5724857349583,0.0
mage30,90,12.0,1.0,WARRIOR,2124.9713988564645,4.53844704105586
mage30,90,12.0,1.0,ROGUE,2173.4353249728224,2.207416752045588
mage30,90,12.0,1.0,RANGER,2168.485256010166,2.440728811703541
mage30,90,12.0,1.0,MAGE,2180.76602826146,1.8638437889686221
mage30,90,12.0,1.0,CLERIC,2195.9584699246975,1.159112563149911
mage30,90,12.0,1.0,PALADIN,2221.412100431149,0.0
mage30,100,12.0,1.0,WARRIOR,2531.2151989820068,5.506151326265263
mage30,100,12.0,1.0,ROGUE,2607.120378302552,2.4343854797434616
mage30,100,12.0,1.0,RANGER,2589.3721614505107,3.136496869394656
mage30,100,12.0,1.0,MAGE,2608.8025825693603,2.3683338890737815
mage30,100,12.0,1.0,CLERIC,2632.4877788055765,1.4472986249946862
mage30,100,12.0,1.0,PALADIN,2670.5877382313824,0.0
mage30,20,12.0,5.0,WARRIOR,25.211394707365915,0.10666209863203768
mage30,20,12.0,5.0,ROGUE,25.27684627193945,-0.15255289947726514
mage30,20,12.0,5.0,RANGER,25.271056408972818,-0.12967680649069724
mage30,20,12.0,5.0,MAGE,25.172552254838628,0.26113146792230424
mage30,20,12.0,5.0,CLERIC,25.08282474992656,0.6197904808512122
mage30,20,12.0,5.0,PALADIN,25.238285710055198,0.0
mage30,30,12.0,5.0,WARRIOR,57.053401775356114,0.20841441340702094
mage30,30,12.0,5.0,ROGUE,57.162251450780154,0.017595243293522245
mage30,30,12.0,5.0,RANGER,57.191786497350705,-0.03405595549393903
mage30,30,12.0,5.0,MAGE,56.98945789752335,0.32085125428009675
mage30,30,12.0,5.0,CLERIC,56.6819135816574,0.8651714018636625
mage30,30,12.0,5.0,PALADIN,57.17230928799498,0.0
mage30,40,12.0,5.0,WARRIOR,99.7864657161604,0.599569842194736
mage30,40,12.0,5.0,ROGUE,99.63049860374181,0.7570539925174424
mage30,40,12.0,5.0,RANGER,100.2650468090732,0.11939201738091487
mage30,40,12.0,5.0,MAGE,99.68841090819815,0.6985208778476526
mage30,40,12.0,5.0,CLERIC,99.49499165143544,0.8942798074381253
mage30,40,12.0,5.0,PALADIN,100.38475527118648,0.0
mage30,50,12.0,5.0,WARRIOR,151.52748908100267,1.1803037199989541
mage30,50,12.0,5.0,ROGUE,151.27122053542217,1.3517132530478815
mage30,50,12.0,5.0,RANGER,152.90364879741531,0.26966320115600073
mage30,50,12.0,5.0,MAGE,151.84020061111914,0.971925125485873
mage30,50,12.0,5.0,CLERIC,151.9312307565718,0.9114274319896865
mage30,50,12.0,5.0,PALADIN,153.31597367144676,0.0
mage30,60,12.0,5.0,WARRIOR,211.32387548737077,1.825447241226219
mage30,60,12.0,5.0,ROGUE,211.7900731639448,1.6013064861341464
mage30,60,12.0,5.0,RANGER,213.71497157233705,0.686198893498613
mage30,60,12.0,5.0,MAGE,213.05730183484732,0.9969991590837557
mage30,60,12.0,5.0,CLERIC,213.33074538261346,0.8675430053809219
mage30,60,12.0,5.0,PALADIN,215.1814813425073,0.0
mage30,70,12.0,5.0,WARRIOR,277.92872403504833,2.5856999549845883
mage30,70,12.0,5.0,ROGUE,280.21345633390433,1.7492631001869707
mage30,70,12.0,5.0,RANGER,281.70704613402063,1.2097960771878746
mage30,70,12.0,5.0,MAGE,281.97537524524097,1.1134843527879523
mage30,70,12.0,5.0,CLERIC,282.7420390134939,0.8393120181554137
mage30,70,12.0,5.0,PALADIN,285.11512692731185,0.0
mage30,80,12.0,5.0,WARRIOR,350.44397880254877,3.501760362502515
mage30,80,12.0,5.0,ROGUE,355.74720779196684,1.9588289663095004
mage30,80,12.0,5.0,RANGER,356.3281120672927,1.792610479336565
mage30,80,12.0,5.0,MAGE,357.62917326920285,1.4222871778979407
mage30,80,12.0,5.0,CLERIC,359.2870294954137,0.9542948584686295
mage30,80,12.0,5.0,PALADIN,362.71568714503314,0.0
mage30,90,12.0,5.0,WARRIOR,427.3520843747397,4.53844704105586
mage30,90,12.0,5.0,ROGUE,437.0986437185287,2.207416752045588
mage30,90,12.0,5.0,RANGER,436.1031374777726,2.4407288117035186
mage30,90,12.0,5.0,MAGE,438.5729183050093,1.8638437889686221
mage30,90,12.0,5.0,CLERIC,441.6282637157851,1.159112563149911
mage30,90,12.0,5.0,PALADIN,446.7472324029356,0.0
mage30,100,12.0,5.0,WARRIOR,509.0516003500568,5.506151326265241
mage30,100,12.0,5.0,ROGUE,524.3168583271429,2.4343854797434394
mage30,100,12.0,5.0,RANGER,520.7475220670235,3.136496869394634
mage30,100,12.0,5.0,MAGE,524.6551657039629,2.368333889073737
mage30,100,12.0,5.0,CLERIC,529.4184853353793,1.447298624994664
mage30,100,12.0,5.0,PALADIN,537.0807517941058,0.0
mage30,20,12.0,12.0,WARRIOR,10.606172945857386,0.10666209863201548
mage30,20,12.0,12.0,ROGUE,10.633707741988323,-0.15255289947727624
mage30,20,12.0,12.0,RANGER,10.631272006533392,-0.12967680649069724
mage30,20,12.0,12.0,MAGE,10.589832327897632,0.26113146792228203
mage30,20,12.0,12.0,CLERIC,10.552084894796693,0.61979048085119
mage30,20,12.0,12.0,PALADIN,10.61748571250598,0.0
mage30,30,12.0,12.0,WARRIOR,24.00177591928775,0.20841441340699873
mage30,30,12.0,12.0,ROGUE,24.04756785170752,0.017595243293477836
mage30,30,12.0,12.0,RANGER,24.05999294026478,-0.03405595549396123
mage30,30,12.0,12.0,MAGE,23.9748753913719,0.32085125428005234
mage30,30,12.0,12.0,CLERIC,23.84549467918001,0.8651714018636403
mage30,30,12.0,12.0,PALADIN,24.051799079777194,0.0
mage30,40,12.0,12.0,WARRIOR,41.97913385300541,0.599569842194736
mage30,40,12.0,12.0,ROGUE,41.913520102263796,0.7570539925174424
mage30,40,12.0,12.0,RANGER,42.18046796795493,0.11939201738091487
mage30,40,12.0,12.0,MAGE,41.93788320965577,0.6985208778476526
mage30,40,12.0,12.0,CLERIC,41.856513729224574,0.8942798074381031
mage30,40,12.0,12.0,PALADIN,42.23082807960259,0.0
mage30,50,12.0,12.0,WARRIOR,63.74604713062871,1.1803037199989763
mage30,50,12.0,12.0,ROGUE,63.63823760455692,1.3517132530479037
mage30,50,12.0,12.0,RANGER,64.3249832871885,0.26966320115604514
mage30,50,12.0,12.0,MAGE,63.877601636401856,0.971925125485873
mage30,50,12.0,12.0,CLERIC,63.915897076902624,0.9114274319897087
mage30,50,12.0,12.0,PALADIN,64.49844409626382,0.0
mage30,60,12.0,12.0,WARRIOR,88.90176830848013,1.825447241226219
mage30,60,12.0,12.0,ROGUE,89.09789284828022,1.6013064861341686
mage30,60,12.0,12.0,RANGER,89.90767769594869,0.6861988934986352
mage30,60,12.0,12.0,MAGE,89.63100284086683,0.9969991590837557
mage30,60,12.0,12.0,CLERIC,89.74603771268566,0.8675430053809441
mage30,60,12.0,12.0,PALADIN,90.52462318546861,0.0
mage30,70,12.0,12.0,WARRIOR,116.92173907681342,2.5856999549846327
mage30,70,12.0,12.0,ROGUE,117.88290231978044,1.749263100186993
mage30,70,12.0,12.0,RANGER,118.5112400977604,1.2097960771878746
mage30,70,12.0,12.0,MAGE,118.62412337903241,1.1134843527879745
mage30,70,12.0,12.0,CLERIC,118.94665089533191,0.8393120181554359
mage30,70,12.0,12.0,PALADIN,119.94498443148983,0.0
mage30,80,12.0,12.0,WARRIOR,147.42815659969295,3.501760362502515
mage30,80,12.0,12.0,ROGUE,149.65917017455155,1.9588289663095448
mage30,80,12.0,12.0,RANGER,149.9035505938266,1.7926104793365871
mage30,80,12.0,12.0,MAGE,150.4508935822164,1.4222871778979407
mage30,80,12.0,12.0,CLERIC,151.14833654634646,0.9542948584686517
mage30,80,12.0,12.0,PALADIN,152.59073735066914,0.0
mage30,90,12.0,12.0,WARRIOR,179.78260101282157,4.5384470410558375
mage30,90,12.0,12.0,ROGUE,183.8828777022776,2.20741675204561
mage30,90,12.0,12.0,RANGER,183.4640785251319,2.440728811703541
mage30,90,12.0,12.0,MAGE,184.50308976969356,1.8638437889686221
mage30,90,12.0,12.0,CLERIC,185.7884419769855,1.159112563149911
mage30,90,12.0,12.0,PALADIN,187.9419391488212,0.0
mage30,100,12.0,12.0,WARRIOR,214.15274221623082,5.506151326265263
mage30,100,12.0,12.0,ROGUE,220.57467833072909,2.4343854797434616
mage30,100,12.0,12.0,RANGER,219.0730954902651,3.136496869394656
mage30,100,12.0,12.0,MAGE,220.71700074442577,2.3683338890737815
mage30,100,12.0,12.0,CLERIC,222.72088003764233,1.4472986249947084
mage30,100,12.0,12.0,PALADIN,225.94431627200322,0.0
mage30,20,24.0,1.0,WARRIOR,250.54910188492607,0.10666209863203768
mage30,20,24.0,1.0,ROGUE,251.1995550197569,-0.15255289947727624
mage30,20,24.0,1.0,RANGER,251.14201576089533,-0.12967680649068614
mage30,20,24.0,1.0,MAGE,250.16308827049974,0.26113146792230424
mage30,20,24.0,1.0,CLERIC,249.2713825147874,0.6197904808512122
mage30,20,24.0,1.0,PALADIN,250.81634281510026,0.0
mage30,30,24.0,1.0,WARRIOR,566.9927721261254,0.20841441340699873
mage30,30,24.0,1.0,ROGUE,568.0745126936152,0.017595243293522245
mage30,30,24.0,1.0,RANGER,568.3680299495335,-0.034055955493927925
mage30,30,24.0,1.0,MAGE,566.357302278146,0.32085125428007455
mage30,30,24.0,1.0,CLERIC,563.3009480770228,0.8651714018636847
mage30,30,24.0,1.0,PALADIN,568.1744667862122,0.0
mage30,40,24.0,1.0,WARRIOR,991.6710144619803,0.5995698421947138
mage30,40,24.0,1.0,ROGUE,990.1210240551169,0.7570539925174424
mage30,40,24.0,1.0,RANGER,996.427120357755,0.11939201738093708
mage30,40,24.0,1.0,MAGE,990.6965525428521,0.6985208778476526
mage30,40,24.0,1.0,CLERIC,988.7743653084034,0.8942798074381253
mage30,40,24.0,1.0,PALADIN,997.6167747984808,0.0
mage30,50,24.0,1.0,WARRIOR,1505.8697363153437,1.1803037199989541
mage30,50,24.0,1.0,ROGUE,1503.3229571830575,1.3517132530478815
mage30,50,24.0,1.0,RANGER,1519.5459166694857,0.26966320115602294
mage30,50,24.0,1.0,MAGE,1508.977441935329,0.971925125485873
mage30,50,24.0,1.0,CLERIC,1509.8820932428962,0.9114274319897087
mage30,50,24.0,1.0,PALADIN,1523.6435728314123,0.0
mage30,60,24.0,1.0,WARRIOR,2100.122100533112,1.8254472412262412
mage30,60,24.0,1.0,ROGUE,2104.7551408913414,1.6013064861341464
mage30,60,24.0,1.0,RANGER,2123.884648522329,0.6861988934986352
mage30,60,24.0,1.0,MAGE,2117.3487720276894,0.9969991590838001
mage30,60,24.0,1.0,CLERIC,2120.0662351472133,0.8675430053809663
mage30,60,24.0,1.0,PALADIN,2138.4587214796766,0.0
mage30,70,24.0,1.0,WARRIOR,2762.0364919621006,2.5856999549846327
mage30,70,24.0,1.0,ROGUE,2784.7420039803874,1.749263100186993
mage30,70,24.0,1.0,RANGER,2799.585196407749,1.209796077187919
mage30,70,24.0,1.0,MAGE,2802.251832609601,1.1134843527879967
mage30,70,24.0,1.0,CLERIC,2809.8708842651354,0.8393120181554581
mage30,70,24.0,1.0,PALADIN,2833.454468291424,0.0
mage30,80,24.0,1.0,WARRIOR,3482.6880927894676,3.5017603625025373
mage30,80,24.0,1.0,ROGUE,3535.3912167463736,1.9588289663095448
mage30,80,24.0,1.0,RANGER,3541.1642033721982,1.7926104793366093
mage30,80,24.0,1.0,MAGE,3554.094059868422,1.422287177897985
mage30,80,24.0,1.0,CLERIC,3570.5697207095936,0.9542948584686739
mage30,80,24.0,1.0,PALADIN,3604.6434839723647,0.0
mage30,90,24.0,1.0,WARRIOR,4246.99554195862,4.53844704105586
mage30,90,24.0,1.0,ROGUE,4343.8561765406885,2.20741675204561
mage30,90,24.0,1.0,RANGER,4333.962904175657,2.440728811703541
mage30,90,24.0,1.0,MAGE,4358.507415707022,1.8638437889686443
mage30,90,24.0,1.0,CLERIC,4388.871227685837,1.159112563149911
mage30,90,24.0,1.0,PALADIN,4439.7431854664155,0.0
mage30,100,24.0,1.0,WARRIOR,5058.919697271944,5.506151326265241
mage30,100,24.0,1.0,ROGUE,5210.624778271813,2.4343854797434394
mage30,100,24.0,1.0,RANGER,5175.152960679869,3.136496869394634
mage30,100,24.0,1.0,MAGE,5213.986853651108,2.368333889073737
mage30,100,24.0,1.0,CLERIC,5261.324395643322,1.447298624994664
mage30,100,24.0,1.0,PALADIN,5337.471471277976,0.0
mage30,20,24.0,5.0,WARRIOR,50.24891772709483,0.10666209863201548
mage30,20,24.0,5.0,ROGUE,50.37936946614139,-0.15255289947726514
mage30,20,24.0,5.0,RANGER,50.36782967029753,-0.12967680649067503
mage30,20,24.0,5.0,MAGE,50.17150070102319,0.26113146792230424
mage30,20,24.0,5.0,CLERIC,49.99266450157775,0.6197904808512344
mage30,20,24.0,5.0,PALADIN,50.30251427728243,0.0
mage30,30,24.0,5.0,WARRIOR,113.71333181433047,0.20841441340699873
mage30,30,24.0,5.0,ROGUE,113.93028047776183,0.01759524329350004
mage30,30,24.0,5.0,RANGER,113.98914688092657,-0.03405595549396123
mage30,30,24.0,5.0,MAGE,113.58588505092585,0.32085125428005234
mage30,30,24.0,5.0,CLERIC,112.97291741447577,0.8651714018636403
mage30,30,24.0,5.0,PALADIN,113.95032678779685,0.0
mage30,40,24.0,5.0,WARRIOR,198.88474891014033,0.599569842194736
mage30,40,24.0,5.0,ROGUE,198.57389032056125,0.7570539925174424
mage30,40,24.0,5.0,RANGER,199.8386105367045,0.11939201738091487
mage30,40,24.0,5.0,MAGE,198.68931553427078,0.6985208778476526
mage30,40,24.0,5.0,CLERIC,198.3038109466541,0.8942798074381031
mage30,40,24.0,5.0,PALADIN,200.07720188533025,0.0
mage30,50,24.0,5.0,WARRIOR,302.0099609959294,1.1803037199989541
mage30,50,24.0,5.0,ROGUE,301.49919127404826,1.3517132530479037
mage30,50,24.0,5.0,RANGER,304.75278967208976,0.26966320115602294
mage30,50,24.0,5.0,MAGE,302.63322742492016,0.971925125485873
mage30,50,24.0,5.0,CLERIC,302.814659921719,0.9114274319896865
mage30,50,24.0,5.0,PALADIN,305.5745958003318,0.0
mage30,60,24.0,5.0,WARRIOR,421.1903449368975,1.8254472412262412
mage30,60,24.0,5.0,ROGUE,422.1195251336555,1.6013064861341464
mage30,60,24.0,5.0,RANGER,425.95604678900276,0.6861988934986352
mage30,60,24.0,5.0,MAGE,424.64524296738546,0.9969991590837335
mage30,60,24.0,5.0,CLERIC,425.1902442453468,0.8675430053809219
mage30,60,24.0,5.0,PALADIN,428.8789524688594,0.0
mage30,70,24.0,5.0,WARRIOR,553.9406982491652,2.5856999549846105
mage30,70,24.0,5.0,ROGUE,558.4944060724024,1.7492631001869485
mage30,70,24.0,5.0,RANGER,561.4712850533238,1.2097960771878746
mage30,70,24.0,5.0,MAGE,562.0060927301699,1.1134843527879301
mage30,70,24.0,5.0,CLERIC,563.534132930343,0.8393120181553915
mage30,70,24.0,5.0,PALADIN,568.2639426344352,0.0
mage30,80,24.0,5.0,WARRIOR,698.471102578873,3.5017603625025373
mage30,80,24.0,5.0,ROGUE,709.0409865646786,1.9588289663095226
mage30,80,24.0,5.0,RANGER,710.1987888789488,1.7926104793365871
mage30,80,24.0,5.0,MAGE,712.7919384468938,1.4222871778979629
mage30,80,24.0,5.0,CLERIC,716.0962174081003,0.9542948584686517
mage30,80,24.0,5.0,PALADIN,722.9298867925144,0.0
mage30,90,24.0,5.0,WARRIOR,851.7569129951708,4.53844704105586
mage30,90,24.0,5.0,ROGUE,871.182814032102,2.207416752045588
mage30,90,24.0,5.0,RANGER,869.1986671108708,2.4407288117035186
mage30,90,24.0,5.0,MAGE,874.1211957941218,1.8638437889686221
mage30,90,24.0,5.0,CLERIC,880.2108152680132,1.1591125631498889
mage30,90,24.0,5.0,PALADIN,890.4134494099889,0.0
mage30,100,24.0,5.0,WARRIOR,1014.592500008044,5.506151326265263
mage30,100,24.0,5.0,ROGUE,1045.0177383209952,2.4343854797434394
mage30,100,24.0,5.0,RANGER,1037.903681912895,3.136496869394634
mage30,100,24.0,5.0,MAGE,1045.6920199203123,2.368333889073737
mage30,100,24.0,5.0,CLERIC,1055.1858087029284,1.447298624994664
mage30,100,24.0,5.0,PALADIN,1070.4574984034248,0.0
mage30,20,24.0,12.0,WARRIOR,21.038474204077765,0.10666209863203768
mage30,20,24.0,12.0,ROGUE,21.093092406239133,-0.15255289947727624
mage30,20,24.0,12.0,RANGER,21.088260865418697,-0.12967680649069724
mage30,20,24.0,12.0,MAGE,21.0060608471412,0.26113146792230424
mage30,20,24.0,12.0,CLERIC,20.931184791318028,0.6197904808512122
mage30,20,24.0,12.0,PALADIN,21.060914282183994,0.0
mage30,30,24.0,12.0,WARRIOR,47.610080102193734,0.20841441340699873
mage30,30,24.0,12.0,ROGUE,47.70091327961656,0.017595243293477836
mage30,30,24.0,12.0,RANGER,47.72555976675473,-0.03405595549395013
mage30,30,24.0,12.0,MAGE,47.55672003862294,0.32085125428007455
mage30,30,24.0,12.0,CLERIC,47.300079609521006,0.8651714018636403
mage30,30,24.0,12.0,PALADIN,47.70930637136132,0.0
mage30,40,24.0,12.0,WARRIOR,83.2700851838304,0.599569842194736
mage30,40,24.0,12.0,ROGUE,83.13993331760524,0.7570539925174424
mage30,40,24.0,12.0,RANGER,83.66945285446799,0.11939201738091487
mage30,40,24.0,12.0,MAGE,83.18826013718606,0.6985208778476526
mage30,40,24.0,12.0,CLERIC,83.02685510223235,0.8942798074381253
mage30,40,24.0,12.0,PALADIN,83.76934750216252,0.0
mage30,50,24.0,12.0,WARRIOR,126.44707709518153,1.1803037199989763
