variant_old,hero_class,level,gap_h,session_min,days_old,sale_gold_old,n_old,rate_old,sale_rate_old,variant_new,days_new,sale_gold_new,n_new,rate_new,sale_rate_new,progress_uplift_pct,sale_uplift_pct
prior,CLERIC,44,12.0,1.0,540.0275262404416,77807026.75,4,0.0018517574594054313,144079.74217847042,proposed,489.0346021800384,79622137.5,4,0.0020448450795550236,162814.93609052853,10.427262985703845,13.003350525746349
prior,CLERIC,44,12.0,5.0,108.60470361284887,77807026.75,4,0.009207704332629765,716424.097315015,proposed,98.34953857989677,79622137.5,4,0.010167815878339117,809583.2339398004,10.427262985703845,13.003350525746328
prior,CLERIC,44,12.0,12.0,45.6888753129916,77807026.75,4,0.021887166036578948,1702975.3132897895,proposed,41.37463347154278,79622137.5,4,0.024169398399330688,1924419.162643788,10.427262985703866,13.003350525746349
prior,CLERIC,44,24.0,1.0,1079.3060545249323,77807026.75,4,0.0009265212548447718,72089.86406015074,proposed,977.3909316802154,79622137.5,4,0.0010231320627058793,81463.96177742614,10.427262985703823,13.003350525746304
prior,CLERIC,44,24.0,5.0,216.46040926974703,77807026.75,4,0.0046197824506273915,359451.536715146,proposed,196.02080447993217,79622137.5,4,0.005101499316121703,406192.2800043982,10.427262985703845,13.003350525746328
prior,CLERIC,44,24.0,12.0,90.62875267003251,77807026.75,4,0.01103402585315137,858524.7447163402,proposed,82.07099426322421,79622137.5,4,0.012184572746770017,970161.7266220748,10.427262985703845,13.003350525746349
prior,CLERIC,45,4.0,1.0,188.1940864399898,83393188.75,4,0.005313663244774027,443123.32192537794,proposed,170.17615845484897,85347971.25,4,0.005876263802636721,501527.1940848545,10.587809801759818,13.180049270643401
prior,CLERIC,45,4.0,5.0,38.26352794837966,83393188.75,4,0.026134547795725323,2179443.2772248182,proposed,35.721769185054754,85347971.25,4,0.027994134188022782,2389242.5598480105,7.115433589410025,9.626278638017084
prior,CLERIC,45,4.0,12.0,35.47378472222222,83393188.75,4,0.028189831105716764,2350839.906229659,proposed,35.15190972222222,85347971.25,4,0.02844795653784418,2427975.3767131744,0.9156686010618476,3.281187726952761
prior,CLERIC,45,8.0,1.0,375.6072845545025,83393188.75,4,0.002662355180853515,222022.28811645752,proposed,339.6461917708812,85347971.25,4,0.002944240283649583,251284.93508201645,10.587809801759796,13.180049270643401
prior,CLERIC,45,8.0,5.0,75.74616757128221,83393188.75,4,0.013201988061758149,1100955.882309444,proposed,68.4941384652297,85347971.25,4,0.014599789447788137,1246062.4100458752,10.587809801759796,13.18004927064338
prior,CLERIC,45,8.0,12.0,35.47378472222222,83393188.75,4,0.028189831105716764,2350839.906229659,proposed,35.15190972222222,85347971.25,4,0.02844795653784418,2427975.3767131744,0.9156686010618476,3.281187726952761
prior,CLERIC,45,12.0,1.0,563.0204826690151,83393188.75,4,0.001776134316214342,148117.50427741482,proposed,509.11622508691335,85347971.25,4,0.001964188039438904,167639.46431962543,10.587809801759818,13.180049270643401
prior,CLERIC,45,12.0,5.0,113.22880719418474,83393188.75,4,0.008831674772348556,736501.5212690764,proposed,102.38814512843612,85347971.25,4,0.009766755699554824,833572.7846513788,10.587809801759818,13.18004927064338
prior,CLERIC,45,12.0,12.0,47.634187854105306,83393188.75,4,0.02099332527853345,1750700.3374428863,proposed,43.07363346782485,85347971.25,4,0.023216058630089336,1981443.504499179,10.587809801759818,13.180049270643401
prior,CLERIC,45,24.0,1.0,1125.2600770125532,83393188.75,4,0.0008886834434354896,74110.14613741574,proposed,1017.5263250350099,85347971.25,4,0.000982775556166169,83877.89991287296,10.587809801759818,13.180049270643401
prior,CLERIC,45,24.0,5.0,225.67672606289233,83393188.75,4,0.00443111710031329,369524.9847197788,proposed,204.0701651180554,85347971.25,4,0.004900275350987715,418228.5597731832,10.587809801759818,13.180049270643401
prior,CLERIC,45,24.0,12.0,94.48748738273348,83393188.75,4,0.010583411917277194,882584.4676364964,proposed,85.4411417968329,85347971.25,4,0.011703963441615286,998909.5353260326,10.587809801759818,13.180049270643423
prior,CLERIC,46,4.0,1.0,195.94818085655066,89176718.5,4,0.005103390067867371,455103.5794779044,proposed,176.95866533790868,91277132.0,4,0.005651037196118458,515810.46808701433,10.731045853211452,13.339136703506703
prior,CLERIC,46,4.0,5.0,39.84008656419494,89176718.5,4,0.025100347068490545,2238366.5847790814,proposed,37.220206685054755,91277132.0,4,0.026867126463366357,2452354.248657384,7.038864403168832,9.559991885753716
prior,CLERIC,46,4.0,12.0,36.98993055555555,89176718.5,4,0.02703438435760483,2410837.683678929,proposed,36.65034722222222,91277132.0,4,0.027284871107405757,2490484.7816736614,0.9265487480223156,3.303710512488389
prior,CLERIC,46,8.0,1.0,391.08329872199533,89176718.5,4,0.002557000013214213,228024.87038290015,proposed,353.1830623549133,91277132.0,4,0.002831392857098852,258441.41956126905,10.731045853211407,13.33913670350666
prior,CLERIC,46,8.0,5.0,78.86711013728389,89176718.5,4,0.012679556766557075,1130721.2644760306,proposed,71.224027127706,91277132.0,4,0.01404020581716029,1281549.7196801077,10.731045853211452,13.339136703506682
prior,CLERIC,46,8.0,12.0,36.98993055555555,89176718.5,4,0.02703438435760483,2410837.683678929,proposed,36.65034722222222,91277132.0,4,0.027284871107405757,2490484.7816736614,0.9265487480223156,3.303710512488389
prior,CLERIC,46,12.0,1.0,586.21841658744,89176718.5,4,0.0017058488298974154,152122.0009073162,proposed,529.4074593719178,91277132.0,4,0.0018889042500201778,172413.76256445277,10.73104585321143,13.339136703506682
prior,CLERIC,46,12.0,5.0,117.89413371037281,89176718.5,4,0.008482186250731286,756413.5355460342,proposed,106.4689065311069,91277132.0,4,0.009392413546652056,857312.5710963479,10.731045853211452,13.339136703506682
prior,CLERIC,46,12.0,12.0,49.59684245746718,89176718.5,4,0.02016257387468912,1798032.174658606,proposed,44.79036757515532,91277132.0,4,0.02232622892236964,2037874.1444093513,10.73104585321143,13.33913670350666
prior,CLERIC,46,24.0,1.0,1171.6237701837738,89176718.5,4,0.0008535163125302128,76113.7839376648,proposed,1058.0806504229313,91277132.0,4,0.0009451075393924692,86266.70562732161,10.73104585321143,13.33913670350666
prior,CLERIC,46,24.0,5.0,234.97520442963958,89176718.5,4,0.0042557681880831715,379515.441709948,proposed,212.20354474130957,91277132.0,4,0.004712456623752762,430139.52529055526,10.731045853211452,13.339136703506703
prior,CLERIC,46,24.0,12.0,98.38062192382836,89176718.5,4,0.01016460335831435,906445.9723485534,proposed,88.84646682940645,91277132.0,4,0.011255371605492132,1027358.0397435573,10.731045853211452,13.339136703506682
prior,CLERIC,47,4.0,1.0,203.7720550481156,95255848.0,4,0.004907444250703932,467462.76361352764,proposed,183.7789783023718,97515006.0,4,0.005441318747319939,530610.2302928164,10.878870331322199,13.508555460365091
prior,CLERIC,47,4.0,5.0,41.43083276911893,95255848.0,4,0.02413661355958465,2299153.5924665346,proposed,38.73253307394364,97515006.0,4,0.02581808935890964,2517651.1387426094,6.966494264715428,9.50339059521772
prior,CLERIC,47,4.0,12.0,38.52291666666667,95255848.0,4,0.02595857444162025,2472706.021307663,proposed,38.16267361111111,97515006.0,4,0.026203614825059028,2555245.65688732,0.943967027118009,3.338028656395098
prior,CLERIC,47,8.0,1.0,406.6985828968614,95255848.0,4,0.0024588234187518663,234217.3098354681,proposed,366.79538823004503,97515006.0,4,0.0027263156301540648,265856.6850323674,10.878870331322176,13.508555460365068
prior,CLERIC,47,8.0,5.0,82.01613833886812,95255848.0,4,0.012192722313604612,1161428.1034109292,proposed,73.96913234576792,97515006.0,4,0.013519152763959846,1318320.262892461,10.878870331322199,13.508555460365091
prior,CLERIC,47,8.0,12.0,38.52291666666667,95255848.0,4,0.02595857444162025,2472706.021307663,proposed,38.16267361111111,97515006.0,4,0.026203614825059028,2555245.65688732,0.943967027118009,3.338028656395098
prior,CLERIC,47,12.0,1.0,609.6251107456072,95255848.0,4,0.0016403523778358497,156253.15676957025,proposed,549.8117981577182,97515006.0,4,0.001818804185997372,177360.70111035884,10.878870331322199,13.508555460365091
prior,CLERIC,47,12.0,5.0,122.60144390861727,95255848.0,4,0.008156510789101018,776955.3519369666,proposed,110.57241433130255,97515006.0,4,0.009043847021407621,881910.7965556463,10.878870331322176,13.508555460365068
prior,CLERIC,47,12.0,12.0,51.57715916155623,95255848.0,4,0.019388427285567993,1846861.0824731174,proposed,46.51667085661694,97515006.0,4,0.02149766914924762,2096345.3360748969,10.878870331322176,13.508555460365045
prior,CLERIC,47,24.0,1.0,1218.4046942918446,95255848.0,4,0.0008207453604577707,78180.79530247062,proposed,1098.8610279407376,97515006.0,4,0.0009100331839723146,88741.89139525936,10.878870331322199,13.508555460365068
prior,CLERIC,47,24.0,5.0,244.3573606178647,95255848.0,4,0.004092367004912276,389821.889380139,proposed,220.38226028790643,97515006.0,4,0.0045375703048584955,442481.1955036981,10.878870331322176,13.508555460365068
prior,CLERIC,47,24.0,12.0,102.3087911237427,95255848.0,4,0.009774331110906177,931062.19860215,proposed,92.27077333853524,97515006.0,4,0.010837667918215745,1056835.2520708158,10.878870331322199,13.508555460365068
prior,CLERIC,48,4.0,1.0,211.69734819812479,101606627.0,4,0.004723724734917856,479961.73719147244,proposed,190.64476676267518,104022326.75,4,0.00524535772463586,545634.3151527079,11.042832065596109,13.682877794701476
prior,CLERIC,48,4.0,5.0,43.04219942617474,101606627.0,4,0.02323301349214701,2360628.135982549,proposed,40.26048446283253,104022326.75,4,0.024838250541251557,2583732.613700434,6.909293319384213,9.451064075580206
prior,CLERIC,48,4.0,12.0,40.07899305555556,101606627.0,4,0.02495072664659635,2535159.175759676,proposed,39.690625,104022326.75,4,0.025194866545941268,2620828.6402645465,0.9784881330429096,3.379253867923282
prior,CLERIC,48,8.0,1.0,422.5162841630623,101606627.0,4,0.0023667726842311917,240479.78932046748,proposed,380.4984764018539,104022326.75,4,0.0026281314171252425,273384.3450141425,11.042832065596064,13.682877794701431
prior,CLERIC,48,8.0,5.0,85.20598661916226,101606627.0,4,0.011736264547579414,1192482.2542592252,proposed,76.73254097916804,104022326.75,4,0.0130322805323427,1355648.1438330163,11.042832065596087,13.682877794701476
prior,CLERIC,48,8.0,12.0,40.07899305555556,101606627.0,4,0.02495072664659635,2535159.175759676,proposed,39.690625,104022326.75,4,0.025194866545941268,2620828.6402645465,0.9784881330429096,3.379253867923282
prior,CLERIC,48,12.0,1.0,633.335220128,101606627.0,4,0.001578942664514845,160431.03836774596,proposed,570.3521860410325,104022326.75,4,0.0017533026513692675,182382.6212923753,11.042832065596109,13.682877794701476
prior,CLERIC,48,12.0,5.0,127.36977381214976,101606627.0,4,0.007851156283553127,797729.5080216887,proposed,114.70328290700377,104022326.75,4,0.008718146287153391,906881.8617365694,11.042832065596064,13.682877794701454
prior,CLERIC,48,12.0,12.0,53.583146224421625,101606627.0,4,0.018662584608445956,1896242.273166309,proposed,48.25448453329124,104022326.75,4,0.020723462485856423,2155702.786095124,11.042832065596087,13.682877794701454
prior,CLERIC,48,24.0,1.0,1265.7920280228125,101606627.0,4,0.0007900191957773791,80271.18574819213,proposed,1139.9133149585682,104022326.75,4,0.000877259688853048,91254.59399847509,11.042832065596109,13.682877794701476
prior,CLERIC,48,24.0,5.0,253.86113539111227,101606627.0,4,0.003939161457146032,400244.90886901336,proposed,228.61550869051092,104022326.75,4,0.004374156441651357,455009.9306290747,11.042832065596087,13.682877794701454
prior,CLERIC,48,24.0,12.0,106.28788021565602,101606627.0,4,0.009408410422439695,955956.8484557426,proposed,95.7179119430859,104022326.75,4,0.010447365385431751,1086759.2558000213,11.042832065596087,13.682877794701476
prior,CLERIC,49,4.0,1.0,219.73892162627064,108196511.75,4,0.004550855135717778,492386.65116423636,proposed,197.6372806661181,110777134.25,4,0.005059774130819817,560507.278164504,11.182931117884753,13.834783465229616
prior,CLERIC,49,4.0,5.0,44.67720813148241,108196511.75,4,0.02238277730016295,2421738.427154714,proposed,41.82194279616587,110777134.25,4,0.02391089301790345,2648780.205881678,6.827194397048197,9.375156960849583
prior,CLERIC,49,4.0,12.0,41.6609375,108196511.75,4,0.0240033004538124,2597073.3795896936,proposed,41.25208333333333,110777134.25,4,0.024241199939397003,2685370.6600676733,0.9911115600222287,3.3998762288314444
prior,CLERIC,49,8.0,1.0,438.56606349475595,108196511.75,4,0.002280158186503086,246705.16201783984,proposed,394.4544896282275,110777134.25,4,0.0025351467058785356,280836.2869805518,11.182931117884731,13.834783465229572
prior,CLERIC,49,8.0,5.0,88.44263650517948,108196511.75,4,0.011306763790803961,1223352.4013461955,proposed,79.54695528885253,110777134.25,4,0.012571191397191503,1392600.557089128,11.182931117884731,13.834783465229595
prior,CLERIC,49,8.0,12.0,41.6609375,108196511.75,4,0.0240033004538124,2597073.3795896936,proposed,41.25208333333333,110777134.25,4,0.024241199939397003,2685370.6600676733,0.9911115600222287,3.3998762288314444
prior,CLERIC,49,12.0,1.0,657.3932053632412,108196511.75,4,0.0015211596223411712,164584.16495226207,proposed,591.2716985903369,110777134.25,4,0.0016912698551006598,187354.02779146383,11.182931117884731,13.834783465229595
prior,CLERIC,49,12.0,5.0,132.20806487887654,108196511.75,4,0.0075638350876412715,818380.5719350411,proposed,118.9103970812744,110777134.25,4,0.008409693555362592,931601.7519837616,11.182931117884731,13.834783465229595
prior,CLERIC,49,12.0,12.0,55.618565224906675,108196511.75,4,0.01797960799521286,1945330.867714442,proposed,50.02437394453613,110777134.25,4,0.019990255172583207,2214463.1809450067,11.18293111788471,13.834783465229572
prior,CLERIC,49,24.0,1.0,1313.8746309686971,108196511.75,4,0.0007611076250575881,82349.19009755792,proposed,1181.7233254766647,110777134.25,4,0.0008462217665007466,93742.02223292536,11.182931117884753,13.834783465229616
prior,CLERIC,49,24.0,5.0,263.50434999996764,108196511.75,4,0.003795003763695449,410606.1693099688,proposed,237.00072245853997,110777134.25,4,0.004219396420510643,467412.643728877,11.182931117884731,13.834783465229595
prior,CLERIC,49,24.0,12.0,110.32535069202801,108196511.75,4,0.009064099898413093,980703.9911618261,proposed,99.22867618506346,110777134.25,4,0.01007773194650889,1116382.2647739293,11.182931117884731,13.834783465229616
prior,CLERIC,50,4.0,1.0,227.91606183282855,115087116.75,4,0.004387580199299329,504953.9546467501,proposed,204.73994685435147,117855830.0,4,0.004884244698526678,575636.7128679614,11.319781671607142,13.997862096289282
prior,CLERIC,50,4.0,5.0,46.339780206674675,115087116.75,4,0.021579731184308948,2483549.0422421796,proposed,43.41326224061031,117855830.0,4,0.0230344357550851,2714742.5444972315,6.741069007541189,9.308996855819185
prior,CLERIC,50,4.0,12.0,43.27256944444444,115087116.75,4,0.023109327983951856,2659585.9277031096,proposed,42.843402777777776,117855830.0,4,0.02334081644230847,2750851.2946859123,1.0017100389824174,3.431563012578498
prior,CLERIC,50,8.0,1.0,454.8864138655209,115087116.75,4,0.00219835099382773,253001.8774841305,proposed,408.6303503607597,117855830.0,4,0.0024471995267046345,288416.73139538185,11.319781671607121,13.997862096289282
prior,CLERIC,50,8.0,5.0,91.73385061321316,115087116.75,4,0.01090110131990864,1254576.3203079046,proposed,82.40570475050663,117855830.0,4,0.012135082189122981,1430190.1835173059,11.319781671607121,13.997862096289303
prior,CLERIC,50,8.0,12.0,43.27256944444444,115087116.75,4,0.023109327983951856,2659585.9277031096,proposed,42.843402777777776,117855830.0,4,0.02334081644230847,2750851.2946859123,1.0017100389824174,3.431563012578498
prior,CLERIC,50,12.0,1.0,681.8567658982132,115087116.75,4,0.0014665836727200253,168784.88636597333,proposed,612.5207538671677,117855830.0,4,0.0016325977425033693,192411.1619988609,11.319781671607121,13.997862096289303
prior,CLERIC,50,12.0,5.0,137.12792101975162,115087116.75,4,0.007292460882973367,839268.297033564,proposed,123.18378545178825,117855830.0,4,0.008117951533413305,956747.9158701978,11.319781671607121,13.997862096289282
prior,CLERIC,50,12.0,12.0,57.6882978083093,115087116.75,4,0.01733453816444489,1994982.0175387997,proposed,51.822144224545404,117855830.0,4,0.019296770038441463,2274236.8491996503,11.319781671607121,13.997862096289282
prior,CLERIC,50,24.0,1.0,1362.76782199629,115087116.75,4,0.0007338007134150856,84451.00837603526,proposed,1224.191964386392,117855830.0,4,0.0008168653520783687,96272.34406743837,11.319781671607121,13.997862096289282
prior,CLERIC,50,24.0,5.0,273.31013223936696,115087116.75,4,0.0036588471558170878,421086.16979192663,proposed,245.5180275556331,117855830.0,4,0.0040730206655533886,480029.23114594707,11.319781671607121,13.997862096289282
prior,CLERIC,50,24.0,12.0,114.43088581648239,115087116.75,4,0.008738899405216018,1005734.7361146014,proposed,102.79474510114744,117855830.0,4,0.009728123738387844,1146516.0975304022,11.319781671607121,13.997862096289282
prior,CLERIC,51,4.0,1.0,236.1285515332884,122256485.75,4,0.004234981299408955,517753.93088270735,proposed,211.8632981591469,125201501.75,4,0.004720024698420501,590954.1805393376,11.453259523937941,14.13803841756116
prior,CLERIC,51,4.0,5.0,48.00953952336569,122256485.75,4,0.020829193737909348,2546504.0274027037,proposed,45.01430390727698,125201501.75,4,0.022215160808881033,2781371.49488965,6.653964087189856,9.223133557204633
prior,CLERIC,51,4.0,12.0,44.89409722222222,122256485.75,4,0.022274643257666576,2723219.6060172473,proposed,44.44444444444444,125201501.75,4,0.0225,2817033.789375,1.0117187500000124,3.444973117498873
prior,CLERIC,51,8.0,1.0,471.27731654569186,122256485.75,4,0.00212189291716748,259415.17119071196,proposed,422.8474954960568,125201501.75,4,0.0023649188197907285,296091.3877546368,11.45325952393792,14.138038417561138
prior,CLERIC,51,8.0,5.0,95.03929252584638,122256485.75,4,0.010521963846985134,1286378.323120953,proposed,85.27277975700105,125201501.75,4,0.011727071673395264,1468246.9846389724,11.45325952393792,14.13803841756116
prior,CLERIC,51,8.0,12.0,44.89409722222222,122256485.75,4,0.022274643257666576,2723219.6060172473,proposed,44.44444444444444,125201501.75,4,0.0225,2817033.789375,1.0117187500000124,3.444973117498873
prior,CLERIC,51,12.0,1.0,706.4260815580952,122256485.75,4,0.0014155762734501497,173063.38050309633,proposed,633.8316928329665,125201501.75,4,0.0015777058978076847,197531.14772535415,11.45325952393792,14.13803841756116
prior,CLERIC,51,12.0,5.0,142.06904552832705,122256485.75,4,0.007038830987293503,860542.7402947067,proposed,127.46961922438301,125201501.75,4,0.00784500656771959,982206.6035171057,11.45325952393792,14.138038417561138
prior,CLERIC,51,12.0,12.0,59.766977773985865,122256485.75,4,0.016731647428812425,2045552.4154546305,proposed,53.62515015646458,125201501.75,4,0.0186479664314646,2334753.401802956,11.45325952393792,14.138038417561138
prior,CLERIC,51,24.0,1.0,1411.8723765953055,122256485.75,4,0.0007082793151683261,86591.74000189622,proposed,1266.784284843696,125201501.75,4,0.0007894003832889247,98834.11346979898,11.45325952393792,14.13803841756116
prior,CLERIC,51,24.0,5.0,283.1583045357691,122256485.75,4,0.0035315934019292663,431760.1984177594,proposed,254.06013762652884,125201501.75,4,0.003936075959582494,492802.62114180054,11.453259523937941,14.13803841756116
prior,CLERIC,51,24.0,12.0,118.55416902708672,122256485.75,4,0.008434962753368247,1031228.9036589459,proposed,106.37119949069202,125201501.75,4,0.009401040928259012,1177024.4422312425,11.45325952393792,14.13803841756116
prior,CLERIC,52,4.0,1.0,244.45594276894326,129731186.0,4,0.004090716669323059,530693.5251012503,proposed,219.06435459819605,132867012.0,4,0.004564868628829105,606520.4548850602,11.590926427679204,14.28827113904263
prior,CLERIC,52,4.0,5.0,49.70266056298016,129731186.0,4,0.020119647291976683,2610145.7050898233,proposed,46.63774140727698,132867012.0,4,0.021441861673086253,2848916.0922202915,6.571757257577993,9.14778001338632
prior,CLERIC,52,4.0,12.0,46.54114583333333,129731186.0,4,0.02148636399243501,2787451.483566289,proposed,46.067881944444444,132867012.0,4,0.02170709739175658,2884157.1696356903,1.027318532811261,3.4693226640728936
prior,CLERIC,52,8.0,1.0,487.89754552639715,129731186.0,4,0.0020496106388915953,265898.4190216244,proposed,437.21972847191836,132867012.0,4,0.0022871795000994053,303890.7060858617,11.590926427679182,14.288271139042607
prior,CLERIC,52,8.0,5.0,98.39098111447095,129731186.0,4,0.01016353316811193,1318527.211849498,proposed,88.17113027396275,132867012.0,4,0.011341580820080556,1506921.9549206132,11.590926427679204,14.288271139042607
prior,CLERIC,52,8.0,12.0,46.54114583333333,129731186.0,4,0.02148636399243501,2787451.483566289,proposed,46.067881944444444,132867012.0,4,0.02170709739175658,2884157.1696356903,1.027318532811261,3.4693226640728936
prior,CLERIC,52,12.0,1.0,731.339148283851,129731186.0,4,0.0013673546703285122,177388.5430643569,proposed,655.3751023456405,132867012.0,4,0.0015258437441717258,202734.29906698962,11.590926427679227,14.28827113904263
prior,CLERIC,52,12.0,5.0,147.07930166596174,129731186.0,4,0.006799053222805911,882049.2382717332,proposed,131.80220504870718,132867012.0,4,0.007587126479640097,1008078.8250158586,11.590926427679227,14.28827113904263
prior,CLERIC,52,12.0,12.0,61.87474070085286,129731186.0,4,0.01616168389027635,2096674.4188426447,proposed,55.447824192904406,132867012.0,4,0.01803497277947236,2396252.9447098277,11.590926427679204,14.288271139042607
prior,CLERIC,52,24.0,1.0,1461.6639565562125,129731186.0,4,0.0006841517816147518,88755.82203289475,proposed,1309.841223966807,132867012.0,4,0.0007634513112753742,101437.49453664088,11.590926427679204,14.288271139042607
prior,CLERIC,52,24.0,5.0,293.14426332043405,129731186.0,4,0.003411289679262482,442550.65588028135,proposed,262.6954293729405,132867012.0,4,0.00380668975622081,505783.4935200675,11.590926427679204,14.28827113904263
prior,CLERIC,52,24.0,12.0,122.73514139021634,129731186.0,4,0.008147625762866588,1057001.1533008371,proposed,109.98666766133495,132867012.0,4,0.009092011070643093,1208028.3440272687,11.590926427679227,14.288271139042653
prior,CLERIC,53,4.0,1.0,252.90984494541715,137566093.5,4,0.003953978146702116,543933.32742618,proposed,226.3624401269559,140903522.75,4,0.004417694028387164,622468.6510313898,11.727831173569282,14.438409938370288
prior,CLERIC,53,4.0,5.0,51.42150374408896,137566093.5,4,0.019447117007249184,2675263.9165246813,proposed,48.2880886294992,140903522.75,4,0.020709040850067938,2917976.808548227,6.489002160825974,9.072484046315822
prior,CLERIC,53,4.0,12.0,48.21614583333333,137566093.5,4,0.02073994058871186,2853112.6062111803,proposed,47.71822916666667,140903522.75,4,0.02095635184841572,2952823.7994302493,1.043451685785679,3.4948215153513207
prior,CLERIC,53,8.0,1.0,504.7702714470774,137566093.5,4,0.0019810992377447194,272532.08297236875,proposed,451.7856170168707,140903522.75,4,0.002213439211728287,311881.38232549874,11.727831173569236,14.438409938370267
prior,CLERIC,53,8.0,5.0,101.79358904442101,137566093.5,4,0.009823801374795979,1351421.9784506122,proposed,91.10853399300717,140903522.75,4,0.010975920214858827,1546545.8236965456,11.727831173569259,14.438409938370267
prior,CLERIC,53,8.0,12.0,48.21614583333333,137566093.5,4,0.02073994058871186,2853112.6062111803,proposed,47.71822916666667,140903522.75,4,0.02095635184841572,2952823.7994302493,1.043451685785679,3.4948215153513207
prior,CLERIC,53,12.0,1.0,756.6306979487376,137566093.5,4,0.0013216487286480027,181814.05257934725,proposed,677.2087939067852,140903522.75,4,0.001476649460251465,208065.11081631752,11.727831173569259,14.438409938370288
prior,CLERIC,53,12.0,5.0,152.16567434475303,137566093.5,4,0.006571784367966967,904054.7028255821,proposed,136.1931693709901,140903522.75,4,0.007342512143733147,1034585.8268866547,11.727831173569236,14.438409938370267
prior,CLERIC,53,12.0,12.0,64.01452506917198,137566093.5,4,0.015621454645167374,2148982.4903231044,proposed,57.29505745951997,140903522.75,4,0.0174535124728083,2459261.391779753,11.727831173569282,14.438409938370288
prior,CLERIC,53,24.0,1.0,1512.2119774537182,137566093.5,4,0.0006612829516691256,90970.11235927092,proposed,1353.4783245765293,140903522.75,4,0.0007388370998204761,104104.75010309849,11.727831173569236,14.438409938370267
prior,CLERIC,53,24.0,5.0,303.28193024574915,137566093.5,4,0.003297262053132215,453591.4598951882,proposed,271.4470755049388,140903522.75,4,0.0036839593800737248,519082.854320294,11.727831173569282,14.438409938370288
prior,CLERIC,53,24.0,12.0,126.97963169458704,137566093.5,4,0.007875278788059586,1083371.3380967716,proposed,113.65085168199863,140903522.75,4,0.008798878188771127,1239792.9330459912,11.727831173569282,14.438409938370311
prior,CLERIC,54,4.0,1.0,261.48345493977615,145675884.0,4,0.0038243337431437723,557113.198743498,proposed,233.75858779600506,149224643.75,4,0.004277917698889735,638370.7446086404,11.860469985370493,14.585464147754745
prior,CLERIC,54,4.0,5.0,53.1646858591246,145675884.0,4,0.018809478206074474,2740087.365248633,proposed,49.96551918505476,149224643.75,4,0.020013801843954643,2986552.4502472244,6.4027487880617295,8.994789294837947
prior,CLERIC,54,4.0,12.0,49.91770833333334,145675884.0,4,0.02003297093132447,2918320.7495669955,proposed,49.39565972222222,149224643.75,4,0.02024469367599352,3021007.2016280107,1.0568714215922537,3.518682861582345
prior,CLERIC,54,8.0,1.0,521.8819162905907,145675884.0,4,0.0019161422704732827,279135.71912096255,proposed,466.5472229455538,149224643.75,4,0.0021434057493397627,319848.95935692784,11.86046998537047,14.585464147754724
prior,CLERIC,54,8.0,5.0,105.2443781292875,145675884.0,4,0.009501695176264424,1384167.8443008556,proposed,94.08540670627592,149224643.75,4,0.010628640880746658,1586055.1489761062,11.860469985370447,14.585464147754701
prior,CLERIC,54,8.0,12.0,49.91770833333334,145675884.0,4,0.02003297093132447,2918320.7495669955,proposed,49.39565972222222,149224643.75,4,0.02024469367599352,3021007.2016280107,1.0568714215922537,3.518682861582345
prior,CLERIC,54,12.0,1.0,782.280377641405,145675884.0,4,0.0012783140528400125,186219.52967709154,proposed,699.3358580951024,149224643.75,4,0.0014299281073958752,213380.5124142612,11.86046998537047,14.585464147754724
prior,CLERIC,54,12.0,5.0,157.3240703994504,145675884.0,4,0.006356306428259648,925960.5579116069,proposed,140.64313373618563,149224643.75,4,0.007110194244361558,1061016.203108154,11.86046998537047,14.585464147754745
prior,CLERIC,54,12.0,12.0,66.18460892666533,145675884.0,4,0.015109252985207362,2201053.7851997213,proposed,59.167111433843615,149224643.75,4,0.01690128140053157,2522087.695912825,11.86046998537047,14.585464147754724
prior,CLERIC,54,24.0,1.0,1563.4757616938482,145675884.0,4,0.0006396005774445864,93174.3795261506,proposed,1397.7017635437483,149224643.75,4,0.0007154602119586579,106764.29524683021,11.86046998537047,14.585464147754724
prior,CLERIC,54,24.0,5.0,313.563147209939,145675884.0,4,0.0031891502840749107,464582.2868414637,proposed,280.3163148259148,149224643.75,4,0.0035673984963059727,532343.7697255445,11.86046998537047,14.585464147754745
prior,CLERIC,54,24.0,12.0,131.28422426436896,145675884.0,4,0.007617061422294619,1109622.156175066,proposed,117.36427022123078,149224643.75,4,0.008520480706053107,1271465.6979395233,11.86046998537047,14.585464147754724
prior,CLERIC,55,4.0,1.0,270.17404577129525,154015980.5,4,0.003701317782561945,570062.0874233638,proposed,241.24252103945037,157783805.75,4,0.004145206225217942,654046.4138334785,11.992713642349017,14.732487611957712
prior,CLERIC,55,4.0,5.0,54.93165245972392,154015980.5,4,0.01820444052239651,2803774.7565108305,proposed,51.66742890727698,157783805.75,4,0.019354553171101522,3053835.057927129,6.31775883081962,8.918701505376525
prior,CLERIC,55,4.0,12.0,51.64513888888889,154015980.5,4,0.01936290658742218,2982197.0433917358,proposed,51.097569444444446,157783805.75,4,0.01957040248435387,3087892.5840406087,1.0716154415911783,3.5442172033227637
prior,CLERIC,55,8.0,1.0,539.2270374107594,154015980.5,4,0.0018545064149634693,285623.6238441386,proposed,481.48403576753384,157783805.75,4,0.0020769120587890307,327703.088843801,11.992713642348996,14.732487611957712
