level,hero_class,effect,value,maximum,share_of_max
24,ROGUE,sale_bonus_pct,8.996237680448207,12.499115435647944,0.7197499476475432
24,WARRIOR,sale_bonus_pct,9.455416955416956,12.499115435647944,0.7564868893401651
25,CLERIC,capacity_bonus_h,1.616727300450202,1.9536804010036914,0.8275290572703796
25,MAGE,capacity_bonus_h,1.6085527836588471,1.9536804010036914,0.8233448945039644
25,PALADIN,capacity_bonus_h,1.656432814140914,1.9536804010036914,0.8478525009975694
25,RANGER,capacity_bonus_h,1.6661896477755422,1.9536804010036914,0.8528465796757481
25,ROGUE,capacity_bonus_h,1.6446333346864819,1.9536804010036914,0.8418128849742064
25,WARRIOR,capacity_bonus_h,1.9536804010036914,1.9536804010036914,1.0
25,CLERIC,proc_bonus_pp,3.083238629634423,3.083238629634423,1.0
25,MAGE,proc_bonus_pp,3.083238629634423,3.083238629634423,1.0
25,PALADIN,proc_bonus_pp,2.3773281399732227,3.083238629634423,0.7710490252436609
25,RANGER,proc_bonus_pp,2.7037063211254333,3.083238629634423,0.8769046596455006
25,ROGUE,proc_bonus_pp,2.421400777516123,3.083238629634423,0.785343292680277
25,WARRIOR,proc_bonus_pp,2.346201451587334,3.083238629634423,0.7609535729855335
25,CLERIC,search_reduction_pct,6.352618679050567,9.976040003213917,0.6367876108159134
25,MAGE,search_reduction_pct,6.352618679050567,9.976040003213917,0.6367876108159134
25,PALADIN,search_reduction_pct,6.617655249234197,9.976040003213917,0.6633549231059849
25,RANGER,search_reduction_pct,9.976040003213917,9.976040003213917,1.0
25,ROGUE,search_reduction_pct,9.922101449275363,9.976040003213917,0.9945931898908608
25,WARRIOR,search_reduction_pct,6.617655249234197,9.976040003213917,0.6633549231059849
25,CLERIC,sale_bonus_pct,9.60761460761461,12.666837544048018,0.7584856578609159
25,MAGE,sale_bonus_pct,9.60761460761461,12.666837544048018,0.7584856578609159
25,PALADIN,sale_bonus_pct,12.666837544048018,12.666837544048018,1.0
25,RANGER,sale_bonus_pct,9.554760484993043,12.666837544048018,0.7543130202599543
25,ROGUE,sale_bonus_pct,8.996237680448207,12.666837544048018,0.7102197094708474
25,WARRIOR,sale_bonus_pct,9.516392565173053,12.666837544048018,0.7512840148206276
26,CLERIC,capacity_bonus_h,1.6443143987852507,1.990954482940853,0.8258925117948565
26,MAGE,capacity_bonus_h,1.6363271705883955,1.990954482940853,0.8218807534823022
26,PALADIN,capacity_bonus_h,1.6842569350518506,1.990954482940853,0.8459545155266547
26,RANGER,capacity_bonus_h,1.6946002200330552,1.990954482940853,0.8511496543757993
26,ROGUE,capacity_bonus_h,1.6739030054602688,1.990954482940853,0.8407540301914561
26,WARRIOR,capacity_bonus_h,1.990954482940853,1.990954482940853,1.0
26,CLERIC,proc_bonus_pp,3.166422806119055,3.166422806119055,1.0
26,MAGE,proc_bonus_pp,3.166422806119055,3.166422806119055,1.0
26,PALADIN,proc_bonus_pp,2.4405665712241897,3.166422806119055,0.7707645885154184
26,RANGER,proc_bonus_pp,2.768750083264958,3.166422806119055,0.8744094686010973
26,ROGUE,proc_bonus_pp,2.481874605203893,3.166422806119055,0.7838102354517266
26,WARRIOR,proc_bonus_pp,2.409954738091278,3.166422806119055,0.761096949350568
26,CLERIC,search_reduction_pct,6.352618679050567,10.043803418803419,0.6324913396012478
26,MAGE,search_reduction_pct,6.352618679050567,10.043803418803419,0.6324913396012478
26,PALADIN,search_reduction_pct,6.617655249234197,10.043803418803419,0.6588794078590797
26,RANGER,search_reduction_pct,10.043803418803419,10.043803418803419,1.0
26,ROGUE,search_reduction_pct,10.001736111111112,10.043803418803419,0.9958116157855549
26,WARRIOR,search_reduction_pct,6.617655249234197,10.043803418803419,0.6588794078590797
26,CLERIC,sale_bonus_pct,9.75776475776476,12.733370048172551,0.7663143944493437
26,MAGE,sale_bonus_pct,9.75776475776476,12.733370048172551,0.7663143944493437
26,PALADIN,sale_bonus_pct,12.733370048172551,12.733370048172551,1.0
26,RANGER,sale_bonus_pct,9.75776475776476,12.733370048172551,0.7663143944493437
26,ROGUE,sale_bonus_pct,9.085364240163003,12.733370048172551,0.7135082233369086
26,WARRIOR,sale_bonus_pct,9.516392565173053,12.733370048172551,0.747358517750673
27,CLERIC,capacity_bonus_h,1.7017554224684956,2.0623359181753345,0.8251591835602297
27,MAGE,capacity_bonus_h,1.6941494011067793,2.0623359181753345,0.8214711222242055
27,PALADIN,capacity_bonus_h,1.738102632961604,2.0623359181753345,0.8427834755937346
27,RANGER,capacity_bonus_h,1.752217073985817,2.0623359181753345,0.8496273854048485
27,ROGUE,capacity_bonus_h,1.732127632058027,2.0623359181753345,0.8398862749723811
27,WARRIOR,capacity_bonus_h,2.0623359181753345,2.0623359181753345,1.0
27,CLERIC,proc_bonus_pp,3.3285112133796746,3.3285112133796746,1.0
27,MAGE,proc_bonus_pp,3.3285112133796737,3.3285112133796746,0.9999999999999998
27,PALADIN,proc_bonus_pp,2.5450709684310446,3.3285112133796746,0.7646274280827351
27,RANGER,proc_bonus_pp,2.901573523429151,3.3285112133796746,0.8717331375558074
27,ROGUE,proc_bonus_pp,2.605782002950334,3.3285112133796746,0.782867124639937
27,WARRIOR,proc_bonus_pp,2.515298757264258,3.3285112133796746,0.7556828251482127
27,CLERIC,search_reduction_pct,6.4741801893171065,10.21619967227825,0.6337170765059391
27,MAGE,search_reduction_pct,6.4741801893171065,10.21619967227825,0.6337170765059391
27,PALADIN,search_reduction_pct,6.617655249234197,10.21619967227825,0.647760954319566
27,RANGER,search_reduction_pct,10.21619967227825,10.21619967227825,1.0
27,ROGUE,search_reduction_pct,10.146543144830817,10.21619967227825,0.9931817574360409
27,WARRIOR,search_reduction_pct,6.617655249234197,10.21619967227825,0.647760954319566
27,CLERIC,sale_bonus_pct,9.85657898701377,12.952730329779511,0.7609653514018271
27,MAGE,sale_bonus_pct,9.85657898701377,12.952730329779511,0.7609653514018271
27,PALADIN,sale_bonus_pct,12.952730329779511,12.952730329779511,1.0
27,RANGER,sale_bonus_pct,9.75776475776476,12.952730329779511,0.7533365174237254
27,ROGUE,sale_bonus_pct,9.085364240163003,12.952730329779511,0.7014246424381213
27,WARRIOR,sale_bonus_pct,9.655570204350692,12.952730329779511,0.7454467095753282
28,CLERIC,capacity_bonus_h,1.7594182631909003,2.1361140429292993,0.8236537131595147
28,MAGE,capacity_bonus_h,1.7521898532290647,2.1361140429292993,0.8202698067684855
28,PALADIN,capacity_bonus_h,1.796408888426221,2.1361140429292993,0.8409704970446085
28,RANGER,capacity_bonus_h,1.8107613723038107,2.1361140429292993,0.8476894659709622
28,ROGUE,capacity_bonus_h,1.7919511265117811,2.1361140429292993,0.8388836412752757
28,WARRIOR,capacity_bonus_h,2.1361140429292993,2.1361140429292993,1.0
28,CLERIC,proc_bonus_pp,3.4890075013162263,3.4890075013162263,1.0
28,MAGE,proc_bonus_pp,3.4890075013162263,3.4890075013162263,1.0
28,PALADIN,proc_bonus_pp,2.660110959996693,3.4890075013162263,0.7624262656337562
28,RANGER,proc_bonus_pp,3.041371409118005,3.4890075013162263,0.8717010232768629
28,ROGUE,proc_bonus_pp,2.7181644173909474,3.4890075013162263,0.7790652259605407
28,WARRIOR,proc_bonus_pp,2.6312530072959195,3.4890075013162263,0.754155159111375
28,CLERIC,search_reduction_pct,6.606156056587092,10.354834515239233,0.6379779461337405
28,MAGE,search_reduction_pct,6.606156056587092,10.354834515239233,0.6379779461337405
28,PALADIN,search_reduction_pct,6.748006379585327,10.354834515239233,0.6516768925330744
28,RANGER,search_reduction_pct,10.354834515239233,10.354834515239233,1.0
28,ROGUE,search_reduction_pct,10.34516396845164,10.354834515239233,0.9990660838883171
28,WARRIOR,search_reduction_pct,6.748006379585327,10.354834515239233,0.6516768925330744
28,CLERIC,sale_bonus_pct,9.85657898701377,13.106574094155999,0.7520332099147596
28,MAGE,sale_bonus_pct,9.85657898701377,13.106574094155999,0.7520332099147596
28,PALADIN,sale_bonus_pct,13.106574094155999,13.106574094155999,1.0
28,RANGER,sale_bonus_pct,9.75776475776476,13.106574094155999,0.7444939224900565
28,ROGUE,sale_bonus_pct,9.149466804265566,13.106574094155999,0.6980822554038099
28,WARRIOR,sale_bonus_pct,9.655570204350692,13.106574094155999,0.7366967244824068
29,CLERIC,capacity_bonus_h,1.785733960436802,2.1718803426084343,0.8222064196649668
29,MAGE,capacity_bonus_h,1.7786742812242498,2.1718803426084343,0.8189559278795521
29,PALADIN,capacity_bonus_h,1.823499879744796,2.1718803426084343,0.8395950016080387
29,RANGER,capacity_bonus_h,1.8383283378627073,2.1718803426084343,0.8464224763206198
29,ROGUE,capacity_bonus_h,1.8224218177241371,2.1718803426084343,0.8390986289490532
29,WARRIOR,capacity_bonus_h,2.1718803426084343,2.1718803426084343,1.0
29,CLERIC,proc_bonus_pp,3.5712502075704986,3.5712502075704986,1.0
29,MAGE,proc_bonus_pp,3.5712502075704986,3.5712502075704986,1.0
29,PALADIN,proc_bonus_pp,2.7185168190344915,3.5712502075704986,0.7612227262239022
29,RANGER,proc_bonus_pp,3.113078790970003,3.5712502075704986,0.871705596088103
29,ROGUE,proc_bonus_pp,2.77430362538259,3.5712502075704986,0.7768438121477724
29,WARRIOR,proc_bonus_pp,2.6901158022257032,3.5712502075704986,0.7532700443455553
29,CLERIC,search_reduction_pct,6.606156056587092,10.417134230567067,0.6341625163283972
29,MAGE,search_reduction_pct,6.606156056587092,10.417134230567067,0.6341625163283972
29,PALADIN,search_reduction_pct,6.942079463364293,10.417134230567067,0.666409715926872
29,RANGER,search_reduction_pct,10.38473882145933,10.417134230567067,0.9968901803134418
29,ROGUE,search_reduction_pct,10.417134230567067,10.417134230567067,1.0
29,WARRIOR,search_reduction_pct,6.942079463364293,10.417134230567067,0.666409715926872
29,CLERIC,sale_bonus_pct,9.85657898701377,13.18886480302729,0.7473409678709688
29,MAGE,sale_bonus_pct,9.85657898701377,13.18886480302729,0.7473409678709688
29,PALADIN,sale_bonus_pct,13.18886480302729,13.18886480302729,1.0
29,RANGER,sale_bonus_pct,9.75776475776476,13.18886480302729,0.739848721136714
29,ROGUE,sale_bonus_pct,9.285517489096739,13.18886480302729,0.7040422074055531
29,WARRIOR,sale_bonus_pct,9.655570204350692,13.18886480302729,0.732100173028873
30,CLERIC,capacity_bonus_h,1.8383697869104951,2.239780632124538,0.8207811785418977
30,MAGE,capacity_bonus_h,1.8316421959119467,2.239780632124538,0.8177774955463148
30,PALADIN,capacity_bonus_h,1.8745750227314066,2.239780632124538,0.8369458132840819
30,RANGER,capacity_bonus_h,1.8926104749193788,2.239780632124538,0.844998143020885
30,ROGUE,capacity_bonus_h,1.8779415333417013,2.239780632124538,0.8384488670037229
30,WARRIOR,capacity_bonus_h,2.239780632124538,2.239780632124538,1.0
30,CLERIC,proc_bonus_pp,3.7306841065287983,3.7306841065287983,1.0
30,MAGE,proc_bonus_pp,3.7306841065287983,3.7306841065287983,1.0
30,PALADIN,proc_bonus_pp,2.8325277031310727,3.7306841065287983,0.7592515534011771
30,RANGER,proc_bonus_pp,3.2506198797221457,3.7306841065287983,0.8713200546874158
30,ROGUE,proc_bonus_pp,2.8785707224840897,3.7306841065287983,0.7715932628673955
30,WARRIOR,proc_bonus_pp,2.8050079285752103,3.7306841065287983,0.7518749506736232
30,CLERIC,search_reduction_pct,6.868702516067513,10.67635551812767,0.6433564810018699
30,MAGE,search_reduction_pct,6.868702516067513,10.67635551812767,0.6433564810018699
30,PALADIN,search_reduction_pct,7.061001456285432,10.67635551812767,0.6613681461146894
30,RANGER,search_reduction_pct,10.67635551812767,10.67635551812767,1.0
30,ROGUE,search_reduction_pct,10.576820238584945,10.67635551812767,0.990677035869242
30,WARRIOR,search_reduction_pct,7.061001456285432,10.67635551812767,0.6613681461146894
30,CLERIC,sale_bonus_pct,9.85657898701377,13.365147783251233,0.737483726095847
30,MAGE,sale_bonus_pct,9.85657898701377,13.365147783251233,0.737483726095847
30,PALADIN,sale_bonus_pct,13.365147783251233,13.365147783251233,1.0
30,RANGER,sale_bonus_pct,9.80826980826981,13.365147783251233,0.7338691623418645
30,ROGUE,sale_bonus_pct,9.470084239326086,13.365147783251233,0.708565621039648
30,WARRIOR,sale_bonus_pct,9.784765968976496,13.365147783251233,0.7321105705421712
31,CLERIC,capacity_bonus_h,1.8886606958402705,2.3047824511369246,0.8194529140520895
31,MAGE,capacity_bonus_h,1.8822430200796716,2.3047824511369246,0.8166684101361416
31,PALADIN,capacity_bonus_h,1.9254402178252499,2.3047824511369246,0.8354108288508751
31,RANGER,capacity_bonus_h,1.9417745232352934,2.3047824511369246,0.8424979642991627
31,ROGUE,capacity_bonus_h,1.9301042560758113,2.3047824511369246,0.8374344637706311
31,WARRIOR,capacity_bonus_h,2.3047824511369246,2.3047824511369246,1.0
31,CLERIC,proc_bonus_pp,3.8835799572432115,3.8835799572432115,1.0
31,MAGE,proc_bonus_pp,3.8835799572432115,3.8835799572432115,1.0
31,PALADIN,proc_bonus_pp,2.949731118904558,3.8835799572432115,0.7595391755493679
31,RANGER,proc_bonus_pp,3.382667857476003,3.8835799572432115,0.8710179511476352
31,ROGUE,proc_bonus_pp,2.989971477284888,3.8835799572432115,0.7699008415439815
31,WARRIOR,proc_bonus_pp,2.9231032115560773,3.8835799572432115,0.7526826391469649
31,CLERIC,search_reduction_pct,6.868702516067513,10.766988674217188,0.6379409065893626
31,MAGE,search_reduction_pct,6.868702516067513,10.766988674217188,0.6379409065893626
31,PALADIN,search_reduction_pct,7.179323840620726,10.766988674217188,0.6667903215884731
31,RANGER,search_reduction_pct,10.766988674217188,10.766988674217188,1.0
31,ROGUE,search_reduction_pct,10.702356919987196,10.766988674217188,0.993997230220483
31,WARRIOR,search_reduction_pct,7.179323840620726,10.766988674217188,0.6667903215884731
31,CLERIC,sale_bonus_pct,9.973956211358228,13.413224706328155,0.7435912265491733
31,MAGE,sale_bonus_pct,9.973956211358228,13.413224706328155,0.7435912265491733
31,PALADIN,sale_bonus_pct,13.413224706328155,13.413224706328155,1.0
31,RANGER,sale_bonus_pct,9.927702742348052,13.413224706328155,0.7401428783687127
31,ROGUE,sale_bonus_pct,9.708396178984415,13.413224706328155,0.7237928530641958
31,WARRIOR,sale_bonus_pct,9.784765968976496,13.413224706328155,0.7294864719861281
32,CLERIC,capacity_bonus_h,1.9385694125042074,2.369953029514458,0.8179779887457812
32,MAGE,capacity_bonus_h,1.9324509891033044,2.369953029514458,0.815396324331041
32,PALADIN,capacity_bonus_h,1.9805962995757738,2.369953029514458,0.8357112039395762
32,RANGER,capacity_bonus_h,1.99235457500497,2.369953029514458,0.8406725999177932
32,ROGUE,capacity_bonus_h,1.978749675904651,2.369953029514458,0.8349320223911971
32,WARRIOR,capacity_bonus_h,2.369953029514458,2.369953029514458,1.0
32,CLERIC,proc_bonus_pp,4.031867093949879,4.031867093949879,1.0
32,MAGE,proc_bonus_pp,4.031867093949879,4.031867093949879,1.0
32,PALADIN,proc_bonus_pp,3.055182943141775,4.031867093949879,0.7577588427273081
32,RANGER,proc_bonus_pp,3.51546767445821,4.031867093949879,0.8719205252904875
32,ROGUE,proc_bonus_pp,3.101285398378468,4.031867093949879,0.7691933603248432
32,WARRIOR,proc_bonus_pp,3.029345008137569,4.031867093949879,0.7513504134804766
32,CLERIC,search_reduction_pct,6.991270771891175,10.975729517396186,0.6369754976933635
32,MAGE,search_reduction_pct,6.991270771891175,10.975729517396186,0.6369754976933635
32,PALADIN,search_reduction_pct,7.230463525015817,10.975729517396186,0.6587683774054162
32,RANGER,search_reduction_pct,10.975729517396186,10.975729517396186,1.0
32,ROGUE,search_reduction_pct,10.8133047581616,10.975729517396186,0.9852014611896961
32,WARRIOR,search_reduction_pct,7.230463525015817,10.975729517396186,0.6587683774054162
32,CLERIC,sale_bonus_pct,9.973956211358228,13.571258539836702,0.7349322969628019
32,MAGE,sale_bonus_pct,9.973956211358228,13.571258539836702,0.7349322969628019
32,PALADIN,sale_bonus_pct,13.571258539836702,13.571258539836702,1.0
32,RANGER,sale_bonus_pct,9.973956211358228,13.571258539836702,0.7349322969628019
32,ROGUE,sale_bonus_pct,9.792429792429793,13.571258539836702,0.7215564985137791
32,WARRIOR,sale_bonus_pct,9.923366107576634,13.571258539836702,0.7312045584017028
33,CLERIC,capacity_bonus_h,1.9631557303447926,2.4002380516260873,0.8179004282574452
33,MAGE,capacity_bonus_h,1.957182593965118,2.4002380516260873,0.8154118682683108
33,PALADIN,capacity_bonus_h,2.005718160344443,2.4002380516260873,0.8356330152276482
33,RANGER,capacity_bonus_h,2.0179663681018853,2.4002380516260873,0.8407359289778675
33,ROGUE,capacity_bonus_h,2.0032120032727025,2.4002380516260873,0.8345888866796308
33,WARRIOR,capacity_bonus_h,2.4002380516260873,2.4002380516260873,1.0
33,CLERIC,proc_bonus_pp,4.107861451572981,4.107861451572981,1.0
33,MAGE,proc_bonus_pp,4.107861451572981,4.107861451572981,1.0
33,PALADIN,proc_bonus_pp,3.1011878331129528,4.107861451572981,0.7549397343781997
33,RANGER,proc_bonus_pp,3.5806604888325717,4.107861451572981,0.8716604810177973
33,ROGUE,proc_bonus_pp,3.1591730840643812,4.107861451572981,0.7690554127268999
33,WARRIOR,proc_bonus_pp,3.075690659211795,4.107861451572981,0.7487328127958289
33,CLERIC,search_reduction_pct,6.991270771891175,11.057562017927872,0.6322615021788774
33,MAGE,search_reduction_pct,6.991270771891175,11.057562017927872,0.6322615021788774
33,PALADIN,search_reduction_pct,7.230463525015817,11.057562017927872,0.6538931016885011
33,RANGER,search_reduction_pct,11.057562017927872,11.057562017927872,1.0
33,ROGUE,search_reduction_pct,10.868154893822783,11.057562017927872,0.9828708060784106
33,WARRIOR,search_reduction_pct,7.230463525015817,11.057562017927872,0.6538931016885011
33,CLERIC,sale_bonus_pct,10.041432594624085,13.651443179804765,0.7355583188068247
33,MAGE,sale_bonus_pct,10.041432594624085,13.651443179804765,0.7355583188068247
33,PALADIN,sale_bonus_pct,13.651443179804765,13.651443179804765,1.0
33,RANGER,sale_bonus_pct,10.085758835758837,13.651443179804765,0.7388053191826036
33,ROGUE,sale_bonus_pct,9.792429792429793,13.651443179804765,0.7173182837486519
33,WARRIOR,sale_bonus_pct,9.923366107576634,13.651443179804765,0.7269096737154315
34,CLERIC,capacity_bonus_h,2.009368361601256,2.462160847060886,0.8160995509289597
34,MAGE,capacity_bonus_h,2.003663894723894,2.462160847060886,0.8137826970629048
34,PALADIN,capacity_bonus_h,2.0593899595855367,2.462160847060886,0.8364156882942306
34,RANGER,capacity_bonus_h,2.0629929913386746,2.462160847060886,0.8378790499415572
34,ROGUE,capacity_bonus_h,2.0495627601758013,2.462160847060886,0.8324243977083754
34,WARRIOR,capacity_bonus_h,2.462160847060886,2.462160847060886,1.0
34,CLERIC,proc_bonus_pp,4.254486993871337,4.254486993871337,1.0
34,MAGE,proc_bonus_pp,4.254486993871337,4.254486993871337,1.0
34,PALADIN,proc_bonus_pp,3.2097979000064907,4.254486993871337,0.7544500440664786
34,RANGER,proc_bonus_pp,3.713484585509942,4.254486993871337,0.8728395669934546
34,ROGUE,proc_bonus_pp,3.2676853835740816,4.254486993871337,0.7680562634886978
34,WARRIOR,proc_bonus_pp,3.1850965044980724,4.254486993871337,0.7486440807284779
34,CLERIC,search_reduction_pct,7.040705800139762,11.27682631629089,0.6243517105489615
34,MAGE,search_reduction_pct,7.040705800139762,11.27682631629089,0.6243517105489615
34,PALADIN,search_reduction_pct,7.383972296945641,11.27682631629089,0.6547917020126932
34,RANGER,search_reduction_pct,11.27682631629089,11.27682631629089,1.0
34,ROGUE,search_reduction_pct,10.993098317264835,11.27682631629089,0.9748397296306521
34,WARRIOR,search_reduction_pct,7.383972296945641,11.27682631629089,0.6547917020126932
34,CLERIC,sale_bonus_pct,10.1498613998614,13.702614934740678,0.7407244126906122
34,MAGE,sale_bonus_pct,10.1498613998614,13.702614934740678,0.7407244126906122
34,PALADIN,sale_bonus_pct,13.702614934740678,13.702614934740678,1.0
34,RANGER,sale_bonus_pct,10.1498613998614,13.702614934740678,0.7407244126906122
34,ROGUE,sale_bonus_pct,9.840738971173755,13.702614934740678,0.7181650376983312
34,WARRIOR,sale_bonus_pct,9.923366107576634,13.702614934740678,0.7241950645797982
35,CLERIC,capacity_bonus_h,2.0541183969937604,2.5177988431171574,0.8158389629135987
35,MAGE,capacity_bonus_h,2.0486660790039326,2.5177988431171574,0.8136734531451227
35,PALADIN,capacity_bonus_h,2.106387366431948,2.5177988431171574,0.8365987506071526
35,RANGER,capacity_bonus_h,2.1073368848517933,2.5177988431171574,0.8369758730378983
35,ROGUE,capacity_bonus_h,2.0986894506696427,2.5177988431171574,0.8335413515685642
35,WARRIOR,capacity_bonus_h,2.5177988431171574,2.5177988431171574,1.0
35,CLERIC,proc_bonus_pp,4.40002411337494,4.40002411337494,1.0
35,MAGE,proc_bonus_pp,4.40002411337494,4.40002411337494,1.0
35,PALADIN,proc_bonus_pp,3.306369342998542,4.40002411337494,0.7514434598092385
35,RANGER,proc_bonus_pp,3.843589923996886,4.40002411337494,0.8735383772814704
35,ROGUE,proc_bonus_pp,3.3701674871388096,4.40002411337494,0.7659429585611517
35,WARRIOR,proc_bonus_pp,3.2823656354601765,4.40002411337494,0.7459881016294049
35,CLERIC,search_reduction_pct,7.229401861754803,11.465686274509803,0.6305250020512954
35,MAGE,search_reduction_pct,7.229401861754803,11.465686274509803,0.6305250020512954
35,PALADIN,search_reduction_pct,7.4945533769063175,11.465686274509803,0.6536506579259893
35,RANGER,search_reduction_pct,11.465686274509803,11.465686274509803,1.0
35,ROGUE,search_reduction_pct,11.18656689635372,11.465686274509803,0.9756561123797174
35,WARRIOR,search_reduction_pct,7.4945533769063175,11.465686274509803,0.6536506579259893
35,CLERIC,sale_bonus_pct,10.274939573720062,13.890026445354275,0.7397350619988681
35,MAGE,sale_bonus_pct,10.274939573720062,13.890026445354275,0.7397350619988681
35,PALADIN,sale_bonus_pct,13.890026445354275,13.890026445354275,1.0
35,RANGER,sale_bonus_pct,10.274939573720062,13.890026445354275,0.7397350619988681
35,ROGUE,sale_bonus_pct,9.904841535276319,13.890026445354275,0.7130901855546243
35,WARRIOR,sale_bonus_pct,10.042839657282743,13.890026445354275,0.7230252366180138
36,CLERIC,capacity_bonus_h,2.099453964489648,2.5699970255775724,0.8169091028491848
36,MAGE,capacity_bonus_h,2.094253211218051,2.5699970255775724,0.8148854611018065
36,PALADIN,capacity_bonus_h,2.149502688618784,2.5699970255775724,0.8363833371113384
36,RANGER,capacity_bonus_h,2.1512805799477044,2.5699970255775724,0.837075124421295
36,ROGUE,capacity_bonus_h,2.1403216452491645,2.5699970255775724,0.8328109425605875
36,WARRIOR,capacity_bonus_h,2.5699970255775724,2.5699970255775724,1.0
36,CLERIC,proc_bonus_pp,4.543522344020291,4.543522344020291,1.0
36,MAGE,proc_bonus_pp,4.543522344020291,4.543522344020291,1.0
36,PALADIN,proc_bonus_pp,3.401594389314269,4.543522344020291,0.7486690131041376
36,RANGER,proc_bonus_pp,3.9699215142485116,4.543522344020291,0.8737541523204585
36,ROGUE,proc_bonus_pp,3.4764657357005775,4.543522344020291,0.765147714146479
36,WARRIOR,proc_bonus_pp,3.3782686775704027,4.543522344020291,0.7435351742060929
36,CLERIC,search_reduction_pct,7.4477813715493255,11.662354083612474,0.6386173252975301
36,MAGE,search_reduction_pct,7.4477813715493255,11.662354083612474,0.6386173252975301
36,PALADIN,search_reduction_pct,7.542367584556591,11.662354083612474,0.6467277129884831
36,RANGER,search_reduction_pct,11.662354083612474,11.662354083612474,1.0
36,ROGUE,search_reduction_pct,11.29245702092762,11.662354083612474,0.9682828132268235
36,WARRIOR,search_reduction_pct,7.542367584556591,11.662354083612474,0.6467277129884831
36,CLERIC,sale_bonus_pct,10.33591518347616,14.033297004247709,0.7365279292776035
36,MAGE,sale_bonus_pct,10.33591518347616,14.033297004247709,0.7365279292776035
36,PALADIN,sale_bonus_pct,14.033297004247709,14.033297004247709,1.0
36,RANGER,sale_bonus_pct,10.33591518347616,14.033297004247709,0.7365279292776035
36,ROGUE,sale_bonus_pct,10.015197568389059,14.033297004247709,0.7136738832904043
36,WARRIOR,sale_bonus_pct,10.10381526703884,14.033297004247709,0.7199887000168625
37,CLERIC,capacity_bonus_h,2.1426759640923874,2.6210040923844535,0.8175019529035119
37,MAGE,capacity_bonus_h,2.1377093941166563,2.6210040923844535,0.8156070417165504
37,PALADIN,capacity_bonus_h,2.192892210932958,2.6210040923844535,0.8366611167470472
37,RANGER,capacity_bonus_h,2.1923270457976693,2.6210040923844535,0.8364454875013965
37,ROGUE,capacity_bonus_h,2.1847095939842247,2.6210040923844535,0.8335391769635465
37,WARRIOR,capacity_bonus_h,2.6210040923844535,2.6210040923844535,1.0
37,CLERIC,proc_bonus_pp,4.683339819540417,4.683339819540417,1.0
37,MAGE,proc_bonus_pp,4.683339819540417,4.683339819540417,1.0
37,PALADIN,proc_bonus_pp,3.5020109207960584,4.683339819540417,0.7477593033468402
37,RANGER,proc_bonus_pp,4.093502325556359,4.683339819540417,0.8740562255330984
37,ROGUE,proc_bonus_pp,3.579146748989897,4.683339819540417,0.7642295641363739
37,WARRIOR,proc_bonus_pp,3.479387655977705,4.683339819540417,0.7429287196843091
37,CLERIC,search_reduction_pct,7.557533612653654,11.759804736679575,0.6426580867521744
37,MAGE,search_reduction_pct,7.557533612653654,11.759804736679575,0.6426580867521744
37,PALADIN,search_reduction_pct,7.608355518191584,11.759804736679575,0.6469797491161262
37,RANGER,search_reduction_pct,11.759804736679575,11.759804736679575,1.0
37,ROGUE,search_reduction_pct,11.535268242095553,11.759804736679575,0.9809064436347588
37,WARRIOR,search_reduction_pct,7.608355518191584,11.759804736679575,0.6469797491161262
37,CLERIC,sale_bonus_pct,10.393987192767682,14.095923156312892,0.7373754153953875
37,MAGE,sale_bonus_pct,10.393987192767682,14.095923156312892,0.7373754153953875
37,PALADIN,sale_bonus_pct,14.095923156312892,14.095923156312892,1.0
37,RANGER,sale_bonus_pct,10.393987192767682,14.095923156312892,0.7373754153953875
37,ROGUE,sale_bonus_pct,10.155538257510235,14.095923156312892,0.7204592522882798
37,WARRIOR,sale_bonus_pct,10.10381526703884,14.095923156312892,0.7167898941414009
38,CLERIC,capacity_bonus_h,2.1650102608478274,2.646312712436525,0.8181233648892725
38,MAGE,capacity_bonus_h,2.1601624506964185,2.646312712436525,0.8162914535929898
38,PALADIN,capacity_bonus_h,2.2154610413571367,2.646312712436525,0.8371879222532652
38,RANGER,capacity_bonus_h,2.2146893540587977,2.646312712436525,0.8368963137465636
38,ROGUE,capacity_bonus_h,2.2062407288822605,2.646312712436525,0.8337037110217109
38,WARRIOR,capacity_bonus_h,2.646312712436525,2.646312712436525,1.0
38,CLERIC,proc_bonus_pp,4.746517128659546,4.746517128659546,1.0
38,MAGE,proc_bonus_pp,4.746517128659546,4.746517128659546,1.0
38,PALADIN,proc_bonus_pp,3.5522400123092126,4.746517128659546,0.7483887482172414
38,RANGER,proc_bonus_pp,4.147471505983243,4.746517128659546,0.8737925922442678
38,ROGUE,proc_bonus_pp,3.632091240479048,4.746517128659546,0.7652118684136676
38,WARRIOR,proc_bonus_pp,3.529965808674513,4.746517128659546,0.7436960012975669
38,CLERIC,search_reduction_pct,7.557533612653654,11.80504189512326,0.6401954080125477
38,MAGE,search_reduction_pct,7.557533612653654,11.80504189512326,0.6401954080125477
38,PALADIN,search_reduction_pct,7.671853341123369,11.80504189512326,0.6498793828332504
38,RANGER,search_reduction_pct,11.80504189512326,11.80504189512326,1.0
38,ROGUE,search_reduction_pct,11.682922758029637,11.80504189512326,0.9896553406435541
38,WARRIOR,search_reduction_pct,7.671853341123369,11.80504189512326,0.6498793828332504
