class,seed_index,level,str,con,dex,int,wis,cha,hp,mp,tales,kills,seconds,bag,proc_pct,skill_damage_pct,skills,skill_uses,stat_power,equipment_power,sale_gold,items_sold,attacks,casts,experience
ROGUE,4,15,20,14,29,15,20,17,119,142,5,14548,323580.0,33,12,153.4,4,15924,83,73,2772509,14536,114931,15924,75
ROGUE,4,16,20,15,30,15,20,17,125,148,5,16725,370860.0,34,12,144.0,4,18409,89,78,3407371,16714,131494,18409,129
ROGUE,4,17,21,15,30,15,21,17,131,157,5,19057,420720.0,34,12,149.0,4,21051,94,83,4143236,19026,148729,21051,119
ROGUE,4,18,21,15,33,16,21,17,145,174,6,21525,474000.0,35,12,150.66666666666666,4,23828,101,87,4959159,21508,167319,23828,12
ROGUE,4,19,21,15,34,16,22,17,154,182,6,24158,530400.0,35,13,163.33333333333334,4,26891,107,96,5877411,24133,186893,26891,152
ROGUE,4,20,24,16,34,16,22,17,166,201,7,26925,588600.0,38,13,172.9090909090909,5,29624,113,100,6913629,26920,206716,30139,258
ROGUE,4,21,25,16,35,16,22,17,174,209,7,29856,650340.0,39,13,166.0,5,32178,118,105,8049538,29846,227826,33541,136
ROGUE,4,22,25,17,37,17,22,17,190,225,8,32938,715320.0,39,13,170.25,5,34353,125,111,9314628,32927,250114,37209,147
ROGUE,4,23,26,17,38,17,22,19,205,239,9,36164,782280.0,41,13,178.0,5,36588,131,115,10673842,36125,272733,40929,117
ROGUE,4,24,27,17,39,17,22,19,212,249,9,39540,852480.0,41,13,176.0,5,38921,137,119,12222034,39528,296491,44783,23
ROGUE,4,25,29,18,40,17,22,19,230,266,10,43075,925200.0,43,14,175.8,6,40803,143,125,13865475,43054,320865,48958,376
ROGUE,4,26,30,18,40,17,23,19,239,274,10,46752,1000200.0,45,14,180.2,6,43037,148,129,15648157,46709,345804,53394,135
ROGUE,4,27,33,18,40,17,24,19,255,292,11,50575,1078620.0,46,14,182.4,6,45378,154,134,17636310,50565,372048,58074,104
ROGUE,4,28,34,18,42,17,24,20,270,311,12,54568,1160400.0,48,14,184.8,6,47768,161,140,19780223,54557,399394,62840,236
ROGUE,4,29,35,18,42,17,24,21,279,318,12,58701,1244100.0,48,14,182.2,6,49673,166,145,22078552,58685,427093,67843,64
ROGUE,4,30,36,18,43,17,24,23,294,334,13,62980,1332300.0,50,14,207.92307692307693,7,51438,172,149,24511422,62957,456893,73150,45
ROGUE,4,31,37,18,44,17,24,25,311,352,14,67409,1423080.0,51,14,189.33333333333334,7,53849,178,155,27121554,67407,487371,78577,197
ROGUE,4,32,37,18,47,18,24,25,329,367,15,71990,1518240.0,51,15,191.0,7,56362,186,159,29938343,71946,519894,84411,268
ROGUE,4,33,37,18,48,18,25,25,337,378,15,76736,1612440.0,52,15,199.0,7,58591,191,166,32935435,76689,550472,90300,250
ROGUE,4,34,38,18,49,18,26,26,352,399,16,81619,1709640.0,53,15,192.66666666666666,7,60311,197,171,36185608,81611,582138,96299,178
ROGUE,4,35,39,18,51,18,27,26,371,417,17,86657,1809300.0,54,15,199.57142857142858,8,62112,204,174,39627764,86646,614424,102510,304
ROGUE,4,36,40,18,53,18,27,27,388,436,18,91847,1911780.0,56,16,202.71428571428572,8,64558,211,180,43248356,91813,647619,108867,264
ROGUE,4,37,40,19,56,18,27,27,406,457,19,97180,2015400.0,56,16,213.14285714285714,8,67019,218,185,47031143,97133,680571,115600,360
ROGUE,4,38,40,19,58,18,27,27,414,468,19,102681,2122260.0,57,16,214.42857142857142,8,68737,224,190,51040666,102677,714554,122514,228
ROGUE,4,39,41,20,60,18,27,27,433,485,20,108320,2230440.0,57,17,204.28571428571428,8,70574,231,196,55260627,108264,748574,129965,628
ROGUE,4,40,45,20,60,18,27,27,449,505,21,114114,2341800.0,60,17,231.13333333333333,9,72480,237,203,59753387,114098,783606,137434,157
ROGUE,4,41,46,20,62,18,28,27,469,523,22,120064,2455440.0,62,17,218.375,9,75087,244,210,64419782,120038,819148,145048,329
ROGUE,4,42,47,20,64,18,28,28,488,540,23,126154,2571660.0,62,17,222.375,9,77240,250,213,69410637,126114,855527,152890,466
ROGUE,4,43,49,20,64,19,29,28,504,559,24,132402,2690760.0,64,17,212.75,9,79007,256,215,74605042,132347,892769,160917,310
ROGUE,4,44,51,20,65,20,29,28,521,578,25,138795,2812260.0,65,18,213.75,9,80823,262,221,80080283,138747,930629,169167,512
ROGUE,4,45,51,21,67,21,29,28,540,598,26,145323,2935500.0,66,18,250.375,10,82748,269,225,85836345,145312,968697,177821,398
ROGUE,4,46,53,22,67,22,29,28,558,618,27,151994,3060600.0,68,18,222.33333333333334,10,85419,274,231,91830594,151981,1007084,186606,681
ROGUE,4,47,55,23,69,22,30,28,586,649,29,158813,3187980.0,69,18,224.88888888888889,10,87187,281,236,98180654,158806,1045979,195651,350
ROGUE,4,48,58,23,69,22,30,29,604,670,30,165788,3318420.0,72,18,225.88888888888889,10,88995,287,240,104643651,165754,1085938,204838,674
ROGUE,4,49,58,23,73,23,30,30,633,702,32,172911,3450840.0,72,19,224.77777777777777,10,90891,295,246,111482080,172882,1126195,214346,246
ROGUE,4,50,58,23,76,24,30,30,655,723,33,180185,3585180.0,73,19,263.11764705882354,11,92820,302,252,118619375,180154,1166743,224145,564
ROGUE,4,51,61,24,78,24,30,30,685,757,35,187604,3721380.0,75,20,244.2,11,95633,309,255,126011904,187532,1207595,234029,612
ROGUE,4,52,62,25,80,24,30,30,705,780,36,195176,3859440.0,76,20,245.1,11,97501,315,264,133708189,195104,1248623,244391,555
ROGUE,4,53,67,25,80,24,30,31,732,818,38,202895,3999660.0,79,20,234.0,11,99426,321,270,141707319,202857,1290100,254995,435
ROGUE,4,54,69,25,81,24,30,32,753,843,39,210767,4142580.0,80,20,241.0,11,101400,328,274,150053922,210720,1332401,265817,799
ROGUE,4,55,72,26,83,24,30,32,785,877,41,218789,4288140.0,83,20,270.22222222222223,12,103434,335,278,158750898,218737,1375483,276811,785
ROGUE,4,56,74,27,84,24,30,32,805,902,42,226960,4435200.0,85,20,259.0,12,105939,341,282,167808300,226954,1418495,287924,713
ROGUE,4,57,76,27,87,24,31,32,837,941,44,235268,4590060.0,86,20,250.8181818181818,12,108029,348,286,177093665,235199,1466180,300350,582
ROGUE,4,58,78,27,90,24,32,32,872,978,46,243742,4747920.0,88,20,257.27272727272725,12,110198,355,291,186826599,243728,1514704,312951,234
ROGUE,4,59,79,27,93,24,32,32,895,1002,47,252371,4908600.0,88,20,244.1818181818182,12,112372,362,296,196828778,252352,1564167,325809,278
ROGUE,4,60,80,29,95,24,33,32,931,1033,49,261140,5071680.0,90,20,290.05263157894734,13,114267,369,300,207087132,261073,1614374,338803,654
ROGUE,4,61,82,29,98,25,33,32,963,1071,51,270061,5236500.0,92,20,252.91666666666666,13,116405,376,306,217721240,270009,1664661,351844,745
ROGUE,4,62,84,30,99,27,33,32,999,1105,53,278739,5396220.0,93,20,270.5,13,118339,382,311,228347167,278657,1713226,364617,121
ROGUE,4,63,85,30,102,27,33,32,1024,1131,54,287830,5563920.0,94,20,266.4166666666667,13,120419,389,316,239593402,287771,1764357,377999,891
ROGUE,4,64,87,30,103,29,34,32,1062,1167,56,297063,5733840.0,95,20,254.16666666666666,13,122476,395,322,251241800,296980,1816080,391567,701
ROGUE,4,65,91,30,104,30,34,32,1099,1204,58,306447,5906280.0,98,20,263.0769230769231,14,123939,401,326,263414167,306399,1868439,405329,716
ROGUE,4,66,93,30,107,30,34,33,1136,1241,60,315977,6080040.0,100,20,267.6923076923077,14,126017,408,331,275772600,315878,1920741,419151,218
ROGUE,4,67,96,32,108,30,34,33,1174,1277,62,325572,6255660.0,102,20,279.2307692307692,14,128020,415,336,288646457,325541,1973834,433137,706
ROGUE,4,68,98,32,109,31,34,33,1199,1304,63,334940,6426000.0,104,20,273.84615384615387,14,130003,421,341,301173132,334872,2024968,446901,740
ROGUE,4,69,99,33,112,31,35,33,1240,1343,65,344676,6603900.0,104,20,273.0769230769231,14,132008,428,346,314531256,344648,2078708,461075,899
ROGUE,4,70,101,33,114,31,37,33,1279,1386,67,354571,6784020.0,106,20,308.57142857142856,15,133878,434,350,328226508,354510,2132927,475537,1154
ROGUE,4,71,103,34,117,31,37,33,1322,1424,69,364600,6965520.0,108,20,278.92857142857144,15,135895,441,360,342252704,364554,2187127,489997,792
ROGUE,4,72,106,34,118,31,38,34,1361,1466,71,374788,7149840.0,110,20,273.57142857142856,15,137838,448,364,356958800,374782,2242174,504667,1245
ROGUE,4,73,107,35,121,31,38,35,1402,1507,73,384694,7329960.0,111,20,274.64285714285717,15,139729,455,368,371415396,384682,2296383,519233,824
ROGUE,4,74,108,35,124,32,39,35,1444,1547,75,395039,7522620.0,112,20,278.2142857142857,15,141899,461,373,386536449,395005,2356318,535518,25
ROGUE,4,75,109,36,126,33,39,36,1484,1589,77,405529,7718160.0,113,20,318.40909090909093,16,143753,468,377,402073418,405421,2417287,551921,1014
ROGUE,4,76,111,36,129,34,39,36,1528,1632,79,416169,7914600.0,115,20,292.6666666666667,16,145893,475,382,418276902,416104,2477709,568397,412
ROGUE,4,77,112,38,132,34,39,36,1571,1674,81,426960,8113500.0,116,20,284.06666666666666,16,147998,481,387,434907521,426859,2538864,585215,779
ROGUE,4,78,114,38,135,34,40,36,1614,1720,83,437428,8306760.0,118,20,296.73333333333335,16,149991,488,391,451306069,437415,2598344,601471,11
ROGUE,4,79,117,39,136,34,40,37,1655,1764,85,448296,8507880.0,119,20,288.06666666666666,16,152107,494,396,468434104,448271,2660560,618208,40
ROGUE,4,80,119,39,137,35,41,38,1702,1808,87,459301,8711460.0,121,20,337.0,17,153771,501,402,486003395,459275,2723506,635296,4
ROGUE,4,81,121,41,139,35,41,38,1748,1852,89,470454,8916060.0,123,20,305.9375,17,155835,507,407,504030948,470407,2786119,652325,339
ROGUE,4,82,124,41,142,35,41,38,1794,1898,91,481754,9123660.0,125,20,295.3125,17,157832,514,411,522379067,481659,2849816,669584,475
ROGUE,4,83,127,41,144,35,41,39,1841,1941,93,492776,9325560.0,127,20,297.25,17,159812,521,416,540764695,492659,2911543,686440,986
ROGUE,4,84,130,42,145,35,42,39,1888,1986,95,504236,9534960.0,127,20,295.375,17,161936,527,422,560278527,504216,2975279,703985,1092
ROGUE,4,85,132,42,147,37,42,39,1936,2029,97,515854,9747300.0,129,20,343.1666666666667,18,163792,534,433,580003525,515773,3040072,721690,250
ROGUE,4,86,134,42,149,37,44,39,1984,2078,99,527612,9960840.0,131,20,313.0,18,165891,540,435,600255217,527512,3104674,739390,300
ROGUE,4,87,137,42,150,39,44,39,2034,2121,101,539530,1.017738E7,131,20,304.1764705882353,18,167895,547,441,620854968,539433,3170221,757359,712
ROGUE,4,88,139,42,152,40,44,40,2085,2165,103,551041,1.038804E7,133,20,316.5882352941176,18,169860,553,445,641255346,550961,3234610,775253,1140
ROGUE,4,89,140,42,154,40,46,41,2134,2214,105,563004,1.061226E7,133,20,323.05882352941177,18,171900,560,449,662592050,562931,3305352,794721,229
ROGUE,4,90,142,42,158,40,48,41,2202,2280,108,575115,1.08381E7,135,20,358.44,19,173510,567,453,684389848,575034,3376184,814497,707
ROGUE,4,91,145,42,160,41,48,41,2253,2327,110,587363,1.106628E7,137,20,330.3333333333333,19,175640,573,457,706953314,587319,3447653,834136,354
ROGUE,4,92,146,43,164,41,48,41,2307,2376,112,599635,1.129422E7,137,20,330.8888888888889,19,177724,580,462,729346494,599512,3518902,853928,597
ROGUE,4,93,148,43,166,41,50,41,2358,2427,114,611815,1.152036E7,139,20,332.6111111111111,19,179851,587,467,752159107,611705,3589498,873544,1052
ROGUE,4,94,149,44,169,41,50,42,2407,2480,116,624383,1.175364E7,139,20,322.1111111111111,19,182048,593,472,776188699,624354,3662278,893872,1665
ROGUE,4,95,151,46,170,41,51,42,2461,2531,118,637099,1.198914E7,141,20,364.11538461538464,20,183615,600,476,800406383,637003,3735671,914335,1726
ROGUE,4,96,156,46,171,43,51,42,2531,2599,121,649963,1.222554E7,143,20,335.36842105263156,20,185806,606,481,825192581,649834,3808583,934862,379
ROGUE,4,97,159,46,173,43,52,42,2584,2652,123,662470,1.245534E7,143,20,324.3157894736842,20,187850,613,486,849736633,662418,3879390,954877,1714
ROGUE,4,98,162,46,175,44,52,42,2637,2702,125,675372,1.269216E7,145,20,328.05263157894734,20,189892,619,492,875069975,675288,3952357,975408,832
ROGUE,4,99,163,46,179,44,53,42,2694,2756,127,688416,1.293162E7,145,20,325.42105263157896,20,191995,626,496,901010479,688338,4026147,996133,48
ROGUE,4,100,167,46,180,44,54,42,2747,2812,129,701616,1.317384E7,147,20,341.63157894736844,20,193482,633,501,927416048,701533,4100785,1017049,1518
ROGUE,5,1,15,14,8,7,11,10,10,5,0,0,0.0,22,9,95.0,1,0,1,1,0,0,0,0,0
ROGUE,5,2,15,14,10,7,11,10,16,12,0,31,780.0,22,9,95.0,1,34,6,5,426,22,305,34,98
ROGUE,5,3,16,16,11,7,11,10,32,22,1,206,4920.0,24,10,96.0,1,236,12,13,6758,198,1819,236,28
ROGUE,5,4,17,16,12,7,11,10,41,27,1,572,13380.0,24,10,98.0,1,646,17,16,26926,558,4879,646,10
ROGUE,5,5,17,16,13,7,11,11,50,33,1,1081,25260.0,25,10,100.0,2,1190,22,23,64123,1062,9221,1190,94
ROGUE,5,6,18,17,14,7,12,11,65,44,2,1742,40680.0,27,10,102.0,2,1878,28,27,126305,1737,14859,1878,53
ROGUE,5,7,19,17,15,7,12,11,72,51,2,2566,60000.0,27,10,118.0,2,2779,34,34,218310,2547,22014,2779,122
ROGUE,5,8,20,17,16,7,12,11,81,56,2,3522,81900.0,29,10,121.0,2,3823,39,39,345909,3519,29923,3823,0
ROGUE,5,9,22,17,17,7,12,12,96,67,3,4651,107760.0,30,11,110.0,2,5022,46,43,510573,4621,39348,5022,89
ROGUE,5,10,23,17,18,7,12,12,103,74,3,5917,137280.0,31,11,132.66666666666666,3,6514,52,48,732606,5911,50252,6514,37
ROGUE,5,11,23,17,19,7,13,12,112,79,3,7346,169740.0,32,11,123.0,3,8142,57,53,999771,7337,62008,8142,141
ROGUE,5,12,24,17,20,7,13,12,119,86,3,8926,205500.0,33,11,129.5,3,9919,63,59,1329481,8905,74946,9919,21
ROGUE,5,13,25,18,21,8,13,12,137,96,4,10646,244380.0,34,11,140.5,3,11881,69,65,1721075,10621,89016,11881,31
ROGUE,5,14,26,18,22,8,13,12,146,101,4,12528,286320.0,35,11,136.5,3,13942,75,70,2202056,12525,103981,13942,199
ROGUE,5,15,27,18,23,9,14,12,163,114,5,14552,330720.0,36,12,141.66666666666666,4,16116,81,76,2746001,14520,119654,16116,91
ROGUE,5,16,27,18,24,10,14,12,171,118,5,16727,377700.0,37,12,153.0,4,18551,86,79,3372438,16716,135956,18551,161
ROGUE,5,17,28,18,24,11,14,12,178,125,5,19058,428940.0,38,12,149.0,4,21269,91,84,4099683,19047,154116,21269,39
ROGUE,5,18,29,18,26,11,15,12,194,141,6,21530,482580.0,39,12,153.0,4,24108,98,89,4895606,21517,172900,24108,232
ROGUE,5,19,29,19,27,11,15,12,204,148,6,24165,539760.0,39,12,156.66666666666666,4,27137,104,94,5803945,24130,192978,27137,144
ROGUE,5,20,31,20,28,11,15,12,219,161,7,26934,599520.0,41,12,170.8181818181818,5,29639,110,101,6811953,26911,213845,30320,146
ROGUE,5,21,33,20,28,11,15,12,226,169,7,29865,662700.0,43,12,164.5,5,32212,115,105,7940630,29863,235901,33696,44
ROGUE,5,22,33,20,31,11,15,13,244,180,8,32939,728160.0,43,13,167.75,5,34364,123,111,9172356,32916,258563,37328,111
ROGUE,5,23,34,20,33,12,15,13,261,195,9,36167,796860.0,45,13,169.75,5,36656,130,115,10538157,36150,282330,41146,177
ROGUE,5,24,35,20,34,12,15,13,271,201,9,39541,867960.0,45,13,176.0,5,39053,136,120,12032118,39525,306737,45155,47
ROGUE,5,25,38,20,34,12,16,13,285,217,10,43077,941580.0,48,13,189.5,6,40804,141,125,13649273,43072,331694,49255,88
ROGUE,5,26,38,20,35,12,16,14,293,222,10,46766,1017540.0,49,13,184.0,6,42961,147,132,15432667,46720,357204,53437,139
ROGUE,5,27,38,20,37,13,17,14,311,237,11,50593,1095600.0,49,14,190.2,6,45197,154,137,17377346,50591,383109,57933,172
ROGUE,5,28,40,21,38,13,17,14,330,250,12,54579,1176780.0,51,14,184.6,6,47508,160,141,19453715,54560,410086,62546,8
ROGUE,5,29,41,21,39,13,17,14,341,257,12,58723,1260720.0,51,14,182.8,6,49548,166,146,21675218,58691,437839,67397,116
ROGUE,5,30,41,21,42,14,17,14,361,270,13,62994,1347480.0,52,14,206.30769230769232,7,51172,173,150,24072376,62975,466641,72365,253
ROGUE,5,31,43,21,43,14,18,14,379,286,14,67431,1436940.0,54,15,198.0,7,53499,180,156,26619180,67392,496157,77725,361
ROGUE,5,32,46,21,43,14,18,15,395,303,15,72014,1528440.0,56,15,196.66666666666666,7,55857,185,160,29394853,72003,526008,83241,304
ROGUE,5,33,47,21,43,14,19,15,405,310,15,76760,1623300.0,57,15,192.16666666666666,7,58249,191,165,32325960,76707,557068,88989,310
ROGUE,5,34,50,21,43,14,20,15,423,326,16,81634,1720680.0,59,15,192.66666666666666,7,59944,197,170,35536538,81631,588887,94916,1020
ROGUE,5,35,50,22,46,14,20,15,441,341,17,86674,1821060.0,60,15,219.28571428571428,8,61715,204,175,38853359,86646,621668,101095,348
ROGUE,5,36,53,22,47,14,20,15,459,357,18,91863,1923420.0,62,16,200.42857142857142,8,64164,210,181,42357527,91806,654764,107539,280
ROGUE,5,37,54,23,48,14,20,16,480,371,19,97190,2027640.0,63,16,215.71428571428572,8,66669,216,185,46097969,97138,688132,114161,252
ROGUE,5,38,54,23,49,15,20,16,491,379,19,102691,2134860.0,64,16,208.71428571428572,8,68664,222,190,50100463,102682,722303,121011,172
ROGUE,5,39,56,23,49,15,21,17,511,392,20,108324,2244600.0,65,16,215.57142857142858,8,70385,228,195,54262196,108314,757318,127972,148
ROGUE,5,40,58,23,49,17,21,17,529,408,21,114119,2358180.0,67,16,234.53333333333333,9,72221,233,201,58660943,114099,793850,135311,373
ROGUE,5,41,61,23,50,17,21,17,549,424,22,120065,2473680.0,69,16,215.5,9,74664,240,206,63281946,120049,830607,142581,13
ROGUE,5,42,64,23,50,17,21,18,567,441,23,126154,2591280.0,71,17,224.75,9,77126,246,211,68149732,126092,867837,150196,210
ROGUE,5,43,67,24,50,17,21,18,584,460,24,132407,2711580.0,73,17,228.375,9,78907,252,215,73262774,132340,905721,158244,38
ROGUE,5,44,68,24,52,17,22,18,605,478,25,138797,2835060.0,74,17,217.0,9,80788,259,219,78625404,138783,944801,166614,400
ROGUE,5,45,69,24,54,17,22,19,625,495,26,145322,2960760.0,75,17,245.3125,10,82621,265,226,84249514,145295,984539,175088,214
ROGUE,5,46,70,25,56,17,22,19,645,512,27,151990,3087240.0,77,18,230.33333333333334,10,85215,272,231,90199391,151970,1023780,183582,9
ROGUE,5,47,74,26,57,17,22,19,675,539,29,158810,3215580.0,79,18,238.22222222222223,10,87147,279,235,96276880,158764,1063279,192441,694
ROGUE,5,48,76,26,57,18,22,20,695,555,30,165778,3346440.0,81,18,223.11111111111111,10,88948,285,242,102680699,165716,1103450,201443,38
ROGUE,5,49,77,27,61,18,22,20,726,582,32,172905,3479580.0,81,18,231.22222222222223,10,90770,292,246,109489545,172844,1144062,210870,806
ROGUE,5,50,78,28,62,18,23,20,749,597,33,180178,3615600.0,83,19,231.6,11,92629,299,250,116533956,180168,1185631,220356,804
ROGUE,5,51,78,28,65,18,26,20,786,625,35,187596,3752400.0,84,19,246.0,11,95345,305,256,123823964,187555,1226767,230108,128
ROGUE,5,52,79,28,66,19,26,21,811,643,36,195165,3891960.0,84,19,232.9,11,97335,312,262,131478963,195115,1268762,240040,15
ROGUE,5,53,81,29,67,19,28,21,848,671,38,202885,4034100.0,86,19,242.0,11,99225,318,267,139360064,202823,1311463,250201,3
ROGUE,5,54,83,29,68,20,28,21,870,690,39,210756,4178460.0,87,20,233.8,11,101062,324,270,147571148,210687,1354640,260678,323
ROGUE,5,55,87,29,69,20,29,21,903,724,41,218775,4324740.0,90,20,271.0,12,103020,331,278,156134078,218764,1398049,271530,313
ROGUE,5,56,90,29,70,20,29,21,924,748,42,226945,4473000.0,93,20,246.1818181818182,12,105652,337,281,164948557,226914,1441822,282514,689
ROGUE,5,57,90,29,73,22,30,21,961,782,44,235255,4628760.0,93,20,243.0909090909091,12,107639,344,286,174146676,235191,1489947,294768,630
ROGUE,5,58,91,29,76,22,31,22,1000,813,46,243728,4787700.0,94,20,246.1818181818182,12,109716,351,291,183677541,243654,1539127,307281,382
ROGUE,5,59,93,29,77,23,31,22,1022,835,47,252354,4949100.0,95,20,249.0,12,111883,358,295,193621513,252292,1588946,319970,22
ROGUE,5,60,94,30,80,24,31,22,1063,870,49,261123,5113380.0,97,20,286.7894736842105,13,114051,365,301,203759840,261036,1639800,332846,82
ROGUE,5,61,95,31,83,25,31,22,1102,901,51,270044,5279580.0,98,20,264.5833333333333,13,116080,372,307,214337808,269960,1690910,345801,233
ROGUE,5,62,98,31,84,27,31,22,1135,938,53,278721,5440680.0,100,20,260.3333333333333,13,117955,378,312,224826936,278644,1740264,358524,514
ROGUE,5,63,98,31,88,27,31,22,1159,964,54,287808,5608860.0,101,20,264.5,13,119949,385,316,235898171,287744,1791615,371738,752
ROGUE,5,64,100,31,91,27,31,23,1197,998,56,297043,5779140.0,102,20,254.08333333333334,13,121994,392,322,247416011,296970,1843425,385239,686
ROGUE,5,65,102,32,93,27,31,24,1238,1033,58,306429,5952660.0,104,20,303.7,14,123784,399,327,259284750,306380,1896436,398969,549
ROGUE,5,66,105,32,95,27,32,24,1275,1070,60,315957,6127740.0,106,20,267.61538461538464,14,125814,406,331,271640116,315862,1949584,412670,203
ROGUE,5,67,107,34,96,28,32,24,1313,1103,62,325551,6304140.0,107,20,263.46153846153845,14,127758,412,336,284076948,325461,2003175,426490,509
ROGUE,5,68,109,34,97,28,33,24,1342,1127,63,334918,6475560.0,109,20,272.2307692307692,14,129673,419,342,296681735,334877,2054899,440109,742
ROGUE,5,69,110,34,99,31,33,24,1382,1164,65,344654,6654060.0,109,20,276.0769230769231,14,131686,425,347,309756789,344578,2109006,454148,200
ROGUE,5,70,110,35,103,31,34,24,1425,1203,67,354550,6835440.0,111,20,309.4761904761905,15,133680,432,350,323299484,354497,2163954,468464,701
ROGUE,5,71,112,35,106,31,34,25,1465,1240,69,364581,7017360.0,113,20,273.2142857142857,15,135775,439,358,337170717,364487,2218366,482798,527
ROGUE,5,72,113,35,108,32,36,25,1507,1279,71,374763,7201860.0,113,20,273.57142857142856,15,137696,446,364,351365378,374657,2273519,497352,54
ROGUE,5,73,114,38,110,32,36,25,1549,1315,73,384670,7382340.0,115,20,274.5,15,139587,452,367,365696649,384601,2327841,511866,131
ROGUE,5,74,115,38,113,33,36,26,1597,1356,75,395020,7575960.0,115,20,286.7142857142857,15,141672,459,374,380727869,394951,2388295,527977,758
ROGUE,5,75,118,40,113,33,37,26,1641,1395,77,405507,7771740.0,117,20,283.3333333333333,16,143734,465,380,396159673,405416,2449306,544307,995
ROGUE,5,76,121,40,116,33,37,26,1688,1436,79,416146,7968960.0,119,20,288.6666666666667,16,145906,472,383,412093243,416063,2510207,560653,612
ROGUE,5,77,122,40,119,33,37,28,1732,1477,81,426937,8169240.0,119,20,286.73333333333335,16,147984,479,387,428444036,426892,2572165,577203,621
ROGUE,5,78,125,40,122,33,37,28,1777,1520,83,437407,8363760.0,121,20,292.73333333333335,16,149968,486,391,444532393,437364,2632492,593269,326
ROGUE,5,79,127,41,124,33,37,29,1823,1561,85,448271,8565300.0,121,20,296.06666666666666,16,152060,492,395,461534137,448254,2694897,610014,404
ROGUE,5,80,127,44,127,33,37,29,1876,1603,87,459278,8769120.0,123,20,335.2608695652174,17,153887,499,402,478920159,459265,2757894,627058,132
ROGUE,5,81,130,44,128,33,38,30,1924,1645,89,470432,8974080.0,125,20,296.0,17,155954,505,407,496619131,470335,2820709,644041,884
ROGUE,5,82,131,45,130,34,39,30,1973,1684,91,481727,9182100.0,125,20,294.125,17,158017,512,413,515037502,481710,2884535,661267,800
ROGUE,5,83,133,47,132,34,39,30,2027,1728,93,492745,9384000.0,127,20,309.8125,17,159959,518,417,533096465,492710,2946182,677997,64
ROGUE,5,84,136,47,133,35,40,30,2080,1771,95,504205,9594000.0,127,20,294.4375,17,162035,525,422,552132920,504140,3010326,695434,769
ROGUE,5,85,139,48,133,35,41,31,2133,1813,97,515821,9806760.0,129,20,353.2083333333333,18,163862,531,426,571562254,515697,3075307,713070,40
ROGUE,5,86,140,49,135,36,41,32,2188,1852,99,527585,1.002126E7,131,20,317.7647058823529,18,165982,537,431,591711474,527565,3140318,730713,1504
ROGUE,5,87,141,49,138,36,42,33,2245,1897,101,539497,1.023864E7,131,20,307.7647058823529,18,167986,544,436,612360003,539486,3206388,748526,421
ROGUE,5,88,143,50,139,36,42,35,2299,1941,103,551014,1.044984E7,133,20,321.29411764705884,18,169960,550,445,632377993,550883,3271115,766443,425
ROGUE,5,89,143,51,142,37,43,35,2357,1988,105,562979,1.067376E7,133,20,311.29411764705884,18,172130,557,448,653534450,562853,3341518,785839,892
ROGUE,5,90,146,53,144,38,43,35,2433,2049,108,575087,1.090086E7,135,20,313.6666666666667,19,173531,564,452,675279601,574956,3413148,805360,1069
ROGUE,5,91,148,53,146,38,43,37,2489,2096,110,587337,1.112862E7,137,20,328.1111111111111,19,175752,570,457,697350565,587241,3484175,824948,790
ROGUE,5,92,149,53,148,40,44,37,2549,2141,112,599610,1.135698E7,137,20,328.6666666666667,19,177733,577,461,720089837,599571,3555484,844697,943
ROGUE,5,93,152,53,149,41,44,38,2606,2189,114,611787,1.158324E7,139,20,328.1111111111111,19,179752,583,467,742715762,611764,3626053,864268,1095
ROGUE,5,94,155,53,151,41,44,39,2662,2242,116,624357,1.181664E7,139,20,328.72222222222223,19,181889,590,472,766285471,624274,3698872,884501,1367
ROGUE,5,95,157,53,152,42,44,41,2721,2291,118,637064,1.205346E7,141,20,366.38461538461536,20,183520,596,477,790576660,637062,3773013,904858,181
ROGUE,5,96,161,53,154,43,44,42,2798,2355,121,649929,1.229052E7,143,20,325.8421052631579,20,185666,603,487,815283104,649893,3846254,925325,567
ROGUE,5,97,162,54,157,43,45,42,2860,2402,123,662437,1.252134E7,143,20,326.36842105263156,20,187664,609,492,839583979,662334,3917759,945204,1191
ROGUE,5,98,163,54,159,45,45,43,2923,2453,125,675337,1.275942E7,145,20,334.2631578947368,20,189693,616,495,864939316,675204,3991518,965693,885
ROGUE,5,99,166,54,161,46,45,43,2984,2509,127,688383,1.299942E7,145,20,341.1578947368421,20,191751,623,500,890850841,688254,4065560,986259,331
ROGUE,5,100,168,54,162,47,46,44,3046,2560,129,701578,1.324194E7,147,20,325.0,20,193352,629,504,917539765,701449,4140298,1007107,1242
RANGER,2,1,8,8,13,17,6,12,9,8,0,0,0.0,19,9,95.0,1,0,1,1,0,0,0,0,0
RANGER,2,2,8,8,13,18,7,12,14,12,0,28,660.0,19,9,95.0,1,25,6,8,377,19,244,25,18
RANGER,2,3,8,8,16,18,8,12,23,26,1,210,4680.0,20,10,96.0,1,213,12,14,7539,209,1608,213,8
RANGER,2,4,8,8,17,18,9,12,26,34,1,569,12780.0,20,10,97.0,1,561,18,18,28300,569,4455,561,26
RANGER,2,5,8,9,17,18,10,12,29,41,1,1073,24480.0,21,10,115.0,2,1100,23,22,65645,1069,8705,1100,54
RANGER,2,6,8,9,19,20,10,12,41,53,2,1727,39660.0,22,10,102.0,2,1839,29,28,127722,1720,14235,1839,1
