level,gap_h,session_min,progress_gap_pct,sale_gap_pct
48,4.0,12,1.4722775557266754,4.469092331356661
48,8.0,1,2.334050414188882,4.582866742855596
48,8.0,5,2.3340504141888374,4.582866742855596
48,8.0,12,1.4722775557266754,4.469092331356661
48,12.0,1,2.334050414188882,4.582866742855618
48,12.0,5,2.334050414188882,4.582866742855618
48,12.0,12,2.334050414188882,4.582866742855596
48,24.0,1,2.334050414188904,4.582866742855596
48,24.0,5,2.3340504141888596,4.582866742855596
48,24.0,12,2.3340504141888596,4.582866742855574
49,4.0,1,2.4285721717904662,4.722648316681499
49,4.0,5,2.428572171790444,4.722648316681521
49,4.0,12,1.464242123337245,4.605291869090866
49,8.0,1,2.4285721717904662,4.722648316681521
49,8.0,5,2.428572171790444,4.722648316681499
49,8.0,12,1.464242123337245,4.605291869090866
49,12.0,1,2.428572171790444,4.722648316681499
49,12.0,5,2.428572171790444,4.722648316681499
49,12.0,12,2.4285721717904662,4.722648316681521
49,24.0,1,2.4285721717904662,4.722648316681521
49,24.0,5,2.428572171790444,4.722648316681499
49,24.0,12,2.428572171790444,4.722648316681499
50,4.0,1,2.5094520689468602,4.774834516493454
50,4.0,5,2.509452068946838,4.774834516493454
50,4.0,12,1.4652000063721582,4.65366488777561
50,8.0,1,2.5094520689468824,4.774834516493454
50,8.0,5,2.509452068946838,4.774834516493454
50,8.0,12,1.4652000063721582,4.65366488777561
50,12.0,1,2.5094520689468602,4.774834516493454
50,12.0,5,2.5094520689468602,4.774834516493454
50,12.0,12,2.5094520689468824,4.774834516493454
50,24.0,1,2.509452068946838,4.774834516493454
50,24.0,5,2.509452068946838,4.774834516493454
50,24.0,12,2.5094520689468824,4.774834516493431
51,4.0,1,2.5866418065603414,4.8652916515713684
51,4.0,5,2.5866418065603414,4.8652916515713684
51,4.0,12,1.4644704726524793,4.7401312380811245
51,8.0,1,2.5866418065603414,4.8652916515713684
51,8.0,5,2.5866418065603414,4.8652916515713684
51,8.0,12,1.4644704726524793,4.7401312380811245
51,12.0,1,2.5866418065603414,4.8652916515713684
51,12.0,5,2.586641806560319,4.8652916515713684
51,12.0,12,2.5866418065603636,4.8652916515713684
51,24.0,1,2.586641806560319,4.8652916515713684
51,24.0,5,2.586641806560319,4.865291651571346
51,24.0,12,2.5866418065603414,4.8652916515713684
52,4.0,1,2.661337599264413,4.962420637982912
52,4.0,5,2.661337599264435,4.962420637982934
52,4.0,12,1.4600566257702674,4.83247915247893
52,8.0,1,2.661337599264435,4.962420637982956
52,8.0,5,2.661337599264413,4.962420637982912
52,8.0,12,1.4600566257702674,4.83247915247893
52,12.0,1,2.661337599264413,4.962420637982912
52,12.0,5,2.661337599264435,4.9624206379828895
52,12.0,12,2.661337599264435,4.962420637982934
52,24.0,1,2.661337599264435,4.962420637982912
52,24.0,5,2.661337599264435,4.962420637982912
52,24.0,12,2.661337599264413,4.9624206379828895
53,4.0,1,2.738872485355892,4.994914950873719
53,4.0,5,2.738872485355892,4.994914950873697
53,4.0,12,1.4518634926871332,4.860990415896249
53,8.0,1,2.738872485355892,4.994914950873719
53,8.0,5,2.738872485355892,4.9949149508736745
53,8.0,12,1.4518634926871332,4.860990415896249
53,12.0,1,2.738872485355892,4.9949149508736745
53,12.0,5,2.738872485355892,4.994914950873697
53,12.0,12,2.738872485355892,4.994914950873719
53,24.0,1,2.73887248535587,4.9949149508736745
53,24.0,5,2.73887248535587,4.994914950873697
53,24.0,12,2.738872485355892,4.994914950873719
54,4.0,1,2.809887568799363,5.070136010637194
54,4.0,5,2.809887568799363,5.070136010637216
54,4.0,12,1.4410225810790767,4.9325180344991
54,8.0,1,2.8098875687994074,5.070136010637238
54,8.0,5,2.809887568799363,5.070136010637194
54,8.0,12,1.4410225810790767,4.9325180344991
54,12.0,1,2.809887568799385,5.070136010637216
54,12.0,5,2.809887568799385,5.070136010637194
54,12.0,12,2.809887568799385,5.070136010637216
54,24.0,1,2.809887568799385,5.070136010637194
54,24.0,5,2.809887568799385,5.070136010637216
54,24.0,12,2.809887568799385,5.070136010637194
55,4.0,1,2.8879808125343853,5.2195209310978985
55,4.0,5,2.8879808125343853,5.219520931097876
55,4.0,12,1.438932849800345,5.078247874224773
55,8.0,1,2.8879808125344075,5.2195209310978985
55,8.0,5,2.8879808125343853,5.219520931097876
55,8.0,12,1.438932849800345,5.078247874224773
55,12.0,1,2.887980812534363,5.219520931097876
55,12.0,5,2.8879808125344075,5.219520931097876
55,12.0,12,2.8879808125344075,5.2195209310978985
55,24.0,1,2.8879808125344075,5.219520931097876
55,24.0,5,2.8879808125343853,5.219520931097876
55,24.0,12,2.887980812534363,5.219520931097854
56,4.0,1,2.967914099270308,5.291907842842591
56,4.0,5,2.9679140992702857,5.291907842842569
56,4.0,12,1.441042966936612,5.146978972735616
56,8.0,1,2.9679140992702857,5.291907842842569
56,8.0,5,2.9679140992702635,5.291907842842547
56,8.0,12,1.441042966936612,5.146978972735616
56,12.0,1,2.9679140992702857,5.291907842842569
56,12.0,5,2.967914099270308,5.291907842842569
56,12.0,12,2.9679140992702857,5.291907842842569
56,24.0,1,2.9679140992702857,5.291907842842569
56,24.0,5,2.9679140992702857,5.291907842842569
56,24.0,12,2.9679140992702857,5.291907842842547
57,4.0,1,3.0488789745094724,5.3785455352675315
57,4.0,5,3.0488789745094946,5.378545535267576
57,4.0,12,1.436486124354186,5.229587413414105
57,8.0,1,3.048878974509517,5.378545535267576
57,8.0,5,3.0488789745094946,5.378545535267554
57,8.0,12,1.436486124354186,5.229587413414105
57,12.0,1,3.048878974509517,5.378545535267576
57,12.0,5,3.0488789745094946,5.378545535267576
57,12.0,12,3.0488789745094946,5.378545535267554
57,24.0,1,3.0488789745094946,5.3785455352675315
57,24.0,5,3.0488789745094946,5.378545535267554
57,24.0,12,3.0488789745094724,5.3785455352675315
58,4.0,1,3.13596661171458,5.445636420025246
58,4.0,5,3.13596661171458,5.445636420025246
58,4.0,12,1.4300823517713335,5.292514305637108
58,8.0,1,3.1359666117146023,5.445636420025268
58,8.0,5,3.135966611714558,5.445636420025224
58,8.0,12,1.4300823517713335,5.292514305637108
58,12.0,1,3.135966611714558,5.445636420025224
58,12.0,5,3.13596661171458,5.445636420025224
58,12.0,12,3.135966611714558,5.445636420025224
58,24.0,1,3.13596661171458,5.445636420025246
58,24.0,5,3.135966611714558,5.445636420025202
58,24.0,12,3.13596661171458,5.445636420025224
59,4.0,1,3.2197307969489053,5.496019883349446
59,4.0,5,3.2197307969489053,5.496019883349446
59,4.0,12,1.4195293891271499,5.338393049797063
59,8.0,1,3.2197307969489497,5.496019883349468
59,8.0,5,3.2197307969489053,5.496019883349446
59,8.0,12,1.4195293891271499,5.338393049797063
59,12.0,1,3.2197307969489275,5.496019883349446
59,12.0,5,3.2197307969489275,5.496019883349468
59,12.0,12,3.2197307969489053,5.496019883349446
59,24.0,1,3.2197307969489497,5.496019883349446
59,24.0,5,3.2197307969489275,5.496019883349468
59,24.0,12,3.2197307969489275,5.496019883349446
60,4.0,1,3.3129539238568206,5.562863303890708
60,4.0,5,3.3129539238568206,5.562863303890708
60,4.0,12,1.4112413843713423,5.4011144775388376
60,8.0,1,3.312953923856843,5.5628633038907305
60,8.0,5,3.3129539238568206,5.562863303890708
60,8.0,12,1.4112413843713423,5.4011144775388376
60,12.0,1,3.3129539238568206,5.562863303890708
60,12.0,5,3.312953923856865,5.5628633038907305
60,12.0,12,3.3129539238568206,5.5628633038907305
60,24.0,1,3.3129539238568206,5.5628633038907305
60,24.0,5,3.3129539238567984,5.562863303890708
60,24.0,12,3.3129539238568206,5.5628633038907305
61,4.0,1,3.4082269378028496,5.628385648499767
61,4.0,5,3.4082269378028496,5.628385648499767
61,4.0,12,1.407175886047729,5.462679542382576
61,8.0,1,3.408226937802872,5.62838564849979
61,8.0,5,3.408226937802872,5.62838564849979
61,8.0,12,1.407175886047729,5.462679542382576
61,12.0,1,3.4082269378028496,5.62838564849979
61,12.0,5,3.408226937802894,5.62838564849979
61,12.0,12,3.4082269378028496,5.628385648499812
61,24.0,1,3.408226937802872,5.628385648499767
61,24.0,5,3.4082269378028496,5.628385648499767
61,24.0,12,3.408226937802894,5.628385648499767
62,4.0,1,3.497888236017155,5.688880210510683
62,4.0,5,3.497888236017177,5.688880210510683
62,4.0,12,1.4003089385148604,5.519666878268015
62,8.0,1,3.4978882360171992,5.688880210510683
62,8.0,5,3.497888236017177,5.688880210510683
62,8.0,12,1.4003089385148604,5.519666878268015
62,12.0,1,3.4978882360171326,5.688880210510661
62,12.0,5,3.497888236017177,5.688880210510683
62,12.0,12,3.497888236017155,5.688880210510683
62,24.0,1,3.497888236017155,5.688880210510683
62,24.0,5,3.497888236017155,5.688880210510683
62,24.0,12,3.497888236017155,5.688880210510683
63,4.0,1,3.5935014807709997,5.747167028899591
63,4.0,5,3.5935014807709997,5.747167028899591
63,4.0,12,1.3946326214252291,5.5748073282432475
63,8.0,1,3.593501480771022,5.7471670288996135
63,8.0,5,3.5935014807709997,5.747167028899569
63,8.0,12,1.3946326214252291,5.5748073282432475
63,12.0,1,3.5935014807709997,5.747167028899591
63,12.0,5,3.593501480771022,5.747167028899569
63,12.0,12,3.5935014807709997,5.747167028899591
63,24.0,1,3.5935014807709775,5.747167028899591
63,24.0,5,3.5935014807709997,5.747167028899591
63,24.0,12,3.593501480771022,5.747167028899547
64,4.0,1,3.6941594090868834,5.796960265722695
64,4.0,5,3.6932108935002983,5.796960265722673
64,4.0,12,1.3873996815804146,5.62180976040394
64,8.0,1,3.6941594090869057,5.796960265722695
64,8.0,5,3.6941594090868612,5.796960265722695
64,8.0,12,1.3873996815804146,5.62180976040394
64,12.0,1,3.6941594090868612,5.796960265722673
64,12.0,5,3.6941594090868834,5.796960265722673
64,12.0,12,3.6941594090869057,5.796960265722695
64,24.0,1,3.6941594090868834,5.79696026572265
64,24.0,5,3.6941594090868834,5.796960265722673
64,24.0,12,3.6941594090869057,5.79696026572265
65,4.0,1,3.806436245538314,5.884283284562186
65,4.0,5,3.8006400762444104,5.884283284562164
65,4.0,12,1.381682094196135,5.706663174523574
65,8.0,1,3.806436245538336,5.884283284562186
65,8.0,5,3.806436245538314,5.884283284562164
65,8.0,12,1.381682094196135,5.706663174523574
65,12.0,1,3.806436245538336,5.884283284562208
65,12.0,5,3.806436245538314,5.884283284562186
65,12.0,12,3.806436245538314,5.884283284562186
65,24.0,1,3.806436245538336,5.884283284562164
65,24.0,5,3.806436245538314,5.884283284562164
65,24.0,12,3.806436245538314,5.884283284562186
66,4.0,1,3.9137279854913,5.928435577965163
66,4.0,5,3.89399411477811,5.928435577965163
66,4.0,12,1.3764626536935998,5.747964101545766
66,8.0,1,3.9137279854913,5.928435577965185
66,8.0,5,3.9137279854912776,5.928435577965163
66,8.0,12,1.3764626536935998,5.747964101545766
66,12.0,1,3.9137279854913,5.928435577965163
66,12.0,5,3.913727985491322,5.928435577965185
66,12.0,12,3.9137279854912776,5.928435577965163
66,24.0,1,3.9137279854913,5.928435577965163
66,24.0,5,3.9137279854912776,5.928435577965163
66,24.0,12,3.913727985491322,5.928435577965185
67,4.0,1,4.027839653947085,5.968404535699379
67,4.0,5,3.981835038722159,5.968404535699379
67,4.0,12,1.3741063608307291,5.785471862554603
67,8.0,1,4.027839653947107,5.9684045356993565
67,8.0,5,4.027839653947085,5.968404535699379
67,8.0,12,1.3741063608307291,5.785471862554603
67,12.0,1,4.027839653947085,5.968404535699379
67,12.0,5,4.027839653947085,5.9684045356993565
67,12.0,12,4.027839653947107,5.9684045356993565
67,24.0,1,4.027839653947107,5.968404535699379
67,24.0,5,4.027839653947107,5.968404535699379
67,24.0,12,4.027839653947085,5.9684045356993565
68,4.0,1,4.137290777409763,6.059226180592447
68,4.0,5,4.0559663782293365,6.059226180592425
68,4.0,12,1.3801417648043657,5.873831821526521
68,8.0,1,4.137290777409786,6.05922618059247
68,8.0,5,4.137290777409763,6.05922618059247
68,8.0,12,1.3801417648043657,5.873831821526521
68,12.0,1,4.137290777409763,6.059226180592447
68,12.0,5,4.137290777409786,6.059226180592514
68,12.0,12,4.137290777409741,6.059226180592425
68,24.0,1,4.137290777409763,6.059226180592447
68,24.0,5,4.137290777409763,6.059226180592425
68,24.0,12,4.137290777409763,6.059226180592447
69,4.0,1,4.255502751840479,6.112456769792174
69,4.0,5,4.1270692555805955,6.112456769792174
69,4.0,12,1.4140641468349369,5.952668441081443
69,8.0,1,4.255502751840501,6.112456769792196
69,8.0,5,4.255502751840479,6.112456769792174
69,8.0,12,1.4140641468349369,5.952668441081443
69,12.0,1,4.2555027518404565,6.112456769792174
69,12.0,5,4.255502751840479,6.112456769792174
69,12.0,12,4.255502751840479,6.112456769792152
69,24.0,1,4.255502751840479,6.112456769792152
69,24.0,5,4.255502751840479,6.112456769792174
69,24.0,12,4.2555027518404565,6.112456769792152
70,4.0,1,4.376699012641283,6.205560689172729
70,4.0,5,4.18643187776393,6.205560689172751
70,4.0,12,1.4561637776879577,6.068652745725789
70,8.0,1,4.376699012641283,6.205560689172729
70,8.0,5,4.376699012641261,6.205560689172729
70,8.0,12,1.4561637776879577,6.068652745725789
70,12.0,1,4.376699012641261,6.205560689172729
70,12.0,5,4.376699012641305,6.205560689172751
70,12.0,12,4.376699012641283,6.205560689172707
70,24.0,1,4.376699012641305,6.205560689172729
70,24.0,5,4.376699012641283,6.205560689172729
70,24.0,12,4.376699012641283,6.205560689172729
71,4.0,1,4.5005961682874185,6.271730212865001
71,4.0,5,4.233754978153126,6.271730212865001
71,4.0,12,1.4989659815134448,6.182119518856899
71,8.0,1,4.500596168287441,6.271730212865023
71,8.0,5,4.5005961682874185,6.271730212865023
71,8.0,12,1.4989659815134448,6.182119518856899
71,12.0,1,4.5005961682874185,6.271730212865023
71,12.0,5,4.500596168287441,6.271730212865001
71,12.0,12,4.5005961682874185,6.271730212865001
71,24.0,1,4.5005961682874185,6.271730212865023
71,24.0,5,4.5005961682874185,6.271730212865023
71,24.0,12,4.5005961682874185,6.271730212865001
72,4.0,1,4.625034939150541,6.307409167066558
72,4.0,5,4.266921889174924,6.307409167066558
72,4.0,12,1.5451363071865343,6.298569276906574
72,8.0,1,4.625034939150541,6.307409167066558
72,8.0,5,4.625034939150541,6.30740916706658
72,8.0,12,1.5451363071865343,6.298569276906574
72,12.0,1,4.6250349391505186,6.307409167066558
72,12.0,5,4.6250349391505186,6.307409167066558
72,12.0,12,4.6250349391505186,6.307409167066558
72,24.0,1,4.625034939150541,6.307409167066558
72,24.0,5,4.6250349391505186,6.30740916706658
72,24.0,12,4.625034939150541,6.3074091670665355
73,4.0,1,4.750170507804774,6.3471957167287485
73,4.0,5,4.29038262821384,6.3471957167287485
73,4.0,12,1.5839526265220893,6.406264715741239
73,8.0,1,4.750170507804774,6.347195716728771
73,8.0,5,4.750170507804752,6.3471957167287485
73,8.0,12,1.5839526265220893,6.406264715741239
73,12.0,1,4.750170507804774,6.3471957167287485
73,12.0,5,4.750170507804752,6.347195716728793
73,12.0,12,4.750170507804752,6.3471957167287485
73,24.0,1,4.750170507804774,6.347195716728726
73,24.0,5,4.750170507804774,6.347195716728726
73,24.0,12,4.750170507804752,6.3471957167287485
74,4.0,1,4.882565769270597,6.407634823572939
74,4.0,5,4.301178024933572,6.407634823572939
74,4.0,12,1.630070198708422,6.5231470804011815
74,8.0,1,4.882565769270575,6.407634823572939
74,8.0,5,4.882565769270575,6.407634823572939
74,8.0,12,1.630070198708422,6.5231470804011815
74,12.0,1,4.882565769270553,6.407634823572939
74,12.0,5,4.882565769270575,6.407634823572961
74,12.0,12,4.882565769270597,6.407634823572939
74,24.0,1,4.882565769270597,6.407634823572939
74,24.0,5,4.882565769270575,6.407634823572916
74,24.0,12,4.882565769270553,6.407634823572916
75,4.0,1,5.016116429097139,6.4325009384337495
75,4.0,5,4.300149578940937,6.432500938433772
75,4.0,12,1.6760713513674697,6.637791036311991
75,8.0,1,5.016116429097117,6.432500938433772
75,8.0,5,5.016116429097139,6.432500938433794
75,8.0,12,1.6760713513674697,6.637791036311991
75,12.0,1,5.016116429097117,6.4325009384337495
75,12.0,5,5.016116429097117,6.432500938433772
75,12.0,12,5.016116429097139,6.4325009384337495
75,24.0,1,5.016116429097139,6.4325009384337495
75,24.0,5,5.016116429097162,6.432500938433772
75,24.0,12,5.016116429097139,6.4325009384337495
76,4.0,1,5.20530122840781,6.4827884820073844
76,4.0,5,4.341949196452655,6.482788482007407
76,4.0,12,1.7275103708793704,6.756028965754379
76,8.0,1,5.205301228407788,6.482788482007407
76,8.0,5,5.205301228407766,6.482788482007407
76,8.0,12,1.7275103708793704,6.756028965754379
76,12.0,1,5.205301228407788,6.4827884820073844
76,12.0,5,5.205301228407788,6.4827884820073844
76,12.0,12,5.205301228407788,6.4827884820073844
76,24.0,1,5.205301228407788,6.4827884820073844
76,24.0,5,5.205301228407788,6.4827884820073844
76,24.0,12,5.205301228407788,6.4827884820073844
77,4.0,1,5.402784584198428,6.525729273339742
77,4.0,5,4.379766784034578,6.525729273339742
77,4.0,12,1.7779220502777582,6.871238665306989
77,8.0,1,5.402784584198406,6.525729273339764
77,8.0,5,5.402784584198406,6.525729273339764
77,8.0,12,1.7779220502777582,6.871238665306989
77,12.0,1,5.4027845841983835,6.525729273339742
77,12.0,5,5.4027845841983835,6.525729273339764
77,12.0,12,5.402784584198428,6.525729273339764
77,24.0,1,5.402784584198406,6.525729273339764
77,24.0,5,5.402784584198428,6.525729273339764
77,24.0,12,5.402784584198406,6.525729273339764
78,4.0,1,5.595065981018865,6.602628405222988
78,4.0,5,4.407881330641095,6.60262840522301
78,4.0,12,1.8278912000887493,6.985459831099994
78,8.0,1,5.595065981018843,6.60262840522301
78,8.0,5,5.595065981018843,6.602628405223032
78,8.0,12,1.8278912000887493,6.985459831099994
78,12.0,1,5.595065981018843,6.602628405223032
78,12.0,5,5.595065981018843,6.60262840522301
78,12.0,12,5.595065981018865,6.60262840522301
78,24.0,1,5.595065981018865,6.60262840522301
78,24.0,5,5.595065981018821,6.602628405223032
78,24.0,12,5.595065981018887,6.602628405222988
79,4.0,1,5.7958085499743905,6.626977267812939
79,4.0,5,4.428825827669236,6.626977267812917
79,4.0,12,1.8824031369999439,7.106560723690558
79,8.0,1,5.795808549974368,6.626977267812961
79,8.0,5,5.7958085499743905,6.626977267812939
79,8.0,12,1.8824031369999439,7.106560723690558
79,12.0,1,5.7958085499743905,6.626977267812939
79,12.0,5,5.7958085499743905,6.6269772678129835
79,12.0,12,5.7958085499743905,6.626977267812961
79,24.0,1,5.7958085499743905,6.626977267812961
79,24.0,5,5.7958085499743905,6.626977267812961
79,24.0,12,5.795808549974413,6.626977267812939
80,4.0,1,6.002287467209255,6.664130033544846
80,4.0,5,4.444668612710578,6.664130033544868
80,4.0,12,1.9304035666724673,7.227052937341827
80,8.0,1,6.002287467209255,6.664130033544846
80,8.0,5,6.002287467209255,6.664130033544846
80,8.0,12,1.9304035666724673,7.227052937341827
80,12.0,1,6.002287467209255,6.664130033544846
80,12.0,5,6.002287467209255,6.6641300335448905
80,12.0,12,6.002287467209255,6.664130033544824
80,24.0,1,6.002287467209277,6.664130033544868
80,24.0,5,6.002287467209255,6.664130033544868
80,24.0,12,6.002287467209277,6.664130033544846
81,4.0,1,6.208694724884567,6.710215950767484
81,4.0,5,4.450925201499456,6.710215950767484
81,4.0,12,1.9779597842872754,7.349845525753218
81,8.0,1,6.208694724884545,6.7102159507675285
81,8.0,5,6.208694724884545,6.710215950767506
81,8.0,12,1.9779597842872754,7.349845525753218
81,12.0,1,6.208694724884567,6.710215950767506
81,12.0,5,6.208694724884545,6.710215950767484
81,12.0,12,6.208694724884567,6.710215950767484
81,24.0,1,6.208694724884545,6.710215950767506
81,24.0,5,6.208694724884545,6.7102159507675285
81,24.0,12,6.208694724884567,6.710215950767484
82,4.0,1,6.4186788472538225,6.770781645381874
82,4.0,5,4.4499679967821,6.770781645381874
82,4.0,12,2.0303814119388086,7.473816658852472
82,8.0,1,6.4186788472538225,6.770781645381896
82,8.0,5,6.4186788472538225,6.770781645381896
82,8.0,12,2.0303814119388086,7.473816658852472
82,12.0,1,6.4186788472538225,6.770781645381896
82,12.0,5,6.4186788472538225,6.770781645381874
82,12.0,12,6.418678847253845,6.770781645381874
82,24.0,1,6.4186788472538225,6.770781645381896
82,24.0,5,6.4186788472538225,6.770781645381896
82,24.0,12,6.418678847253867,6.7707816453818515
83,4.0,1,6.625669441797988,6.809347582487946
83,4.0,5,4.4436544783637455,6.809347582487901
83,4.0,12,2.082643400320028,7.592379609186595
83,8.0,1,6.625669441797988,6.809347582487946
83,8.0,5,6.625669441797988,6.809347582487901
83,8.0,12,2.082643400320028,7.592379609186595
83,12.0,1,6.62566944179801,6.809347582487879
83,12.0,5,6.625669441797966,6.809347582487946
83,12.0,12,6.625669441798032,6.809347582487901
83,24.0,1,6.625669441797988,6.8093475824879235
83,24.0,5,6.625669441797988,6.8093475824879235
83,24.0,12,6.625669441797988,6.8093475824879235
84,4.0,1,6.839844280997132,6.8586304701669265
84,4.0,5,4.428945036303178,6.858630470166904
84,4.0,12,2.1368349646283535,7.718349797215596
84,8.0,1,6.839844280997132,6.8586304701669265
84,8.0,5,6.839844280997109,6.858630470166904
84,8.0,12,2.1368349646283535,7.718349797215596
84,12.0,1,6.839844280997132,6.858630470166882
84,12.0,5,6.839844280997109,6.8586304701669265
84,12.0,12,6.839844280997132,6.8586304701669265
84,24.0,1,6.839844280997109,6.8586304701669265
84,24.0,5,6.839844280997109,6.8586304701669265
84,24.0,12,6.839844280997109,6.858630470166904
85,4.0,1,7.059432184073167,6.923540409763529
85,4.0,5,4.410010231066663,6.923540409763507
85,4.0,12,2.1901369002279347,7.843527329767719
85,8.0,1,7.059432184073167,6.923540409763551
85,8.0,5,7.059432184073122,6.923540409763551
85,8.0,12,2.1901369002279347,7.843527329767719
85,12.0,1,7.059432184073167,6.923540409763529
85,12.0,5,7.059432184073144,6.923540409763551
85,12.0,12,7.059432184073167,6.923540409763529
85,24.0,1,7.059432184073167,6.923540409763551
85,24.0,5,7.059432184073167,6.923540409763529
85,24.0,12,7.059432184073167,6.923540409763529
86,4.0,1,7.2792656423196656,6.983876266583322
86,4.0,5,4.383885378306718,6.9838762665833
86,4.0,12,2.2449918241266076,7.968145702488139
86,8.0,1,7.279265642319688,6.983876266583344
86,8.0,5,7.279265642319688,6.9838762665833
86,8.0,12,2.2449918241266076,7.968145702488139
86,12.0,1,7.279265642319688,6.9838762665833
86,12.0,5,7.279265642319688,6.983876266583322
86,12.0,12,7.279265642319688,6.983876266583278
86,24.0,1,7.2792656423196656,6.9838762665833
86,24.0,5,7.2792656423196656,6.983876266583322
86,24.0,12,7.2792656423196656,6.983876266583322
87,4.0,1,7.502589568484885,7.041435452003109
87,4.0,5,4.352471819358739,7.041435452003109
87,4.0,12,2.299229469693853,8.094660303987645
87,8.0,1,7.5025895684849075,7.041435452003131
87,8.0,5,7.5025895684849075,7.041435452003109
87,8.0,12,2.299229469693853,8.094660303987645
87,12.0,1,7.5025895684849075,7.041435452003109
87,12.0,5,7.502589568484885,7.041435452003131
87,12.0,12,7.5025895684849075,7.041435452003109
87,24.0,1,7.5025895684849075,7.041435452003109
87,24.0,5,7.50258956848493,7.041435452003109
87,24.0,12,7.5025895684849075,7.041435452003109
88,4.0,1,7.722547098682164,7.095331273080441
88,4.0,5,4.3179948028478465,7.094994407709465
88,4.0,12,2.3531083006396614,8.216988120615397
88,8.0,1,7.722547098682142,7.095331273080463
88,8.0,5,7.722547098682142,7.0953312730804186
88,8.0,12,2.3531083006396614,8.216988120615397
88,12.0,1,7.722547098682164,7.0953312730804186
88,12.0,5,7.722547098682142,7.095331273080441
88,12.0,12,7.722547098682164,7.095331273080441
88,24.0,1,7.7225470986821865,7.0953312730804186
88,24.0,5,7.722547098682164,7.095331273080441
88,24.0,12,7.7225470986821865,7.095331273080441
89,4.0,1,7.956351007636342,7.134742941775429
89,4.0,5,4.277428728545196,7.1330211904422125
89,4.0,12,2.412238522974519,8.34176621728977
89,8.0,1,7.956351007636342,7.1347429417754515
89,8.0,5,7.956351007636342,7.1347429417754515
89,8.0,12,2.412238522974519,8.34176621728977
89,12.0,1,7.956351007636364,7.134742941775429
89,12.0,5,7.95635100763632,7.1347429417754515
89,12.0,12,7.956351007636342,7.134742941775429
89,24.0,1,7.956351007636364,7.1347429417754515
89,24.0,5,7.956351007636342,7.1347429417754515
89,24.0,12,7.956351007636364,7.134742941775429
90,4.0,1,8.193976948998326,7.18526689656569
90,4.0,5,4.232596812598488,7.18140003291321
90,4.0,12,2.472300214756018,8.469901251678124
90,8.0,1,8.193976948998305,7.185266896565712
90,8.0,5,8.193976948998284,7.18526689656569
90,8.0,12,2.472300214756018,8.469901251678124
90,12.0,1,8.193976948998284,7.185266896565734
90,12.0,5,8.193976948998305,7.185266896565712
90,12.0,12,8.193976948998305,7.18526689656569
90,24.0,1,8.193976948998305,7.185266896565712
90,24.0,5,8.193976948998305,7.185266896565712
90,24.0,12,8.193976948998305,7.18526689656569
91,4.0,1,8.434120048864902,7.219445480141418
91,4.0,5,4.184224322806318,7.213299335161127
91,4.0,12,2.5368611025981647,8.596773215635656
91,8.0,1,8.434120048864902,7.219445480141462
91,8.0,5,8.434120048864902,7.219445480141418
91,8.0,12,2.5368611025981647,8.596773215635656
91,12.0,1,8.434120048864923,7.219445480141418
91,12.0,5,8.434120048864902,7.219445480141462
91,12.0,12,8.434120048864923,7.219445480141418
91,24.0,1,8.434120048864902,7.21944548014144
91,24.0,5,8.434120048864923,7.219445480141418
91,24.0,12,8.434120048864902,7.219445480141418
92,4.0,1,8.67011709211345,7.345402091042019
92,4.0,5,4.131820994709412,7.278655100642384
92,4.0,12,2.598356445814054,8.723392121599982
92,8.0,1,8.67011709211345,7.3454020910420414
92,8.0,5,8.67011709211345,7.345402091041997
92,8.0,12,2.598356445814054,8.723392121599982
92,12.0,1,8.67011709211345,7.345402091041997
92,12.0,5,8.670117092113427,7.345402091042019
92,12.0,12,8.670117092113472,7.345402091042019
92,24.0,1,8.670117092113472,7.345402091042019
92,24.0,5,8.670117092113472,7.345402091042019
92,24.0,12,8.67011709211345,7.345402091041997
93,4.0,1,8.900987357207168,7.516256007124866
93,4.0,5,4.0775947027669845,7.344581831581154
93,4.0,12,2.661527512737649,8.848226949697246
93,8.0,1,8.900987357207146,7.5162560071248885
93,8.0,5,8.900987357207146,7.5162560071248885
93,8.0,12,2.661527512737649,8.848226949697246
93,12.0,1,8.900987357207168,7.516256007124844
93,12.0,5,8.900987357207146,7.516256007124866
93,12.0,12,8.900987357207146,7.516256007124866
93,24.0,1,8.900987357207168,7.516256007124866
93,24.0,5,8.900987357207146,7.516256007124866
93,24.0,12,8.900987357207168,7.516256007124866
94,4.0,1,9.133723207330192,7.666132245420387
94,4.0,5,4.020165916642426,7.390825651272803
94,4.0,12,2.722602866652002,8.973772928977652
94,8.0,1,9.133723207330192,7.6661322454204095
94,8.0,5,9.133723207330169,7.666132245420365
94,8.0,12,2.722602866652002,8.973772928977652
94,12.0,1,9.133723207330169,7.666132245420365
94,12.0,5,9.133723207330146,7.666132245420387
94,12.0,12,9.133723207330192,7.666132245420387
94,24.0,1,9.133723207330146,7.666132245420343
94,24.0,5,9.133723207330192,7.6661322454204095
94,24.0,12,9.133723207330192,7.666132245420387
95,4.0,1,9.362655360669404,7.82726514686507
95,4.0,5,3.9597971283242828,7.447977648991011
95,4.0,12,2.788765918665148,9.09323768484629
95,8.0,1,9.362655360669425,7.82726514686507
95,8.0,5,9.362655360669425,7.827265146865092
95,8.0,12,2.788765918665148,9.09323768484629
95,12.0,1,9.362655360669425,7.827265146865048
95,12.0,5,9.36265536066938,7.827265146865026
