hp_hours,hp_k,mp_pp,mp_k,dex_max,dex_k,cha_max,cha_k,score,max_progress_gap,mean_progress_gap,max_sale_gap,baseline_max_gap,min_uplift,max_uplift
2.0,350.0,8.0,750.0,0.3,20.0,0.3,50.0,0.12331265657809584,0.0658971997813711,0.03236471002405263,0.09864855858142318,0.05111186099682907,0.02473079527796096,0.38880523999976746
2.0,500.0,4.0,750.0,0.3,75.0,0.2,50.0,0.12331331961957244,0.07161605786161007,0.0361655104772967,0.08531176827727638,0.05111186099682907,0.009011076336772117,0.31504612080353334
2.5,350.0,4.0,1500.0,0.25,100.0,0.15,35.0,0.1233137961878718,0.07591872918138409,0.03614480769438646,0.0767177301657822,0.05111186099682907,0.005608600632142968,0.3634575453078115
2.5,350.0,3.0,250.0,0.3,20.0,0.15,20.0,0.12331567046123793,0.07664996307228833,0.035134702927865046,0.07576406331396668,0.05111186099682907,0.024633968081211988,0.40363423587732683
2.5,350.0,5.0,1000.0,0.25,35.0,0.2,20.0,0.12331572044721585,0.07432117389508552,0.034964261183859924,0.0805069625123307,0.05111186099682907,0.013364300005926255,0.3948892160291222
2.0,500.0,4.0,2000.0,0.15,35.0,0.2,20.0,0.12331770256658171,0.0732639937546462,0.03374226721743641,0.08323628401515282,0.05111186099682907,0.007718211415999043,0.2855788708492204
2.5,350.0,6.0,750.0,0.3,100.0,0.2,35.0,0.12332083093384175,0.07282438755718679,0.036430482653458364,0.08277764542658073,0.05111186099682907,0.007990461048306141,0.39995822374560563
2.0,500.0,5.0,500.0,0.25,35.0,0.25,20.0,0.12332186439892837,0.07047584571373089,0.03390498626374341,0.08873954423852326,0.05111186099682907,0.01459107519120173,0.32737873822770336
2.0,350.0,5.0,1500.0,0.25,75.0,0.25,20.0,0.12332309095594989,0.06992408559904528,0.034807571520601065,0.08939422495350868,0.05111186099682907,0.0072375459141109655,0.31878355569175665
2.0,350.0,3.0,750.0,0.2,20.0,0.2,35.0,0.12332329042676946,0.07134235574748615,0.03209371972622934,0.08791500949545195,0.05111186099682907,0.015492238168316241,0.30976165170946435
2.0,800.0,6.0,1500.0,0.15,35.0,0.2,35.0,0.1233244436258336,0.07259099459500495,0.03473918860929841,0.08409730375700808,0.05111186099682907,0.008272881088361883,0.29273082112015936
2.5,350.0,6.0,750.0,0.3,20.0,0.2,35.0,0.1233245315717755,0.07312513341931726,0.03422607076735016,0.0832857609212414,0.05111186099682907,0.023988809717684356,0.4308575864682813
2.0,350.0,6.0,2000.0,0.2,20.0,0.25,75.0,0.12332609443804889,0.07013984651181104,0.032280687801099314,0.09023215195192602,0.05111186099682907,0.01525439108875215,0.32612356214969807
2.0,350.0,4.0,2000.0,0.25,50.0,0.2,50.0,0.12332615494466477,0.07124751432683896,0.03484710096101189,0.08673373075514568,0.05111186099682907,0.009516931047379051,0.3142890174585269
2.5,350.0,4.0,2000.0,0.25,20.0,0.15,20.0,0.12332734761860424,0.07671904855545542,0.03494735706028358,0.07574291959615587,0.05111186099682907,0.018607714923026153,0.3850352359926932
2.5,350.0,4.0,2000.0,0.3,50.0,0.15,20.0,0.12332848268913783,0.07626197982794913,0.03769348097126487,0.07528626523674498,0.05111186099682907,0.011322083385031823,0.38755173573783885
2.5,350.0,6.0,1500.0,0.3,100.0,0.2,20.0,0.12332888998448707,0.0741296226809014,0.03744675722607784,0.07967515599413244,0.05111186099682907,0.006961486987949073,0.39284947350397537
2.0,500.0,5.0,1500.0,0.3,20.0,0.2,50.0,0.12332948105597584,0.07204271931957673,0.034607108450197044,0.0852699692476997,0.05111186099682907,0.022687908691562342,0.3410811819197923
2.0,350.0,6.0,2000.0,0.3,20.0,0.25,20.0,0.12332995653293984,0.07009841690506557,0.03415430191717953,0.08938592829715875,0.05111186099682907,0.02259699566584339,0.3579399972945938
2.0,800.0,3.0,250.0,0.2,35.0,0.15,20.0,0.12333064115577468,0.07673025761757568,0.03567554960683611,0.07536299227297993,0.05111186099682907,0.012352389835289523,0.2909517870558531
2.5,350.0,6.0,1000.0,0.15,20.0,0.2,50.0,0.12333080954827338,0.0736574046941183,0.032669238014687,0.08301219070096666,0.05111186099682907,0.012426675799513731,0.383404366327843
2.0,350.0,6.0,500.0,0.2,20.0,0.3,20.0,0.12333293817728751,0.06788000135962169,0.03079586617887692,0.09550794054589318,0.05111186099682907,0.01756229134232079,0.3402859748304885
2.0,800.0,3.0,250.0,0.25,100.0,0.15,20.0,0.12333326377747629,0.07654501188154739,0.03678765849843287,0.07518267454264138,0.05111186099682907,0.0076310772578092045,0.27978314009784544
2.5,350.0,5.0,1000.0,0.25,50.0,0.2,20.0,0.12333420809018095,0.07426489533256864,0.035466638020709707,0.08040530650486977,0.05111186099682907,0.010333730985433887,0.389557875010083
2.0,500.0,4.0,750.0,0.25,50.0,0.2,35.0,0.12333430495765296,0.07168723977174629,0.03480467879711614,0.08589179097325528,0.05111186099682907,0.01039568429676474,0.310168973103242
2.0,350.0,6.0,500.0,0.25,50.0,0.3,20.0,0.12333483787893286,0.0675211466694583,0.033104214002412966,0.09507527541774263,0.05111186099682907,0.01207522727806154,0.3439873207211981
2.0,500.0,8.0,1500.0,0.3,50.0,0.25,50.0,0.1233354323268409,0.06905523384075085,0.03666986332309704,0.09022546531063158,0.05111186099682907,0.012273447523052372,0.3538049862381969
2.5,500.0,6.0,500.0,0.2,75.0,0.2,20.0,0.12333648136627831,0.07504118830761475,0.035356189091231414,0.07891249157171143,0.05111186099682907,0.008131311085286308,0.3752065026944662
2.5,350.0,8.0,750.0,0.2,35.0,0.3,100.0,0.12333669374706514,0.07085979693265032,0.032946482644765476,0.08848055230644691,0.05111186099682907,0.012446909635101866,0.4117079065763025
2.0,500.0,4.0,750.0,0.3,100.0,0.2,50.0,0.12333680315887759,0.07166853227305703,0.036004349213504316,0.08533436716488896,0.05111186099682907,0.007273598553845462,0.3083227674220417
2.0,350.0,3.0,500.0,0.3,35.0,0.2,35.0,0.12333846235580675,0.07083663878644209,0.03479134693196582,0.08760797367274642,0.05111186099682907,0.015982446813528783,0.3321548562670442
2.0,350.0,8.0,1500.0,0.2,20.0,0.3,75.0,0.12333928996759651,0.06771250670561657,0.031655867309739974,0.0954256328690899,0.05111186099682907,0.01592632437701691,0.3468228815316079
2.0,500.0,5.0,500.0,0.15,20.0,0.25,20.0,0.12333929733523764,0.07081585183126982,0.031986361076257665,0.08905371046980681,0.05111186099682907,0.0133737281725117,0.31329198624442856
2.5,350.0,8.0,2000.0,0.2,20.0,0.2,50.0,0.12333962365268153,0.073753034232654,0.033837014406372865,0.08225467163686861,0.05111186099682907,0.015557348759013268,0.40266522269586735
2.0,800.0,3.0,250.0,0.25,75.0,0.15,20.0,0.12334068474835952,0.07653496957725014,0.036880969361258176,0.07517094566158966,0.05111186099682907,0.009079587611773743,0.28526108948823814
2.0,500.0,5.0,1500.0,0.3,35.0,0.2,35.0,0.12334092243625067,0.0716900086764265,0.035977810439252765,0.08531292230002196,0.05111186099682907,0.015344003169777354,0.3338359014478838
2.0,350.0,5.0,1500.0,0.25,100.0,0.25,20.0,0.12334092770665528,0.06996724999260096,0.03466521602133987,0.08941474741743871,0.05111186099682907,0.005794315367670944,0.31319258401742434
2.0,350.0,5.0,500.0,0.15,20.0,0.3,100.0,0.12334176385539145,0.0690143017012459,0.030611132249527363,0.09334935818352741,0.05111186099682907,0.0133737281725117,0.31860925270116147
2.0,350.0,4.0,2000.0,0.2,20.0,0.2,50.0,0.12334246007899576,0.07162726034627465,0.03249045338316144,0.08718517277386151,0.05111186099682907,0.014951824705111694,0.30979110692896583
2.0,500.0,8.0,1000.0,0.15,35.0,0.3,75.0,0.1233447581160081,0.0682382898787266,0.03205050504355628,0.09418768395278487,0.05111186099682907,0.009349424427422148,0.32373113562040534
2.0,350.0,8.0,750.0,0.25,100.0,0.3,35.0,0.12334620851425906,0.06573718660503958,0.03329156424411396,0.098572261696382,0.05111186099682907,0.0077247174478010106,0.34714047270632764
2.5,350.0,6.0,1500.0,0.3,20.0,0.2,20.0,0.12334722460384745,0.07446100545365941,0.03513203341272875,0.0802064215940117,0.05111186099682907,0.0228905462245792,0.423432401896084
2.5,500.0,5.0,750.0,0.3,20.0,0.15,20.0,0.12335229164935309,0.07653186902669318,0.03616987097045969,0.07555590976008997,0.05111186099682907,0.023615435514506844,0.41089229880115763
2.0,800.0,8.0,2000.0,0.3,50.0,0.25,20.0,0.12335444268619701,0.07072788674892716,0.03772957599394474,0.08638832387756734,0.05111186099682907,0.011908998875512777,0.3284690384808564
2.0,350.0,8.0,2000.0,0.3,75.0,0.25,35.0,0.12335488711855654,0.06823525581231715,0.03703242652936496,0.09172304934779629,0.05111186099682907,0.008709919177098735,0.35182216931275634
2.0,800.0,6.0,1500.0,0.3,75.0,0.2,50.0,0.12335523059169495,0.07229432963204241,0.037607705003359616,0.08331794941762527,0.05111186099682907,0.008697887267583582,0.3078625373086801
2.0,800.0,5.0,1500.0,0.15,35.0,0.2,20.0,0.12335544910933735,0.0739714251610486,0.03494590684448205,0.08129509447433647,0.05111186099682907,0.00808617049176874,0.28584565128997097
2.5,500.0,6.0,500.0,0.25,50.0,0.2,20.0,0.1233560142654498,0.07491823188690239,0.03605583426862839,0.07884764762278063,0.05111186099682907,0.01207522727806154,0.39154191941473604
2.0,350.0,4.0,750.0,0.25,35.0,0.25,20.0,0.12335610143540829,0.0699436221638865,0.03330962993411547,0.09017014357598585,0.05111186099682907,0.01342662555300822,0.32661216061391096
2.0,350.0,8.0,750.0,0.3,50.0,0.3,50.0,0.12335688684925501,0.0655379467645385,0.03494844466639776,0.09816365783623415,0.05111186099682907,0.013662029597286907,0.37455398862253864
2.5,500.0,6.0,1500.0,0.15,35.0,0.15,20.0,0.12335735052119212,0.07668294535608533,0.0352839224061796,0.07570684912712378,0.05111186099682907,0.008272881088361883,0.36407155205044206
2.0,500.0,4.0,750.0,0.25,35.0,0.2,35.0,0.12335798355091764,0.07174673842581125,0.03444343524881428,0.08600077262580563,0.05111186099682907,0.01342662555300822,0.3151658171368459
2.5,350.0,6.0,1000.0,0.25,35.0,0.2,50.0,0.12335804997860401,0.07331592476306392,0.03478110718641997,0.0826936968378702,0.05111186099682907,0.013641747164492957,0.40480446962685757
2.0,350.0,3.0,1000.0,0.25,75.0,0.2,50.0,0.12335847442997008,0.07119378217285477,0.034504304912184126,0.08707723205813855,0.05111186099682907,0.007126984134591563,0.30334256449024344
2.0,350.0,8.0,2000.0,0.3,100.0,0.25,35.0,0.12335987151987206,0.06829264097992471,0.03675102502943521,0.09175894856517708,0.05111186099682907,0.006973477508752657,0.34477950094855814
2.0,800.0,6.0,1500.0,0.3,50.0,0.2,50.0,0.12336009402453182,0.07232079452298357,0.03747499882349091,0.08334109959135105,0.05111186099682907,0.011896890528080517,0.3162967434577404
2.0,500.0,5.0,750.0,0.15,35.0,0.25,20.0,0.12336034122854395,0.07083581915814596,0.0326622717559333,0.08871790826282933,0.05111186099682907,0.00894490498451117,0.3035367670516407
2.0,350.0,4.0,2000.0,0.2,50.0,0.2,35.0,0.12336214928784722,0.07133347508394117,0.03356931505877525,0.08727269087842449,0.05111186099682907,0.007718211415999043,0.30130827579092334
2.0,350.0,5.0,750.0,0.15,35.0,0.3,100.0,0.12336219717403925,0.06903423543491338,0.03128738407014605,0.09301223144317872,0.05111186099682907,0.00894490498451117,0.3088145365036439
2.0,800.0,6.0,1500.0,0.3,100.0,0.2,50.0,0.1233622404188688,0.0723217680666306,0.03746634538607071,0.08334777201144106,0.05111186099682907,0.006961486987949073,0.30111059885949576
2.5,350.0,8.0,750.0,0.2,50.0,0.3,100.0,0.12336239088407877,0.07082776117350997,0.033304096713619245,0.08841721106432798,0.05111186099682907,0.010025388504684152,0.40733618199194477
2.0,350.0,8.0,1500.0,0.2,75.0,0.3,75.0,0.12336254535268482,0.06747983483956799,0.0333538633392856,0.09508848935659087,0.05111186099682907,0.006525504631490486,0.3321716761703024
2.0,350.0,5.0,1500.0,0.15,35.0,0.25,75.0,0.12336287768037188,0.07012429068056503,0.03192634833684317,0.09051399983119213,0.05111186099682907,0.00808617049176874,0.30251935652921236
2.0,350.0,4.0,2000.0,0.2,35.0,0.2,35.0,0.12336313008414886,0.0713860187101405,0.03317915456880834,0.08736464546361256,0.05111186099682907,0.01011793204606981,0.3052146751176079
2.0,350.0,6.0,750.0,0.2,35.0,0.3,20.0,0.12336489331272216,0.06788604650906871,0.031771782441870386,0.0950718023863717,0.05111186099682907,0.011722600161328423,0.33186937492953517
2.5,500.0,6.0,500.0,0.25,35.0,0.2,20.0,0.12336493842170111,0.07496711637539732,0.03570721899550152,0.07894203459485682,0.05111186099682907,0.015116268513678754,0.39959257794711767
2.0,350.0,3.0,500.0,0.25,20.0,0.2,35.0,0.12336536021058113,0.0712133384476461,0.03255715074172879,0.08802546815500567,0.05111186099682907,0.019658902447508897,0.32421462611733687
2.5,350.0,4.0,1500.0,0.2,20.0,0.15,35.0,0.12336566334329827,0.07624355569758956,0.03413078188593808,0.07717882434844836,0.05111186099682907,0.01514443537952137,0.3750655082543284
2.0,500.0,5.0,500.0,0.25,75.0,0.25,20.0,0.12336782056501146,0.07044481011456849,0.034463835130668564,0.08861410333555164,0.05111186099682907,0.008887743011808391,0.31529565981809005
2.5,1200.0,8.0,1500.0,0.3,20.0,0.15,20.0,0.1233679036516344,0.07678046535251548,0.03957365043874135,0.07338805137886717,0.05111186099682907,0.02329633578903989,0.39646865808621334
2.0,500.0,4.0,750.0,0.15,20.0,0.2,35.0,0.12336836740868386,0.07207977692805723,0.03254464003008691,0.08630486094620982,0.05111186099682907,0.012212069564936368,0.3012455713536799
2.0,350.0,3.0,250.0,0.2,50.0,0.2,50.0,0.12336928186539735,0.07127514799904655,0.032950046100283334,0.08771324468255992,0.05111186099682907,0.009931320278862454,0.3014035502528547
2.0,350.0,3.0,1000.0,0.25,100.0,0.2,50.0,0.12337048876069777,0.07123353477600336,0.03436655482358112,0.08709063055759825,0.05111186099682907,0.005684070182955692,0.2978814791777906
2.0,800.0,3.0,250.0,0.25,50.0,0.15,20.0,0.12337224860533014,0.0765788557601974,0.03674980864593903,0.07521188136729595,0.05111186099682907,0.011746034859795085,0.29352533404905223
2.0,500.0,4.0,2000.0,0.2,50.0,0.2,20.0,0.12337312921067492,0.07313893358740997,0.03471893448627893,0.08310892400339043,0.05111186099682907,0.007718211415999043,0.2900802605981805
2.0,350.0,3.0,500.0,0.3,50.0,0.2,35.0,0.12337330557475476,0.07076002506750356,0.0355197416215932,0.08746669020370579,0.05111186099682907,0.012329167085062709,0.3260605563236967
2.0,800.0,4.0,250.0,0.3,20.0,0.15,35.0,0.12337360994332568,0.07569916865270288,0.03585743836674864,0.07742016339787128,0.05111186099682907,0.02559386296428645,0.3344987964596049
2.0,500.0,5.0,1500.0,0.3,50.0,0.2,35.0,0.12337455172080636,0.07161887089962171,0.03665018742165538,0.0851862679315416,0.05111186099682907,0.011708835466326839,0.32767331751775375
2.0,800.0,8.0,2000.0,0.3,75.0,0.25,20.0,0.12337507146225897,0.07071121114108259,0.037905733295132304,0.08637485399478662,0.05111186099682907,0.008709919177098735,0.31987863149110973
2.0,350.0,4.0,2000.0,0.25,75.0,0.2,50.0,0.12337624376776947,0.07125803958392041,0.035078091239384934,0.08669736274800566,0.05111186099682907,0.006871185213875419,0.30743928040944146
2.0,800.0,6.0,1500.0,0.2,50.0,0.2,35.0,0.12337696889020901,0.07246143798222837,0.03573041241877569,0.08396585560657344,0.05111186099682907,0.008272881088361883,0.2967767914751851
2.0,800.0,6.0,1500.0,0.2,75.0,0.2,35.0,0.1233773830522807,0.07244332535591713,0.035836414639226086,0.08394990807311409,0.05111186099682907,0.00615321107938227,0.2901237009603117
2.0,500.0,3.0,750.0,0.15,35.0,0.2,20.0,0.12337953488911278,0.07330085373298889,0.033351265311614975,0.0834817296564403,0.05111186099682907,0.008227247366141999,0.2864006599165547
2.0,500.0,8.0,1500.0,0.3,20.0,0.25,50.0,0.12337960864770496,0.06943984824223204,0.03430857808991278,0.09072523176598946,0.05111186099682907,0.02329633578903989,0.36774861159002614
2.0,500.0,4.0,1000.0,0.15,35.0,0.2,50.0,0.12338044107408737,0.0721951730061976,0.03318155482848821,0.08577975872153543,0.05111186099682907,0.008249588886461101,0.29262645432905354
2.0,350.0,3.0,1000.0,0.2,50.0,0.2,35.0,0.12338203769174824,0.07126925596615385,0.03314454123309787,0.08765329283463985,0.05111186099682907,0.007975422341494953,0.29724983179876774
2.0,350.0,6.0,2000.0,0.25,35.0,0.25,75.0,0.12338241856234972,0.06982824974148971,0.03442020113791313,0.08989823707276345,0.05111186099682907,0.012830232489807303,0.3358451449448945
2.0,800.0,8.0,2000.0,0.3,100.0,0.25,20.0,0.1233840028489497,0.07074442683877424,0.03773714934664789,0.08641057734702695,0.05111186099682907,0.006973477508752657,0.3130023812759579
2.0,500.0,4.0,750.0,0.25,75.0,0.2,35.0,0.12338406160934753,0.07170406962280818,0.034996086926359804,0.08586194050989882,0.05111186099682907,0.007736340617220394,0.3033030698018042
2.5,500.0,5.0,750.0,0.3,20.0,0.15,35.0,0.12338462121474088,0.07653186902669318,0.03616987097045969,0.07562056889086555,0.05111186099682907,0.023615435514506844,0.41089229880115763
2.0,500.0,8.0,1500.0,0.25,75.0,0.25,35.0,0.12338464365225663,0.06918464129429891,0.03537417837970648,0.0907129155260622,0.05111186099682907,0.007797176965493646,0.3327370427768215
2.5,350.0,8.0,2000.0,0.25,35.0,0.2,50.0,0.12338481295997604,0.07344254879375489,0.03591617040923671,0.08192644312782393,0.05111186099682907,0.013122827225706235,0.4130718678902987
2.0,350.0,5.0,500.0,0.25,35.0,0.3,100.0,0.1233864268998795,0.06867486761302843,0.0327783316283987,0.09303395275950277,0.05111186099682907,0.01459107519120173,0.3389313749856939
2.0,350.0,4.0,750.0,0.25,50.0,0.25,20.0,0.12338668651412549,0.06988422361088742,0.033888364570156634,0.09006074352139781,0.05111186099682907,0.01039568429676474,0.3215718273165469
2.0,350.0,4.0,2000.0,0.25,100.0,0.2,50.0,0.12338769257921527,0.07129756567955159,0.03493674532035056,0.08671188113915207,0.05111186099682907,0.0054290036121740215,0.3019438825360188
2.0,500.0,4.0,500.0,0.3,75.0,0.2,35.0,0.12338872540394231,0.07146247988575438,0.03594012203073501,0.08588243002100837,0.05111186099682907,0.009645862954921647,0.3168879661130277
2.0,800.0,8.0,2000.0,0.3,35.0,0.25,20.0,0.1233893797402209,0.07083854760282526,0.03720923041431636,0.08649704906763311,0.05111186099682907,0.015557348759013268,0.33473427647322573
2.5,500.0,6.0,1500.0,0.15,35.0,0.15,35.0,0.12338968462358635,0.07668294535608533,0.0352839224061796,0.07577151733191223,0.05111186099682907,0.008272881088361883,0.36407155205044206
2.0,350.0,6.0,750.0,0.2,50.0,0.3,20.0,0.1233905089512298,0.06784630024168914,0.03218443285163484,0.09499620099326389,0.05111186099682907,0.009304538390225936,0.3278020444387115
2.0,500.0,6.0,500.0,0.15,35.0,0.3,100.0,0.12339201141436444,0.0695498346852721,0.03206098047523938,0.09165386322056501,0.05111186099682907,0.010259332655210063,0.315955497714435
2.0,350.0,5.0,1500.0,0.25,20.0,0.25,20.0,0.1233922982491653,0.07025908916481693,0.03275458883199485,0.08988912375269931,0.05111186099682907,0.019002724305591023,0.33677829651707847
2.0,500.0,4.0,2000.0,0.2,75.0,0.2,20.0,0.12339235784822758,0.07314703511973053,0.034821744714686895,0.08307977309965064,0.05111186099682907,0.005601847229590673,0.28474875491358875
2.0,800.0,6.0,2000.0,0.3,20.0,0.2,20.0,0.12339355191010105,0.073759904357096,0.03640728561613179,0.08106365229794421,0.05111186099682907,0.02259699566584339,0.33133383782499237
2.5,500.0,6.0,500.0,0.15,20.0,0.2,20.0,0.12339361536123342,0.07531432645696956,0.03379293646570427,0.07926210957567559,0.05111186099682907,0.013897661629680869,0.3847323400987379
2.0,800.0,8.0,2000.0,0.2,20.0,0.25,20.0,0.12339426937896726,0.07122314622127379,0.03490656878407267,0.0868889619233506,0.05111186099682907,0.015557348759013268,0.31899062612125184
2.0,500.0,8.0,1000.0,0.2,35.0,0.3,75.0,0.12339484923554087,0.06814259225444896,0.03277962084389054,0.09411470354023854,0.05111186099682907,0.011767701534227015,0.3359045085725505
2.5,350.0,4.0,2000.0,0.3,75.0,0.15,20.0,0.12339491655317932,0.0762751769028922,0.03788005790610768,0.07529945034752039,0.05111186099682907,0.008140862664007598,0.3787961023748181
2.0,350.0,3.0,250.0,0.2,35.0,0.2,50.0,0.12339594645153798,0.07132793728922082,0.03265242954181212,0.08780980355372825,0.05111186099682907,0.012352389835289523,0.3061151886174658
2.0,500.0,4.0,500.0,0.3,50.0,0.2,35.0,0.12339678311211018,0.07149852947948121,0.03575576383718353,0.08591862534666617,0.05111186099682907,0.012850891448952684,0.32530913194139166
2.0,500.0,8.0,1500.0,0.25,20.0,0.25,35.0,0.12339967810105903,0.0694760785180697,0.033426531291122705,0.09113393352041732,0.05111186099682907,0.01960566015854659,0.3512794359233058
2.5,350.0,5.0,1000.0,0.25,75.0,0.2,20.0,0.12339968509884586,0.07428504097467536,0.0356938864104144,0.0803823450431338,0.05111186099682907,0.007674712986825538,0.38223275222910313
2.0,350.0,3.0,1000.0,0.2,35.0,0.2,35.0,0.12339998720197104,0.0713216322458532,0.03281948717126395,0.08774696632660373,0.05111186099682907,0.010387112183846803,0.30113186667842173
2.0,350.0,3.0,250.0,0.2,75.0,0.2,50.0,0.12340035880632955,0.07128352051673703,0.03310738299530612,0.08767998508153196,0.05111186099682907,0.007804678888055028,0.2960248567466892
2.5,350.0,6.0,1000.0,0.25,50.0,0.2,50.0,0.12340040008386444,0.07326432591960441,0.03534583042712659,0.08259923311495676,0.05111186099682907,0.010609520931689653,0.39939721287694585
2.0,800.0,5.0,1500.0,0.2,75.0,0.2,20.0,0.12340064202741771,0.07381962352631177,0.03603560067052123,0.08114423666695125,0.05111186099682907,0.00596728462042817,0.2832662008558917
2.0,350.0,4.0,2000.0,0.2,75.0,0.2,35.0,0.12340091657768117,0.07134156298617134,0.03375055854476021,0.08724342791063955,0.05111186099682907,0.005601847229590673,0.29593036816634766
2.0,800.0,8.0,1500.0,0.15,35.0,0.3,100.0,0.12340209581520933,0.06988404876585252,0.03431830834523184,0.08987693992609769,0.05111186099682907,0.008646745211083884,0.30624184254265163
2.0,350.0,3.0,500.0,0.3,100.0,0.2,35.0,0.1234034675623071,0.070824725967358,0.03543938388769776,0.08743779124604933,0.05111186099682907,0.007389556184099533,0.3110096316506046
2.0,500.0,5.0,500.0,0.25,100.0,0.25,20.0,0.12340372304925591,0.07049184224964367,0.03437315656279057,0.08863718331782922,0.05111186099682907,0.00743978298727499,0.3096859632727367
2.0,350.0,3.0,1000.0,0.2,20.0,0.2,50.0,0.12340422882570104,0.07156279476639194,0.0322247376602617,0.08757049928848737,0.05111186099682907,0.015224484415765849,0.3078721143757257
2.0,500.0,4.0,2000.0,0.2,35.0,0.2,20.0,0.12340548260452561,0.07319156576244956,0.03445461448080487,0.08320052644374965,0.05111186099682907,0.01011793204606981,0.29533395800953643
2.0,800.0,3.0,1000.0,0.3,20.0,0.15,20.0,0.1234057315257732,0.07669484824721917,0.03641648556253387,0.07521352377584112,0.05111186099682907,0.02256665484812781,0.31700410221598685
2.0,350.0,8.0,750.0,0.3,35.0,0.3,35.0,0.12340582213426426,0.06558495173340595,0.0342093851585503,0.09853704822244147,0.05111186099682907,0.01732495309511428,0.3811032709406619
2.0,500.0,4.0,750.0,0.25,20.0,0.2,50.0,0.12340624270825411,0.07204009506384423,0.0336855384498966,0.08588952606387146,0.05111186099682907,0.01953749336095245,0.3256964285520294
2.0,350.0,3.0,750.0,0.3,20.0,0.2,50.0,0.12340624376526277,0.07131581900413564,0.03331847277576515,0.08752161313437168,0.05111186099682907,0.022838295948661935,0.33785499299479493
2.0,800.0,5.0,1500.0,0.2,50.0,0.2,20.0,0.12340879577598304,0.07384332561268936,0.03593070682230457,0.08116558691543507,0.05111186099682907,0.00808617049176874,0.28984857147922893
2.0,350.0,3.0,500.0,0.3,75.0,0.2,35.0,0.12340895971436429,0.07077542510105417,0.035691903869267426,0.08742111729198654,0.05111186099682907,0.009127434373048526,0.31770215247355793
2.5,500.0,6.0,500.0,0.25,75.0,0.2,20.0,0.1234107507950754,0.07494626961337914,0.036192904139799885,0.07883251029349259,0.05111186099682907,0.009407046868646463,0.38284788756752786
2.0,500.0,4.0,500.0,0.3,100.0,0.2,35.0,0.12341217783351952,0.0715155961192595,0.03577678902045134,0.08590476891829435,0.05111186099682907,0.007906200213248615,0.3101458144485403
2.5,500.0,6.0,1500.0,0.2,35.0,0.15,20.0,0.12341331283828358,0.07660008782036853,0.03600476665533793,0.07562406670816113,0.05111186099682907,0.010685996248797958,0.37456067868639886
2.0,350.0,3.0,1000.0,0.2,75.0,0.2,35.0,0.12341349816371612,0.07127758834388853,0.033298754420402275,0.08762244242945405,0.05111186099682907,0.005857001516188065,0.29190534758801734
2.5,350.0,6.0,1000.0,0.15,35.0,0.2,35.0,0.12341374325736051,0.07349038246773199,0.03312111361295887,0.08328616477277762,0.05111186099682907,0.008798877420826967,0.37673093771210087
2.5,500.0,6.0,1500.0,0.2,50.0,0.15,20.0,0.12341375122652301,0.07655532432509893,0.036275020016782844,0.07557934379445674,0.05111186099682907,0.008272881088361883,0.3683408036003879
2.0,500.0,5.0,750.0,0.2,50.0,0.25,20.0,0.12341385285557448,0.0707082622486086,0.03365059907569627,0.08858588167608361,0.05111186099682907,0.00894490498451117,0.3076193720483156
2.0,500.0,8.0,1500.0,0.3,75.0,0.25,50.0,0.12341393749932168,0.06909000370227214,0.036858327945702506,0.09021870362124784,0.05111186099682907,0.009072066696880654,0.34501899577998385
2.0,500.0,4.0,750.0,0.25,100.0,0.2,35.0,0.12341402837269422,0.07174747800454595,0.03490515830912287,0.08588052158173509,0.05111186099682907,0.0062916813358231405,0.2977949887796263
2.0,500.0,8.0,1500.0,0.25,100.0,0.25,35.0,0.12341467619187088,0.06923483134129671,0.03522755371936814,0.09074591284146427,0.05111186099682907,0.006352343377702407,0.32697791158735146
2.0,500.0,8.0,1000.0,0.2,50.0,0.3,75.0,0.12341468565922101,0.06810862138508078,0.03312409272926964,0.09405008218364563,0.05111186099682907,0.009349424427422148,0.3317770293707123
2.0,500.0,3.0,750.0,0.2,75.0,0.2,20.0,0.12341496889008839,0.07314253797047754,0.03444177791978735,0.08332397287932802,0.05111186099682907,0.006107769020707865,0.2838385861052741
2.0,350.0,6.0,2000.0,0.25,50.0,0.25,75.0,0.12341530520327468,0.06976957484732393,0.03499264301187464,0.08979513920596416,0.05111186099682907,0.009809657486690604,0.3307345429948505
2.0,350.0,6.0,500.0,0.25,75.0,0.3,20.0,0.12341665181156407,0.0675489914533971,0.03335082063598956,0.09505991039833916,0.05111186099682907,0.009407046868646463,0.33682536976330635
2.0,500.0,3.0,500.0,0.15,35.0,0.2,20.0,0.12341701239856788,0.07333407080116716,0.03323758810046512,0.08354708914456888,0.05111186099682907,0.008702066221120353,0.28852210989343363
2.5,350.0,8.0,750.0,0.15,20.0,0.3,100.0,0.12341712551408511,0.0711141391960326,0.03172199506962586,0.08874497510129209,0.05111186099682907,0.013662029597286907,0.4044970398275969
2.0,500.0,4.0,500.0,0.25,20.0,0.2,50.0,0.12341729963518774,0.07204187698321873,0.03353262958975765,0.08598453050905919,0.05111186099682907,0.02019150201430242,0.3286156738010455
2.5,1200.0,8.0,1500.0,0.3,20.0,0.15,35.0,0.12342134141751802,0.07678046535251548,0.03957365043874135,0.07349492691063442,0.05111186099682907,0.02329633578903989,0.39646865808621334
