variant_base,level,gap_h,session_min,hero_class,calendar_days_base,days_min_base,days_max_base,sale_gold_base,online_days_base,n_base,progress_rate_base,sale_gold_day_base,variant_selected,calendar_days_selected,days_min_selected,days_max_selected,sale_gold_selected,online_days_selected,n_selected,progress_rate_selected,sale_gold_day_selected,progress_uplift_pct,sale_uplift_pct,days_saved_pct
baseline8,10,24.0,5.0,ROGUE,11.404094681571815,11.219308943089429,11.50321815718157,693132.5,1.6178819444444443,4,0.08768780231331533,60779.26563693403,selected,10.871212755040691,10.664124805822848,11.03338037032766,731901.25,1.5954861111111112,4,0.09198605735467064,67324.71036045514,4.901770745715939,10.76920666106831,4.672724502999981
baseline8,10,24.0,5.0,WARRIOR,11.377172256097559,11.131199186991868,11.630487804878047,695322.5,1.6140625,4,0.08789530275979193,61115.581653195426,selected,10.805507367580574,10.552026224416554,11.141342665615,733992.0,1.5925347222222221,4,0.09254539985787884,67927.5831324842,5.290495569251408,11.146096126424766,5.024665845334308
baseline8,10,24.0,12.0,CLERIC,4.830572493224932,4.6727642276422765,4.91664972899729,691692.5,1.6368055555555556,4,0.2070148002959358,143190.58475369657,selected,4.6147996397753595,4.468408700326256,4.692786098235867,731582.25,1.6168402777777777,4,0.21669413150267955,158529.58028652618,4.675671108011015,10.712293381030857,4.466817416614754
baseline8,10,24.0,12.0,MAGE,4.760890921409214,4.650220189701897,4.91255081300813,691692.5,1.6131944444444444,4,0.21004471988700849,145286.35741044462,selected,4.5448280234331095,4.476904355690528,4.676031933229319,731582.25,1.590798611111111,4,0.22003032784607146,160970.2823138666,4.754039027705437,10.79518076092565,4.538287088336612
baseline8,10,24.0,12.0,PALADIN,4.762428014905149,4.6850609756097565,4.871561653116531,695322.5,1.6137152777777777,4,0.20997692707800783,146001.68187819808,selected,4.5334570867007935,4.43103216901084,4.68499861771637,739462.0,1.5921875,4,0.2205822137224081,163112.16492359934,5.05069142213912,11.719373931374077,4.807861189454976
baseline8,10,24.0,12.0,RANGER,4.802904810298102,4.662516937669376,4.91664972899729,692915.0,1.6274305555555557,4,0.20820733274910208,144269.98397184408,selected,4.57790371558081,4.454339926495672,4.657786008788587,732903.5,1.6065972222222222,4,0.21844059249138828,160095.8747790122,4.914937244125639,10.969635104594389,4.68468777967156
baseline8,10,24.0,12.0,ROGUE,4.774724762872629,4.697357723577236,4.8162262872628725,693132.5,1.6178819444444443,4,0.20943615593841428,145167.0063559829,selected,4.551615028927072,4.464910385828944,4.619512196573174,731901.25,1.5954861111111112,4,0.21970223616115545,160800.34127414488,4.9017707457159165,10.76920666106831,4.672724502999969
baseline8,10,24.0,12.0,WARRIOR,4.763452743902439,4.660467479674797,4.869512195121951,695322.5,1.6140625,4,0.20993175617834597,145970.27353531797,selected,4.524105160820933,4.417976377696897,4.664714403250571,733992.0,1.5925347222222221,4,0.22103818643741305,162240.2605395697,5.290495569251408,11.146096126424766,5.02466584533432
baseline8,20,4.0,1.0,CLERIC,42.57299288617887,40.94224254742548,43.264888211382114,6358920.0,7.242708333333333,4,0.023489069764804943,149365.11550881347,selected,39.57012939688458,38.122806907453125,40.57274849851251,6764912.25,7.125868055555555,4,0.025271587817418954,170960.07400300825,7.588712837342171,14.457832687794191,7.053446999421908
baseline8,20,4.0,1.0,MAGE,42.14132367886179,41.052455962059625,43.322035907859075,6358920.0,7.169270833333333,4,0.02372967701775355,150895.1177817334,selected,39.15678314580312,38.22601309634429,40.06072003761601,6764912.25,7.047048611111111,4,0.025538359376367246,172764.76019008915,7.6220268706586936,14.49327369225406,7.082218289587628
baseline8,20,4.0,1.0,PALADIN,41.79639651084011,40.92999661246613,42.99547764227642,6359352.5,7.110590277777778,4,0.023925507543231504,152150.73620881813,selected,38.794970614110134,37.8477273099155,40.18207663604124,6864191.25,7.003125000000001,4,0.025776537117321325,176935.08053601728,7.7366366031949685,16.289335789466097,7.18106379326634
baseline8,20,4.0,1.0,RANGER,42.43012364498645,41.509637533875335,43.28938008130081,6353540.0,7.2184027777777775,4,0.023568161346099684,149741.25583889819,selected,39.22921534857765,38.318842955335796,39.87827079791479,6765704.0,7.077083333333333,4,0.02549120575352669,172465.95273145853,8.159501198192753,15.175975896054394,7.543952318383185
baseline8,20,4.0,1.0,ROGUE,42.316848746612465,41.21573509485094,42.987313685636856,6367527.5,7.199131944444444,4,0.02363124924513789,150472.62942776975,selected,39.168149565601425,38.18720254618203,40.02726122432526,6758672.5,7.061284722222222,4,0.025530948260017578,172555.31790390366,8.03892758767526,14.675551666845909,7.440769514443346
baseline8,20,4.0,1.0,WARRIOR,42.04641768292683,40.83611111111111,43.16283875338754,6359352.5,7.153125,4,0.02378323897985857,151246.00026466104,selected,38.70680461603945,37.623154457264874,40.02734135332565,6764533.75,7.035069444444444,4,0.025835250672839493,174763.42511613297,8.627974073332577,15.549121834838253,7.9426815670040956
baseline8,20,4.0,5.0,CLERIC,8.655919715447153,8.324356368563683,8.796595528455283,6358920.0,7.242708333333333,4,0.11552787374118353,734632.5068902868,selected,8.045379006005579,7.751110118112875,8.24923102251914,6764912.25,7.125868055555555,4,0.12429495232648914,840844.4456066324,7.588712837342126,14.45783268779417,7.053446999421887
baseline8,20,4.0,5.0,MAGE,8.56815294715447,8.34676490514905,8.808214769647694,6358920.0,7.169270833333333,4,0.11671126859752258,742157.6201101582,selected,7.961337652051254,7.772093949049253,8.145125650801594,6764912.25,7.047048611111111,4,0.1256070328511124,849720.5552206427,7.622026870658716,14.493273692254082,7.082218289587638
baseline8,20,4.0,5.0,PALADIN,8.498022527100268,8.321866531165309,8.741819105691055,6359352.5,7.110590277777778,4,0.11767443505956725,748333.2127821466,selected,7.887774108263056,7.6951810713106195,8.16979981396689,6864191.25,7.003125000000001,4,0.12677847847498858,870231.7226363299,7.736636603194924,16.28933578946605,7.181063793266318
baseline8,20,4.0,5.0,RANGER,8.626871612466122,8.439718834688344,8.80157520325203,6353540.0,7.2184027777777775,4,0.11591687519204136,736482.5032076425,selected,7.976064531453544,7.790968069757071,8.108030162231636,6765704.0,7.077083333333333,4,0.12537511401224355,848250.9103730922,8.159501198192732,15.175975896054371,7.543952318383173
baseline8,20,4.0,5.0,ROGUE,8.603840616531164,8.37996273712737,8.740159214092138,6367527.5,7.199131944444444,4,0.1162271646546578,740079.6671855615,selected,7.963648666865019,7.764203007315016,8.138322821543309,6758672.5,7.061284722222222,4,0.12557058225845383,848690.4411191997,8.03892758767526,14.675551666845887,7.4407695144433355
baseline8,20,4.0,5.0,WARRIOR,8.548856707317071,8.302777777777775,8.775846883468832,6359352.5,7.153125,4,0.1169747060029779,743883.3890568024,selected,7.869848241435406,7.649521030730202,8.13833911333177,6764533.75,7.035069444444444,4,0.1270672533092718,859550.7235303683,8.627974073332556,15.549121834838232,7.942681567004084
baseline8,20,4.0,12.0,CLERIC,7.242708333333333,6.965277777777778,7.360416666666667,6358920.0,7.242708333333333,4,0.1380698978858047,877975.4350640012,selected,7.125868055555555,6.854861111111111,7.2375,6764912.25,7.125868055555555,4,0.14033377999756366,949345.7073943233,1.6396637836520789,8.128960046031297,1.61321252217268
baseline8,20,4.0,12.0,MAGE,7.169270833333333,6.9840277777777775,7.370138888888889,6358920.0,7.169270833333333,4,0.13948419905557574,886968.8630584817,selected,7.047048611111111,6.868055555555555,7.256944444444445,6764912.25,7.047048611111111,4,0.14190337759601881,959963.8974156833,1.7343746150624506,8.229717794770952,1.7048068773459213
baseline8,20,4.0,12.0,PALADIN,7.110590277777778,6.9631944444444445,7.314583333333333,6359352.5,7.110590277777778,4,0.14063530043704373,894349.4494225652,selected,7.003125000000001,6.872916666666667,7.194444444444445,6864191.25,7.003125000000001,4,0.14279339580544398,980161.1780455153,1.5345331945064045,9.594876888262661,1.5113411626828
baseline8,20,4.0,12.0,RANGER,7.2184027777777775,7.061805555555556,7.364583333333333,6353540.0,7.2184027777777775,4,0.1385348020587811,880186.406272548,selected,7.077083333333333,6.923611111111111,7.226388888888889,6765704.0,7.077083333333333,4,0.1413011480718281,956001.7427141595,1.9968599744872861,8.613554572227212,1.9577661263167956
baseline8,20,4.0,12.0,ROGUE,7.199131944444444,7.011805555555555,7.313194444444444,6367527.5,7.199131944444444,4,0.13890563580678614,884485.4559046953,selected,7.061284722222222,6.855555555555555,7.190277777777778,6758672.5,7.061284722222222,4,0.14161728911071228,957144.8774371204,1.952154992255295,8.21488030666433,1.914775604697705
baseline8,20,4.0,12.0,WARRIOR,7.153125,6.947222222222222,7.343055555555556,6359352.5,7.153125,4,0.1397990388816077,889031.3674093491,selected,7.035069444444444,6.861111111111111,7.225,6764533.75,7.035069444444444,4,0.14214500765016536,961544.7016435517,1.6781007847588958,8.156442718720669,1.6504053201300994
baseline8,20,8.0,1.0,CLERIC,84.9693343495935,81.71460027100271,86.35025406504064,6358920.0,7.242708333333333,4,0.0117689517948399,74837.82294724334,selected,78.97606738548335,76.08742789412844,80.97714534350422,6764912.25,7.125868055555555,4,0.012662063750515524,85657.75017614341,7.588712837342126,14.457832687794149,7.053446999421887
baseline8,20,8.0,1.0,MAGE,84.10778709349594,81.93456978319784,86.46431233062332,6358920.0,7.169270833333333,4,0.011889505532803752,75604.41452265643,selected,78.15109001299295,76.2934120304631,79.95521302113404,6764912.25,7.047048611111111,4,0.012795726839302506,86561.96924285131,7.6220268706586936,14.49327369225406,7.082218289587628
baseline8,20,8.0,1.0,PALADIN,83.41936399051491,81.69015921409215,85.81255081300813,6359352.5,7.110590277777778,4,0.01198762436157753,76233.52895285898,selected,77.42896624641898,75.5384101081716,80.19742266363417,6864191.25,7.003125000000001,4,0.012915063295788856,88651.46446815002,7.7366366031949685,16.289335789466076,7.18106379326634
baseline8,20,8.0,1.0,RANGER,84.68418868563685,82.84703590785908,86.3991361788618,6353540.0,7.2184027777777775,4,0.011808579801268242,75026.28411054982,selected,78.29565386998277,76.4786865623092,79.59107159251874,6765704.0,7.077083333333333,4,0.01277210101164227,86412.25490287216,8.159501198192732,15.175975896054394,7.543952318383173
baseline8,20,8.0,1.0,ROGUE,84.45810890921409,82.26045054200543,85.79625677506775,6367527.5,7.199131944444444,4,0.011840189330723973,75392.73116859149,selected,78.17377568902194,76.2159519697658,79.88843422780269,6758672.5,7.061284722222222,4,0.012792013577264524,86457.03038428437,8.03892758767526,14.675551666845909,7.4407695144433355
baseline8,20,8.0,1.0,WARRIOR,83.91836890243903,81.50277777777778,86.14657859078591,6359352.5,7.153125,4,0.011916342191571548,75780.22050682601,selected,77.25300008429451,75.09019624043323,79.88859415331802,6764533.75,7.035069444444444,4,0.012944481106349931,87563.37932014145,8.627974073332556,15.549121834838232,7.942681567004084
baseline8,20,8.0,5.0,CLERIC,17.13518800813008,16.478827913279133,17.413668699186992,6358920.0,7.242708333333333,4,0.0583594413744123,371103.01894457784,selected,15.92656660372533,15.344034315447939,16.330110391517483,6764912.25,7.125868055555555,4,0.06278817179379348,424756.472522938,7.588712837342126,14.45783268779417,7.053446999421875
baseline8,20,8.0,5.0,MAGE,16.9614456300813,16.523187669376693,17.43667005420054,6358920.0,7.169270833333333,4,0.058957238776068094,374904.3647979149,selected,15.760199025489221,15.385573735873017,16.124024247505197,6764912.25,7.047048611111111,4,0.06345097535777841,429240.28047228337,7.6220268706586936,14.493273692254082,7.082218289587628
baseline8,20,8.0,5.0,PALADIN,16.82261602303523,16.473899051490513,17.305233739837398,6359352.5,7.110590277777778,4,0.059443786782667964,378023.9940858265,selected,15.614573234724826,15.233317630961839,16.17286901948548,6864191.25,7.003125000000001,4,0.06404273654922102,439601.59184721817,7.7366366031949685,16.289335789466076,7.18106379326634
baseline8,20,8.0,5.0,RANGER,17.077684620596205,16.707198509485096,17.423526422764226,6353540.0,7.2184027777777775,4,0.05855594726195902,372037.5531667471,selected,15.789352235734569,15.422936791151752,16.050590321152427,6765704.0,7.077083333333333,4,0.06333382048041168,428497.88255960325,8.159501198192753,15.175975896054418,7.543952318383185
baseline8,20,8.0,5.0,ROGUE,17.03209264905149,16.588905826558264,17.301947831978318,6367527.5,7.199131944444444,4,0.058712691423486923,373854.67723806715,selected,15.764773891549122,15.369952892031773,16.1105574222388,6758672.5,7.061284722222222,4,0.06343256217179624,428719.9135550596,8.038927587675238,14.675551666845887,7.440769514443324
baseline8,20,8.0,5.0,WARRIOR,16.92324695121951,16.43611111111111,17.372594850948506,6359352.5,7.153125,4,0.05909031540356614,375776.14498745685,selected,15.579087335086417,15.142929387363875,16.11058967333024,6764533.75,7.035069444444444,4,0.06418861249643627,434206.0355978149,8.627974073332577,15.549121834838232,7.9426815670040956
baseline8,20,8.0,12.0,CLERIC,7.242708333333333,6.965277777777778,7.360416666666667,6358920.0,7.242708333333333,4,0.1380698978858047,877975.4350640012,selected,7.125868055555555,6.854861111111111,7.2375,6764912.25,7.125868055555555,4,0.14033377999756366,949345.7073943233,1.6396637836520789,8.128960046031297,1.61321252217268
baseline8,20,8.0,12.0,MAGE,7.169270833333333,6.9840277777777775,7.370138888888889,6358920.0,7.169270833333333,4,0.13948419905557574,886968.8630584817,selected,7.047048611111111,6.868055555555555,7.256944444444445,6764912.25,7.047048611111111,4,0.14190337759601881,959963.8974156833,1.7343746150624506,8.229717794770952,1.7048068773459213
baseline8,20,8.0,12.0,PALADIN,7.110590277777778,6.9631944444444445,7.314583333333333,6359352.5,7.110590277777778,4,0.14063530043704373,894349.4494225652,selected,7.003125000000001,6.872916666666667,7.194444444444445,6864191.25,7.003125000000001,4,0.14279339580544398,980161.1780455153,1.5345331945064045,9.594876888262661,1.5113411626828
baseline8,20,8.0,12.0,RANGER,7.2184027777777775,7.061805555555556,7.364583333333333,6353540.0,7.2184027777777775,4,0.1385348020587811,880186.406272548,selected,7.077083333333333,6.923611111111111,7.226388888888889,6765704.0,7.077083333333333,4,0.1413011480718281,956001.7427141595,1.9968599744872861,8.613554572227212,1.9577661263167956
baseline8,20,8.0,12.0,ROGUE,7.199131944444444,7.011805555555555,7.313194444444444,6367527.5,7.199131944444444,4,0.13890563580678614,884485.4559046953,selected,7.061284722222222,6.855555555555555,7.190277777777778,6758672.5,7.061284722222222,4,0.14161728911071228,957144.8774371204,1.952154992255295,8.21488030666433,1.914775604697705
baseline8,20,8.0,12.0,WARRIOR,7.153125,6.947222222222222,7.343055555555556,6359352.5,7.153125,4,0.1397990388816077,889031.3674093491,selected,7.035069444444444,6.861111111111111,7.225,6764533.75,7.035069444444444,4,0.14214500765016536,961544.7016435517,1.6781007847588958,8.156442718720669,1.6504053201300994
baseline8,20,12.0,1.0,CLERIC,127.36567581300814,122.48695799457995,129.43561991869922,6358920.0,7.242708333333333,4,0.00785140889503189,49926.48105079618,selected,118.3820053740821,114.05204888080375,121.38154218849593,6764912.25,7.125868055555555,4,0.008447229769761398,57144.768148023555,7.588712837342149,14.45783268779417,7.053446999421897
baseline8,20,12.0,1.0,MAGE,126.07425050813009,122.81668360433603,129.60658875338754,6358920.0,7.169270833333333,4,0.007931833788181145,50437.89651234084,selected,117.14539688018277,114.36081096458189,119.84970600465206,6764912.25,7.047048611111111,4,0.008536400290852297,57747.99889849027,7.622026870658716,14.49327369225406,7.082218289587638
baseline8,20,12.0,1.0,PALADIN,125.04233147018971,122.45032181571815,128.62962398373983,6359352.5,7.110590277777778,4,0.007997291703077383,50857.59698519441,selected,116.06296187872782,113.22909290642768,120.2127686912271,6864191.25,7.003125000000001,4,0.008616013100241942,59141.96173256611,7.7366366031949685,16.289335789466097,7.181063793266351
baseline8,20,12.0,1.0,RANGER,126.93825372628727,124.18443428184283,129.50889227642276,6353540.0,7.2184027777777775,4,0.007877845886837759,50052.208955859176,selected,117.3620923913879,114.63853016928262,119.30387238712267,6765704.0,7.077083333333333,4,0.008520638816366064,57648.12012244314,8.159501198192732,15.175975896054394,7.543952318383173
baseline8,20,12.0,1.0,ROGUE,126.59936907181572,123.30516598915989,128.60519986449867,6367527.5,7.199131944444444,4,0.00789893352021946,50296.67641066922,selected,117.17940181244245,114.24470139334957,119.74960723128012,6758672.5,7.061284722222222,4,0.00853392306610851,57677.99114402327,8.038927587675238,14.675551666845887,7.4407695144433355
baseline8,20,12.0,1.0,WARRIOR,125.79032012195123,122.16944444444445,129.13031842818427,6359352.5,7.153125,4,0.007949737301173253,50555.181780559375,selected,115.79919555254956,112.55723802360157,119.74984695331037,6764533.75,7.035069444444444,4,0.00863563857441653,58416.0685894425,8.627974073332577,15.549121834838232,7.9426815670040956
baseline8,20,12.0,5.0,CLERIC,25.61445630081301,24.633299457994582,26.0307418699187,6358920.0,7.242708333333333,4,0.03904045388495167,248255.12301809684,selected,23.807754201445086,22.936958512783,24.410989760515825,6764912.25,7.125868055555555,4,0.04200312182067563,284147.43334293086,7.588712837342126,14.45783268779417,7.053446999421887
baseline8,20,12.0,5.0,MAGE,25.35473831300813,24.699610433604335,26.06512533875339,6358920.0,7.169270833333333,4,0.0394403597329559,250798.09231308792,selected,23.559060398927187,22.99905352269677,24.102922844208805,6764912.25,7.047048611111111,4,0.04244651454968625,287146.94624697574,7.6220268706586936,14.49327369225406,7.082218289587628
baseline8,20,12.0,5.0,PALADIN,25.147209518970193,24.62593157181572,25.868648373983742,6359352.5,7.110590277777778,4,0.03976584357185374,252885.016733277,selected,23.341372361186593,22.771454190613056,24.175938225004064,6864191.25,7.003125000000001,4,0.04284238238120303,294078.30627020804,7.736636603194991,16.289335789466097,7.181063793266363
baseline8,20,12.0,5.0,RANGER,25.528497628726285,24.974678184281846,26.04547764227642,6353540.0,7.2184027777777775,4,0.03917190954765534,248880.29418741015,selected,23.602639940015596,23.054905512546433,23.99315048007321,6765704.0,7.077083333333333,4,0.042368141976551255,286650.30764332076,8.159501198192732,15.175975896054394,7.543952318383173
baseline8,20,12.0,5.0,ROGUE,25.460344681571815,24.79784891598916,25.863736449864497,6367527.5,7.199131944444444,4,0.03927676598674642,250095.88753167246,selected,23.565899116233226,22.975702776748523,24.082792022934285,6758672.5,7.061284722222222,4,0.04243419676320163,286798.83872303984,8.038927587675238,14.675551666845887,7.4407695144433355
baseline8,20,12.0,5.0,WARRIOR,25.29763719512195,24.569444444444443,25.969342818428185,6359352.5,7.153125,4,0.039529383407902866,251381.2831985056,selected,23.288326428737427,22.63633774399754,24.08284023332871,6764533.75,7.035069444444444,4,0.04293996835968495,290468.865193021,8.627974073332577,15.549121834838253,7.9426815670040956
baseline8,20,12.0,12.0,CLERIC,10.775736788617886,10.362974254742547,10.950863821138212,6358920.0,7.242708333333333,4,0.09280107890685234,590114.6366823615,selected,10.015675905435518,9.649341167446643,10.269450864768725,6764912.25,7.125868055555555,4,0.09984348629504863,675432.4235200816,7.588712837342126,14.457832687794149,7.053446999421875
baseline8,20,12.0,12.0,MAGE,10.666476117886178,10.390870596205962,10.965328590785909,6358920.0,7.169270833333333,4,0.09375167477505911,596159.3997606188,selected,9.911052995410747,9.675463895755195,10.139850299977496,6764912.25,7.047048611111111,4,0.10089745261810666,682562.4132100244,7.6220268706586936,14.493273692254082,7.082218289587628
baseline8,20,12.0,12.0,PALADIN,10.57917090108401,10.35987466124661,10.88267276422764,6359352.5,7.110590277777778,4,0.0945253658675212,601120.1217430356,selected,9.819473889878498,9.579715211223425,10.170567115346536,6864191.25,7.003125000000001,4,0.1018384499225318,699038.596871806,7.7366366031949685,16.289335789466076,7.18106379326634
baseline8,20,12.0,12.0,RANGER,10.739574864498644,10.506588753387534,10.957063008130081,6353540.0,7.2184027777777775,4,0.09311355548213156,591600.6992979421,selected,9.929386457523803,9.698960250105742,10.093670201961835,6765704.0,7.077083333333333,4,0.10071115715737593,681381.878824287,8.159501198192732,15.175975896054394,7.543952318383173
baseline8,20,12.0,12.0,ROGUE,10.710903624661245,10.432198509485094,10.880606368563686,6367527.5,7.199131944444444,4,0.09336280439472511,594490.224460533,selected,9.913929973036048,9.665640478494208,10.131381471717182,6758672.5,7.061284722222222,4,0.10086817263383992,681734.9445055864,8.038927587675214,14.675551666845843,7.440769514443312
baseline8,20,12.0,12.0,WARRIOR,10.642454268292683,10.33611111111111,10.925033875338753,6359352.5,7.153125,4,0.09396328842862156,597545.6731767756,selected,9.79715801484816,9.522873119888619,10.131401753331389,6764533.75,7.035069444444444,4,0.10207041659269374,690458.7779178368,8.627974073332577,15.549121834838253,7.9426815670040956
baseline8,20,24.0,1.0,CLERIC,254.554700203252,244.8040311653116,258.69171747967476,6358920.0,7.242708333333333,4,0.003928428739290765,24980.564078850835,selected,236.59981933987837,227.94591184082967,242.59473272347103,6764912.25,7.125868055555555,4,0.004226545915335161,28592.212237838296,7.588712837342126,14.457832687794149,7.053446999421875
baseline8,20,24.0,1.0,MAGE,251.97364075203248,245.4630250677506,259.0334180216802,6358920.0,7.169270833333333,4,0.003968669091796395,25236.449261205937,selected,234.12831748175222,228.56300776693826,239.53318495520608,6764912.25,7.047048611111111,4,0.004271162116380643,28894.03692283934,7.6220268706586936,14.49327369225406,7.082218289587628
baseline8,20,24.0,1.0,PALADIN,249.91123390921405,244.73080962059618,257.0808434959349,6359352.5,7.110590277777778,4,0.0040014207619145,25446.445125832877,selected,231.96494877565436,226.30114130119597,240.2588067740059,6864191.25,7.003125000000001,4,0.004310996145228619,29591.502018862015,7.736636603194946,16.28933578946605,7.181063793266329
baseline8,20,24.0,1.0,RANGER,253.70044884823844,248.196629403794,258.83816056910564,6353540.0,7.2184027777777775,4,0.003941656408334508,25043.47165660963,selected,234.56140795560324,229.11806099020282,238.44227477093446,6765704.0,7.077083333333333,4,0.004263275910201202,28844.062878751916,8.159501198192732,15.175975896054371,7.543952318383173
baseline8,20,24.0,1.0,ROGUE,253.02314955962055,246.43931233062327,257.03202913279125,6367527.5,7.199131944444444,4,0.003952207542039023,25165.790209640883,selected,234.19628018270396,228.33094966410084,239.33312624171242,6758672.5,7.061284722222222,4,0.004269922644458179,28859.008754226776,8.038927587675238,14.675551666845887,7.440769514443324
baseline8,20,24.0,1.0,WARRIOR,251.40617378048776,244.1694444444444,258.08153794037935,6359352.5,7.153125,4,0.003977627060476,25295.132591105703,selected,231.4377819573147,224.95836337310658,239.3336053532874,6764533.75,7.035069444444444,4,0.00432081569198773,29228.3035759806,8.627974073332556,15.549121834838232,7.942681567004084
baseline8,20,24.0,5.0,CLERIC,51.052261178861784,49.096714092140914,51.881961382113815,6358920.0,7.242708333333333,4,0.019587770980339075,124557.06864229776,selected,47.45131699460433,45.71573110478819,48.65362786751085,6764912.25,7.125868055555555,4,0.021074230671273245,142565.3212274221,7.588712837342126,14.45783268779417,7.053446999421887
baseline8,20,24.0,5.0,MAGE,50.53461636178861,49.228878726287256,51.95049119241192,6358920.0,7.169270833333333,4,0.019788415782970956,125832.95289064967,selected,46.955644519241076,45.83949288316805,48.03961863431961,6764912.25,7.047048611111111,4,0.021296694151226668,144070.26714813666,7.6220268706586936,14.49327369225406,7.082218289587616
baseline8,20,24.0,5.0,PALADIN,50.12099000677506,49.08202913279132,51.55889227642275,6359352.5,7.110590277777778,4,0.01995172082324842,126880.02569662691,selected,46.5217697405719,45.385863869566705,48.185145841559816,6864191.25,7.003125000000001,4,0.02149531295942713,147547.9391321113,7.7366366031949685,16.28933578946605,7.18106379326634
baseline8,20,24.0,5.0,RANGER,50.88093665311652,49.777117208672074,51.911331300812996,6353540.0,7.2184027777777775,4,0.019653726243633308,124870.73583797396,selected,47.04250305285866,45.95081167673048,47.820830956835565,6765704.0,7.077083333333333,4,0.021257372271972087,143821.08860997064,8.159501198192732,15.175975896054394,7.543952318383173
baseline8,20,24.0,5.0,ROGUE,50.745100779132784,49.42467818428183,51.54910230352303,6367527.5,7.199131944444444,4,0.019706335875703224,125480.63561277687,selected,46.969274790285525,45.79295243089877,47.99949582502074,6758672.5,7.061284722222222,4,0.021290513946935076,143895.61112401655,8.03892758767526,14.675551666845887,7.4407695144433355
baseline8,20,24.0,5.0,WARRIOR,50.42080792682926,48.969444444444434,51.7595867208672,6359352.5,7.153125,4,0.019833081640643308,126125.55731412912,selected,46.41604370969045,45.11656281389854,47.99959191332411,6764533.75,7.035069444444444,4,0.0215442747825409,145736.97388577182,8.627974073332577,15.549121834838253,7.942681567004106
baseline8,20,24.0,12.0,CLERIC,21.374822154471545,20.556063685636857,21.722205284552842,6358920.0,7.242708333333333,4,0.04678401498609911,297495.80857540533,selected,19.86716040258521,19.14049641411547,20.370550076016656,6764912.25,7.125868055555555,4,0.050334319537173274,340507.25483243784,7.588712837342126,14.45783268779417,7.053446999421875
baseline8,20,24.0,12.0,MAGE,21.158091971544714,20.611399051490512,21.75089769647696,6358920.0,7.169270833333333,4,0.047263241002302524,300543.1684743616,selected,19.659629712208208,19.192313629284897,20.113473545857005,6764912.25,7.047048611111111,4,0.05086565793144219,344101.71244472294,7.622026870658671,14.49327369225404,7.082218289587605
baseline8,20,24.0,12.0,PALADIN,20.984912771002712,20.549915311653116,21.586941056910568,6359352.5,7.110590277777778,4,0.04765328361916357,303044.0283167369,selected,19.477972797955715,19.00238591078745,20.174403622244775,6864191.25,7.003125000000001,4,0.05134004500226808,352407.88767917483,7.736636603194946,16.289335789466076,7.181063793266329
baseline8,20,24.0,12.0,RANGER,21.303091124661247,20.840938346883465,21.734502032520325,6353540.0,7.2184027777777775,4,0.0469415444992564,298244.98063780554,selected,19.695996087875084,19.238921151849095,20.02187040061282,6765704.0,7.077083333333333,4,0.05077174038512341,343506.567010591,8.159501198192732,15.175975896054394,7.543952318383173
baseline8,20,24.0,12.0,ROGUE,21.246218665311652,20.693377371273712,21.582842140921407,6367527.5,7.199131944444444,4,0.04706719890973745,299701.68340572325,selected,19.665336503891172,19.172827834390148,20.096674722586542,6758672.5,7.061284722222222,4,0.050850896947638315,343684.558800337,8.03892758767526,14.675551666845887,7.4407695144433355
baseline8,20,24.0,12.0,WARRIOR,21.11044207317073,20.502777777777776,21.670968834688345,6359352.5,7.153125,4,0.047369922265668725,301242.03358498606,selected,19.433706881911924,18.88963356568071,20.09671495332948,6764533.75,7.035069444444444,4,0.05145698687730841,348082.52440485987,8.627974073332556,15.549121834838232,7.942681567004084
baseline8,30,4.0,1.0,CLERIC,96.81023882113821,93.11808943089432,98.68182588075881,22364175.0,16.469791666666666,4,0.010329485932242666,231010.43104871313,selected,87.60504261290535,84.5608126630471,90.06055475272345,23911453.0,16.103472222222223,4,0.011414868027844405,272946.0803490042,10.507609988739187,18.15314101182215,9.508494473647488
baseline8,30,4.0,1.0,MAGE,96.11732300135502,93.59568089430894,98.63284214092141,22364175.0,16.351909722222224,4,0.010403951845245445,232675.79975864204,selected,87.00378177953141,84.99266275061785,88.86894447549588,23911453.0,15.986979166666668,4,0.011493753254703474,274832.34074343916,10.474879408020943,18.118145947505802,9.481684401151213
baseline8,30,4.0,1.0,PALADIN,95.64585450542005,93.03644986449864,98.24913617886178,22373800.0,16.27170138888889,4,0.01045523619576562,233923.36359682085,selected,86.57706554871568,83.95579198542615,89.50527875824815,24390318.25,15.950868055555556,4,0.01155040302720025,281718.0057491775,10.474816741855841,20.431752270257707,9.481633055189508
baseline8,30,4.0,1.0,RANGER,96.33877032520326,94.85701219512195,98.63284214092141,22360847.5,16.389583333333334,4,0.01038003699470502,232106.42428295728,selected,86.60824449551549,84.95087913895148,88.26228523915285,23907266.75,15.955902777777778,4,0.011546244884940247,276039.1564250895,11.23510340888112,18.92783979497894,10.100321809009172
baseline8,30,4.0,1.0,ROGUE,96.19692157859077,93.96305894308942,98.09810298102981,22380315.0,16.36545138888889,4,0.010395343048301415,232651.0519540459,selected,86.64793305987351,84.746037819487,88.46740103979766,23843721.5,15.949826388888889,4,0.011540956196947045,275179.3454037045,11.020445821966618,18.279862950311944,9.926501141635757
