,,hp_hours,hp_hours,hp_hours,mp_pct,mp_pct,mp_pct,dex_seconds,dex_seconds,dex_seconds,cha_pct,cha_pct,cha_pct
MAGE,47,8.396833333333333,8.35,8.48,19.267916666666668,18.67666666666667,19.945,4.831666666666667,4.8,4.873333333333333,3.3,2.5333333333333337,4.133333333333333
MAGE,48,8.41,8.362,8.496,19.34166666666667,18.75,20.023333333333333,4.826666666666666,4.793333333333333,4.873333333333333,3.3333333333333335,2.5333333333333337,4.133333333333333
MAGE,49,8.429333333333332,8.380666666666666,8.518666666666666,20.206666666666667,19.861666666666665,21.146666666666665,4.823333333333333,4.793333333333333,4.859999999999999,3.4000000000000004,2.5333333333333337,4.2666666666666675
MAGE,50,8.443166666666666,8.395333333333333,8.534666666666666,20.535,19.939999999999998,21.23,4.821666666666666,4.793333333333333,4.859999999999999,3.4000000000000004,2.5333333333333337,4.2666666666666675
MAGE,51,8.463166666666666,8.415333333333333,8.559333333333333,20.91,20.063333333333333,22.360000000000003,4.8133333333333335,4.786666666666667,4.846666666666667,3.4000000000000004,2.5333333333333337,4.2666666666666675
MAGE,52,8.4775,8.427333333333333,8.575333333333333,21.242083333333333,20.145,22.445,4.8116666666666665,4.779999999999999,4.846666666666667,3.4000000000000004,2.5333333333333337,4.2666666666666675
MAGE,53,8.499500000000001,8.445333333333334,8.601333333333333,21.618333333333332,21.263333333333335,22.581666666666667,4.8116666666666665,4.779999999999999,4.846666666666667,3.5000000000000004,2.666666666666667,4.2666666666666675
MAGE,54,8.514333333333333,8.457333333333333,8.618666666666666,21.9525,21.345,22.671666666666667,4.806666666666667,4.779999999999999,4.84,3.566666666666667,2.8000000000000003,4.2666666666666675
MAGE,55,8.535,8.471333333333334,8.645333333333333,22.3375,21.47833333333333,22.818333333333335,4.8,4.773333333333333,4.833333333333333,3.6,2.8000000000000003,4.4
MAGE,56,8.55,8.482666666666667,8.664,22.679583333333333,22.563333333333336,22.92,4.8,4.773333333333333,4.833333333333333,3.666666666666667,2.8000000000000003,4.533333333333333
MAGE,57,8.571833333333334,8.500666666666667,8.689333333333334,22.817083333333336,22.693333333333335,23.068333333333335,4.796666666666667,4.766666666666667,4.826666666666667,3.7,2.8000000000000003,4.533333333333333
MAGE,58,8.594166666666666,8.522,8.712666666666667,22.957083333333337,22.825,23.21666666666667,4.795,4.766666666666667,4.826666666666667,3.8,2.9333333333333336,4.666666666666667
MAGE,59,8.608833333333333,8.535333333333334,8.729333333333333,23.05291666666667,22.918333333333337,23.323333333333334,4.791666666666667,4.766666666666667,4.826666666666667,3.9000000000000004,3.0666666666666664,4.8
MAGE,60,8.631166666666667,8.552666666666667,8.753333333333334,23.200000000000003,23.058333333333337,23.485,4.79,4.766666666666667,4.826666666666667,3.966666666666667,3.0666666666666664,4.8
MAGE,61,8.654333333333334,8.574,8.776666666666667,23.347500000000004,23.200000000000003,23.64166666666667,4.788333333333333,4.766666666666667,4.82,4.066666666666666,3.2,4.8
MAGE,62,8.677666666666667,8.592666666666666,8.801333333333334,23.5,23.345000000000002,23.808333333333334,4.786666666666667,4.76,4.82,4.166666666666667,3.2,4.8
MAGE,63,8.693166666666666,8.607333333333333,8.818,23.605000000000004,23.450000000000003,23.918333333333337,4.783333333333333,4.76,4.8133333333333335,4.166666666666667,3.2,4.8
MAGE,64,8.717333333333332,8.628666666666668,8.842666666666666,23.76291666666667,23.60666666666667,24.085,4.776666666666666,4.753333333333333,4.8133333333333335,4.333333333333334,3.4666666666666672,4.933333333333334
MAGE,65,8.740333333333334,8.646,8.868666666666666,23.924166666666668,23.761666666666667,24.26,4.773333333333333,4.746666666666667,4.8133333333333335,4.433333333333334,3.5999999999999996,5.066666666666667
MAGE,66,8.765,8.666,8.897333333333334,24.08791666666667,23.92,24.43166666666667,4.77,4.74,4.8133333333333335,4.466666666666667,3.5999999999999996,5.2
MAGE,67,8.791,8.684666666666667,8.928,24.25541666666667,24.075000000000003,24.616666666666667,4.766666666666667,4.74,4.8133333333333335,4.533333333333334,3.733333333333334,5.2
MAGE,68,8.807833333333333,8.696666666666667,8.948666666666666,24.36916666666667,24.18,24.738333333333333,4.76,4.726666666666667,4.806666666666667,4.533333333333334,3.733333333333334,5.2
MAGE,69,8.8345,8.716,8.978666666666667,24.544583333333335,24.346666666666668,24.925000000000004,4.758333333333333,4.726666666666667,4.8,4.6000000000000005,3.733333333333334,5.333333333333334
MAGE,70,8.861333333333334,8.736666666666666,9.009333333333334,24.72125,24.518333333333334,25.108333333333334,4.756666666666667,4.726666666666667,4.8,4.633333333333334,3.733333333333334,5.466666666666667
MAGE,71,8.887666666666666,8.756666666666666,9.038,24.899166666666666,24.688333333333333,25.305,4.753333333333334,4.726666666666667,4.8,4.7,3.733333333333334,5.466666666666667
MAGE,72,8.916,8.778666666666666,9.07,25.082500000000003,24.865000000000002,25.501666666666665,4.75,4.726666666666667,4.8,4.766666666666667,3.8666666666666667,5.6000000000000005
MAGE,73,8.942333333333334,8.798666666666666,9.098666666666666,25.271250000000002,25.045,25.705,4.743333333333333,4.713333333333333,4.8,4.833333333333334,4.000000000000001,5.6000000000000005
MAGE,74,8.970333333333333,8.819333333333333,9.128666666666668,25.460416666666667,25.225,25.906666666666666,4.741666666666666,4.713333333333333,4.8,4.933333333333334,4.133333333333333,5.733333333333334
MAGE,75,8.998166666666666,8.84,9.158,25.652500000000003,25.415,26.11,4.736666666666666,4.699999999999999,4.8,4.966666666666667,4.133333333333333,5.733333333333334
MAGE,76,9.026833333333332,8.860666666666667,9.188,25.847083333333334,25.608333333333334,26.31833333333333,4.736666666666666,4.699999999999999,4.8,5.066666666666666,4.133333333333333,5.866666666666667
MAGE,77,9.055833333333334,8.884,9.216666666666667,26.045833333333334,25.806666666666665,26.533333333333335,4.734999999999999,4.699999999999999,4.793333333333333,5.133333333333334,4.2666666666666675,6.0
MAGE,78,9.085166666666666,8.907333333333334,9.249333333333333,26.247083333333336,26.0,26.75166666666667,4.733333333333333,4.699999999999999,4.786666666666667,5.333333333333333,4.533333333333333,6.133333333333333
MAGE,79,9.114833333333333,8.931333333333333,9.282,26.449583333333337,26.195,26.963333333333335,4.7316666666666665,4.699999999999999,4.779999999999999,5.366666666666667,4.533333333333333,6.2666666666666675
MAGE,80,9.1445,8.958,9.312666666666667,26.65791666666667,26.39666666666667,27.181666666666672,4.725,4.699999999999999,4.766666666666667,5.4,4.533333333333333,6.2666666666666675
MAGE,81,9.173833333333333,8.982,9.341333333333333,26.86916666666667,26.603333333333335,27.41,4.721666666666666,4.699999999999999,4.766666666666667,5.5,4.666666666666667,6.2666666666666675
MAGE,82,9.205333333333334,9.011333333333333,9.374,27.083750000000002,26.811666666666667,27.63666666666667,4.718333333333333,4.699999999999999,4.76,5.6000000000000005,4.666666666666667,6.4
MAGE,83,9.234,9.038666666666666,9.405333333333333,27.30625,27.026666666666664,27.87,4.715,4.693333333333333,4.753333333333333,5.7,4.8,6.533333333333334
MAGE,84,9.265,9.066666666666666,9.438666666666666,27.528333333333336,27.240000000000002,28.105000000000004,4.713333333333333,4.6866666666666665,4.753333333333333,5.733333333333333,4.8,6.533333333333334
MAGE,85,9.295333333333334,9.094,9.471333333333334,27.752916666666668,27.451666666666668,28.345000000000002,4.71,4.68,4.746666666666667,5.7666666666666675,4.933333333333334,6.533333333333334
MAGE,86,9.326166666666667,9.124,9.504666666666667,27.982083333333335,27.668333333333333,28.58833333333334,4.705,4.666666666666667,4.746666666666667,5.833333333333334,5.066666666666667,6.666666666666667
MAGE,87,9.356833333333334,9.149333333333333,9.538,28.21666666666667,27.895000000000003,28.836666666666666,4.701666666666666,4.666666666666667,4.74,5.933333333333334,5.2,6.666666666666667
MAGE,88,9.389833333333334,9.178,9.575333333333333,28.44916666666667,28.118333333333332,29.080000000000002,4.7,4.666666666666667,4.733333333333333,6.0,5.2,6.800000000000001
MAGE,89,9.422,9.21,9.609333333333334,28.68791666666667,28.348333333333336,29.331666666666667,4.698333333333333,4.66,4.733333333333333,6.0,5.2,6.800000000000001
MAGE,90,9.466166666666666,9.248666666666667,9.657333333333334,29.009583333333335,28.66166666666667,29.666666666666668,4.6899999999999995,4.653333333333333,4.72,6.033333333333334,5.333333333333334,6.800000000000001
MAGE,91,9.500166666666667,9.279333333333334,9.695333333333334,29.257083333333334,28.898333333333337,29.93166666666667,4.6866666666666665,4.6466666666666665,4.72,6.1000000000000005,5.466666666666667,6.800000000000001
MAGE,92,9.533333333333333,9.308,9.731333333333334,29.457500000000003,29.14,30.0,4.681666666666667,4.640000000000001,4.72,6.233333333333334,5.6000000000000005,6.9333333333333345
MAGE,93,9.567333333333334,9.340666666666667,9.768,29.645,29.386666666666667,30.0,4.678333333333333,4.633333333333333,4.72,6.300000000000001,5.733333333333334,6.9333333333333345
MAGE,94,9.602,9.374,9.804,29.834583333333335,29.636666666666667,30.0,4.676666666666667,4.626666666666667,4.72,6.333333333333334,5.733333333333334,6.9333333333333345
MAGE,95,9.6365,9.408,9.841333333333333,29.967083333333335,29.891666666666666,30.0,4.671666666666667,4.626666666666667,4.713333333333333,6.433333333333334,5.866666666666667,6.9333333333333345
MAGE,96,9.683,9.452,9.888666666666667,30.0,30.0,30.0,4.666666666666667,4.613333333333333,4.706666666666667,6.5,5.866666666666667,7.066666666666667
MAGE,97,9.716666666666667,9.483333333333334,9.925333333333333,30.0,30.0,30.0,4.661666666666666,4.613333333333333,4.699999999999999,6.5,5.866666666666667,7.066666666666667
MAGE,98,9.7525,9.517333333333333,9.963333333333333,30.0,30.0,30.0,4.656666666666666,4.6066666666666665,4.693333333333333,6.633333333333333,6.0,7.199999999999999
MAGE,99,9.788333333333334,9.551333333333334,10.0,30.0,30.0,30.0,4.654999999999999,4.6,4.693333333333333,6.733333333333333,6.2666666666666675,7.199999999999999
MAGE,100,9.8245,9.586,10.039333333333333,30.0,30.0,30.0,4.651666666666666,4.6,4.6866666666666665,6.833333333333333,6.4,7.333333333333333
PALADIN,1,8.007,8.006,8.008,9.51375,9.013333333333334,10.013333333333334,4.926666666666667,4.913333333333333,4.946666666666666,1.6333333333333335,1.3333333333333335,2.0000000000000004
PALADIN,2,8.011333333333333,8.009333333333334,8.012666666666666,9.773333333333333,9.02,10.026666666666667,4.925,4.913333333333333,4.9399999999999995,1.666666666666667,1.3333333333333335,2.0000000000000004
PALADIN,3,8.019666666666666,8.015333333333333,8.023333333333333,9.794166666666666,9.043333333333333,10.048333333333334,4.921666666666667,4.9,4.9399999999999995,1.766666666666667,1.3333333333333335,2.1333333333333337
PALADIN,4,8.023666666666667,8.017333333333333,8.028,9.805416666666666,9.056666666666665,10.058333333333334,4.92,4.8933333333333335,4.9399999999999995,1.8666666666666667,1.3333333333333335,2.2666666666666666
PALADIN,5,8.0275,8.019333333333334,8.033333333333333,10.066666666666666,9.068333333333332,11.063333333333333,4.918333333333333,4.8933333333333335,4.9399999999999995,2.0,1.4666666666666668,2.4
PALADIN,6,8.037333333333333,8.028666666666666,8.044666666666666,10.587083333333332,10.09,11.081666666666665,4.918333333333333,4.8933333333333335,4.9399999999999995,2.1333333333333337,1.6,2.5333333333333337
PALADIN,7,8.041666666666666,8.033333333333333,8.049333333333333,10.597916666666666,10.100000000000001,11.093333333333334,4.915,4.886666666666667,4.9399999999999995,2.2,1.6,2.666666666666667
PALADIN,8,8.0465,8.038,8.054,10.607083333333334,10.110000000000001,11.1,4.913333333333333,4.88,4.9399999999999995,2.2333333333333334,1.6,2.666666666666667
PALADIN,9,8.054833333333335,8.044,8.064666666666668,10.879166666666666,10.135000000000002,11.151666666666667,4.91,4.88,4.9399999999999995,2.4333333333333336,1.7333333333333336,2.8000000000000003
PALADIN,10,8.059166666666666,8.048666666666668,8.068666666666667,10.889166666666668,10.146666666666668,11.161666666666667,4.91,4.88,4.9399999999999995,2.566666666666667,1.866666666666667,3.0666666666666664
PALADIN,11,8.063666666666666,8.051333333333334,8.074,11.15,10.158333333333335,12.133333333333333,4.906666666666666,4.88,4.9399999999999995,2.666666666666667,2.1333333333333337,3.0666666666666664
PALADIN,12,8.0685,8.054666666666666,8.078666666666667,11.410833333333333,11.145000000000001,12.139999999999999,4.906666666666666,4.88,4.9399999999999995,2.666666666666667,2.1333333333333337,3.0666666666666664
PALADIN,13,8.077,8.060666666666666,8.088,11.432083333333335,11.163333333333334,12.161666666666667,4.906666666666666,4.88,4.9399999999999995,2.9333333333333336,2.5333333333333337,3.3333333333333335
PALADIN,14,8.082,8.065333333333333,8.092666666666666,11.692916666666667,11.203333333333333,12.173333333333334,4.906666666666666,4.88,4.9399999999999995,3.066666666666667,2.8000000000000003,3.3333333333333335
PALADIN,15,8.091333333333333,8.073333333333334,8.102,11.963333333333333,11.223333333333334,12.243333333333332,4.906666666666666,4.88,4.9399999999999995,3.2666666666666666,2.9333333333333336,3.733333333333334
PALADIN,16,8.096166666666667,8.078,8.108666666666666,11.973749999999999,11.231666666666666,12.253333333333332,4.906666666666666,4.88,4.9399999999999995,3.3333333333333335,3.0666666666666664,3.733333333333334
PALADIN,17,8.1005,8.081333333333333,8.113333333333333,11.98625,11.243333333333332,12.268333333333333,4.906666666666666,4.88,4.9399999999999995,3.5,3.2,3.8666666666666667
PALADIN,18,8.109833333333334,8.090666666666667,8.123333333333333,12.50875,12.24,13.243333333333334,4.906666666666666,4.88,4.9399999999999995,3.766666666666667,3.3333333333333335,4.2666666666666675
PALADIN,19,8.1145,8.095333333333333,8.128666666666666,12.519583333333333,12.254999999999999,13.251666666666667,4.904999999999999,4.88,4.9399999999999995,3.8666666666666667,3.3333333333333335,4.4
PALADIN,20,8.1245,8.103333333333333,8.141333333333334,12.543333333333333,12.28,13.271666666666668,4.901666666666666,4.88,4.933333333333334,4.0,3.4666666666666672,4.533333333333333
PALADIN,21,8.129333333333333,8.106666666666667,8.147333333333334,12.804166666666667,12.306666666666665,13.290000000000003,4.9,4.88,4.926666666666667,4.166666666666667,3.5999999999999996,4.666666666666667
PALADIN,22,8.139333333333333,8.116666666666667,8.158,13.328333333333335,12.331666666666665,14.298333333333336,4.8966666666666665,4.873333333333333,4.926666666666667,4.3,3.8666666666666667,4.666666666666667
PALADIN,23,8.150166666666667,8.127333333333333,8.169333333333334,13.351666666666668,12.353333333333333,14.320000000000002,4.891666666666667,4.866666666666667,4.92,4.433333333333334,4.000000000000001,4.933333333333334
PALADIN,24,8.155166666666666,8.133333333333333,8.174666666666667,13.615000000000002,13.350000000000001,14.333333333333334,4.888333333333333,4.859999999999999,4.913333333333333,4.466666666666667,4.000000000000001,4.933333333333334
PALADIN,25,8.1655,8.144666666666666,8.184666666666667,13.640416666666667,13.370000000000001,14.360000000000001,4.883333333333333,4.8533333333333335,4.906666666666666,4.633333333333334,4.133333333333333,5.2
PALADIN,26,8.170333333333334,8.148666666666667,8.19,13.654166666666667,13.381666666666666,14.373333333333335,4.883333333333333,4.8533333333333335,4.906666666666666,4.7,4.133333333333333,5.2
PALADIN,27,8.18,8.156666666666666,8.200666666666667,13.9275,13.433333333333334,14.403333333333334,4.883333333333333,4.8533333333333335,4.906666666666666,4.933333333333334,4.2666666666666675,5.466666666666667
PALADIN,28,8.190833333333334,8.168666666666667,8.210666666666667,14.45375,13.455,15.414999999999997,4.880000000000001,4.8533333333333335,4.9,5.1000000000000005,4.4,5.6000000000000005
PALADIN,29,8.196166666666667,8.173333333333334,8.217333333333332,14.467500000000001,13.47,15.425,4.875,4.8533333333333335,4.8933333333333335,5.200000000000001,4.4,5.733333333333334
PALADIN,30,8.2065,8.184,8.229333333333333,14.495000000000001,13.496666666666668,15.443333333333333,4.871666666666666,4.846666666666667,4.8933333333333335,5.4,4.8,5.866666666666667
PALADIN,31,8.217333333333332,8.194666666666667,8.242,14.774166666666666,14.511666666666667,15.463333333333331,4.868333333333333,4.846666666666667,4.8933333333333335,5.466666666666667,4.8,6.0
PALADIN,32,8.229666666666667,8.207333333333333,8.256666666666666,15.051250000000001,14.540000000000001,16.485,4.866666666666667,4.84,4.8933333333333335,5.666666666666667,4.933333333333334,6.2666666666666675
PALADIN,33,8.2355,8.213333333333333,8.263333333333334,15.313333333333334,14.568333333333335,16.493333333333336,4.866666666666667,4.84,4.8933333333333335,5.7666666666666675,5.066666666666667,6.2666666666666675
PALADIN,34,8.2485,8.225333333333333,8.277333333333333,15.592500000000001,14.598333333333336,16.518333333333334,4.861666666666666,4.833333333333333,4.8933333333333335,5.833333333333334,5.2,6.4
PALADIN,35,8.2605,8.235333333333333,8.29,15.869166666666667,15.606666666666666,16.54,4.858333333333333,4.833333333333333,4.8933333333333335,6.1000000000000005,5.466666666666667,6.800000000000001
PALADIN,36,8.272,8.246666666666666,8.302,15.896249999999998,15.629999999999999,16.564999999999998,4.8566666666666665,4.826666666666667,4.8933333333333335,6.300000000000001,5.733333333333334,6.800000000000001
PALADIN,37,8.284166666666668,8.258666666666667,8.316,15.925833333333332,15.659999999999998,16.586666666666666,4.855,4.826666666666667,4.886666666666667,6.4,5.733333333333334,7.066666666666667
PALADIN,38,8.290666666666667,8.265333333333333,8.322,15.940833333333334,15.675,16.601666666666667,4.8533333333333335,4.826666666666667,4.88,6.466666666666667,5.733333333333334,7.199999999999999
PALADIN,39,8.3025,8.276666666666667,8.335333333333333,16.72,15.816666666666665,17.628333333333334,4.85,4.826666666666667,4.873333333333333,6.7,5.866666666666667,7.333333333333333
PALADIN,40,8.3155,8.288666666666666,8.348666666666666,17.0,16.731666666666666,17.655,4.846666666666667,4.826666666666667,4.873333333333333,6.933333333333334,6.0,7.733333333333333
PALADIN,41,8.328,8.300666666666666,8.363333333333333,17.031666666666666,16.766666666666666,17.67666666666667,4.841666666666667,4.82,4.873333333333333,7.100000000000001,6.0,8.000000000000002
PALADIN,42,8.3415,8.314,8.377333333333333,17.062083333333334,16.798333333333336,17.703333333333333,4.838333333333333,4.8133333333333335,4.873333333333333,7.233333333333334,6.0,8.133333333333335
PALADIN,43,8.354333333333333,8.325333333333333,8.390666666666666,17.84166666666667,17.726666666666667,17.96,4.838333333333333,4.8133333333333335,4.873333333333333,7.433333333333334,6.133333333333333,8.4
PALADIN,44,8.367166666666666,8.336,8.405333333333333,17.870833333333334,17.74666666666667,17.991666666666667,4.836666666666667,4.8133333333333335,4.866666666666667,7.700000000000001,6.533333333333334,8.533333333333335
PALADIN,45,8.380166666666668,8.347333333333333,8.42,18.15125,17.89666666666667,18.77,4.836666666666667,4.8133333333333335,4.866666666666667,7.933333333333334,6.9333333333333345,8.533333333333335
PALADIN,46,8.394,8.358,8.438,18.179583333333333,17.923333333333336,18.791666666666664,4.835,4.806666666666667,4.866666666666667,8.066666666666668,7.066666666666667,8.533333333333335
PALADIN,47,8.414,8.374,8.462666666666667,18.72625,18.11,18.995,4.831666666666667,4.806666666666667,4.866666666666667,8.333333333333332,7.333333333333333,9.066666666666666
PALADIN,48,8.427333333333333,8.384666666666666,8.478666666666667,19.00625,18.855,19.141666666666666,4.83,4.8,4.866666666666667,8.600000000000001,7.600000000000001,9.333333333333334
PALADIN,49,8.447666666666667,8.400666666666666,8.503333333333334,19.30625,19.055,19.900000000000002,4.828333333333333,4.8,4.866666666666667,8.833333333333336,8.000000000000002,9.466666666666669
PALADIN,50,8.461666666666666,8.412666666666667,8.52,19.83833333333333,19.105,20.231666666666666,4.824999999999999,4.8,4.859999999999999,9.033333333333333,8.133333333333335,9.6
PALADIN,51,8.483166666666666,8.430666666666667,8.546,20.136666666666667,19.97,20.28,4.818333333333333,4.793333333333333,4.859999999999999,9.266666666666667,8.266666666666666,9.866666666666667
PALADIN,52,8.497666666666667,8.443333333333333,8.562666666666667,20.422083333333333,20.178333333333335,20.998333333333335,4.816666666666666,4.793333333333333,4.8533333333333335,9.4,8.4,10.0
PALADIN,53,8.5185,8.461333333333334,8.585333333333333,20.972916666666666,20.244999999999997,21.373333333333335,4.8133333333333335,4.786666666666667,4.8533333333333335,9.733333333333334,8.666666666666668,10.4
PALADIN,54,8.532499999999999,8.472666666666667,8.604,21.257916666666667,21.066666666666666,21.41,4.8116666666666665,4.779999999999999,4.8533333333333335,9.966666666666669,8.8,10.666666666666668
PALADIN,55,8.554166666666667,8.490666666666666,8.632,21.310833333333335,21.105,21.46666666666667,4.806666666666667,4.766666666666667,4.8533333333333335,10.200000000000001,9.066666666666666,11.066666666666668
PALADIN,56,8.568666666666667,8.504,8.65,21.34541666666667,21.136666666666667,21.505000000000003,4.801666666666667,4.766666666666667,4.846666666666667,10.4,9.200000000000001,11.200000000000001
PALADIN,57,8.591666666666667,8.526,8.676,21.400833333333335,21.186666666666667,21.561666666666667,4.8,4.766666666666667,4.846666666666667,10.633333333333333,9.6,11.333333333333334
PALADIN,58,8.614666666666666,8.546666666666667,8.702666666666667,21.455833333333334,21.23166666666667,21.625,4.795,4.766666666666667,4.846666666666667,10.8,9.733333333333334,11.6
PALADIN,59,8.629833333333334,8.559333333333333,8.72,21.490833333333335,21.263333333333335,21.665,4.793333333333333,4.766666666666667,4.846666666666667,10.966666666666669,9.866666666666667,11.866666666666669
PALADIN,60,8.651499999999999,8.579333333333333,8.745333333333333,21.55,21.313333333333333,21.73166666666667,4.791666666666666,4.766666666666667,4.84,11.266666666666667,10.266666666666667,12.133333333333335
PALADIN,61,8.675,8.603333333333333,8.772,21.60666666666667,21.358333333333334,21.791666666666668,4.788333333333333,4.766666666666667,4.833333333333333,11.533333333333335,10.266666666666667,12.533333333333335
PALADIN,62,8.6965,8.623333333333333,8.796,21.66625,21.41,21.853333333333335,4.785,4.76,4.826666666666667,11.9,10.533333333333333,12.933333333333334
PALADIN,63,8.711,8.636666666666667,8.814,21.705833333333334,21.441666666666666,21.895,4.783333333333333,4.76,4.826666666666667,12.033333333333333,10.533333333333333,13.066666666666668
PALADIN,64,8.734666666666666,8.658666666666667,8.844,21.764166666666668,21.490000000000002,21.95666666666667,4.779999999999999,4.753333333333333,4.826666666666667,12.366666666666667,10.8,13.600000000000001
PALADIN,65,8.758166666666666,8.679333333333334,8.871333333333332,21.822916666666668,21.541666666666668,22.01666666666667,4.776666666666666,4.746666666666667,4.82,12.633333333333333,10.933333333333334,13.733333333333334
PALADIN,66,8.7835,8.702666666666667,8.902666666666667,21.882083333333334,21.59,22.076666666666668,4.775,4.74,4.82,12.8,11.066666666666668,13.866666666666669
PALADIN,67,8.807833333333335,8.728666666666667,8.930666666666667,21.94666666666667,21.64666666666667,22.14,4.773333333333333,4.74,4.82,13.066666666666668,11.066666666666668,14.26666666666667
PALADIN,68,8.824666666666666,8.744666666666667,8.95,21.986666666666668,21.678333333333335,22.185000000000002,4.7683333333333335,4.733333333333333,4.806666666666667,13.266666666666667,11.333333333333334,14.399999999999999
PALADIN,69,8.849499999999999,8.769333333333334,8.980666666666666,22.05291666666667,21.733333333333334,22.251666666666665,4.765,4.733333333333333,4.8,13.500000000000002,11.466666666666669,14.666666666666666
PALADIN,70,8.8745,8.794666666666666,9.01,22.119583333333335,21.790000000000003,22.326666666666668,4.76,4.72,4.793333333333333,13.733333333333334,11.733333333333334,15.066666666666666
PALADIN,71,8.900500000000001,8.820666666666666,9.039333333333333,22.18625,21.848333333333333,22.39166666666667,4.756666666666667,4.713333333333333,4.786666666666667,13.9,11.866666666666669,15.066666666666666
PALADIN,72,8.925166666666666,8.846666666666668,9.068,22.252916666666668,21.91,22.458333333333336,4.753333333333334,4.706666666666667,4.786666666666667,14.166666666666668,12.133333333333335,15.333333333333336
PALADIN,73,8.951666666666666,8.874666666666666,9.098,22.31625,21.965,22.526666666666667,4.751666666666667,4.706666666666667,4.786666666666667,14.466666666666667,12.4,15.733333333333333
PALADIN,74,8.978,8.898,9.128666666666668,22.3825,22.018333333333334,22.593333333333334,4.746666666666666,4.699999999999999,4.779999999999999,14.700000000000001,12.666666666666668,16.000000000000004
PALADIN,75,9.005166666666668,8.919333333333334,9.159333333333333,22.45041666666667,22.08,22.665000000000003,4.743333333333333,4.693333333333333,4.773333333333333,14.833333333333336,12.666666666666668,16.133333333333333
PALADIN,76,9.032666666666668,8.942,9.191333333333333,22.517500000000002,22.14,22.735000000000003,4.743333333333333,4.693333333333333,4.773333333333333,15.033333333333335,13.066666666666668,16.26666666666667
PALADIN,77,9.059166666666666,8.964,9.222666666666667,22.58875,22.2,22.805000000000003,4.74,4.693333333333333,4.76,15.333333333333334,13.466666666666669,16.53333333333333
PALADIN,78,9.086666666666666,8.985333333333333,9.256,22.657500000000002,22.258333333333336,22.878333333333334,4.738333333333333,4.693333333333333,4.76,15.666666666666668,13.733333333333334,16.933333333333334
PALADIN,79,9.114,9.008,9.289333333333333,22.72791666666667,22.32166666666667,22.948333333333334,4.736666666666666,4.693333333333333,4.753333333333333,15.966666666666669,13.999999999999998,17.333333333333336
PALADIN,80,9.141666666666666,9.032666666666668,9.324,22.802083333333336,22.381666666666668,23.023333333333333,4.731666666666667,4.693333333333333,4.746666666666667,16.166666666666668,14.399999999999999,17.6
PALADIN,81,9.170333333333334,9.057333333333332,9.358666666666666,22.875416666666666,22.445,23.105,4.73,4.693333333333333,4.746666666666667,16.4,14.799999999999999,17.866666666666667
PALADIN,82,9.199833333333334,9.082,9.396,22.950833333333335,22.51166666666667,23.18166666666667,4.725,4.6866666666666665,4.74,16.6,15.066666666666666,18.133333333333333
PALADIN,83,9.229,9.106666666666667,9.431333333333333,23.025833333333335,22.578333333333333,23.258333333333333,4.721666666666667,4.6866666666666665,4.733333333333333,16.933333333333337,15.466666666666667,18.400000000000002
PALADIN,84,9.257833333333334,9.129999999999999,9.468,23.10375,22.64166666666667,23.346666666666668,4.715,4.6866666666666665,4.726666666666667,17.133333333333336,15.733333333333333,18.533333333333335
PALADIN,85,9.287166666666668,9.154666666666667,9.504666666666667,23.182916666666667,22.70666666666667,23.433333333333334,4.713333333333333,4.68,4.726666666666667,17.3,16.133333333333333,18.533333333333335
PALADIN,86,9.315666666666667,9.179333333333334,9.539333333333333,23.263333333333335,22.77166666666667,23.518333333333334,4.71,4.68,4.726666666666667,17.56666666666667,16.400000000000002,18.666666666666668
PALADIN,87,9.345500000000001,9.204,9.577333333333334,23.34416666666667,22.840000000000003,23.60666666666667,4.705,4.673333333333333,4.726666666666667,17.866666666666667,16.8,18.933333333333337
PALADIN,88,9.376000000000001,9.23,9.613333333333333,23.42291666666667,22.910000000000004,23.69,4.703333333333333,4.673333333333333,4.72,18.166666666666668,17.06666666666667,19.2
PALADIN,89,9.406666666666666,9.258,9.65,23.50166666666667,22.976666666666667,23.770000000000003,4.703333333333333,4.673333333333333,4.72,18.46666666666667,17.466666666666665,19.6
PALADIN,90,9.448666666666668,9.292666666666667,9.702,23.612083333333334,23.073333333333334,23.888333333333335,4.699999999999999,4.666666666666667,4.72,18.733333333333334,17.733333333333334,19.866666666666667
PALADIN,91,9.480833333333333,9.32,9.741333333333333,23.69291666666667,23.14666666666667,23.976666666666667,4.693333333333333,4.66,4.713333333333333,19.066666666666666,18.133333333333333,20.0
PALADIN,92,9.512333333333334,9.347333333333333,9.779333333333334,23.7775,23.225,24.063333333333333,4.691666666666666,4.653333333333333,4.713333333333333,19.333333333333336,18.666666666666668,20.0
PALADIN,93,9.544,9.376,9.816,23.85875,23.296666666666667,24.148333333333337,4.6899999999999995,4.653333333333333,4.713333333333333,19.6,19.333333333333336,20.0
PALADIN,94,9.5765,9.404666666666667,9.854,23.943333333333335,23.37166666666667,24.235,4.688333333333333,4.653333333333333,4.713333333333333,19.8,19.6,20.0
PALADIN,95,9.610333333333333,9.434666666666667,9.893333333333333,24.02791666666667,23.448333333333334,24.323333333333334,4.685,4.6466666666666665,4.706666666666667,19.96666666666667,19.866666666666667,20.0
PALADIN,96,9.6545,9.474,9.946,24.140416666666667,23.548333333333336,24.436666666666667,4.683333333333333,4.6466666666666665,4.699999999999999,20.0,20.0,20.0
