cohort,variant,level,gap_h,session_min,progress_gap_pct,sale_gap_pct
calibration,linear_10h,42,4.0,12.0,1.4004466319286202,3.8478160824822805
calibration,linear_10h,43,4.0,12.0,1.4216097421142493,3.957593352346156
calibration,linear_10h,44,4.0,12.0,1.4406061006138948,4.087413468020729
calibration,linear_10h,45,4.0,12.0,1.4678417182210524,4.114267680933481
calibration,linear_10h,46,4.0,12.0,1.4883395522388154,4.32283321812299
calibration,linear_10h,47,4.0,12.0,1.4760924068767833,4.435948617150509
calibration,linear_10h,48,4.0,12.0,1.4722775557266754,4.469092331356661
calibration,linear_10h,49,4.0,12.0,1.464242123337267,4.605291869090888
calibration,linear_10h,50,4.0,12.0,1.4652000063721582,4.65366488777561
calibration,linear_10h,51,4.0,12.0,1.4644704726524571,4.74013123808108
calibration,linear_10h,52,4.0,12.0,1.4600566257702674,4.83247915247893
calibration,linear_10h,53,4.0,12.0,1.451863492687111,4.860990415896249
calibration,linear_10h,54,4.0,12.0,1.4410225810790767,4.932518034499056
calibration,linear_10h,55,4.0,12.0,1.438932849800345,5.078247874224773
calibration,linear_10h,56,4.0,12.0,1.441042966936612,5.146978972735616
calibration,linear_10h,57,4.0,12.0,1.436486124354186,5.229587413414083
calibration,linear_10h,58,4.0,12.0,1.4300823517713335,5.29251430563713
calibration,linear_10h,59,4.0,12.0,1.4195293891271499,5.338393049797063
calibration,linear_10h,60,4.0,12.0,1.4112413843713423,5.4011144775388376
calibration,linear_10h,61,4.0,12.0,1.407175886047729,5.462679542382554
calibration,linear_10h,62,4.0,12.0,1.4003089385148604,5.519666878268015
calibration,linear_10h,63,4.0,12.0,1.3946326214252291,5.5748073282432475
calibration,linear_10h,64,4.0,12.0,1.3873996815804146,5.62180976040394
calibration,linear_10h,65,4.0,12.0,1.3816820941961128,5.706663174523552
calibration,linear_10h,66,4.0,12.0,1.3764626536935998,5.747964101545766
calibration,linear_10h,67,4.0,12.0,1.3741063608307291,5.785471862554603
calibration,linear_10h,68,4.0,12.0,1.3801417648043657,5.873831821526521
calibration,linear_10h,69,4.0,12.0,1.4140641468349369,5.952668441081421
calibration,linear_10h,70,4.0,12.0,1.4561637776879577,6.068652745725789
calibration,linear_10h,71,4.0,12.0,1.4989659815134448,6.182119518856899
calibration,linear_10h,72,4.0,12.0,1.545136307186512,6.2985692769065516
calibration,linear_10h,73,4.0,12.0,1.5839526265220893,6.406264715741217
calibration,linear_10h,74,4.0,12.0,1.630070198708422,6.5231470804011815
calibration,linear_10h,75,4.0,12.0,1.6760713513674474,6.637791036311991
calibration,linear_10h,76,4.0,12.0,1.7275103708793704,6.756028965754379
calibration,linear_10h,77,4.0,12.0,1.7779220502777804,6.871238665306989
calibration,linear_10h,78,4.0,12.0,1.8278912000887493,6.985459831099994
calibration,linear_10h,79,4.0,12.0,1.8824031369999439,7.106560723690558
calibration,linear_10h,80,4.0,12.0,1.930403566672445,7.227052937341827
calibration,linear_10h,81,4.0,12.0,1.9779597842872754,7.349845525753218
calibration,linear_10h,82,4.0,12.0,2.0303814119388086,7.473816658852472
calibration,linear_10h,83,4.0,12.0,2.082643400320028,7.592379609186595
calibration,linear_10h,84,4.0,12.0,2.1368349646283535,7.718349797215618
calibration,linear_10h,85,4.0,12.0,2.1901369002279347,7.843527329767719
calibration,linear_10h,86,4.0,12.0,2.2449918241266076,7.968145702488161
calibration,linear_10h,87,4.0,12.0,2.299229469693853,8.094660303987645
calibration,linear_10h,88,4.0,12.0,2.3531083006396614,8.21698812061542
calibration,linear_10h,89,4.0,12.0,2.412238522974519,8.341766217289791
calibration,linear_10h,90,4.0,12.0,2.472300214756018,8.469901251678124
calibration,linear_10h,91,4.0,12.0,2.5368611025981647,8.596773215635656
calibration,linear_10h,92,4.0,12.0,2.598356445814054,8.723392121599982
calibration,linear_10h,93,4.0,12.0,2.661527512737649,8.848226949697224
calibration,linear_10h,94,4.0,12.0,2.722602866652002,8.973772928977652
calibration,linear_10h,95,4.0,12.0,2.788765918665126,9.093237684846223
calibration,linear_10h,96,4.0,12.0,2.853887794807397,9.211305238028867
calibration,linear_10h,97,4.0,12.0,2.914958477872398,9.314925513172945
calibration,linear_10h,98,4.0,12.0,2.9775496745706453,9.416944948077234
calibration,linear_10h,99,4.0,12.0,3.041867496004058,9.51211112803394
calibration,linear_10h,100,4.0,12.0,3.1027401655650433,9.598720951148088
calibration,linear_10h,20,8.0,1.0,1.796741464807039,2.9656491059759205
calibration,linear_10h,21,8.0,1.0,1.7440427224062693,2.9424147245091348
calibration,linear_10h,22,8.0,1.0,1.7268482877693225,3.0178759606541483
calibration,linear_10h,23,8.0,1.0,1.7246089703513379,3.1628504030779103
calibration,linear_10h,24,8.0,1.0,1.6083962795494067,3.0090254531166094
calibration,linear_10h,25,8.0,1.0,1.5197485356256424,2.97614328513498
calibration,linear_10h,26,8.0,1.0,1.4646277855804968,2.9723900156215954
calibration,linear_10h,27,8.0,1.0,1.4179241078263516,3.061257886491653
calibration,linear_10h,28,8.0,1.0,1.3409473763536406,3.1257666650752247
calibration,linear_10h,29,8.0,1.0,1.2864020943273768,3.183213494390791
calibration,linear_10h,30,8.0,1.0,1.196457986879862,3.0973671539088032
calibration,linear_10h,31,8.0,1.0,1.1108189177744032,3.0636226188168747
calibration,linear_10h,32,8.0,1.0,1.0851627499316008,3.231663052100031
calibration,linear_10h,33,8.0,1.0,1.1570421289411437,3.2370301932803214
calibration,linear_10h,34,8.0,1.0,1.1615244273555536,3.284959662626563
calibration,linear_10h,35,8.0,1.0,1.205222457539179,3.4229315480066136
calibration,linear_10h,36,8.0,1.0,1.2641509052444544,3.4654459942482507
calibration,linear_10h,37,8.0,1.0,1.2996565818665484,3.447316528605504
calibration,linear_10h,38,8.0,1.0,1.3270704312568604,3.5459486366126614
calibration,linear_10h,39,8.0,1.0,1.369456915609768,3.5929578374905846
calibration,linear_10h,40,8.0,1.0,1.409317411760691,3.681908182282112
calibration,linear_10h,41,8.0,1.0,1.4498866734988347,3.8274474674998338
calibration,linear_10h,42,8.0,1.0,1.4583857730144034,3.8963214619617936
calibration,linear_10h,43,8.0,1.0,1.4815991066165157,4.007592042734909
calibration,linear_10h,44,8.0,1.0,1.5027159431142634,4.138654302870726
calibration,linear_10h,45,8.0,1.0,1.5320239626639864,4.166930679168623
calibration,linear_10h,46,8.0,1.0,1.5546079052730422,4.376854156410537
calibration,linear_10h,47,8.0,1.0,1.5448864917969374,4.491795870826043
calibration,linear_10h,48,8.0,1.0,1.5435617998572404,4.526797163548935
calibration,linear_10h,49,8.0,1.0,1.576010438030262,4.664851620499566
calibration,linear_10h,50,8.0,1.0,1.6127236173156811,4.715202643177907
calibration,linear_10h,51,8.0,1.0,1.6442850408028287,4.803742641075326
calibration,linear_10h,52,8.0,1.0,1.6716268585780902,4.8985739707673615
calibration,linear_10h,53,8.0,1.0,1.7004148401598806,4.929158363694031
calibration,linear_10h,54,8.0,1.0,1.7212037061060004,5.002609939467018
calibration,linear_10h,55,8.0,1.0,1.7476372198540924,5.150245491511041
calibration,linear_10h,56,8.0,1.0,1.7745581479711614,5.220884313835317
calibration,linear_10h,57,8.0,1.0,1.799020903432269,5.305596395303991
calibration,linear_10h,58,8.0,1.0,1.827191541615103,5.370703939749921
calibration,linear_10h,59,8.0,1.0,1.8506297555042073,5.418945129368047
calibration,linear_10h,60,8.0,1.0,1.8825119107747756,5.483833431382923
calibration,linear_10h,61,8.0,1.0,1.9147739468022618,5.547482672588355
calibration,linear_10h,62,8.0,1.0,1.942204893952204,5.606319652768188
calibration,linear_10h,63,8.0,1.0,1.9726750694599948,5.663120750994
calibration,linear_10h,64,8.0,1.0,2.0071357939903445,5.711601115842502
calibration,linear_10h,65,8.0,1.0,2.0514657253629887,5.797769519753149
calibration,linear_10h,66,8.0,1.0,2.0890500393913047,5.840590394227774
calibration,linear_10h,67,8.0,1.0,2.1323926128517856,5.879413195452132
calibration,linear_10h,68,8.0,1.0,2.172800026760391,5.969082451977914
calibration,linear_10h,69,8.0,1.0,2.219436322806434,6.02143561466888
calibration,linear_10h,70,8.0,1.0,2.267456564767101,6.113801065123181
calibration,linear_10h,71,8.0,1.0,2.317132982654191,6.179357413440401
calibration,linear_10h,72,8.0,1.0,2.365811774797444,6.214680688287988
calibration,linear_10h,73,8.0,1.0,2.4164778323431335,6.25424228639373
calibration,linear_10h,74,8.0,1.0,2.4983129560539608,6.314450652328718
calibration,linear_10h,75,8.0,1.0,2.606854360017774,6.339130794027947
calibration,linear_10h,76,8.0,1.0,2.7161741354735813,6.3892654667868864
calibration,linear_10h,77,8.0,1.0,2.828666529594126,6.432134266116352
calibration,linear_10h,78,8.0,1.0,2.9383568998269993,6.509261668681199
calibration,linear_10h,79,8.0,1.0,3.0530738339752617,6.533976593703894
calibration,linear_10h,80,8.0,1.0,3.1723952131370137,6.571596075705433
calibration,linear_10h,81,8.0,1.0,3.290966967728237,6.618292571037876
calibration,linear_10h,82,8.0,1.0,3.41183493601922,6.67943406676994
calibration,linear_10h,83,8.0,1.0,3.5318027215765158,6.718477140059709
calibration,linear_10h,84,8.0,1.0,3.6554763290320036,6.768341879170836
calibration,linear_10h,85,8.0,1.0,3.7834219661159407,6.8338639419109
calibration,linear_10h,86,8.0,1.0,3.911155937254285,6.894922851918328
calibration,linear_10h,87,8.0,1.0,4.041380666229322,6.953294666476606
calibration,linear_10h,88,8.0,1.0,4.170382711791243,7.007863306542661
calibration,linear_10h,89,8.0,1.0,4.3077941017473975,7.047896136855014
calibration,linear_10h,90,8.0,1.0,4.447887859178534,7.099164311471795
calibration,linear_10h,91,8.0,1.0,4.590073875171874,7.1339951366020005
calibration,linear_10h,92,8.0,1.0,4.729468950182358,7.202394066880324
calibration,linear_10h,93,8.0,1.0,4.866140155365883,7.270699614568699
calibration,linear_10h,94,8.0,1.0,5.004357302798534,7.3181963583273335
calibration,linear_10h,95,8.0,1.0,5.140511831258987,7.374717359100269
calibration,linear_10h,96,8.0,1.0,5.271144361208324,7.416260026109511
calibration,linear_10h,97,8.0,1.0,5.395753844112194,7.460048802240582
calibration,linear_10h,98,8.0,1.0,5.515348877889759,7.5138151347548865
calibration,linear_10h,99,8.0,1.0,5.630149111439908,7.550290381299751
calibration,linear_10h,100,8.0,1.0,5.739225207465859,7.577182241540648
calibration,linear_10h,20,8.0,5.0,1.7967414648070168,2.9656491059759205
calibration,linear_10h,21,8.0,5.0,1.7440427224062693,2.9424147245091348
calibration,linear_10h,22,8.0,5.0,1.726848287769367,3.0178759606541705
calibration,linear_10h,23,8.0,5.0,1.7246089703513157,3.1628504030779103
calibration,linear_10h,24,8.0,5.0,1.6083962795494289,3.0090254531166316
calibration,linear_10h,25,8.0,5.0,1.5197485356256424,2.97614328513498
calibration,linear_10h,26,8.0,5.0,1.464627785580519,2.9723900156216176
calibration,linear_10h,27,8.0,5.0,1.4179241078263516,3.061257886491653
calibration,linear_10h,28,8.0,5.0,1.3409473763536628,3.125766665075247
calibration,linear_10h,29,8.0,5.0,1.2864020943273768,3.1832134943907686
calibration,linear_10h,30,8.0,5.0,1.1964579868798841,3.0973671539088476
calibration,linear_10h,31,8.0,5.0,1.1108189177744254,3.063622618816919
calibration,linear_10h,32,8.0,5.0,1.0851627499315786,3.2316630520999867
calibration,linear_10h,33,8.0,5.0,1.1570421289411215,3.2370301932803436
calibration,linear_10h,34,8.0,5.0,1.1615244273555314,3.284959662626563
calibration,linear_10h,35,8.0,5.0,1.2052224575391568,3.4229315480066136
calibration,linear_10h,36,8.0,5.0,1.2641509052444544,3.465445994248273
calibration,linear_10h,37,8.0,5.0,1.2996565818665484,3.4473165286055263
calibration,linear_10h,38,8.0,5.0,1.3270704312568382,3.5459486366126836
calibration,linear_10h,39,8.0,5.0,1.3694569156097902,3.592957837490607
calibration,linear_10h,40,8.0,5.0,1.4093174117606688,3.6819081822821342
calibration,linear_10h,41,8.0,5.0,1.449886673498857,3.827447467499878
calibration,linear_10h,42,8.0,5.0,1.4583857730144478,3.8963214619618602
calibration,linear_10h,43,8.0,5.0,1.4815991066165157,4.007592042734931
calibration,linear_10h,44,8.0,5.0,1.5027159431142634,4.138654302870726
calibration,linear_10h,45,8.0,5.0,1.5320239626640086,4.166930679168668
calibration,linear_10h,46,8.0,5.0,1.55460790527302,4.376854156410537
calibration,linear_10h,47,8.0,5.0,1.5448864917969374,4.491795870826043
calibration,linear_10h,48,8.0,5.0,1.5435617998572182,4.526797163548912
calibration,linear_10h,49,8.0,5.0,1.5760104380302398,4.664851620499566
calibration,linear_10h,50,8.0,5.0,1.6127236173156811,4.715202643177929
calibration,linear_10h,51,8.0,5.0,1.6442850408027843,4.803742641075348
calibration,linear_10h,52,8.0,5.0,1.6716268585781124,4.898573970767406
calibration,linear_10h,53,8.0,5.0,1.7004148401598806,4.929158363694075
calibration,linear_10h,54,8.0,5.0,1.7212037061060004,5.002609939467018
calibration,linear_10h,55,8.0,5.0,1.7476372198540924,5.1502454915110185
calibration,linear_10h,56,8.0,5.0,1.7745581479711614,5.220884313835317
calibration,linear_10h,57,8.0,5.0,1.799020903432269,5.305596395303969
calibration,linear_10h,58,8.0,5.0,1.8271915416150808,5.370703939749899
calibration,linear_10h,59,8.0,5.0,1.8506297555042073,5.418945129368091
calibration,linear_10h,60,8.0,5.0,1.8825119107747756,5.483833431382945
calibration,linear_10h,61,8.0,5.0,1.9147739468022618,5.547482672588355
calibration,linear_10h,62,8.0,5.0,1.942204893952204,5.606319652768166
calibration,linear_10h,63,8.0,5.0,1.9726750694599948,5.663120750994
calibration,linear_10h,64,8.0,5.0,2.0071357939903445,5.7116011158424795
calibration,linear_10h,65,8.0,5.0,2.0514657253629887,5.797769519753171
calibration,linear_10h,66,8.0,5.0,2.0890500393913047,5.8405903942277515
calibration,linear_10h,67,8.0,5.0,2.1323926128517634,5.879413195452132
calibration,linear_10h,68,8.0,5.0,2.172800026760413,5.969082451977914
calibration,linear_10h,69,8.0,5.0,2.219436322806412,6.02143561466888
calibration,linear_10h,70,8.0,5.0,2.267456564767101,6.113801065123181
calibration,linear_10h,71,8.0,5.0,2.317132982654191,6.179357413440401
calibration,linear_10h,72,8.0,5.0,2.3658117747974217,6.214680688287988
calibration,linear_10h,73,8.0,5.0,2.4164778323431335,6.2542422863937075
calibration,linear_10h,74,8.0,5.0,2.4983129560539385,6.314450652328785
calibration,linear_10h,75,8.0,5.0,2.6068543600177962,6.339130794027903
calibration,linear_10h,76,8.0,5.0,2.716174135473559,6.3892654667868864
calibration,linear_10h,77,8.0,5.0,2.828666529594126,6.432134266116329
calibration,linear_10h,78,8.0,5.0,2.938356899826977,6.509261668681243
calibration,linear_10h,79,8.0,5.0,3.0530738339752617,6.533976593703894
calibration,linear_10h,80,8.0,5.0,3.1723952131370137,6.57159607570541
calibration,linear_10h,81,8.0,5.0,3.290966967728215,6.618292571037876
calibration,linear_10h,82,8.0,5.0,3.41183493601922,6.679434066769918
calibration,linear_10h,83,8.0,5.0,3.5318027215764936,6.718477140059709
calibration,linear_10h,84,8.0,5.0,3.6554763290319814,6.768341879170858
calibration,linear_10h,85,8.0,5.0,3.783421966115963,6.833863941910878
calibration,linear_10h,86,8.0,5.0,3.9111559372542626,6.894922851918328
calibration,linear_10h,87,8.0,5.0,4.041380666229322,6.953294666476606
calibration,linear_10h,88,8.0,5.0,4.170382711791265,7.007863306542617
calibration,linear_10h,89,8.0,5.0,4.307794101747353,7.047896136855014
calibration,linear_10h,90,8.0,5.0,4.447887859178534,7.099164311471773
calibration,linear_10h,91,8.0,5.0,4.590073875171874,7.1339951366020005
calibration,linear_10h,92,8.0,5.0,4.729468950182336,7.202394066880324
calibration,linear_10h,93,8.0,5.0,4.866140155365906,7.270699614568632
calibration,linear_10h,94,8.0,5.0,5.004357302798534,7.318196358327289
calibration,linear_10h,95,8.0,5.0,5.140511831259009,7.374717359100225
calibration,linear_10h,96,8.0,5.0,5.271144361208324,7.416260026109489
calibration,linear_10h,97,8.0,5.0,5.395753844112217,7.46004880224056
calibration,linear_10h,98,8.0,5.0,5.515348877889781,7.513815134754864
calibration,linear_10h,99,8.0,5.0,5.6301491114399305,7.550290381299707
calibration,linear_10h,100,8.0,5.0,5.739225207465837,7.577182241540648
calibration,linear_10h,20,8.0,12.0,1.771040302205229,2.9396528230694496
calibration,linear_10h,21,8.0,12.0,1.7186321905353186,2.9167048997347678
calibration,linear_10h,22,8.0,12.0,1.701784454078048,2.9924940388334376
calibration,linear_10h,23,8.0,12.0,1.6995341471947478,3.137421057550105
calibration,linear_10h,24,8.0,12.0,1.5826148576827626,2.9828886451507497
calibration,linear_10h,25,8.0,12.0,1.4932555143349235,2.9492701969344948
calibration,linear_10h,26,8.0,12.0,1.4374982085017196,2.9448572935993456
calibration,linear_10h,27,8.0,12.0,1.3903459265653062,3.0332328398740227
calibration,linear_10h,28,8.0,12.0,1.3128022900009917,3.0971258867608764
calibration,linear_10h,29,8.0,12.0,1.2577604046907442,3.154035425908641
calibration,linear_10h,30,8.0,12.0,1.1670979310048457,3.0674555886186727
calibration,linear_10h,31,8.0,12.0,1.0807061283577113,3.032928246071598
calibration,linear_10h,32,8.0,12.0,1.054221131612465,3.200064401717384
calibration,linear_10h,33,8.0,12.0,1.115403401269921,3.204499092868218
calibration,linear_10h,34,8.0,12.0,1.117828314968028,3.2509060891481534
calibration,linear_10h,35,8.0,12.0,1.1596816808264965,3.387138915495047
calibration,linear_10h,36,8.0,12.0,1.2169185376009084,3.4276563922998493
calibration,linear_10h,37,8.0,12.0,1.2506569322330074,3.407305006374872
calibration,linear_10h,38,8.0,12.0,1.27640637326627,3.5040658057965413
calibration,linear_10h,39,8.0,12.0,1.317131039789654,3.5492203402505362
calibration,linear_10h,40,8.0,12.0,1.3552120723756333,3.6364518830222847
calibration,linear_10h,41,8.0,12.0,1.3939654971713233,3.78049290243343
calibration,linear_10h,42,8.0,12.0,1.4004466319286202,3.8478160824822805
calibration,linear_10h,43,8.0,12.0,1.4216097421142493,3.957593352346156
calibration,linear_10h,44,8.0,12.0,1.4406061006138948,4.087413468020729
calibration,linear_10h,45,8.0,12.0,1.4678417182210524,4.114267680933481
calibration,linear_10h,46,8.0,12.0,1.4883395522388154,4.32283321812299
calibration,linear_10h,47,8.0,12.0,1.4760924068767833,4.435948617150509
calibration,linear_10h,48,8.0,12.0,1.4722775557266754,4.469092331356661
calibration,linear_10h,49,8.0,12.0,1.464242123337267,4.605291869090888
calibration,linear_10h,50,8.0,12.0,1.4652000063721582,4.65366488777561
calibration,linear_10h,51,8.0,12.0,1.4644704726524571,4.74013123808108
calibration,linear_10h,52,8.0,12.0,1.4600566257702674,4.83247915247893
calibration,linear_10h,53,8.0,12.0,1.451863492687111,4.860990415896249
calibration,linear_10h,54,8.0,12.0,1.4410225810790767,4.932518034499056
calibration,linear_10h,55,8.0,12.0,1.438932849800345,5.078247874224773
calibration,linear_10h,56,8.0,12.0,1.441042966936612,5.146978972735616
calibration,linear_10h,57,8.0,12.0,1.436486124354186,5.229587413414083
calibration,linear_10h,58,8.0,12.0,1.4300823517713335,5.29251430563713
calibration,linear_10h,59,8.0,12.0,1.4195293891271499,5.338393049797063
calibration,linear_10h,60,8.0,12.0,1.4112413843713423,5.4011144775388376
calibration,linear_10h,61,8.0,12.0,1.407175886047729,5.462679542382554
calibration,linear_10h,62,8.0,12.0,1.4003089385148604,5.519666878268015
calibration,linear_10h,63,8.0,12.0,1.3946326214252291,5.5748073282432475
calibration,linear_10h,64,8.0,12.0,1.3873996815804146,5.62180976040394
calibration,linear_10h,65,8.0,12.0,1.3816820941961128,5.706663174523552
calibration,linear_10h,66,8.0,12.0,1.3764626536935998,5.747964101545766
calibration,linear_10h,67,8.0,12.0,1.3741063608307291,5.785471862554603
calibration,linear_10h,68,8.0,12.0,1.3801417648043657,5.873831821526521
calibration,linear_10h,69,8.0,12.0,1.4140641468349369,5.952668441081421
calibration,linear_10h,70,8.0,12.0,1.4561637776879577,6.068652745725789
calibration,linear_10h,71,8.0,12.0,1.4989659815134448,6.182119518856899
calibration,linear_10h,72,8.0,12.0,1.545136307186512,6.2985692769065516
calibration,linear_10h,73,8.0,12.0,1.5839526265220893,6.406264715741217
calibration,linear_10h,74,8.0,12.0,1.630070198708422,6.5231470804011815
calibration,linear_10h,75,8.0,12.0,1.6760713513674474,6.637791036311991
calibration,linear_10h,76,8.0,12.0,1.7275103708793704,6.756028965754379
calibration,linear_10h,77,8.0,12.0,1.7779220502777804,6.871238665306989
calibration,linear_10h,78,8.0,12.0,1.8278912000887493,6.985459831099994
calibration,linear_10h,79,8.0,12.0,1.8824031369999439,7.106560723690558
calibration,linear_10h,80,8.0,12.0,1.930403566672445,7.227052937341827
calibration,linear_10h,81,8.0,12.0,1.9779597842872754,7.349845525753218
calibration,linear_10h,82,8.0,12.0,2.0303814119388086,7.473816658852472
calibration,linear_10h,83,8.0,12.0,2.082643400320028,7.592379609186595
calibration,linear_10h,84,8.0,12.0,2.1368349646283535,7.718349797215618
calibration,linear_10h,85,8.0,12.0,2.1901369002279347,7.843527329767719
calibration,linear_10h,86,8.0,12.0,2.2449918241266076,7.968145702488161
calibration,linear_10h,87,8.0,12.0,2.299229469693853,8.094660303987645
calibration,linear_10h,88,8.0,12.0,2.3531083006396614,8.21698812061542
calibration,linear_10h,89,8.0,12.0,2.412238522974519,8.341766217289791
calibration,linear_10h,90,8.0,12.0,2.472300214756018,8.469901251678124
calibration,linear_10h,91,8.0,12.0,2.5368611025981647,8.596773215635656
calibration,linear_10h,92,8.0,12.0,2.598356445814054,8.723392121599982
calibration,linear_10h,93,8.0,12.0,2.661527512737649,8.848226949697224
calibration,linear_10h,94,8.0,12.0,2.722602866652002,8.973772928977652
calibration,linear_10h,95,8.0,12.0,2.788765918665126,9.093237684846223
calibration,linear_10h,96,8.0,12.0,2.853887794807397,9.211305238028867
calibration,linear_10h,97,8.0,12.0,2.914958477872398,9.314925513172945
calibration,linear_10h,98,8.0,12.0,2.9775496745706453,9.416944948077234
calibration,linear_10h,99,8.0,12.0,3.041867496004058,9.51211112803394
calibration,linear_10h,100,8.0,12.0,3.1027401655650433,9.598720951148088
calibration,linear_10h,20,10.0,1.0,1.7967414648070168,2.965649105975876
calibration,linear_10h,21,10.0,1.0,1.7440427224062693,2.942414724509157
calibration,linear_10h,22,10.0,1.0,1.726848287769367,3.0178759606541705
calibration,linear_10h,23,10.0,1.0,1.7246089703513379,3.1628504030779325
calibration,linear_10h,24,10.0,1.0,1.6083962795494289,3.0090254531166316
calibration,linear_10h,25,10.0,1.0,1.5197485356256202,2.976143285134958
calibration,linear_10h,26,10.0,1.0,1.4646277855804968,2.9723900156215954
calibration,linear_10h,27,10.0,1.0,1.4179241078263294,3.0612578864916307
calibration,linear_10h,28,10.0,1.0,1.3409473763536406,3.125766665075247
calibration,linear_10h,29,10.0,1.0,1.2864020943273768,3.1832134943907686
calibration,linear_10h,30,10.0,1.0,1.1964579868798397,3.0973671539088032
calibration,linear_10h,31,10.0,1.0,1.1108189177744032,3.0636226188168525
calibration,linear_10h,32,10.0,1.0,1.0851627499316008,3.231663052100009
calibration,linear_10h,33,10.0,1.0,1.1570421289411437,3.2370301932803214
calibration,linear_10h,34,10.0,1.0,1.1615244273555758,3.284959662626563
calibration,linear_10h,35,10.0,1.0,1.205222457539179,3.4229315480066136
calibration,linear_10h,36,10.0,1.0,1.2641509052444988,3.465445994248295
calibration,linear_10h,37,10.0,1.0,1.2996565818665706,3.447316528605504
calibration,linear_10h,38,10.0,1.0,1.3270704312568604,3.5459486366126836
calibration,linear_10h,39,10.0,1.0,1.3694569156097902,3.592957837490607
calibration,linear_10h,40,10.0,1.0,1.409317411760691,3.681908182282112
calibration,linear_10h,41,10.0,1.0,1.449886673498857,3.827447467499878
calibration,linear_10h,42,10.0,1.0,1.4583857730144256,3.896321461961838
calibration,linear_10h,43,10.0,1.0,1.4815991066165157,4.007592042734931
calibration,linear_10h,44,10.0,1.0,1.5027159431142634,4.138654302870726
calibration,linear_10h,45,10.0,1.0,1.5320239626639864,4.166930679168646
calibration,linear_10h,46,10.0,1.0,1.5546079052730422,4.376854156410559
calibration,linear_10h,47,10.0,1.0,1.5448864917969374,4.491795870826043
calibration,linear_10h,48,10.0,1.0,1.5435617998572626,4.526797163548957
calibration,linear_10h,49,10.0,1.0,1.576010438030262,4.664851620499566
calibration,linear_10h,50,10.0,1.0,1.6127236173156811,4.715202643177929
calibration,linear_10h,51,10.0,1.0,1.6442850408028287,4.803742641075348
calibration,linear_10h,52,10.0,1.0,1.6716268585781124,4.898573970767384
calibration,linear_10h,53,10.0,1.0,1.7004148401598806,4.929158363694053
calibration,linear_10h,54,10.0,1.0,1.7212037061060004,5.00260993946704
calibration,linear_10h,55,10.0,1.0,1.7476372198540924,5.150245491511041
calibration,linear_10h,56,10.0,1.0,1.7745581479711836,5.220884313835361
calibration,linear_10h,57,10.0,1.0,1.799020903432269,5.305596395303991
calibration,linear_10h,58,10.0,1.0,1.827191541615103,5.370703939749899
calibration,linear_10h,59,10.0,1.0,1.8506297555042073,5.418945129368069
calibration,linear_10h,60,10.0,1.0,1.8825119107747756,5.483833431382923
calibration,linear_10h,61,10.0,1.0,1.9147739468022618,5.547482672588355
calibration,linear_10h,62,10.0,1.0,1.942204893952204,5.606319652768166
calibration,linear_10h,63,10.0,1.0,1.972675069460017,5.663120750994
calibration,linear_10h,64,10.0,1.0,2.0071357939903445,5.711601115842502
calibration,linear_10h,65,10.0,1.0,2.051465725363011,5.797769519753171
calibration,linear_10h,66,10.0,1.0,2.0890500393913047,5.840590394227774
calibration,linear_10h,67,10.0,1.0,2.1323926128517856,5.87941319545211
calibration,linear_10h,68,10.0,1.0,2.172800026760413,5.969082451977936
calibration,linear_10h,69,10.0,1.0,2.219436322806456,6.021435614668924
calibration,linear_10h,70,10.0,1.0,2.2674565647670786,6.113801065123181
calibration,linear_10h,71,10.0,1.0,2.317132982654191,6.179357413440378
calibration,linear_10h,72,10.0,1.0,2.365811774797444,6.214680688287966
calibration,linear_10h,73,10.0,1.0,2.4164778323431557,6.25424228639373
calibration,linear_10h,74,10.0,1.0,2.4983129560539385,6.3144506523287625
calibration,linear_10h,75,10.0,1.0,2.606854360017774,6.339130794027947
calibration,linear_10h,76,10.0,1.0,2.716174135473559,6.389265466786931
calibration,linear_10h,77,10.0,1.0,2.8286665295941704,6.432134266116329
calibration,linear_10h,78,10.0,1.0,2.9383568998269993,6.509261668681265
calibration,linear_10h,79,10.0,1.0,3.0530738339752617,6.533976593703916
calibration,linear_10h,80,10.0,1.0,3.172395213137036,6.57159607570541
calibration,linear_10h,81,10.0,1.0,3.2909669677282594,6.618292571037854
calibration,linear_10h,82,10.0,1.0,3.4118349360192424,6.67943406676994
calibration,linear_10h,83,10.0,1.0,3.5318027215765158,6.718477140059731
calibration,linear_10h,84,10.0,1.0,3.6554763290320036,6.768341879170836
calibration,linear_10h,85,10.0,1.0,3.783421966115963,6.833863941910878
calibration,linear_10h,86,10.0,1.0,3.9111559372542626,6.894922851918328
calibration,linear_10h,87,10.0,1.0,4.041380666229322,6.953294666476606
calibration,linear_10h,88,10.0,1.0,4.170382711791243,7.007863306542639
calibration,linear_10h,89,10.0,1.0,4.307794101747375,7.047896136854992
calibration,linear_10h,90,10.0,1.0,4.447887859178534,7.099164311471773
calibration,linear_10h,91,10.0,1.0,4.590073875171874,7.133995136601978
calibration,linear_10h,92,10.0,1.0,4.729468950182336,7.202394066880302
calibration,linear_10h,93,10.0,1.0,4.866140155365906,7.270699614568654
calibration,linear_10h,94,10.0,1.0,5.004357302798534,7.318196358327311
calibration,linear_10h,95,10.0,1.0,5.140511831259009,7.374717359100247
calibration,linear_10h,96,10.0,1.0,5.271144361208302,7.416260026109511
