variant,level,gap_h,session_min,progress_gap_pct,sale_gap_pct
selected,17,8.0,5.0,2.350528279186226,3.302779733261385
selected,17,8.0,12.0,2.015358421070923,3.049647233415209
selected,17,12.0,1.0,2.350528279186226,3.3027797332614073
selected,17,12.0,5.0,2.350528279186226,3.3027797332614073
selected,17,12.0,12.0,2.350528279186248,3.302779733261385
selected,17,24.0,1.0,2.350528279186226,3.302779733261385
selected,17,24.0,5.0,2.350528279186226,3.302779733261385
selected,17,24.0,12.0,2.350528279186248,3.302779733261385
selected,18,4.0,1.0,2.3229377714980792,3.5243846473595575
selected,18,4.0,5.0,2.322937771498057,3.524384647359513
selected,18,4.0,12.0,1.9505570815715467,3.2706307867275353
selected,18,8.0,1.0,2.3229377714980792,3.5243846473595575
selected,18,8.0,5.0,2.3229377714981014,3.5243846473595353
selected,18,8.0,12.0,1.9505570815715467,3.2706307867275353
selected,18,12.0,1.0,2.3229377714980792,3.5243846473595353
selected,18,12.0,5.0,2.3229377714980792,3.5243846473595353
selected,18,12.0,12.0,2.3229377714980792,3.5243846473595575
selected,18,24.0,1.0,2.3229377714980792,3.5243846473595353
selected,18,24.0,5.0,2.3229377714981014,3.5243846473595353
selected,18,24.0,12.0,2.322937771498057,3.524384647359513
selected,19,4.0,1.0,2.290781174516776,3.5672317220131866
selected,19,4.0,5.0,2.290781174516776,3.5672317220131644
selected,19,4.0,12.0,1.8727934686672443,3.315093543635639
selected,19,8.0,1.0,2.2907811745167983,3.567231722013209
selected,19,8.0,5.0,2.290781174516776,3.567231722013209
selected,19,8.0,12.0,1.8727934686672443,3.315093543635639
selected,19,12.0,1.0,2.290781174516754,3.5672317220131866
selected,19,12.0,5.0,2.2907811745167983,3.5672317220131866
selected,19,12.0,12.0,2.290781174516776,3.5672317220131866
selected,19,24.0,1.0,2.290781174516776,3.5672317220131866
selected,19,24.0,5.0,2.290781174516776,3.5672317220131866
selected,19,24.0,12.0,2.290781174516776,3.5672317220131866
selected,20,4.0,1.0,2.2304212125208167,3.4949718920359585
selected,20,4.0,5.0,2.2304212125208167,3.4949718920359807
selected,20,4.0,12.0,1.7526897714313927,3.2459693461690975
selected,20,8.0,1.0,2.2304212125208167,3.4949718920359807
selected,20,8.0,5.0,2.230421212520839,3.4949718920359807
selected,20,8.0,12.0,1.7526897714313927,3.2459693461690975
selected,20,12.0,1.0,2.2304212125208167,3.4949718920359807
selected,20,12.0,5.0,2.230421212520839,3.494971892036003
selected,20,12.0,12.0,2.230421212520839,3.494971892036003
selected,20,24.0,1.0,2.230421212520839,3.4949718920359807
selected,20,24.0,5.0,2.230421212520861,3.4949718920359807
selected,20,24.0,12.0,2.230421212520839,3.4949718920359585
selected,21,4.0,1.0,2.2081063014148805,3.4418659814868136
selected,21,4.0,5.0,2.2081063014148583,3.4418659814868136
selected,21,4.0,12.0,1.6742872512103268,3.198762323802695
selected,21,8.0,1.0,2.2081063014148805,3.4418659814868358
selected,21,8.0,5.0,2.2081063014148805,3.4418659814868136
selected,21,8.0,12.0,1.6742872512103268,3.198762323802695
selected,21,12.0,1.0,2.2081063014148583,3.4418659814868136
selected,21,12.0,5.0,2.2081063014148583,3.4418659814868358
selected,21,12.0,12.0,2.2081063014148805,3.4418659814868136
selected,21,24.0,1.0,2.2081063014148805,3.4418659814868358
selected,21,24.0,5.0,2.2081063014148583,3.4418659814868136
selected,21,24.0,12.0,2.2081063014148805,3.4418659814868136
selected,22,4.0,1.0,2.091712373507759,3.4567355401592836
selected,22,4.0,5.0,2.091712373507737,3.4567355401592836
selected,22,4.0,12.0,1.604125476447682,3.219282809023438
selected,22,8.0,1.0,2.091712373507759,3.456735540159306
selected,22,8.0,5.0,2.091712373507759,3.456735540159306
selected,22,8.0,12.0,1.604125476447682,3.219282809023438
selected,22,12.0,1.0,2.091712373507737,3.456735540159328
selected,22,12.0,5.0,2.091712373507759,3.456735540159328
selected,22,12.0,12.0,2.0917123735077814,3.4567355401592836
selected,22,24.0,1.0,2.0917123735077814,3.456735540159306
selected,22,24.0,5.0,2.091712373507759,3.456735540159306
selected,22,24.0,12.0,2.091712373507759,3.456735540159306
selected,23,4.0,1.0,2.098410744351664,3.58747791415448
selected,23,4.0,5.0,2.098410744351664,3.5874779141544577
selected,23,4.0,12.0,1.584287442986132,3.354074772030846
selected,23,8.0,1.0,2.0984107443516864,3.58747791415448
selected,23,8.0,5.0,2.098410744351664,3.58747791415448
selected,23,8.0,12.0,1.584287442986132,3.354074772030846
selected,23,12.0,1.0,2.098410744351664,3.587477914154502
selected,23,12.0,5.0,2.0984107443516864,3.587477914154502
selected,23,12.0,12.0,2.0984107443516864,3.58747791415448
selected,23,24.0,1.0,2.098410744351664,3.58747791415448
selected,23,24.0,5.0,2.098410744351664,3.587477914154502
selected,23,24.0,12.0,2.098410744351664,3.58747791415448
selected,24,4.0,1.0,2.03822770264257,3.4008205836505656
selected,24,4.0,5.0,2.0382277026425255,3.4008205836505656
selected,24,4.0,12.0,1.5007683114222292,3.1683449353400173
selected,24,8.0,1.0,2.0382277026425477,3.400820583650588
selected,24,8.0,5.0,2.0382277026425477,3.4008205836505656
selected,24,8.0,12.0,1.5007683114222292,3.1683449353400173
selected,24,12.0,1.0,2.0382277026425255,3.4008205836505656
selected,24,12.0,5.0,2.0382277026425477,3.400820583650588
selected,24,12.0,12.0,2.0382277026425477,3.4008205836505656
selected,24,24.0,1.0,2.0382277026425477,3.400820583650588
selected,24,24.0,5.0,2.0382277026425477,3.400820583650588
selected,24,24.0,12.0,2.0382277026425033,3.4008205836505656
selected,25,4.0,1.0,1.9730510430013837,3.3787999896594867
selected,25,4.0,5.0,1.9730510430013837,3.3787999896594867
selected,25,4.0,12.0,1.4287061486231378,3.1461408283310677
selected,25,8.0,1.0,1.9730510430014059,3.3787999896594867
selected,25,8.0,5.0,1.9730510430014059,3.378799989659509
selected,25,8.0,12.0,1.4287061486231378,3.1461408283310677
selected,25,12.0,1.0,1.9730510430013837,3.3787999896594645
selected,25,12.0,5.0,1.9730510430014059,3.3787999896594867
selected,25,12.0,12.0,1.9730510430014059,3.3787999896594867
selected,25,24.0,1.0,1.9730510430013615,3.3787999896594867
selected,25,24.0,5.0,1.973051043001428,3.3787999896594867
selected,25,24.0,12.0,1.9730510430013837,3.3787999896594867
selected,26,4.0,1.0,1.935828923003835,3.306945673235373
selected,26,4.0,5.0,1.935828923003835,3.306945673235373
selected,26,4.0,12.0,1.331146208338163,3.072978133413762
selected,26,8.0,1.0,1.935828923003835,3.306945673235373
selected,26,8.0,5.0,1.9358289230038128,3.3069456732353952
selected,26,8.0,12.0,1.331146208338163,3.072978133413762
selected,26,12.0,1.0,1.9358289230038128,3.306945673235351
selected,26,12.0,5.0,1.935828923003835,3.306945673235373
selected,26,12.0,12.0,1.9358289230038572,3.306945673235373
selected,26,24.0,1.0,1.935828923003835,3.306945673235351
selected,26,24.0,5.0,1.935828923003835,3.306945673235373
selected,26,24.0,12.0,1.9358289230038128,3.306945673235351
selected,27,4.0,1.0,1.900065899301917,3.29929040053738
selected,27,4.0,5.0,1.900065899301917,3.29929040053738
selected,27,4.0,12.0,1.22113587153867,3.064420858882788
selected,27,8.0,1.0,1.900065899301917,3.299290400537358
selected,27,8.0,5.0,1.900065899301917,3.299290400537358
selected,27,8.0,12.0,1.22113587153867,3.064420858882788
selected,27,12.0,1.0,1.900065899301917,3.29929040053738
selected,27,12.0,5.0,1.900065899301917,3.29929040053738
selected,27,12.0,12.0,1.9000658993019393,3.29929040053738
selected,27,24.0,1.0,1.9000658993019393,3.299290400537358
selected,27,24.0,5.0,1.9000658993019393,3.29929040053738
selected,27,24.0,12.0,1.900065899301917,3.29929040053738
selected,28,4.0,1.0,1.8613021464355395,3.314755272315506
selected,28,4.0,5.0,1.8613021464355617,3.314755272315506
selected,28,4.0,12.0,1.1160965367261966,3.0793318007413584
selected,28,8.0,1.0,1.8613021464355395,3.314755272315506
selected,28,8.0,5.0,1.8613021464355395,3.314755272315484
selected,28,8.0,12.0,1.1160965367261966,3.0793318007413584
selected,28,12.0,1.0,1.8613021464355395,3.314755272315506
selected,28,12.0,5.0,1.8613021464355395,3.314755272315484
selected,28,12.0,12.0,1.8613021464355617,3.314755272315506
selected,28,24.0,1.0,1.8613021464355395,3.314755272315484
selected,28,24.0,5.0,1.8613021464355395,3.314755272315506
selected,28,24.0,12.0,1.8613021464355395,3.3147552723154616
selected,29,4.0,1.0,1.8516439938817353,3.3283465886321917
selected,29,4.0,5.0,1.851643993881713,3.3283465886321917
selected,29,4.0,12.0,1.0438145831148882,3.0930781749606284
selected,29,8.0,1.0,1.851643993881713,3.3283465886321917
selected,29,8.0,5.0,1.8516439938816909,3.3283465886321917
selected,29,8.0,12.0,1.0438145831148882,3.0930781749606284
selected,29,12.0,1.0,1.851643993881713,3.328346588632214
selected,29,12.0,5.0,1.8516439938817353,3.3283465886321917
selected,29,12.0,12.0,1.8516439938817353,3.3283465886321917
selected,29,24.0,1.0,1.851643993881713,3.3283465886321917
selected,29,24.0,5.0,1.851643993881713,3.328346588632214
selected,29,24.0,12.0,1.8516439938816909,3.328346588632214
selected,30,4.0,1.0,1.8157509627967583,3.2137942369265815
selected,30,4.0,5.0,1.8157509627967583,3.2137942369265815
selected,30,4.0,12.0,0.9633072460297543,2.9785342070752563
selected,30,8.0,1.0,1.8157509627967805,3.2137942369265815
selected,30,8.0,5.0,1.8157509627967805,3.2137942369266037
selected,30,8.0,12.0,0.9633072460297543,2.9785342070752563
selected,30,12.0,1.0,1.8157509627967805,3.2137942369265815
selected,30,12.0,5.0,1.8157509627967583,3.2137942369265815
selected,30,12.0,12.0,1.8157509627968027,3.2137942369265815
selected,30,24.0,1.0,1.8157509627967583,3.2137942369265593
selected,30,24.0,5.0,1.8157509627967805,3.2137942369265815
selected,30,24.0,12.0,1.8157509627967805,3.2137942369265593
selected,31,4.0,1.0,1.7963781544118929,3.1439400536095174
selected,31,4.0,5.0,1.796378154411915,3.1439400536095174
selected,31,4.0,12.0,0.9149046846791631,2.908919734127946
selected,31,8.0,1.0,1.796378154411915,3.1439400536095397
selected,31,8.0,5.0,1.796378154411915,3.1439400536095397
selected,31,8.0,12.0,0.9149046846791631,2.908919734127946
selected,31,12.0,1.0,1.796378154411915,3.1439400536095397
selected,31,12.0,5.0,1.796378154411915,3.1439400536095397
selected,31,12.0,12.0,1.796378154411915,3.1439400536095397
selected,31,24.0,1.0,1.796378154411915,3.1439400536095397
selected,31,24.0,5.0,1.7963781544119373,3.1439400536095397
selected,31,24.0,12.0,1.796378154411915,3.1439400536095397
selected,32,4.0,1.0,1.840498415581071,3.2701450490143724
selected,32,4.0,5.0,1.8404984155810267,3.2701450490143724
selected,32,4.0,12.0,0.9169389378071768,3.0350889898954847
selected,32,8.0,1.0,1.8404984155810489,3.2701450490143724
selected,32,8.0,5.0,1.8404984155810489,3.2701450490143724
selected,32,8.0,12.0,0.9169389378071768,3.0350889898954847
selected,32,12.0,1.0,1.8404984155810045,3.2701450490143724
selected,32,12.0,5.0,1.8404984155810489,3.2701450490143724
selected,32,12.0,12.0,1.8404984155810489,3.2701450490143946
selected,32,24.0,1.0,1.8404984155810489,3.2701450490143724
selected,32,24.0,5.0,1.8404984155810489,3.2701450490143724
selected,32,24.0,12.0,1.8404984155810489,3.2701450490143724
selected,33,4.0,1.0,1.8878566160868582,3.2192730875231668
selected,33,4.0,5.0,1.8878566160868582,3.2192730875231668
selected,33,4.0,12.0,0.9796846245444302,2.9839321184696566
selected,33,8.0,1.0,1.8878566160868582,3.219273087523189
selected,33,8.0,5.0,1.8878566160868582,3.2192730875231668
selected,33,8.0,12.0,0.9796846245444302,2.9839321184696566
selected,33,12.0,1.0,1.887856616086836,3.2192730875231668
selected,33,12.0,5.0,1.8878566160868804,3.219273087523189
selected,33,12.0,12.0,1.8878566160868582,3.2192730875231668
selected,33,24.0,1.0,1.8878566160868804,3.2192730875231668
selected,33,24.0,5.0,1.8878566160868804,3.2192730875231668
selected,33,24.0,12.0,1.887856616086836,3.2192730875231446
selected,34,4.0,1.0,1.9201960896764625,3.224148101008484
selected,34,4.0,5.0,1.9201960896764403,3.2241481010084616
selected,34,4.0,12.0,0.9981704463259966,2.9872329620799665
selected,34,8.0,1.0,1.9201960896764403,3.224148101008484
selected,34,8.0,5.0,1.9201960896764403,3.2241481010084616
selected,34,8.0,12.0,0.9981704463259966,2.9872329620799665
selected,34,12.0,1.0,1.9201960896764403,3.2241481010084616
selected,34,12.0,5.0,1.920196089676418,3.224148101008484
selected,34,12.0,12.0,1.9201960896764625,3.2241481010084616
selected,34,24.0,1.0,1.9201960896764625,3.2241481010084616
selected,34,24.0,5.0,1.9201960896764625,3.224148101008484
selected,34,24.0,12.0,1.9201960896764403,3.2241481010084616
selected,35,4.0,1.0,1.9642846367499134,3.2973124146036703
selected,35,4.0,5.0,1.9642846367499134,3.2973124146036703
selected,35,4.0,12.0,1.007477687545233,3.057584135210334
selected,35,8.0,1.0,1.9642846367499356,3.2973124146036703
selected,35,8.0,5.0,1.9642846367499356,3.2973124146036703
selected,35,8.0,12.0,1.007477687545233,3.057584135210334
selected,35,12.0,1.0,1.9642846367499356,3.2973124146036703
selected,35,12.0,5.0,1.9642846367499356,3.2973124146036703
selected,35,12.0,12.0,1.9642846367499356,3.2973124146036925
selected,35,24.0,1.0,1.9642846367499356,3.2973124146036703
selected,35,24.0,5.0,1.9642846367499578,3.2973124146036925
selected,35,24.0,12.0,1.9642846367499134,3.2973124146036703
selected,36,4.0,1.0,1.9874216531892364,3.3108611717434844
selected,36,4.0,5.0,1.9874216531892142,3.3108611717434844
selected,36,4.0,12.0,1.0575444260023437,3.0686848725284044
selected,36,8.0,1.0,1.9874216531892586,3.3108611717435066
selected,36,8.0,5.0,1.9874216531892808,3.3108611717435066
selected,36,8.0,12.0,1.0575444260023437,3.0686848725284044
selected,36,12.0,1.0,1.9874216531892364,3.3108611717434844
selected,36,12.0,5.0,1.9874216531892586,3.3108611717435066
selected,36,12.0,12.0,1.9874216531892364,3.3108611717435066
selected,36,24.0,1.0,1.9874216531892586,3.3108611717434844
selected,36,24.0,5.0,1.9874216531892586,3.3108611717434844
selected,36,24.0,12.0,1.9874216531892364,3.3108611717434844
selected,37,4.0,1.0,1.9745291837460766,3.2395779602910846
selected,37,4.0,5.0,1.9745291837460766,3.2395779602910846
selected,37,4.0,12.0,1.0964247020585072,2.9933163969929844
selected,37,8.0,1.0,1.9745291837460766,3.2395779602910846
selected,37,8.0,5.0,1.9745291837460766,3.2395779602910846
selected,37,8.0,12.0,1.0964247020585072,2.9933163969929844
selected,37,12.0,1.0,1.9745291837460544,3.2395779602910846
selected,37,12.0,5.0,1.9745291837460988,3.239577960291107
selected,37,12.0,12.0,1.9745291837460988,3.239577960291107
selected,37,24.0,1.0,1.9745291837460766,3.2395779602910846
selected,37,24.0,5.0,1.9745291837460544,3.2395779602910846
selected,37,24.0,12.0,1.9745291837460766,3.2395779602910846
selected,38,4.0,1.0,1.9975263792994413,3.2635031833207595
selected,38,4.0,5.0,1.9975263792994413,3.2635031833207595
selected,38,4.0,12.0,1.1132985327507283,3.0148181552733133
selected,38,8.0,1.0,1.9975263792994413,3.2635031833207595
selected,38,8.0,5.0,1.9975263792994413,3.2635031833207595
selected,38,8.0,12.0,1.1132985327507283,3.0148181552733133
selected,38,12.0,1.0,1.9975263792994191,3.2635031833207817
selected,38,12.0,5.0,1.9975263792994635,3.2635031833207817
selected,38,12.0,12.0,1.9975263792994635,3.2635031833207595
selected,38,24.0,1.0,1.9975263792994413,3.2635031833207595
selected,38,24.0,5.0,1.9975263792994413,3.2635031833207595
selected,38,24.0,12.0,1.9975263792994191,3.2635031833207595
selected,39,4.0,1.0,2.036924891407721,3.2605868995116527
selected,39,4.0,5.0,2.0369248914076987,3.2605868995116527
selected,39,4.0,12.0,1.1451577120336065,3.009837229229717
selected,39,8.0,1.0,2.036924891407721,3.2605868995116305
selected,39,8.0,5.0,2.036924891407721,3.2605868995116527
selected,39,8.0,12.0,1.1451577120336065,3.009837229229717
selected,39,12.0,1.0,2.036924891407721,3.260586899511675
selected,39,12.0,5.0,2.036924891407721,3.2605868995116527
selected,39,12.0,12.0,2.036924891407743,3.260586899511675
selected,39,24.0,1.0,2.036924891407721,3.260586899511675
selected,39,24.0,5.0,2.036924891407721,3.2605868995116527
selected,39,24.0,12.0,2.036924891407721,3.260586899511675
selected,40,4.0,1.0,2.0804775906527517,3.2993553243203078
selected,40,4.0,5.0,2.0804775906527295,3.2993553243202856
selected,40,4.0,12.0,1.1711129611451376,3.0482671150241947
selected,40,8.0,1.0,2.080477590652774,3.2993553243203078
selected,40,8.0,5.0,2.0804775906527517,3.2993553243203078
selected,40,8.0,12.0,1.1711129611451376,3.0482671150241947
selected,40,12.0,1.0,2.0804775906527517,3.2993553243203078
selected,40,12.0,5.0,2.080477590652774,3.2993553243203078
selected,40,12.0,12.0,2.0804775906527517,3.2993553243202856
selected,40,24.0,1.0,2.0804775906527517,3.2993553243202856
selected,40,24.0,5.0,2.080477590652774,3.2993553243203078
selected,40,24.0,12.0,2.0804775906527517,3.2993553243202856
selected,41,4.0,1.0,2.1374563571508576,3.3762697108863815
selected,41,4.0,5.0,2.1374563571508354,3.3762697108863815
selected,41,4.0,12.0,1.1985662233018335,3.125285613073814
selected,41,8.0,1.0,2.1374563571508576,3.3762697108863815
selected,41,8.0,5.0,2.13745635715088,3.3762697108864037
selected,41,8.0,12.0,1.1985662233018335,3.125285613073814
selected,41,12.0,1.0,2.1374563571508354,3.3762697108864037
selected,41,12.0,5.0,2.1374563571508576,3.376269710886426
selected,41,12.0,12.0,2.1374563571508576,3.3762697108864037
selected,41,24.0,1.0,2.13745635715088,3.3762697108863815
selected,41,24.0,5.0,2.1374563571508576,3.3762697108864037
selected,41,24.0,12.0,2.1374563571508576,3.3762697108864037
selected,42,4.0,1.0,2.1790993807452086,3.382758783330564
selected,42,4.0,5.0,2.1790993807452086,3.3827587833305417
selected,42,4.0,12.0,1.2030542986425363,3.1316196318543765
selected,42,8.0,1.0,2.1790993807451864,3.382758783330564
selected,42,8.0,5.0,2.179099380745231,3.382758783330586
selected,42,8.0,12.0,1.2030542986425363,3.1316196318543765
selected,42,12.0,1.0,2.1790993807451864,3.382758783330564
selected,42,12.0,5.0,2.1790993807452086,3.382758783330586
selected,42,12.0,12.0,2.179099380745231,3.382758783330564
selected,42,24.0,1.0,2.1790993807452086,3.382758783330564
selected,42,24.0,5.0,2.1790993807452086,3.382758783330564
selected,42,24.0,12.0,2.1790993807452086,3.3827587833305417
selected,43,4.0,1.0,2.231132776867706,3.4143185979408353
selected,43,4.0,5.0,2.2311327768676836,3.414318597940813
selected,43,4.0,12.0,1.1962808800475733,3.163203516365787
selected,43,8.0,1.0,2.2311327768676836,3.414318597940813
selected,43,8.0,5.0,2.231132776867706,3.4143185979408575
selected,43,8.0,12.0,1.1962808800475733,3.163203516365787
selected,43,12.0,1.0,2.231132776867706,3.414318597940813
selected,43,12.0,5.0,2.231132776867706,3.4143185979408353
selected,43,12.0,12.0,2.231132776867728,3.4143185979408353
selected,43,24.0,1.0,2.231132776867706,3.4143185979408353
selected,43,24.0,5.0,2.231132776867706,3.414318597940813
selected,43,24.0,12.0,2.2311327768676836,3.414318597940813
selected,44,4.0,1.0,2.307262791138265,3.4825606962604727
selected,44,4.0,5.0,2.3072627911382204,3.4825606962604727
selected,44,4.0,12.0,1.21024675586634,3.2330833319549557
selected,44,8.0,1.0,2.307262791138265,3.482560696260495
selected,44,8.0,5.0,2.307262791138265,3.482560696260495
selected,44,8.0,12.0,1.21024675586634,3.2330833319549557
selected,44,12.0,1.0,2.3072627911382426,3.482560696260517
selected,44,12.0,5.0,2.307262791138265,3.482560696260495
selected,44,12.0,12.0,2.307262791138265,3.482560696260517
selected,44,24.0,1.0,2.3072627911382426,3.4825606962604505
selected,44,24.0,5.0,2.3072627911382426,3.482560696260495
selected,44,24.0,12.0,2.307262791138265,3.4825606962604727
selected,45,4.0,1.0,2.3775576813323207,3.4387509362825863
selected,45,4.0,5.0,2.3775576813322985,3.4387509362825863
selected,45,4.0,12.0,1.2416820679506335,3.190553574467625
selected,45,8.0,1.0,2.3775576813323207,3.4387509362825863
selected,45,8.0,5.0,2.377557681332343,3.4387509362825863
selected,45,8.0,12.0,1.2416820679506335,3.190553574467625
selected,45,12.0,1.0,2.3775576813322985,3.438750936282564
selected,45,12.0,5.0,2.3775576813323207,3.4387509362825863
selected,45,12.0,12.0,2.377557681332343,3.4387509362825863
selected,45,24.0,1.0,2.377557681332343,3.438750936282564
selected,45,24.0,5.0,2.3775576813322985,3.4387509362825863
selected,45,24.0,12.0,2.3775576813323207,3.4387509362825863
selected,46,4.0,1.0,2.4483435429988987,3.575206841187395
selected,46,4.0,5.0,2.4483435429988543,3.5752068411873728
selected,46,4.0,12.0,1.2603963689938658,3.328432528753611
selected,46,8.0,1.0,2.4483435429988765,3.5752068411873728
selected,46,8.0,5.0,2.4483435429988987,3.575206841187395
selected,46,8.0,12.0,1.2603963689938658,3.328432528753611
selected,46,12.0,1.0,2.4483435429988765,3.5752068411873728
selected,46,12.0,5.0,2.4483435429988765,3.575206841187417
selected,46,12.0,12.0,2.4483435429988987,3.5752068411873728
selected,46,24.0,1.0,2.4483435429988765,3.575206841187395
selected,46,24.0,5.0,2.4483435429988765,3.575206841187395
selected,46,24.0,12.0,2.4483435429988987,3.575206841187395
selected,47,4.0,1.0,2.470266110632835,3.626440077201276
selected,47,4.0,5.0,2.4702661106328128,3.626440077201254
selected,47,4.0,12.0,1.2521218537244305,3.3800444040404276
selected,47,8.0,1.0,2.470266110632835,3.626440077201276
selected,47,8.0,5.0,2.470266110632857,3.6264400772013206
selected,47,8.0,12.0,1.2521218537244305,3.3800444040404276
selected,47,12.0,1.0,2.470266110632835,3.626440077201276
selected,47,12.0,5.0,2.470266110632857,3.626440077201276
selected,47,12.0,12.0,2.470266110632857,3.626440077201276
selected,47,24.0,1.0,2.470266110632835,3.626440077201254
selected,47,24.0,5.0,2.470266110632835,3.626440077201276
selected,47,24.0,12.0,2.470266110632835,3.626440077201276
selected,48,4.0,1.0,2.487795649169433,3.5788459950427898
selected,48,4.0,5.0,2.487795649169433,3.5788459950427898
selected,48,4.0,12.0,1.2481963431268062,3.3328119576705006
selected,48,8.0,1.0,2.487795649169433,3.5788459950427898
selected,48,8.0,5.0,2.487795649169433,3.578845995042812
selected,48,8.0,12.0,1.2481963431268062,3.3328119576705006
selected,48,12.0,1.0,2.487795649169433,3.578845995042812
selected,48,12.0,5.0,2.487795649169411,3.578845995042812
selected,48,12.0,12.0,2.487795649169433,3.5788459950427898
selected,48,24.0,1.0,2.4877956491694553,3.578845995042812
selected,48,24.0,5.0,2.4877956491694553,3.5788459950427898
selected,48,24.0,12.0,2.487795649169433,3.5788459950427676
selected,49,4.0,1.0,2.5047704484752353,3.62318578035028
selected,49,4.0,5.0,2.5047704484752353,3.62318578035028
selected,49,4.0,12.0,1.2211480056691704,3.3776461261333823
selected,49,8.0,1.0,2.5047704484752353,3.6231857803502576
selected,49,8.0,5.0,2.5047704484752353,3.62318578035028
selected,49,8.0,12.0,1.2211480056691704,3.3776461261333823
selected,49,12.0,1.0,2.5047704484752353,3.62318578035028
selected,49,12.0,5.0,2.5047704484752353,3.623185780350302
selected,49,12.0,12.0,2.5047704484752353,3.6231857803502576
selected,49,24.0,1.0,2.5047704484752575,3.623185780350302
selected,49,24.0,5.0,2.504770448475213,3.6231857803502576
selected,49,24.0,12.0,2.5047704484752353,3.6231857803502576
selected,50,4.0,1.0,2.518771767330197,3.6026521398542455
selected,50,4.0,5.0,2.518771767330197,3.6026521398542233
selected,50,4.0,12.0,1.2162189600211093,3.3577084677641977
selected,50,8.0,1.0,2.518771767330197,3.6026521398542233
selected,50,8.0,5.0,2.518771767330219,3.6026521398542677
selected,50,8.0,12.0,1.2162189600211093,3.3577084677641977
selected,50,12.0,1.0,2.518771767330197,3.6026521398542233
selected,50,12.0,5.0,2.518771767330197,3.6026521398542455
selected,50,12.0,12.0,2.518771767330219,3.602652139854201
selected,50,24.0,1.0,2.518771767330197,3.602652139854201
selected,50,24.0,5.0,2.518771767330197,3.6026521398542455
selected,50,24.0,12.0,2.518771767330197,3.6026521398542233
selected,51,4.0,1.0,2.51539818687454,3.5879532454507146
selected,51,4.0,5.0,2.51539818687454,3.5879532454507146
selected,51,4.0,12.0,1.20265970561646,3.3432072625528164
selected,51,8.0,1.0,2.51539818687454,3.5879532454506924
selected,51,8.0,5.0,2.5153981868745623,3.587953245450737
selected,51,8.0,12.0,1.20265970561646,3.3432072625528164
selected,51,12.0,1.0,2.51539818687454,3.587953245450737
selected,51,12.0,5.0,2.515398186874518,3.5879532454506924
selected,51,12.0,12.0,2.51539818687454,3.5879532454507146
selected,51,24.0,1.0,2.51539818687454,3.5879532454507146
selected,51,24.0,5.0,2.5153981868745623,3.5879532454507146
selected,51,24.0,12.0,2.51539818687454,3.5879532454506924
selected,52,4.0,1.0,2.5164175071576977,3.6013147459761363
selected,52,4.0,5.0,2.5160993002306897,3.6013147459761363
selected,52,4.0,12.0,1.184805501664532,3.3564715171018777
selected,52,8.0,1.0,2.5164175071576755,3.601314745976114
selected,52,8.0,5.0,2.51641750715772,3.6013147459761585
selected,52,8.0,12.0,1.184805501664532,3.3564715171018777
selected,52,12.0,1.0,2.5164175071576755,3.6013147459761363
selected,52,12.0,5.0,2.5164175071576977,3.6013147459761585
selected,52,12.0,12.0,2.5164175071576977,3.6013147459761363
selected,52,24.0,1.0,2.5164175071576977,3.6013147459761363
selected,52,24.0,5.0,2.5164175071576755,3.6013147459761807
selected,52,24.0,12.0,2.5164175071576977,3.6013147459761363
selected,53,4.0,1.0,2.5105785791892377,3.5408611700733283
selected,53,4.0,5.0,2.5074156341598597,3.5408611700733506
selected,53,4.0,12.0,1.1708091843313895,3.296630216840568
selected,53,8.0,1.0,2.5105785791892155,3.5408611700733283
selected,53,8.0,5.0,2.5105785791892155,3.5408611700733283
selected,53,8.0,12.0,1.1708091843313895,3.296630216840568
selected,53,12.0,1.0,2.5105785791892155,3.5408611700733506
selected,53,12.0,5.0,2.5105785791891932,3.540861170073306
selected,53,12.0,12.0,2.5105785791892377,3.5408611700733283
selected,53,24.0,1.0,2.5105785791892155,3.5408611700733506
selected,53,24.0,5.0,2.5105785791892155,3.5408611700733283
selected,53,24.0,12.0,2.5105785791892155,3.5408611700733283
selected,54,4.0,1.0,2.4995587350703286,3.525089572875406
selected,54,4.0,5.0,2.490123801332289,3.525089572875406
selected,54,4.0,12.0,1.1528624551010003,3.2819571000365366
selected,54,8.0,1.0,2.499558735070373,3.525089572875406
selected,54,8.0,5.0,2.4995587350703286,3.5250895728754283
selected,54,8.0,12.0,1.1528624551010003,3.2819571000365366
selected,54,12.0,1.0,2.4995587350703286,3.525089572875384
selected,54,12.0,5.0,2.4995587350703508,3.525089572875406
selected,54,12.0,12.0,2.4995587350703508,3.525089572875406
selected,54,24.0,1.0,2.4995587350703286,3.525089572875406
selected,54,24.0,5.0,2.4995587350703508,3.5250895728754283
selected,54,24.0,12.0,2.4995587350703508,3.525089572875384
selected,55,4.0,1.0,2.4847333164802032,3.5741383987401454
selected,55,4.0,5.0,2.4660074936558196,3.574138398740123
selected,55,4.0,12.0,1.136560671532938,3.332034036738829
selected,55,8.0,1.0,2.4847333164802032,3.574138398740123
selected,55,8.0,5.0,2.4847333164802032,3.574138398740123
selected,55,8.0,12.0,1.136560671532938,3.332034036738829
selected,55,12.0,1.0,2.484733316480181,3.574138398740101
selected,55,12.0,5.0,2.484733316480181,3.574138398740123
selected,55,12.0,12.0,2.484733316480181,3.574138398740123
