variant,hero_class,seed_index,level,gap_h,session_min,cap_h,calendar_days,calendar_days_low,calendar_days_high,sale_gold,sale_gold_day,online_days,kills,casts,attacks
selected,CLERIC,4,96,4.0,5.0,9.723320158102768,148.32691660678563,148.23821917023264,148.4156140433386,805750684,5432262.076451326,144.35208333333333,649959,938026,3792317
selected,CLERIC,4,97,4.0,5.0,9.72836631742336,151.06163882900785,150.97294139245486,151.1503362655608,829421526,5490616.495554191,147.08680555555554,662463,957838,3863953
selected,CLERIC,4,98,4.0,5.0,9.733637747336378,153.8831666067856,153.79446917023265,153.9718640433386,854296689,5551592.859945274,149.90833333333333,675367,978198,3937798
selected,CLERIC,4,99,4.0,5.0,9.738708473310936,156.7296943845634,156.6409969480104,156.81839182111636,879615363,5612308.289466268,152.7548611111111,688418,998733,4012176
selected,CLERIC,4,100,4.0,5.0,9.743683632369095,159.6123332734523,159.5236358368993,159.70103071000526,905663344,5674143.879899258,155.6375,701613,1019398,4087626
selected,CLERIC,4,2,4.0,12.0,8.082191780821917,0.009722222222222222,0.009722222222222222,0.009722222222222222,371,38160.0,0.009722222222222222,27,41,374
selected,CLERIC,4,3,4.0,12.0,8.138297872340425,0.058333333333333334,0.058333333333333334,0.058333333333333334,7204,123497.14285714286,0.058333333333333334,213,226,1843
selected,CLERIC,4,4,4.0,12.0,8.167539267015707,0.15208333333333332,0.15208333333333332,0.15208333333333332,27104,178218.08219178085,0.15208333333333332,571,563,4677
selected,CLERIC,4,5,4.0,12.0,8.191214470284237,0.28958333333333336,0.28958333333333336,0.28958333333333336,64780,223700.7194244604,0.28958333333333336,1080,1087,8979
selected,CLERIC,4,6,4.0,12.0,8.2367758186398,0.4666666666666667,0.4666666666666667,0.4666666666666667,127677,273593.5714285714,0.4666666666666667,1741,1823,14485
selected,CLERIC,4,7,4.0,12.0,8.26302729528536,0.6833333333333333,0.6833333333333333,0.6833333333333333,223232,326680.9756097561,0.6833333333333333,2558,2726,21148
selected,CLERIC,4,8,4.0,12.0,8.29683698296837,0.9388888888888889,0.9388888888888889,0.9388888888888889,349687,372447.6923076923,0.9388888888888889,3528,3811,28985
selected,CLERIC,4,9,4.0,12.0,8.349056603773585,1.2333333333333334,1.2333333333333334,1.2333333333333334,520165,421755.4054054054,1.2333333333333334,4650,5083,37986
selected,CLERIC,4,10,4.0,12.0,8.372093023255815,1.5638888888888889,1.5638888888888889,1.5638888888888889,736664,471046.2522202487,1.5638888888888889,5918,6561,48022
selected,CLERIC,4,11,4.0,12.0,8.39080459770115,1.9333333333333333,1.9333333333333333,1.9333333333333333,1011662,523273.4482758621,1.9333333333333333,7350,8183,59161
selected,CLERIC,4,12,4.0,12.0,8.412698412698413,2.339583333333333,2.339583333333333,2.339583333333333,1337047,571489.3677649155,2.339583333333333,8931,9972,71388
selected,CLERIC,4,13,4.0,12.0,8.461538461538462,2.7819444444444446,2.7819444444444446,2.7819444444444446,1736538,624217.3539690464,2.7819444444444446,10655,11912,84666
selected,CLERIC,4,14,4.0,12.0,8.488120950323975,3.2604166666666665,3.2604166666666665,3.2604166666666665,2203559,675851.9616613418,3.2604166666666665,12525,13998,99000
selected,CLERIC,4,15,4.0,12.0,8.532494758909854,3.775,3.775,3.775,2751371,728840.0,3.775,14557,16330,114271
selected,CLERIC,4,16,4.0,12.0,8.547717842323651,4.322222222222222,4.322222222222222,4.322222222222222,3385412,783257.2750642675,4.322222222222222,16737,18848,130366
selected,CLERIC,4,17,4.0,12.0,8.565573770491802,4.902777777777778,4.902777777777778,4.902777777777778,4097934,835839.2294617564,4.902777777777778,19064,21607,147382
selected,CLERIC,4,18,4.0,12.0,8.6,5.51875,5.51875,5.51875,4901711,888192.2536806342,5.51875,21536,24481,165396
selected,CLERIC,4,19,4.0,12.0,8.613861386138614,6.1715277777777775,6.1715277777777775,6.1715277777777775,5813643,942010.3431979296,6.1715277777777775,24171,27572,184408
selected,CLERIC,4,20,4.0,12.0,8.646034816247582,6.854861111111111,6.854861111111111,6.854861111111111,6840127,997850.5602269274,6.854861111111111,26940,30816,204193
selected,CLERIC,4,21,4.0,12.0,8.659003831417625,7.571527777777778,7.571527777777778,7.571527777777778,7961036,1051443.8081262037,7.571527777777778,29874,34331,224770
selected,CLERIC,4,22,4.0,12.0,8.69158878504673,8.32013888888889,8.32013888888889,8.32013888888889,9216439,1107726.5804189967,8.32013888888889,32951,38022,246134
selected,CLERIC,4,23,4.0,12.0,8.720292504570384,9.10625,9.10625,9.10625,10582943,1162162.5806451614,9.10625,36183,41863,268595
selected,CLERIC,4,24,4.0,12.0,8.736462093862816,9.926388888888889,9.926388888888889,9.926388888888889,12105615,1219538.6595774451,9.926388888888889,39566,45884,291963
selected,CLERIC,4,25,4.0,12.0,8.765432098765432,10.775694444444444,10.775694444444444,10.775694444444444,13728089,1273986.4767674166,10.775694444444444,43097,50133,315979
selected,CLERIC,4,26,4.0,12.0,8.778359511343805,11.657638888888888,11.657638888888888,11.657638888888888,15500567,1329648.9235718115,11.657638888888888,46779,54552,340794
selected,CLERIC,4,27,4.0,12.0,8.80952380952381,12.564583333333333,12.564583333333333,12.564583333333333,17398281,1384708.1545349031,12.564583333333333,50603,59284,366103
selected,CLERIC,4,28,4.0,12.0,8.839137645107794,13.509027777777778,13.509027777777778,13.509027777777778,19506432,1443955.2809335322,13.509027777777778,54583,64183,392442
selected,CLERIC,4,29,4.0,12.0,8.852459016393443,14.486805555555556,14.486805555555556,14.486805555555556,21746928,1501154.1306744644,14.486805555555556,58721,69281,419628
selected,CLERIC,4,30,4.0,12.0,8.876404494382022,15.495138888888889,15.495138888888889,15.495138888888889,24182718,1560664.810648501,15.495138888888889,62996,74554,447616
selected,CLERIC,4,31,4.0,12.0,8.904538341158059,16.533333333333335,16.533333333333335,16.533333333333335,26764750,1618835.6854838708,16.533333333333335,67430,80071,476211
selected,CLERIC,4,32,4.0,12.0,8.92638036809816,17.602083333333333,17.602083333333333,17.602083333333333,29493832,1675587.5677594983,17.602083333333333,72008,85851,505573
selected,CLERIC,4,33,4.0,12.0,8.936170212765958,18.70347222222222,18.70347222222222,18.70347222222222,32426669,1733724.5520365352,18.70347222222222,76750,91852,535618
selected,CLERIC,4,34,4.0,12.0,8.961424332344214,19.836805555555557,19.836805555555557,19.836805555555557,35568764,1793069.1461578854,19.836805555555557,81633,98063,566539
selected,CLERIC,4,35,4.0,12.0,8.984034833091437,21.002083333333335,21.002083333333335,21.002083333333335,38867266,1850638.5953774427,21.002083333333335,86671,104466,598188
selected,CLERIC,4,36,4.0,12.0,9.009900990099009,22.198611111111113,22.198611111111113,22.198611111111113,42458471,1912663.3998623537,22.198611111111113,91861,110957,630590
selected,CLERIC,4,37,4.0,12.0,9.031811894882434,23.4125,23.4125,23.4125,46124477,1970079.103043246,23.4125,97197,117898,662981
selected,CLERIC,4,38,4.0,12.0,9.042407660738714,24.6625,24.6625,24.6625,50077803,2030524.1966548401,24.6625,102697,125020,696314
selected,CLERIC,4,39,4.0,12.0,9.06166219839142,25.93888888888889,25.93888888888889,25.93888888888889,54239781,2091060.30841722,25.93888888888889,108331,132412,730230
selected,CLERIC,4,40,4.0,12.0,9.080157687253614,27.250694444444445,27.250694444444445,27.250694444444445,58628881,2151463.740475523,27.250694444444445,114124,139994,765079
selected,CLERIC,4,41,4.0,12.0,9.0990990990991,28.5875,28.5875,28.5875,63204370,2210909.31351115,28.5875,120078,147769,800243
selected,CLERIC,4,42,4.0,12.0,9.1183879093199,29.950694444444444,29.950694444444444,29.950694444444444,68058235,2272342.470263628,29.950694444444444,126166,155855,835968
selected,CLERIC,4,43,4.0,12.0,9.135802469135802,31.34722222222222,31.34722222222222,31.34722222222222,73134743,2333053.387682765,31.34722222222222,132417,164155,872494
selected,CLERIC,4,44,4.0,12.0,9.154589371980677,32.77361111111111,32.77361111111111,32.77361111111111,78497105,2395131.3980590757,32.77361111111111,138807,172634,909763
selected,CLERIC,4,45,4.0,12.0,9.171597633136095,34.229166666666664,34.229166666666664,34.229166666666664,84148773,2458393.855143031,34.229166666666664,145336,181371,947731
selected,CLERIC,4,46,4.0,12.0,9.190751445086706,35.69097222222222,35.69097222222222,35.69097222222222,89993318,2521458.8563089794,35.69097222222222,151997,190521,985175
selected,CLERIC,4,47,4.0,12.0,9.21259842519685,37.1875,37.1875,37.1875,96126252,2584907.6168067227,37.1875,158818,199785,1023496
selected,CLERIC,4,48,4.0,12.0,9.228224917309813,38.71736111111111,38.71736111111111,38.71736111111111,102496886,2647310.742740301,38.71736111111111,165792,209266,1062677
selected,CLERIC,4,49,4.0,12.0,9.250535331905782,40.269444444444446,40.269444444444446,40.269444444444446,109101938,2709298.3155135545,40.269444444444446,172911,219042,1102129
selected,CLERIC,4,50,4.0,12.0,9.265477439664219,41.85138888888889,41.85138888888889,41.85138888888889,116104605,2774211.5156141105,41.85138888888889,180185,229088,1142205
selected,CLERIC,4,51,4.0,12.0,9.282051282051283,43.449305555555554,43.449305555555554,43.449305555555554,123287082,2837492.577237202,43.449305555555554,187601,239211,1182244
selected,CLERIC,4,52,4.0,12.0,9.295065458207452,45.079861111111114,45.079861111111114,45.079861111111114,130815442,2901859.9165062,45.079861111111114,195179,249582,1222970
selected,CLERIC,4,53,4.0,12.0,9.313725490196079,46.74166666666667,46.74166666666667,46.74166666666667,138660335,2966525.2629702264,46.74166666666667,202904,260260,1264531
selected,CLERIC,4,54,4.0,12.0,9.32562620423892,48.43125,48.43125,48.43125,146834933,3031822.0776874437,48.43125,210774,271093,1306648
selected,CLERIC,4,55,4.0,12.0,9.338999055712936,50.15555555555556,50.15555555555556,50.15555555555556,155298658,3096340.101905184,50.15555555555556,218792,282132,1349800
selected,CLERIC,4,56,4.0,12.0,9.349442379182156,51.89652777777778,51.89652777777778,51.89652777777778,164153308,3163088.4575343565,51.89652777777778,226961,293228,1392793
selected,CLERIC,4,57,4.0,12.0,9.365367180417044,53.72708333333333,53.72708333333333,53.72708333333333,173098796,3221816.3589127148,53.72708333333333,235279,305730,1440226
selected,CLERIC,4,58,4.0,12.0,9.383259911894273,55.59513888888889,55.59513888888889,55.59513888888889,182615986,3284747.3655020795,55.59513888888889,243752,318380,1488715
selected,CLERIC,4,59,4.0,12.0,9.393939393939394,57.49583333333333,57.49583333333333,57.49583333333333,192489507,3347886.200449308,57.49583333333333,252377,331260,1538082
selected,CLERIC,4,60,4.0,12.0,9.407281964436917,59.422222222222224,59.422222222222224,59.422222222222224,202643043,3410223.236724009,59.422222222222224,261141,344280,1587978
selected,CLERIC,4,61,4.0,12.0,9.422918384171476,61.37569444444444,61.37569444444444,61.37569444444444,213161454,3473059.7499462557,61.37569444444444,270058,357336,1638352
selected,CLERIC,4,62,4.0,12.0,9.43593875906527,63.268055555555556,63.268055555555556,63.268055555555556,223501799,3532616.8480670867,63.268055555555556,278738,370124,1686901
selected,CLERIC,4,63,4.0,12.0,9.445764053840064,65.24861111111112,65.24861111111112,65.24861111111112,234455228,3593260.055769599,65.24861111111112,287823,383529,1737673
selected,CLERIC,4,64,4.0,12.0,9.45945945945946,67.26041666666667,67.26041666666667,67.26041666666667,245842065,3655077.9371225024,67.26041666666667,297055,397142,1789316
selected,CLERIC,4,65,4.0,12.0,9.47009841029523,69.30416666666666,69.30416666666666,69.30416666666666,257662222,3717846.0458125416,69.30416666666666,306439,410901,1841783
selected,CLERIC,4,66,4.0,12.0,9.481865284974093,71.36527777777778,71.36527777777778,71.36527777777778,269823490,3780879.1390148494,71.36527777777778,315968,424728,1894241
selected,CLERIC,4,67,4.0,12.0,9.49238578680203,73.44305555555556,73.44305555555556,73.44305555555556,282232647,3842877.2450311086,73.44305555555556,325564,438680,1947236
selected,CLERIC,4,68,4.0,12.0,9.498926270579814,75.46458333333334,75.46458333333334,75.46458333333334,294525754,3902834.1639289954,75.46458333333334,334931,452446,1998589
selected,CLERIC,4,69,4.0,12.0,9.509116409537167,77.56805555555556,77.56805555555556,77.56805555555556,307543847,3964826.0459453166,77.56805555555556,344672,466687,2052117
selected,CLERIC,4,70,4.0,12.0,9.519560741249142,79.70486111111111,79.70486111111111,79.70486111111111,320975841,4027054.7683729036,79.70486111111111,354567,481135,2106496
selected,CLERIC,4,71,4.0,12.0,9.52925353059852,81.86041666666667,81.86041666666667,81.86041666666667,334814112,4090061.1752729495,81.86041666666667,364601,495529,2160918
selected,CLERIC,4,72,4.0,12.0,9.539473684210526,84.0375,84.0375,84.0375,349157924,4154787.136694928,84.0375,374788,510253,2215614
selected,CLERIC,4,73,4.0,12.0,9.548387096774194,86.175,86.175,86.175,363216152,4214866.863939658,86.175,384690,524786,2270041
selected,CLERIC,4,74,4.0,12.0,9.557242251739405,88.46041666666666,88.46041666666666,88.46041666666666,377899175,4271957.890770354,88.46041666666666,395036,540981,2330226
selected,CLERIC,4,75,4.0,12.0,9.56575682382134,90.78263888888888,90.78263888888888,90.78263888888888,393194244,4331161.20893159,90.78263888888888,405523,557344,2391548
selected,CLERIC,4,76,4.0,12.0,9.573950091296409,93.10833333333333,93.10833333333333,93.10833333333333,409002131,4392755.367403562,93.10833333333333,416162,573859,2451926
selected,CLERIC,4,77,4.0,12.0,9.582836710369488,95.47430555555556,95.47430555555556,95.47430555555556,425024083,4451711.699046427,95.47430555555556,426953,590553,2513612
selected,CLERIC,4,78,4.0,12.0,9.59136018680677,97.7625,97.7625,97.7625,440757968,4508456.391765758,97.7625,437419,606727,2573094
selected,CLERIC,4,79,4.0,12.0,9.599771297884505,100.15069444444444,100.15069444444444,100.15069444444444,457613688,4569251.272180118,100.15069444444444,448284,623367,2635602
selected,CLERIC,4,80,4.0,12.0,9.60871995528228,102.56597222222223,102.56597222222223,102.56597222222223,474815398,4629365.741020346,102.56597222222223,459290,640346,2698674
selected,CLERIC,4,81,4.0,12.0,9.616438356164384,104.99652777777777,104.99652777777777,104.99652777777777,492363943,4689335.480141539,104.99652777777777,470450,657344,2761578
selected,CLERIC,4,82,4.0,12.0,9.625468164794007,107.46111111111111,107.46111111111111,107.46111111111111,510472750,4750302.176497958,107.46111111111111,481747,674514,2825576
selected,CLERIC,4,83,4.0,12.0,9.633507853403142,109.86111111111111,109.86111111111111,109.86111111111111,528395202,4809665.555499367,109.86111111111111,492765,691274,2887734
selected,CLERIC,4,84,4.0,12.0,9.64139344262295,112.34791666666666,112.34791666666666,112.34791666666666,547052807,4869274.155061472,112.34791666666666,504225,708726,2951905
selected,CLERIC,4,85,4.0,12.0,9.648770697441044,114.87430555555555,114.87430555555555,114.87430555555555,566452715,4931065.413283843,114.87430555555555,515843,726281,3017223
selected,CLERIC,4,86,4.0,12.0,9.656526005888125,117.41388888888889,117.41388888888889,117.41388888888889,586013318,4991005.09782583,117.41388888888889,527599,743933,3082347
selected,CLERIC,4,87,4.0,12.0,9.662813102119461,119.98402777777778,119.98402777777778,119.98402777777778,606295893,5053138.357072989,119.98402777777778,539516,761830,3148097
selected,CLERIC,4,88,4.0,12.0,9.669655497876356,122.49305555555556,122.49305555555556,122.49305555555556,626220812,5112296.441294858,122.49305555555556,551032,779570,3213222
selected,CLERIC,4,89,4.0,12.0,9.676972773419473,125.15694444444445,125.15694444444445,125.15694444444445,647003032,5169533.6193446005,125.15694444444445,562998,798996,3284383
selected,CLERIC,4,90,4.0,12.0,9.685393258426966,127.84652777777778,127.84652777777778,127.84652777777778,668287220,5227261.4017458,127.84652777777778,575112,818558,3356065
selected,CLERIC,4,91,4.0,12.0,9.691765741963893,130.55277777777778,130.55277777777778,130.55277777777778,690154319,5286400.877465478,130.55277777777778,587363,838063,3427645
selected,CLERIC,4,92,4.0,12.0,9.697493517718236,133.26527777777778,133.26527777777778,133.26527777777778,712289550,5344899.750914529,133.26527777777778,599635,857686,3499488
selected,CLERIC,4,93,4.0,12.0,9.70376639864579,135.95833333333334,135.95833333333334,135.95833333333334,734518162,5402524.023291449,135.95833333333334,611817,877215,3570932
selected,CLERIC,4,94,4.0,12.0,9.709904682967261,138.73541666666668,138.73541666666668,138.73541666666668,757726555,5461666.337302719,138.73541666666668,624380,897291,3644558
selected,CLERIC,4,95,4.0,12.0,9.71590909090909,141.5388888888889,141.5388888888889,141.5388888888889,781470858,5521244.826313931,141.5388888888889,637097,917642,3718667
selected,CLERIC,4,96,4.0,12.0,9.723320158102768,144.35208333333333,144.35208333333333,144.35208333333333,805750684,5581843.12546003,144.35208333333333,649959,938026,3792317
selected,CLERIC,4,97,4.0,12.0,9.72836631742336,147.08680555555554,147.08680555555554,147.08680555555554,829421526,5638993.401666628,147.08680555555554,662463,957838,3863953
selected,CLERIC,4,98,4.0,12.0,9.733637747336378,149.90833333333333,149.90833333333333,149.90833333333333,854296689,5698793.856245483,149.90833333333333,675367,978198,3937798
selected,CLERIC,4,99,4.0,12.0,9.738708473310936,152.7548611111111,152.7548611111111,152.7548611111111,879615363,5758346.127919189,152.7548611111111,688418,998733,4012176
selected,CLERIC,4,100,4.0,12.0,9.743683632369095,155.6375,155.6375,155.6375,905663344,5819056.101517951,155.6375,701613,1019398,4087626
selected,CLERIC,4,2,8.0,1.0,8.082191780821917,0.11318317034281648,0.11292636086301322,0.11343997982261975,371,3277.872486486209,0.009722222222222222,27,41,374
selected,CLERIC,4,3,8.0,1.0,8.138297872340425,0.6759153493283386,0.6737589145189914,0.6780717841376859,7204,10658.13937671139,0.058333333333333334,213,226,1843
selected,CLERIC,4,4,8.0,1.0,8.167539267015707,1.755631086582539,1.7515847498337205,1.759677423331358,27104,15438.323123316224,0.15208333333333332,571,563,4677
selected,CLERIC,4,5,8.0,1.0,8.191214470284237,3.3342122395790197,3.327935830698413,3.340488648459627,64780,19428.877151557448,0.28958333333333336,1080,1087,8979
selected,CLERIC,4,6,8.0,1.0,8.2367758186398,5.3588796243098376,5.347121480864612,5.370637767755064,127677,23825.315915067476,0.4666666666666667,1741,1823,14485
selected,CLERIC,4,7,8.0,1.0,8.26302729528536,7.825580980105169,7.80999116166369,7.841170798546649,223232,28525.933162984144,0.6833333333333333,2558,2726,21148
selected,CLERIC,4,8,8.0,1.0,8.29683698296837,10.724724716428831,10.703355421060822,10.746094011796842,349687,32605.685390164534,0.9388888888888889,3528,3811,28985
selected,CLERIC,4,9,8.0,1.0,8.349056603773585,14.048202156356792,14.016651480307003,14.079752832406582,520165,37027.1579388275,1.2333333333333334,4650,5083,37986
selected,CLERIC,4,10,8.0,1.0,8.372093023255815,17.76284780873495,17.726299095909585,17.799396521560315,736664,41472.17878192609,1.5638888888888889,5918,6561,48022
selected,CLERIC,4,11,8.0,1.0,8.39080459770115,21.90440928447015,21.863345300530046,21.945473268410257,1011662,46185.313050977864,1.9333333333333333,7350,8183,59161
selected,CLERIC,4,12,8.0,1.0,8.412698412698413,26.447822712847636,26.40097661273056,26.49466881296471,1337047,50554.14256654476,2.339583333333333,8931,9972,71388
selected,CLERIC,4,13,8.0,1.0,8.461538461538462,31.374868622847153,31.314092115000147,31.435645130694162,1736538,55348.056461197564,2.7819444444444446,10655,11912,84666
selected,CLERIC,4,14,8.0,1.0,8.488120950323975,36.68092504037439,36.612018794538535,36.749831286210245,2203559,60073.70309158127,3.2604166666666665,12525,13998,99000
selected,CLERIC,4,15,8.0,1.0,8.532494758909854,42.3642187518531,42.280836014973545,42.44760148873266,2751371,64945.6329199898,3.775,14557,16330,114271
selected,CLERIC,4,16,8.0,1.0,8.547717842323651,48.387351182132335,48.29872304867265,48.47597931559203,3385412,69964.813474851,4.322222222222222,16737,18848,130366
selected,CLERIC,4,17,8.0,1.0,8.565573770491802,54.765307278035735,54.67017640777329,54.86043814829818,4097934,74827.18903037223,4.902777777777778,19064,21607,147382
selected,CLERIC,4,18,8.0,1.0,8.6,61.51222669694193,61.40387274615713,61.62058064772673,4901711,79686.77551130965,5.51875,21536,24481,165396
selected,CLERIC,4,19,8.0,1.0,8.613861386138614,68.64266331571334,68.52869800390195,68.75662862752472,5813643,84694.30991132843,6.1715277777777775,24171,27572,184408
selected,CLERIC,4,20,8.0,1.0,8.646034816247582,76.08742789412844,75.95989944411419,76.2149563441427,6840127,89898.25506413056,6.854861111111111,26940,30816,204193
selected,CLERIC,4,21,8.0,1.0,8.659003831417625,83.8754222270124,83.74218903843995,84.00865541558483,7961036,94915.00356866303,7.571527777777778,29874,34331,224770
selected,CLERIC,4,22,8.0,1.0,8.69158878504673,91.9897013532406,91.84157269527316,92.13783001120804,9216439,100189.90022164393,8.32013888888889,32951,38022,246134
selected,CLERIC,4,23,8.0,1.0,8.720292504570384,100.48112166400331,100.31930914283274,100.64293418517389,10582943,105322.69967475162,9.10625,36183,41863,268595
selected,CLERIC,4,24,8.0,1.0,8.736462093862816,109.31782548596257,109.14801118200934,109.48763978991582,12105615,110737.7954710092,9.926388888888889,39566,45884,291963
selected,CLERIC,4,25,8.0,1.0,8.765432098765432,118.44573201123012,118.26114633761385,118.63031768484639,13728089,115901.93050348498,10.775694444444444,43097,50133,315979
selected,CLERIC,4,26,8.0,1.0,8.778359511343805,127.90227290686849,127.71087436959562,128.09367144414136,15500567,121190.70793438263,11.657638888888888,46779,54552,340794
selected,CLERIC,4,27,8.0,1.0,8.80952380952381,137.60306047423626,137.39485516593106,137.81126578254148,17398281,126438.1834243979,12.564583333333333,50603,59284,366103
selected,CLERIC,4,28,8.0,1.0,8.839137645107794,147.67093175448815,147.44620731064907,147.89565619832726,19506432,132093.9183375007,13.509027777777778,54583,64183,392442
selected,CLERIC,4,29,8.0,1.0,8.852459016393443,158.0693808224068,157.8369996966606,158.30176194815297,21746928,137578.3715154359,14.486805555555556,58721,69281,419628
selected,CLERIC,4,30,8.0,1.0,8.876404494382022,168.77075058475378,168.5242345732802,169.01726659622733,24182718,143287.3760187246,15.495138888888889,62996,74554,447616
selected,CLERIC,4,31,8.0,1.0,8.904538341158059,179.75747944853424,179.49396217649792,180.02099672057054,26764750,148893.66541025028,16.533333333333335,67430,80071,476211
selected,CLERIC,4,32,8.0,1.0,8.92638036809816,191.0365487282902,190.759518273567,191.3135791830134,29493832,154388.42565120274,17.602083333333333,72008,85851,505573
selected,CLERIC,4,33,8.0,1.0,8.936170212765958,202.63992702848668,202.35667645293876,202.92317760403458,32426669,160021.1245409772,18.70347222222222,76750,91852,535618
selected,CLERIC,4,34,8.0,1.0,8.961424332344214,214.55699886929256,214.25730049474308,214.85669724384206,35568764,165777.69165045218,19.836805555555557,81633,98063,566539
selected,CLERIC,4,35,8.0,1.0,8.984034833091437,226.77799497445275,226.46323440717887,227.09275554172663,38867266,171389.0538823157,21.002083333333335,86671,104466,598188
selected,CLERIC,4,36,8.0,1.0,9.009900990099009,239.2936632849357,238.9613027735995,239.62602379627185,42458471,177432.49201481426,22.198611111111113,91861,110957,630590
selected,CLERIC,4,37,8.0,1.0,9.031811894882434,251.9580265882007,251.6106193368892,252.30543383951226,46124477,183064.1302624015,23.4125,97197,117898,662981
selected,CLERIC,4,38,8.0,1.0,9.042407660738714,264.9761721390259,264.6212984168454,265.3310458612064,50077803,188989.83480569537,24.6625,102697,125020,696314
selected,CLERIC,4,39,8.0,1.0,9.06166219839142,278.2477113189434,277.8790278050363,278.6163948328506,54239781,194933.4308731376,25.93888888888889,108331,132412,730230
selected,CLERIC,4,40,8.0,1.0,9.080157687253614,291.85973223044994,291.47747070841234,292.24199375248753,58628881,200880.33574192118,27.250694444444445,114124,139994,765079
selected,CLERIC,4,41,8.0,1.0,9.0990990990991,305.703216885023,305.3068420350286,306.0995917350174,63204370,206750.752066085,28.5875,120078,147769,800243
selected,CLERIC,4,42,8.0,1.0,9.1183879093199,319.7909878353837,319.3800172271018,320.20195844366555,68058235,212820.99117512905,29.950694444444444,126166,155855,835968
selected,CLERIC,4,43,8.0,1.0,9.135802469135802,334.19483882870196,333.7704215513547,334.61925610604925,73134743,218838.63693504443,31.34722222222222,132417,164155,872494
selected,CLERIC,4,44,8.0,1.0,9.154589371980677,348.87818532214044,348.4390088783532,349.3173617659276,78497105,224998.60496442002,32.77361111111111,138807,172634,909763
selected,CLERIC,4,45,8.0,1.0,9.171597633136095,363.83313156055124,363.3803721256768,364.28589099542563,84148773,231283.97526379608,34.229166666666664,145336,181371,947731
selected,CLERIC,4,46,8.0,1.0,9.190751445086706,378.82334844792786,378.3552860361095,379.2914108597463,89993318,237560.11441404137,35.69097222222222,151997,190521,985175
selected,CLERIC,4,47,8.0,1.0,9.21259842519685,394.13616957396493,393.6503157100447,394.6220234378852,96126252,243890.96819991453,37.1875,158818,199785,1023496
selected,CLERIC,4,48,8.0,1.0,9.228224917309813,409.7589199658227,409.2601086646746,410.25773126697084,102496886,250139.48691720754,38.71736111111111,165792,209266,1062677
selected,CLERIC,4,49,8.0,1.0,9.250535331905782,425.5767621568441,425.05925775230173,426.0942665613865,109101938,256362.53597838842,40.269444444444446,172911,219042,1102129
selected,CLERIC,4,50,8.0,1.0,9.265477439664219,441.6671668685792,441.1369523562576,442.1973813809009,116104605,262878.0532254227,41.85138888888889,180185,229088,1142205
selected,CLERIC,4,51,8.0,1.0,9.282051282051283,457.89299802663896,457.34859040385095,458.437405649427,123287082,269248.6727932614,43.449305555555554,187601,239211,1182244
selected,CLERIC,4,52,8.0,1.0,9.295065458207452,474.42443642816977,473.86869183283653,474.980181023503,130815442,275735.0422016175,45.079861111111114,195179,249582,1222970
selected,CLERIC,4,53,8.0,1.0,9.313725490196079,491.2446380845342,490.6723818919187,491.8168942771497,138660335,282263.30477756605,46.74166666666667,202904,260260,1264531
selected,CLERIC,4,54,8.0,1.0,9.32562620423892,508.3185366897601,507.73560830682226,508.9014650726979,146834933,288864.0141990674,48.43125,210774,271093,1306648
selected,CLERIC,4,55,8.0,1.0,9.338999055712936,525.7202189992433,525.1250842335547,526.3153537649318,155298658,295401.72203310963,50.15555555555556,218792,282132,1349800
selected,CLERIC,4,56,8.0,1.0,9.349442379182156,543.2681763303522,542.6634410430464,543.8729116176578,164153308,302158.8879157559,51.89652777777778,226961,293228,1392793
selected,CLERIC,4,57,8.0,1.0,9.365367180417044,561.6936349907855,561.0735492096172,562.3137207719539,173098796,308172.97048922343,53.72708333333333,235279,305730,1440226
selected,CLERIC,4,58,8.0,1.0,9.383259911894273,580.4633463111272,579.8257218624116,581.100970759843,182615986,314603.8197941928,55.59513888888889,243752,318380,1488715
selected,CLERIC,4,59,8.0,1.0,9.393939393939394,599.5325398199452,598.8842960359218,600.1807836039687,192489507,321065.98760729394,57.49583333333333,252377,331260,1538082
selected,CLERIC,4,60,8.0,1.0,9.407281964436917,618.8353432338824,618.1736862918862,619.4970001758786,202643043,327458.7419991834,59.422222222222224,261141,344280,1587978
selected,CLERIC,4,61,8.0,1.0,9.422918384171476,638.380033213094,637.7024841342215,639.0575822919664,213161454,333909.96414332686,61.37569444444444,270058,357336,1638352
selected,CLERIC,4,62,8.0,1.0,9.43593875906527,657.2851240752326,656.5947937929587,657.9754543575065,223501799,340037.8173999539,63.268055555555556,278738,370124,1686901
selected,CLERIC,4,63,8.0,1.0,9.445764053840064,677.0478489513034,676.3474482619008,677.7482496407059,234455228,346290.48502724536,65.24861111111112,287823,383529,1737673
selected,CLERIC,4,64,8.0,1.0,9.45945945945946,697.0979448967524,696.3833203784213,697.8125694150835,245842065,352665.0261985951,67.26041666666667,297055,397142,1789316
selected,CLERIC,4,65,8.0,1.0,9.47009841029523,717.4407598628327,716.7149386989423,718.1665810267232,257662222,359140.7631331991,69.30416666666666,306439,410901,1841783
selected,CLERIC,4,66,8.0,1.0,9.481865284974093,737.9326298682448,737.1943487147593,738.6709110217304,269823490,365647.8641528238,71.36527777777778,315968,424728,1894241
selected,CLERIC,4,67,8.0,1.0,9.49238578680203,758.5664371230371,757.8169515102855,759.3159227357885,282232647,372060.55157199467,73.44305555555556,325564,438680,1947236
