,,cap_h,cap_h,cap_h,raw_proc_pct,raw_proc_pct,raw_proc_pct,search_s,search_s,search_s,sale_bonus_pct,sale_bonus_pct,sale_bonus_pct,bag,bag,bag,con,con,con,mental,mental,mental
17,RANGER,8.119333836391428,8.084552046173501,8.150869588815986,12.656768155705395,11.467481310602583,13.505425616113788,4.840787907938981,4.811394114300551,4.8933333333333335,2.022222222222222,1.3333333333333333,2.8000000000000003,30.833333333333332,28,33,14.333333333333334,8,21,19.291666666666668,10.0,26.5
17,ROGUE,8.11894944989274,8.090743522863848,8.142076513264735,12.411954180719588,11.467481310602583,13.730139519386354,4.838959639686249,4.811394114300551,4.8933333333333335,2.011111111111111,1.3333333333333333,2.8000000000000003,35.916666666666664,32,38,14.208333333333334,9,19,14.020833333333334,10.0,18.5
17,WARRIOR,8.165680842429877,8.146517036958445,8.190584310885631,12.375722270223315,11.467481310602583,13.009877215886265,4.902222222222222,4.86,4.953333333333333,2.022222222222222,1.3333333333333333,2.9333333333333336,35.666666666666664,31,39,24.625,20,31,14.104166666666666,8.5,19.0
18,CLERIC,8.123738183040858,8.093405748343633,8.15529578752191,12.93331778034049,11.700032004389307,14.237038666349589,4.902222222222222,4.8533333333333335,4.946666666666666,3.5523176349201653,2.2666666666666666,3.8936604625834237,31.833333333333332,30,35,14.5,9,21,19.729166666666668,14.0,23.5
18,MAGE,8.123738183040858,8.093405748343633,8.15529578752191,13.171127165351445,12.138747421542721,14.817181411071342,4.902222222222222,4.8533333333333335,4.946666666666666,2.0500000000000003,1.0666666666666667,2.6666666666666665,31.833333333333332,30,35,14.5,9,21,25.854166666666668,21.0,31.0
18,PALADIN,8.124566552469606,8.093405748343633,8.150815540881405,12.519389517029834,11.495668604638013,13.009877215886265,4.900833333333334,4.86,4.953333333333333,3.4989434104305706,2.6666666666666665,3.8936604625834237,37.333333333333336,33,40,14.625,9,20,14.416666666666666,8.5,19.0
18,RANGER,8.124764201607508,8.08703262665558,8.15529578752191,12.88116064190202,11.467481310602583,14.106289743925746,4.833663940589583,4.805316976870829,4.8933333333333335,2.066666666666667,1.3333333333333333,2.8000000000000003,31.916666666666668,29,35,14.708333333333334,8,21,20.1875,10.0,27.0
18,ROGUE,8.125510895536241,8.099501149630253,8.150815540881405,12.475113517453659,11.467481310602583,13.730139519386354,4.830717451587325,4.805316976870829,4.88,2.0444444444444447,1.3333333333333333,2.8000000000000003,37.625,33,41,14.791666666666666,10,20,14.375,10.0,19.5
18,WARRIOR,8.176214851004922,8.150815540881405,8.19994847014067,12.477722850363167,11.495668604638013,13.009877215886265,4.900833333333334,4.86,4.953333333333333,2.0722222222222224,1.4666666666666668,2.9333333333333336,37.333333333333336,33,40,26.0,20,32,14.416666666666666,8.5,19.0
19,CLERIC,8.128592690021044,8.09609949555429,8.15977439405183,13.130686045537677,11.730139519386354,14.237038666349589,4.9013888888888895,4.8533333333333335,4.946666666666666,3.6441675607143247,2.4,4.018098303401495,31.833333333333332,30,35,14.75,9,21,20.208333333333332,14.5,24.0
19,MAGE,8.128592690021044,8.09609949555429,8.15977439405183,13.29975960983215,12.171360041323359,14.88774890452433,4.9013888888888895,4.8533333333333335,4.946666666666666,2.0833333333333335,1.2,2.8000000000000003,31.833333333333332,30,35,14.75,9,21,26.520833333333332,21.5,32.0
19,PALADIN,8.129322577521082,8.102370683347681,8.155164940675071,12.608897109517606,11.495668604638013,13.760455427366507,4.899166666666667,4.86,4.953333333333333,3.5759927020975337,2.6666666666666665,4.018098303401495,37.791666666666664,33,41,14.833333333333334,10,20,14.520833333333334,9.0,19.0
19,RANGER,8.129882406275106,8.08954257812481,8.15977439405183,12.98868716618828,11.524125723755914,14.171360041323359,4.828738069693876,4.799095084829926,4.886666666666667,2.0944444444444446,1.4666666666666668,2.8000000000000003,31.916666666666668,29,35,15.0,8,21,20.5625,11.0,28.0
19,ROGUE,8.130019943098798,8.102370683347681,8.155164940675071,12.6165735591158,11.670138817718989,13.852599327957776,4.826200364895123,4.799095084829926,4.873333333333333,2.066666666666667,1.3333333333333333,2.8000000000000003,37.833333333333336,33,41,14.958333333333334,10,20,14.645833333333334,10.0,20.0
19,WARRIOR,8.184271596618705,8.155164940675071,8.205714824388323,12.525563776184272,11.495668604638013,13.760455427366507,4.899166666666667,4.86,4.953333333333333,2.0833333333333335,1.4666666666666668,2.9333333333333336,37.791666666666664,33,41,26.708333333333332,20,32,14.520833333333334,9.0,19.0
20,CLERIC,8.134266662941009,8.098823354215142,8.168953694633846,13.44280616895463,12.073990024962091,14.37013561103036,4.899444444444445,4.8533333333333335,4.946666666666666,3.7868333961045466,2.4,4.145333548548922,32.916666666666664,31,36,15.125,9,22,21.166666666666668,15.5,24.5
20,MAGE,8.134266662941009,8.098823354215142,8.168953694633846,13.688483467590018,12.237038666349589,14.958758890993352,4.899444444444445,4.8533333333333335,4.946666666666666,2.1277777777777778,1.2,2.8000000000000003,32.916666666666664,31,36,15.125,9,22,27.9375,22.5,33.0
20,PALADIN,8.134994377735191,8.10527229350542,8.15956295926071,12.920694927400438,11.524125723755914,14.009877215886265,4.896944444444444,4.86,4.953333333333333,3.70755559142482,2.8000000000000003,4.145333548548922,39.583333333333336,35,42,15.208333333333334,10,20,14.854166666666666,9.5,19.0
20,RANGER,8.135328544966205,8.09208058652468,8.168953694633846,13.378931873663255,12.611021185579084,14.204124713380097,4.820152775535949,4.792733322572554,4.873333333333333,2.138888888888889,1.4666666666666668,2.8000000000000003,33.0,30,36,15.333333333333334,8,22,21.4375,12.5,29.0
20,ROGUE,8.135493657001577,8.111467868311832,8.1643030636823,12.799803209523757,11.821690436097647,13.852599327957776,4.818486108869282,4.792733322572554,4.866666666666666,2.1055555555555556,1.3333333333333333,2.8000000000000003,39.583333333333336,35,43,15.291666666666666,11,21,14.916666666666666,10.5,21.0
20,WARRIOR,8.194643034409792,8.168953694633846,8.211545636536126,12.795694927400438,11.524125723755914,13.94643601672029,4.896944444444444,4.86,4.953333333333333,2.1166666666666667,1.4666666666666668,3.2,39.583333333333336,35,42,27.916666666666668,22,32,14.854166666666666,9.5,19.0
21,CLERIC,8.138444319956927,8.101576048561537,8.173659848191521,13.67310772005313,12.106289743925746,14.37013561103036,4.898333333333333,4.8533333333333335,4.946666666666666,3.8862033900533213,2.4,4.275276836826631,34.125,32,37,15.208333333333334,9,22,21.5,15.5,24.5
21,MAGE,8.138444319956927,8.101576048561537,8.173659848191521,13.81356213458431,12.270099239998807,15.030200607446401,4.898333333333333,4.8533333333333335,4.946666666666666,2.1444444444444444,1.2,2.8000000000000003,34.125,32,37,15.208333333333334,9,22,28.541666666666668,23.0,34.0
21,PALADIN,8.13942396587481,8.108204621085939,8.168879675335344,12.925852902353165,11.524125723755914,14.009877215886265,4.8950000000000005,4.86,4.953333333333333,3.7792128061377714,2.9333333333333336,4.275276836826631,41.041666666666664,36,44,15.333333333333334,10,21,14.9375,9.5,19.0
21,RANGER,8.139535780381587,8.094645463136615,8.173659848191521,13.488132803802095,12.640466289215697,14.336650123916538,4.815206026359777,4.786236158158668,4.866666666666666,2.1555555555555554,1.4666666666666668,2.8000000000000003,34.166666666666664,32,37,15.416666666666666,8,22,21.833333333333332,13.0,30.0
21,ROGUE,8.140170858227341,8.114572771736166,8.168879675335344,12.975407709388753,11.821690436097647,13.852599327957776,4.812965866283056,4.786236158158668,4.86,2.1555555555555554,1.3333333333333333,2.8000000000000003,40.833333333333336,36,44,15.458333333333334,11,21,15.0625,10.5,21.0
21,WARRIOR,8.202213437597406,8.173659848191521,8.221490025158422,13.050852902353165,11.611021185579084,14.009877215886265,4.8950000000000005,4.86,4.953333333333333,2.1333333333333333,1.4666666666666668,3.2,41.041666666666664,36,44,28.416666666666668,22,33,14.9375,9.5,19.0
22,CLERIC,8.143613900004846,8.111166430165484,8.18323581374328,13.862510993604884,12.821690436097647,14.471405145706251,4.896944444444444,4.846666666666667,4.946666666666666,4.035621761131005,2.5333333333333337,4.407846038163445,34.416666666666664,32,37,15.458333333333334,10,23,22.479166666666668,16.0,26.0
22,MAGE,8.143613900004846,8.111166430165484,8.18323581374328,14.203724197308844,12.336650123916538,15.102063862602485,4.896944444444444,4.846666666666667,4.946666666666666,2.1888888888888887,1.2,2.9333333333333336,34.416666666666664,32,37,15.458333333333334,10,23,29.958333333333332,24.0,35.0
22,PALADIN,8.144870061089568,8.111166430165484,8.173502300050803,13.365410306896843,12.439574589574855,14.009877215886265,4.8933333333333335,4.86,4.953333333333333,3.951307673027241,2.9333333333333336,4.407846038163445,41.708333333333336,37,45,15.625,10,21,15.3125,9.5,19.0
22,RANGER,8.144957429810072,8.097236126910882,8.18323581374328,13.747228674290811,12.670138817718989,14.403758061486064,4.805751603769131,4.779607698091827,4.8533333333333335,2.2,1.4666666666666668,2.8000000000000003,34.458333333333336,32,37,15.708333333333334,8,23,22.604166666666668,13.5,30.5
22,ROGUE,8.14701628478679,8.124017338608098,8.173502300050803,13.284859675164164,12.041851416587246,14.171360041323359,4.804901924522957,4.779607698091827,4.8533333333333335,2.183333333333333,1.3333333333333333,2.9333333333333336,41.583333333333336,37,45,16.0,12,21,15.354166666666666,11.0,21.5
22,WARRIOR,8.213753383559851,8.187975134662825,8.231665311725264,13.323743640230177,12.439574589574855,14.009877215886265,4.8933333333333335,4.86,4.953333333333333,2.1666666666666665,1.4666666666666668,3.2,41.708333333333336,37,45,29.791666666666668,24,34,15.3125,9.5,19.0
23,CLERIC,8.148683886192863,8.114156591394694,8.188164501524676,14.128730364674242,12.91497643983651,15.539574715066921,4.894444444444445,4.846666666666667,4.946666666666666,4.203210671592671,2.5333333333333337,4.542965348111347,35.541666666666664,33,38,15.666666666666666,10,23,23.354166666666668,17.5,27.5
23,MAGE,8.148683886192863,8.114156591394694,8.188164501524676,14.591960999010576,13.437515279185103,15.923199272795976,4.894444444444445,4.846666666666667,4.946666666666666,2.2444444444444445,1.2,2.9333333333333336,35.541666666666664,33,38,15.666666666666666,10,23,31.333333333333332,25.5,37.0
23,PALADIN,8.150192085078722,8.114156591394694,8.178169175203838,13.506895940774255,12.524125723755914,14.009877215886265,4.888333333333334,4.8533333333333335,4.946666666666666,4.1131177808565305,3.0666666666666664,4.542965348111347,43.291666666666664,38,46,15.875,10,21,15.583333333333334,10.5,19.5
23,RANGER,8.149846091368946,8.107163403510443,8.188164501524676,14.05848910854761,12.700032004389307,14.505425616113788,4.796864177654627,4.772851732594432,4.846666666666667,2.25,1.4666666666666668,2.9333333333333336,35.625,33,38,15.875,9,23,23.520833333333332,14.0,32.5
23,ROGUE,8.153273278021038,8.12735316433448,8.183212289204537,13.46927610720862,12.552842804411469,14.171360041323359,4.796268488704164,4.772851732594432,4.846666666666667,2.2333333333333334,1.3333333333333333,2.9333333333333336,43.125,38,46,16.416666666666668,12,22,15.645833333333334,11.5,21.5
23,WARRIOR,8.225143137975007,8.19303130097929,8.24619685065666,13.506895940774255,12.524125723755914,14.009877215886265,4.888333333333334,4.8533333333333335,4.946666666666666,2.194444444444444,1.4666666666666668,3.2,43.291666666666664,38,46,31.083333333333332,24,36,15.583333333333334,10.5,19.5
24,CLERIC,8.153579626668527,8.117174068351396,8.198133656397502,14.20370831750241,12.91497643983651,15.608251223774548,4.8933333333333335,4.84,4.946666666666666,4.304053544111436,2.6666666666666665,4.68056453219159,35.541666666666664,33,38,15.833333333333334,10,24,23.854166666666668,17.5,28.0
24,MAGE,8.153579626668527,8.117174068351396,8.198133656397502,14.723817553421448,13.471405145706251,16.28350398690926,4.8933333333333335,4.84,4.946666666666666,2.272222222222222,1.2,3.0666666666666664,35.541666666666664,33,38,15.833333333333334,10,24,32.020833333333336,26.0,37.5
24,PALADIN,8.154654368302314,8.117174068351396,8.182878683205118,13.601549451821144,12.552842804411469,14.009877215886265,4.886666666666667,4.8533333333333335,4.94,4.225117610873248,3.2,4.68056453219159,43.625,39,46,15.958333333333334,10,21,15.770833333333334,10.5,19.5
24,RANGER,8.154714268790835,8.109996031015731,8.198133656397502,14.28890925945588,12.700032004389307,15.171360041323359,4.790717517787292,4.7659717733904206,4.846666666666667,2.272222222222222,1.4666666666666668,2.9333333333333336,35.666666666666664,33,38,16.041666666666668,9,24,23.854166666666668,14.0,32.5
24,ROGUE,8.15996704912168,8.13071946350343,8.188055100768064,13.644801179372507,12.760455427366507,14.883696141208299,4.790381832236494,4.7659717733904206,4.84,2.25,1.4666666666666668,2.9333333333333336,43.333333333333336,38,46,16.875,12,22,15.791666666666666,11.5,21.5
24,WARRIOR,8.233710358330205,8.203046503073198,8.252704519767946,13.601549451821144,12.552842804411469,14.883696141208299,4.886666666666667,4.8533333333333335,4.94,2.216666666666667,1.4666666666666668,3.2,43.625,39,46,31.666666666666668,25,36,15.770833333333334,10.5,19.5
25,CLERIC,8.159859482787986,8.120217906162168,8.203280586289196,14.548512379641233,12.91497643983651,15.608251223774548,4.890833333333333,4.84,4.946666666666666,4.462414985484032,2.6666666666666665,4.820578289785431,36.875,35,39,16.208333333333332,10,24,24.645833333333332,17.5,28.5
25,MAGE,8.159859482787986,8.120217906162168,8.203280586289196,15.019495445728069,13.539574715066921,16.356769604216964,4.890833333333333,4.84,4.946666666666666,2.3222222222222224,1.2,3.0666666666666664,36.875,35,39,16.208333333333332,10,24,33.25,27.0,38.5
25,PALADIN,8.160349005806806,8.120217906162168,8.19294021941488,13.912697009877414,12.581810759152688,15.041851416587246,4.884166666666666,4.846666666666667,4.933333333333334,4.348731588149742,3.2,4.820578289785431,45.541666666666664,41,49,16.25,10,22,16.083333333333332,10.5,20.0
25,RANGER,8.161016083149418,8.112853404519537,8.203280586289196,14.461189108937127,13.505425616113788,15.437515279185103,4.782199899940629,4.758971085510728,4.846666666666667,2.316666666666667,1.4666666666666668,3.0666666666666664,36.958333333333336,34,39,16.416666666666668,9,24,24.5625,15.0,32.5
25,ROGUE,8.167049946330946,8.140713307374192,8.198155376846652,13.830795913211618,12.852599327957776,14.91497643983651,4.782477677718407,4.758971085510728,4.84,2.2944444444444447,1.6,2.9333333333333336,44.958333333333336,40,48,17.375,13,23,16.104166666666668,12.0,22.5
25,WARRIOR,8.243925064709329,8.208321054278041,8.26356649063654,13.829363676544082,12.581810759152688,15.041851416587246,4.884166666666666,4.846666666666667,4.933333333333334,2.261111111111111,1.4666666666666668,3.333333333333333,45.541666666666664,41,49,32.583333333333336,25,37,16.083333333333332,10.5,20.0
26,CLERIC,8.164940661646478,8.12328722193609,8.208470597743794,14.782049943369431,13.403758061486064,15.642774999506566,4.8902777777777775,4.84,4.946666666666666,4.569748055592737,2.8000000000000003,4.962945714413195,38.0,36,40,16.375,10,24,25.020833333333332,18.0,28.5
26,MAGE,8.164940661646478,8.12328722193609,8.208470597743794,15.108846310035332,13.573850533203574,16.3935460167702,4.8902777777777775,4.84,4.946666666666666,2.338888888888889,1.2,3.2,38.0,36,40,16.375,10,24,33.916666666666664,27.5,39.0
26,PALADIN,8.165927854869386,8.12328722193609,8.197866228174965,14.006175314824539,12.611021185579084,15.041851416587246,4.882777777777778,4.846666666666667,4.933333333333334,4.432713174624421,3.2,4.962945714413195,46.833333333333336,42,50,16.5,10,22,16.25,11.0,20.0
26,RANGER,8.166441480096882,8.12328722193609,8.208470597743794,14.617001534067974,13.67742012967486,15.505425616113788,4.7776237083314745,4.75185271427934,4.846666666666667,2.3333333333333335,1.4666666666666668,3.2,38.083333333333336,35,40,16.625,10,24,25.020833333333332,15.5,33.0
26,ROGUE,8.17228976456806,8.14430589676218,8.203214535197175,13.927083984736194,12.94643601672029,14.91497643983651,4.7785804265859735,4.75185271427934,4.833333333333333,2.3333333333333335,1.6,3.0666666666666664,46.291666666666664,41,50,17.541666666666668,13,23,16.3125,12.0,22.5
26,WARRIOR,8.25339979720952,8.218726838367575,8.274655452163657,13.964508648157873,12.611021185579084,15.041851416587246,4.882777777777778,4.846666666666667,4.933333333333334,2.272222222222222,1.4666666666666668,3.333333333333333,46.833333333333336,42,50,33.291666666666664,26,38,16.25,11.0,20.0
27,CLERIC,8.170654137113516,8.133819090639788,8.219001186842748,15.000868782882662,13.403758061486064,15.712184937367956,4.886666666666667,4.833333333333333,4.946666666666666,4.732458013677314,2.8000000000000003,5.107609832487034,38.083333333333336,36,40,16.625,11,25,25.791666666666668,19.0,29.5
27,MAGE,8.170654137113516,8.133819090639788,8.219001186842748,15.323718930869852,13.642774999506566,16.504437977209726,4.886666666666667,4.833333333333333,4.946666666666666,2.3777777777777778,1.2,3.333333333333333,38.083333333333336,36,40,16.625,11,25,35.166666666666664,28.5,40.5
27,PALADIN,8.171898361680542,8.12638119666064,8.202831812598083,14.23924690122273,12.611021185579084,15.041851416587246,4.881666666666667,4.846666666666667,4.933333333333334,4.64186315954591,3.466666666666667,5.107609832487034,47.375,42,51,16.791666666666668,10,22,16.645833333333332,11.0,21.0
27,RANGER,8.171912370262389,8.12638119666064,8.219001186842748,14.923039271950474,13.883696141208299,15.642774999506566,4.76893265487169,4.744619508375648,4.84,2.3666666666666667,1.4666666666666668,3.333333333333333,38.166666666666664,35,40,16.833333333333332,10,25,25.854166666666668,17.0,33.5
27,ROGUE,8.17840118010476,8.154653333190707,8.213702305864896,14.24468791963674,13.138747421542721,14.978070875765862,4.770043765982801,4.744619508375648,4.82,2.3666666666666667,1.6,3.0666666666666664,46.958333333333336,42,50,17.833333333333332,14,24,16.729166666666668,12.0,23.0
27,WARRIOR,8.266751100804699,8.23939841017913,8.290347745413268,14.23924690122273,12.670138817718989,15.073990024962091,4.881666666666667,4.846666666666667,4.933333333333334,2.338888888888889,1.6,3.333333333333333,47.375,42,51,34.791666666666664,29,40,16.645833333333332,11.0,21.0
28,CLERIC,8.17698513869505,8.1371204579078,8.229747425024582,15.258694248586592,14.106289743925746,16.817181411071342,4.884166666666666,4.833333333333333,4.946666666666666,4.915900851901636,2.9333333333333336,5.254517206519895,39.291666666666664,37,41,16.958333333333332,11,26,26.520833333333332,20.5,31.0
28,MAGE,8.17698513869505,8.1371204579078,8.229747425024582,15.707321716693452,13.782067131559158,16.578825577345047,4.884166666666666,4.833333333333333,4.946666666666666,2.422222222222222,1.2,3.333333333333333,39.291666666666664,37,41,16.958333333333332,11,26,36.4375,30.5,41.5
28,PALADIN,8.179245036377745,8.12949906828832,8.207835749658344,14.549101824083245,13.524125723755914,15.138747421542721,4.879722222222222,4.84,4.933333333333334,4.795950179951077,3.466666666666667,5.254517206519895,49.041666666666664,44,53,17.291666666666668,10,22,16.9375,11.0,21.0
28,RANGER,8.178796378797015,8.1371204579078,8.229747425024582,15.186590541962225,13.91497643983651,15.994426432764042,4.760985201585168,4.737274139674005,4.84,2.4166666666666665,1.6,3.333333333333333,39.333333333333336,36,41,17.25,11,26,26.666666666666668,17.5,33.5
28,ROGUE,8.184345257384525,8.158468689053937,8.218974422080214,14.356811081618586,13.171360041323359,15.009877215886265,4.761982735182696,4.737274139674005,4.806666666666667,2.388888888888889,1.6,3.2,48.541666666666664,43,52,18.083333333333332,14,24,17.1875,12.5,23.0
28,WARRIOR,8.279768771269591,8.250345273650371,8.306348824362946,14.507435157416579,13.524125723755914,15.138747421542721,4.879722222222222,4.84,4.933333333333334,2.388888888888889,1.6,3.466666666666667,49.041666666666664,44,53,36.166666666666664,30,42,16.9375,11.0,21.0
29,CLERIC,8.182648379916158,8.140446375616465,8.235320051028525,15.37036344840566,14.106289743925746,16.817181411071342,4.882777777777778,4.833333333333333,4.946666666666666,5.020499575359373,3.0666666666666664,5.403617591708326,39.416666666666664,37,41,17.166666666666668,11,26,26.9375,20.5,31.0
29,MAGE,8.182648379916158,8.140446375616465,8.235320051028525,15.879314481630287,13.817181411071342,17.616154579766476,4.882777777777778,4.833333333333333,4.946666666666666,2.4388888888888887,1.2,3.333333333333333,39.416666666666664,37,41,17.166666666666668,11,26,37.083333333333336,31.0,42.0
29,PALADIN,8.184112984863324,8.132640125801162,8.212876898228219,14.642947264207523,13.611021185579084,15.171360041323359,4.878333333333333,4.84,4.933333333333334,4.920499575359373,3.5999999999999996,5.403617591708326,49.333333333333336,44,54,17.375,10,22,17.104166666666668,11.0,21.5
29,RANGER,8.18450355245258,8.140446375616465,8.235320051028525,15.378865457840995,13.94643601672029,16.437515279185103,4.755232557881424,4.729819120414584,4.833333333333333,2.4388888888888887,1.7333333333333334,3.333333333333333,39.458333333333336,36,41,17.458333333333332,11,26,27.041666666666668,18.0,34.0
29,ROGUE,8.190100060325575,8.162312417606447,8.22428574410505,14.535102862182486,13.611021185579084,15.270099239998807,4.7563436689925345,4.729819120414584,4.806666666666667,2.411111111111111,1.6,3.333333333333333,48.916666666666664,44,52,18.291666666666668,14,24,17.375,12.5,23.0
29,WARRIOR,8.289917651128306,8.26151219225542,8.318240903274983,14.601280597540857,13.524125723755914,15.790974150509701,4.878333333333333,4.84,4.933333333333334,2.4166666666666665,1.6,3.466666666666667,49.333333333333336,44,54,36.875,31,43,17.104166666666668,11.0,21.5
30,CLERIC,8.18918552599914,8.15150269671005,8.240932631675646,15.637223267791134,14.138747421542721,16.85240914978087,4.881111111111111,4.833333333333333,4.933333333333334,5.194184975002396,3.2,5.554863637043428,40.541666666666664,38,42,17.5,12,26,27.791666666666668,21.0,31.5
30,MAGE,8.18918552599914,8.15150269671005,8.240932631675646,16.141954520528838,14.88774890452433,17.691078705154805,4.881111111111111,4.833333333333333,4.933333333333334,2.5055555555555555,1.3333333333333333,3.333333333333333,40.541666666666664,38,42,17.5,12,26,38.395833333333336,32.0,43.0
30,PALADIN,8.189830026260147,8.135803704084651,8.217954190851575,14.82409072281377,13.611021185579084,16.07399002496209,4.874444444444444,4.84,4.933333333333334,5.068287879014476,3.7333333333333334,5.554863637043428,51.083333333333336,45,56,17.583333333333332,10,22,17.333333333333332,11.0,22.0
30,RANGER,8.191084945957018,8.15150269671005,8.240932631675646,15.641450256441233,14.642774999506566,16.642774999506567,4.747230871203624,4.722256818147828,4.833333333333333,2.5,1.7333333333333334,3.333333333333333,40.666666666666664,38,42,17.791666666666668,12,26,27.833333333333332,19.5,34.5
30,ROGUE,8.19563823731281,8.166183704944112,8.235329092919109,14.722517955077718,13.852599327957776,15.978070875765862,4.747602683070895,4.722256818147828,4.806666666666667,2.4611111111111112,1.6,3.333333333333333,50.541666666666664,46,55,18.458333333333332,14,25,17.708333333333332,13.5,24.0
30,WARRIOR,8.302861522258839,8.277984115026168,8.330356777814101,14.782424056147102,13.611021185579084,16.07399002496209,4.874444444444444,4.84,4.933333333333334,2.4499999999999997,1.6,3.466666666666667,51.083333333333336,45,56,38.125,33,44,17.333333333333332,11.0,22.0
31,CLERIC,8.195559241830717,8.155056415037608,8.252231457577102,15.990807588509584,14.573850533203574,16.923199272795976,4.880277777777778,4.833333333333333,4.933333333333334,5.351690095046364,3.333333333333333,5.70821062382734,41.708333333333336,39,44,17.791666666666668,12,27,28.6875,22.0,32.5
31,MAGE,8.195559241830717,8.155056415037608,8.252231457577102,16.575011516089187,14.994426432764042,17.766352154941988,4.880277777777778,4.833333333333333,4.933333333333334,2.5722222222222224,1.3333333333333333,3.333333333333333,41.708333333333336,39,44,17.791666666666668,12,27,39.75,33.5,44.0
31,PALADIN,8.196478247047349,8.138989179476416,8.229096098210228,15.057391823810624,13.700032004389307,16.07399002496209,4.8725,4.833333333333333,4.926666666666667,5.2305146523868915,3.8666666666666667,5.70821062382734,52.583333333333336,47,58,17.916666666666668,10,23,17.729166666666668,11.5,22.0
31,RANGER,8.197759054941569,8.155056415037608,8.252231457577102,15.818518112093907,14.747067796928949,16.712184937367958,4.739255261735852,4.714589468808633,4.826666666666666,2.566666666666667,1.8666666666666667,3.333333333333333,41.791666666666664,39,44,18.125,12,27,28.583333333333332,19.5,35.5
31,ROGUE,8.203486324954179,8.177270204826096,8.240849082521107,15.037853324587308,13.94643601672029,15.978070875765862,4.738804384136571,4.714589468808633,4.8,2.4833333333333334,1.6,3.333333333333333,52.125,47,57,18.958333333333332,15,25,18.083333333333332,14.0,25.0
31,WARRIOR,8.316846624363842,8.289646537555544,8.347244751380135,15.09905849047729,13.700032004389307,16.07399002496209,4.8725,4.833333333333333,4.926666666666667,2.5055555555555555,1.6,3.5999999999999996,52.583333333333336,47,58,39.541666666666664,34,46,17.729166666666668,11.5,22.0
32,CLERIC,8.202345549026866,8.158633907944587,8.258050992681019,16.337641008274158,15.204124713380097,16.994426432764044,4.877222222222222,4.826666666666666,4.926666666666667,5.531808117906645,3.466666666666667,5.86361623581329,41.791666666666664,39,44,18.125,12,27,29.479166666666668,22.0,33.5
32,MAGE,8.202345549026866,8.158633907944587,8.258050992681019,16.839053563500116,15.066080158597535,17.879903455477276,4.877222222222222,4.826666666666666,4.926666666666667,2.6222222222222222,1.3333333333333333,3.466666666666667,41.791666666666664,39,44,18.125,12,27,41.0625,34.5,45.5
32,PALADIN,8.20296349218548,8.142195965881243,8.234381849632797,15.373970435483132,14.552842804411469,16.106289743925746,4.870555555555556,4.833333333333333,4.926666666666667,5.415649856382207,4.133333333333333,5.86361623581329,53.208333333333336,48,58,18.208333333333332,10,23,18.125,11.5,22.5
32,RANGER,8.204537822569117,8.158633907944587,8.258050992681019,16.083292766771134,15.041851416587246,16.994426432764044,4.7292175071808895,4.7068191882093355,4.8133333333333335,2.611111111111111,1.8666666666666667,3.333333333333333,41.875,39,44,18.458333333333332,12,27,29.395833333333332,19.5,36.0
32,ROGUE,8.210341097352858,8.181360218775085,8.24640600117012,15.34669527820479,14.204124713380097,16.204124713380097,4.7289524395316676,4.7068191882093355,4.8,2.527777777777778,1.7333333333333334,3.333333333333333,52.833333333333336,48,59,19.291666666666668,15,25,18.354166666666668,14.0,25.5
32,WARRIOR,8.330928962969802,8.301528315968385,8.359870287084025,15.248970435483132,13.790974150509701,16.204124713380097,4.870555555555556,4.833333333333333,4.926666666666667,2.5555555555555554,1.6,3.5999999999999996,53.208333333333336,48,58,40.916666666666664,35,47,18.125,11.5,22.5
33,CLERIC,8.207771643339997,8.162234559692173,8.263908200448274,16.411244420909497,15.237038666349589,16.994426432764044,4.8758333333333335,4.82,4.926666666666667,5.6292356743022784,3.5999999999999996,6.021040356240168,42.916666666666664,40,45,18.25,12,27,29.9375,22.5,33.5
33,MAGE,8.207771643339997,8.162234559692173,8.263908200448274,16.92884256879533,15.102063862602485,17.917921815339227,4.8758333333333335,4.82,4.926666666666667,2.6444444444444444,1.3333333333333333,3.466666666666667,42.916666666666664,40,45,18.25,12,27,41.708333333333336,35.0,46.0
33,PALADIN,8.208462305385474,8.153982099890015,8.239701818278954,15.506908015545335,14.552842804411469,16.204124713380097,4.868611111111111,4.833333333333333,4.92,5.5505812150144935,4.133333333333333,6.021040356240168,54.375,49,59,18.333333333333332,11,23,18.25,11.5,22.5
33,RANGER,8.210013676821115,8.162234559692173,8.263908200448274,16.190016190636843,15.073990024962091,16.994426432764044,4.72445921776922,4.698947982187992,4.8133333333333335,2.638888888888889,1.8666666666666667,3.333333333333333,43.0,40,45,18.583333333333332,12,27,29.729166666666668,20.0,36.5
33,ROGUE,8.217061004197992,8.18547670936109,8.25799936413133,15.479647070686056,14.237038666349589,16.437515279185103,4.723070328880332,4.698947982187992,4.793333333333333,2.5444444444444447,1.7333333333333334,3.333333333333333,54.166666666666664,49,60,19.583333333333332,15,26,18.479166666666668,14.0,25.5
33,WARRIOR,8.342586288961307,8.313628937864317,8.372717143684133,15.340241348878669,13.821690436097647,16.204124713380097,4.868611111111111,4.833333333333333,4.92,2.5722222222222224,1.6,3.5999999999999996,54.375,49,59,41.75,36,48,18.25,11.5,22.5
