level,class,con,mental,cap_h,raw_proc_pct,search_s,sale_bonus_pct,bag
39,MAGE,19.75,48.979166666666664,8.073933687567662,18.64732067829625,4.8613888888888885,2.1625,47.0
39,PALADIN,20.166666666666668,20.291666666666668,8.075781190101637,16.762700131275903,4.858611111111111,4.906030056821436,60.958333333333336
39,RANGER,19.958333333333332,34.416666666666664,8.074900658525728,17.854979342062258,4.674496375126111,2.15,47.083333333333336
39,ROGUE,21.666666666666668,20.166666666666668,8.082446707311624,16.87913323358592,4.675733952525079,2.1083333333333334,60.458333333333336
39,WARRIOR,49.333333333333336,20.291666666666668,8.221003667000023,16.679366797942567,4.858611111111111,2.095833333333333,60.958333333333336
40,CLERIC,20.0,35.166666666666664,8.076598416794143,18.282874174950013,4.859166666666667,5.091937236415547,48.125
40,MAGE,20.0,50.270833333333336,8.076598416794143,18.99716797567963,4.859166666666667,2.2041666666666666,48.125
40,PALADIN,20.375,20.5,8.078275268469387,17.026406498567557,4.855833333333333,5.0343368815898915,62.791666666666664
40,RANGER,20.125,35.229166666666664,8.07721417337869,18.24681573725179,4.6654397871046065,2.1875,48.25
40,ROGUE,22.041666666666668,20.583333333333332,8.085888951582943,16.94787172613835,4.666599763449563,2.1458333333333335,62.0
40,WARRIOR,50.416666666666664,20.5,8.231451333365358,16.98473983190089,4.855833333333333,2.1333333333333333,62.791666666666664
41,CLERIC,20.416666666666668,36.083333333333336,8.080083278965569,18.515940963651442,4.856944444444444,5.216873974358575,49.25
41,MAGE,20.416666666666668,51.583333333333336,8.080083278965569,19.30752763409893,4.856944444444444,2.245833333333333,49.25
41,PALADIN,20.583333333333332,20.770833333333332,8.080822838995344,17.335715925908477,4.854166666666667,5.178887977207622,64.45833333333333
41,RANGER,20.5,35.9375,8.080515928546479,18.46487359276142,4.656375068376096,2.2291666666666665,49.416666666666664
41,ROGUE,22.5,20.895833333333332,8.089759719157719,17.17657861281469,4.6583195128205395,2.1791666666666667,63.541666666666664
41,WARRIOR,51.75,20.770833333333332,8.243601484806682,17.169049259241813,4.854166666666667,2.2,64.45833333333333
42,CLERIC,20.708333333333332,37.020833333333336,8.08306721033307,18.792245052590104,4.8549999999999995,5.328331935539818,49.458333333333336
42,MAGE,20.708333333333332,52.895833333333336,8.08306721033307,19.78499151034593,4.8549999999999995,2.279166666666667,49.458333333333336
42,PALADIN,21.0,21.0625,8.084415475381872,17.563090123752087,4.851944444444444,5.319998602206485,64.91666666666667
42,RANGER,20.791666666666668,36.770833333333336,8.083508400281401,18.69185075092243,4.647395144560604,2.2625,49.583333333333336
42,ROGUE,22.833333333333332,21.145833333333332,8.09316316427421,17.48446356340634,4.648666759852901,2.2333333333333334,64.33333333333333
42,WARRIOR,53.291666666666664,21.0625,8.2573157539816,17.47975679041875,4.851944444444444,2.2375000000000003,64.91666666666667
43,CLERIC,21.083333333333332,37.833333333333336,8.08652233607253,19.018138223201337,4.852222222222222,5.447522123523342,50.583333333333336
43,MAGE,21.083333333333332,54.208333333333336,8.08652233607253,20.054564851331218,4.852222222222222,2.3125,50.583333333333336
43,PALADIN,21.208333333333332,21.5,8.087080542402363,17.71649120479801,4.8502777777777775,5.435022123523342,66.70833333333333
43,RANGER,21.25,37.583333333333336,8.087373933415988,18.876167369614386,4.6393318584317775,2.3000000000000003,50.708333333333336
43,ROGUE,23.125,21.479166666666668,8.096412651341815,17.922818029982114,4.638909931189866,2.2666666666666666,65.95833333333333
43,WARRIOR,54.458333333333336,21.5,8.269237469451037,17.71649120479801,4.8502777777777775,2.2708333333333335,66.70833333333333
44,CLERIC,21.333333333333332,38.5,8.089431226325159,19.35852566799795,4.85,5.5898831198408425,50.916666666666664
44,MAGE,21.333333333333332,55.416666666666664,8.089431226325159,20.3165044325889,4.85,2.35,50.916666666666664
44,PALADIN,21.458333333333332,21.791666666666668,8.090020322347733,17.944048567660023,4.848055555555556,5.561312233134387,67.25
44,RANGER,21.583333333333332,38.333333333333336,8.090712945685263,19.222916134718492,4.631765710456381,2.3375,51.041666666666664
44,ROGUE,23.75,21.708333333333332,8.10148871037988,18.021057799274452,4.632122925562187,2.2916666666666665,66.875
44,WARRIOR,55.833333333333336,21.791666666666668,8.282712659007347,17.944048567660023,4.848055555555556,2.3208333333333333,67.25
45,CLERIC,21.416666666666668,39.270833333333336,8.09153699170229,19.707076245766384,4.8486111111111105,5.735682730591431,52.083333333333336
45,MAGE,21.416666666666668,56.729166666666664,8.09153699170229,20.670468874471428,4.8486111111111105,2.408333333333333,52.083333333333336
45,PALADIN,21.958333333333332,22.125,8.094294535623387,18.299426724890868,4.846666666666667,5.696453997507361,68.95833333333333
45,RANGER,21.666666666666668,39.25,8.092842934542448,19.582093829330322,4.624633564577385,2.3916666666666666,52.208333333333336
45,ROGUE,24.083333333333332,22.083333333333332,8.105151270257787,18.129221678381917,4.624308506766372,2.316666666666667,68.54166666666667
45,WARRIOR,57.416666666666664,22.125,8.297929029578341,18.216093391557532,4.846666666666667,2.3541666666666665,68.95833333333333
46,CLERIC,21.75,40.208333333333336,8.095011552122868,19.984886847977663,4.846388888888889,5.851028378186837,53.375
46,MAGE,21.75,58.083333333333336,8.095011552122868,20.986627656047173,4.846388888888889,2.433333333333333,53.375
46,PALADIN,22.166666666666668,22.520833333333332,8.097173014504454,18.533958261344356,4.8436111111111115,5.823773648489031,70.5
46,RANGER,22.041666666666668,39.979166666666664,8.096558564586735,19.844449267796303,4.61529580331288,2.4250000000000003,53.5
46,ROGUE,24.458333333333332,22.416666666666668,8.109114607365274,18.4012466695759,4.6170490540604385,2.345833333333333,70.16666666666667
46,WARRIOR,58.625,22.520833333333332,8.311172020085662,18.36729159467769,4.8436111111111115,2.3875,70.5
47,CLERIC,22.166666666666668,41.333333333333336,8.098983640058599,20.19361358824653,4.841111111111111,6.001021237789208,53.666666666666664
47,MAGE,22.166666666666668,59.916666666666664,8.098983640058599,21.425003695309073,4.841111111111111,2.4791666666666665,53.666666666666664
47,PALADIN,22.75,22.958333333333332,8.102093465506046,18.81280046437796,4.840277777777778,6.023583872607833,71.375
47,RANGER,22.458333333333332,41.145833333333336,8.100559077028635,20.181029284817814,4.603782377447713,2.475,53.791666666666664
47,ROGUE,25.0,22.916666666666668,8.114071500360584,18.89235665581563,4.60354302859183,2.3874999999999997,71.16666666666667
47,WARRIOR,60.916666666666664,22.958333333333332,8.331803266055797,18.72946713104463,4.840277777777778,2.4583333333333335,71.375
48,CLERIC,22.541666666666668,42.1875,8.102835563269073,20.715702943611465,4.838611111111111,6.115260845877831,54.916666666666664
48,MAGE,22.541666666666668,61.1875,8.102835563269073,21.69389639654519,4.838611111111111,2.5083333333333333,54.916666666666664
48,PALADIN,23.208333333333332,23.208333333333332,8.106423062408508,19.037810872747155,4.839722222222222,6.175903350059332,73.20833333333333
48,RANGER,22.791666666666668,41.791666666666664,8.10422618373288,20.479095464123883,4.593005369441149,2.5083333333333333,55.0
48,ROGUE,25.458333333333332,23.145833333333332,8.11868222641374,19.03265789378189,4.594682073330696,2.4291666666666667,72.79166666666667
48,WARRIOR,62.333333333333336,23.208333333333332,8.347236763652482,18.954477539413823,4.839722222222222,2.495833333333333,73.20833333333333
49,CLERIC,23.041666666666668,43.416666666666664,8.107447015164977,21.058139261408925,4.834444444444444,6.290935747472145,55.125
49,MAGE,23.041666666666668,63.229166666666664,8.107447015164977,22.23397326402876,4.834444444444444,2.5541666666666667,55.125
49,PALADIN,23.75,23.604166666666668,8.11138346616215,19.48084512479731,4.836111111111111,6.32047915151275,74.375
49,RANGER,23.333333333333332,43.145833333333336,8.109084698524448,20.913556265611245,4.581412501010261,2.5541666666666667,55.25
49,ROGUE,26.083333333333332,23.583333333333332,8.124383548369346,19.39494586934224,4.58166516296311,2.470833333333333,73.79166666666667
49,WARRIOR,64.08333333333333,23.604166666666668,8.365405407281541,19.397511791463977,4.836111111111111,2.5416666666666665,74.375
50,CLERIC,23.333333333333332,44.3125,8.110998603531455,21.33394707785263,4.833333333333333,6.4268341070595945,56.333333333333336
50,MAGE,23.333333333333332,64.625,8.110998603531455,22.639137922312543,4.833333333333333,2.5833333333333335,56.333333333333336
50,PALADIN,23.958333333333332,24.041666666666668,8.114542314345396,19.843515405282485,4.834722222222222,6.4476674403929275,76.04166666666667
50,RANGER,23.583333333333332,44.125,8.112439040526633,21.27897129134081,4.572846408375464,2.5791666666666666,56.458333333333336
50,ROGUE,26.458333333333332,24.020833333333332,8.128758059769998,19.75731483101035,4.573297932905479,2.4916666666666667,75.29166666666667
50,WARRIOR,65.29166666666667,24.041666666666668,8.380269893512166,19.718515405282485,4.834722222222222,2.5791666666666666,76.04166666666667
51,CLERIC,23.708333333333332,45.666666666666664,8.115106202658348,21.76989358955153,4.830277777777778,6.5810678886862135,57.583333333333336
51,MAGE,23.708333333333332,66.625,8.115106202658348,23.094312776478308,4.830277777777778,2.6374999999999997,57.583333333333336
51,PALADIN,24.375,24.416666666666668,8.118991780863254,20.077042342501215,4.8308333333333335,6.61553702545394,78.04166666666667
51,RANGER,23.958333333333332,45.333333333333336,8.116564950690796,21.578943636924986,4.562373251865364,2.6333333333333333,57.666666666666664
51,ROGUE,26.958333333333332,24.333333333333332,8.133968227475943,20.06987416156952,4.562221811407444,2.5416666666666665,77.375
51,WARRIOR,67.08333333333333,24.416666666666668,8.399673098153341,20.035375675834548,4.8308333333333335,2.658333333333333,78.04166666666667
52,CLERIC,24.041666666666668,46.625,8.119045899923522,22.13452056626096,4.826388888888888,6.70286570209847,57.666666666666664
52,MAGE,24.041666666666668,67.91666666666667,8.119045899923522,23.492024602313435,4.826388888888888,2.6583333333333337,57.666666666666664
52,PALADIN,24.833333333333332,24.666666666666668,8.123777013955047,20.343960161452333,4.828611111111111,6.72786570209847,78.83333333333333
52,RANGER,24.291666666666668,45.958333333333336,8.120529694747004,21.959750345218936,4.552779267915474,2.6625,57.708333333333336
52,ROGUE,27.083333333333332,24.791666666666668,8.137016207797119,20.308790192329486,4.552864508748991,2.5833333333333335,77.95833333333333
52,WARRIOR,68.54166666666667,24.666666666666668,8.417175532836525,20.343960161452333,4.828611111111111,2.6875,78.83333333333333
53,CLERIC,24.666666666666668,47.75,8.12477423664665,22.595719863057955,4.823055555555555,6.88029018576314,59.0
53,MAGE,24.666666666666668,69.85416666666667,8.12477423664665,23.943531795104708,4.823055555555555,2.716666666666667,59.0
53,PALADIN,25.458333333333332,25.208333333333332,8.129732028321163,20.838910248911905,4.826666666666667,6.904534444939835,80.66666666666667
53,RANGER,24.75,47.1875,8.125326378176032,22.303367514350043,4.540758432060235,2.725,59.041666666666664
53,ROGUE,27.791666666666668,25.1875,8.143739768879191,20.668741413795296,4.539975481448455,2.620833333333333,80.16666666666667
53,WARRIOR,70.83333333333333,25.208333333333332,8.441289105145582,20.630576915578573,4.826666666666667,2.7458333333333336,80.66666666666667
54,CLERIC,25.041666666666668,48.604166666666664,8.129203343688177,22.661225610105415,4.821111111111111,7.006281511489951,59.125
54,MAGE,25.041666666666668,71.14583333333333,8.129203343688177,24.258881037592477,4.821111111111111,2.7583333333333333,59.125
54,PALADIN,25.791666666666668,25.541666666666668,8.133979286830538,20.986284885619767,4.823888888888889,7.030956150747907,81.375
54,RANGER,25.083333333333332,47.958333333333336,8.129508781278265,22.695779434897304,4.5309701214562255,2.766666666666667,59.208333333333336
54,ROGUE,28.25,25.5,8.149056442715208,20.89821430572506,4.530991812172362,2.658333333333333,80.79166666666667
54,WARRIOR,72.16666666666667,25.541666666666668,8.458819503369329,20.777951552286435,4.823888888888889,2.7708333333333335,81.375
55,CLERIC,25.5,49.791666666666664,8.134177454929215,23.002744494023403,4.817777777777778,7.166571614343635,60.416666666666664
55,MAGE,25.5,73.125,8.134177454929215,24.631970973930006,4.817777777777778,2.8041666666666667,60.416666666666664
55,PALADIN,26.458333333333332,26.020833333333332,8.14043569992596,21.143533980310643,4.8213888888888885,7.218661737128613,83.04166666666667
55,RANGER,25.625,49.166666666666664,8.134999183686936,22.955574942329914,4.520285019859533,2.8083333333333336,60.5
55,ROGUE,28.958333333333332,25.875,8.156072423881655,21.257075633855127,4.518060987116871,2.725,82.70833333333333
55,WARRIOR,74.66666666666667,26.020833333333332,8.485908253119591,21.06020064697731,4.8213888888888885,2.845833333333333,83.04166666666667
56,CLERIC,25.958333333333332,50.645833333333336,8.139313962148195,23.27718226272403,4.816944444444444,7.306498647277908,61.541666666666664
56,MAGE,25.958333333333332,74.5,8.139313962148195,24.872056830841615,4.816944444444444,2.8333333333333335,61.541666666666664
56,PALADIN,26.791666666666668,26.291666666666668,8.144845449814802,21.37024729221659,4.818333333333333,7.368867598273948,84.625
56,RANGER,26.125,50.104166666666664,8.140392756884332,23.153175303834953,4.51180645227089,2.8333333333333335,61.583333333333336
56,ROGUE,29.333333333333332,26.145833333333332,8.161093845200844,21.275538188440077,4.510660394758722,2.7583333333333333,84.5
56,WARRIOR,76.04166666666667,26.291666666666668,8.504719017859664,21.286913958883257,4.818333333333333,2.8874999999999997,84.625
57,CLERIC,26.416666666666668,51.625,8.144513930419732,23.35285928342174,4.813055555555556,7.501218359879625,61.916666666666664
57,MAGE,26.416666666666668,76.39583333333333,8.144513930419732,25.239707160126546,4.813055555555556,2.9,61.916666666666664
57,PALADIN,27.083333333333332,26.770833333333332,8.149115278966386,21.527832936372235,4.8133333333333335,7.525797173195762,85.70833333333333
57,RANGER,26.625,51.395833333333336,8.14586563025856,23.29527347483378,4.502016148897487,2.8958333333333335,61.916666666666664
57,ROGUE,29.958333333333332,26.604166666666668,8.167887063399485,21.38992906301499,4.4998906968957675,2.8000000000000003,85.41666666666667
57,WARRIOR,77.875,26.770833333333332,8.527687816459164,21.486166269705567,4.8133333333333335,2.9375,85.70833333333333
58,CLERIC,27.083333333333332,52.8125,8.151295077611094,23.445616244821792,4.809444444444444,7.675232213482449,63.166666666666664
58,MAGE,27.083333333333332,78.33333333333333,8.151295077611094,25.486684168324402,4.809444444444444,2.9499999999999997,63.166666666666664
58,PALADIN,27.666666666666668,27.3125,8.155362001292746,21.565088081121285,4.809166666666667,7.70023221348245,87.66666666666667
58,RANGER,27.166666666666668,52.645833333333336,8.15185263339213,23.434247158811644,4.48998451910117,2.9416666666666664,63.166666666666664
58,ROGUE,30.833333333333332,27.020833333333332,8.176534031644811,21.54322904138716,4.4882686717697,2.841666666666667,87.41666666666667
58,WARRIOR,79.91666666666667,27.3125,8.552946960186455,21.523421414454617,4.809166666666667,2.970833333333333,87.66666666666667
59,CLERIC,27.5,53.6875,8.156523775400606,23.51417999848107,4.8069444444444445,7.833700859821882,63.25
59,MAGE,27.5,79.60416666666667,8.156523775400606,25.59443528339533,4.8069444444444445,2.9916666666666667,63.25
59,PALADIN,27.875,27.708333333333332,8.159239128319632,21.592207607353515,4.807777777777778,7.842034193155214,88.25
59,RANGER,27.625,53.354166666666664,8.157367320966449,23.489593810878844,4.47926522403891,2.9916666666666667,63.208333333333336
59,ROGUE,31.125,27.4375,8.181348276991825,21.571805329882764,4.479757460591498,2.858333333333333,88.16666666666667
59,WARRIOR,81.20833333333333,27.708333333333332,8.572578980236637,21.592207607353515,4.807777777777778,2.9958333333333336,88.25
60,CLERIC,28.083333333333332,54.854166666666664,8.163036288992567,23.60586243078202,4.803055555555556,8.005176832387422,64.45833333333333
60,MAGE,28.083333333333332,81.625,8.163036288992567,25.808066114846373,4.803055555555556,3.033333333333333,64.45833333333333
60,PALADIN,28.25,28.270833333333332,8.164331469080627,21.631056748555483,4.804166666666666,7.988510165720754,90.41666666666667
60,RANGER,28.291666666666668,54.645833333333336,8.16444890189162,23.590706562628142,4.467142499405757,3.033333333333333,64.41666666666667
60,ROGUE,31.666666666666668,27.791666666666668,8.1880595242894,21.596274484943677,4.467117742535593,2.9333333333333336,90.04166666666667
60,WARRIOR,82.95833333333333,28.270833333333332,8.596538866009228,21.631056748555483,4.804166666666666,3.033333333333333,90.41666666666667
61,CLERIC,28.458333333333332,56.270833333333336,8.168212417697909,23.718059080493592,4.799444444444444,8.167202385849967,65.70833333333333
61,MAGE,28.458333333333332,83.6875,8.168212417697909,25.9847013926988,4.799444444444444,3.091666666666667,65.70833333333333
61,PALADIN,28.791666666666668,28.6875,8.170765321586467,21.659855747069585,4.801666666666667,8.150535719183301,92.625
61,RANGER,28.708333333333332,55.833333333333336,8.169943052303248,23.684839706960805,4.456341036126473,3.095833333333333,65.58333333333333
61,ROGUE,32.291666666666664,28.333333333333332,8.195473633079347,21.633483863337585,4.456896591682028,2.954166666666667,92.04166666666667
61,WARRIOR,84.875,28.6875,8.622528396411171,21.659855747069585,4.801666666666667,3.0875,92.625
62,CLERIC,29.208333333333332,57.520833333333336,8.176111971316766,23.817452717009598,4.795833333333333,8.329903382810604,66.0
62,MAGE,29.208333333333332,85.58333333333333,8.176111971316766,26.14776230003253,4.795833333333333,3.1166666666666667,66.0
62,PALADIN,29.333333333333332,29.395833333333332,8.177297330799112,21.709149706362073,4.799166666666667,8.300690671384942,93.54166666666667
62,RANGER,29.416666666666668,56.895833333333336,8.177610735772623,23.76911255208022,4.444398399685448,3.1125000000000003,65.91666666666667
62,ROGUE,33.041666666666664,28.708333333333332,8.203976377146523,21.659384112305858,4.445787288574337,2.975,93.0
62,WARRIOR,86.91666666666667,29.395833333333332,8.650273102839561,21.709149706362073,4.799166666666667,3.1125000000000003,93.54166666666667
63,CLERIC,29.583333333333332,58.395833333333336,8.181567091777639,23.887288264490252,4.793888888888889,8.470269023037071,67.125
63,MAGE,29.583333333333332,86.91666666666667,8.181567091777639,26.26289031232569,4.793888888888889,3.1500000000000004,67.125
63,PALADIN,29.708333333333332,29.75,8.182698546999266,21.733752445731238,4.796666666666667,8.43231872849077,95.29166666666667
63,RANGER,29.791666666666668,57.6875,8.183088305015582,23.83193181922032,4.434050388645985,3.154166666666667,67.04166666666667
63,ROGUE,33.291666666666664,29.0625,8.208900093093643,21.684065603471737,4.435747074949072,3.0,94.70833333333333
63,WARRIOR,88.25,29.75,8.672188737781218,21.733752445731238,4.796666666666667,3.1208333333333336,95.29166666666667
64,CLERIC,30.208333333333332,59.583333333333336,8.188963619902133,23.982416255639823,4.788888888888889,8.627967147807814,67.41666666666667
64,MAGE,30.208333333333332,88.77083333333333,8.188963619902133,26.423559917955064,4.788888888888889,3.1875,67.41666666666667
64,PALADIN,29.958333333333332,30.125,8.187283577522686,21.760209946760668,4.791111111111111,8.577967147807815,96.25
64,RANGER,30.416666666666668,58.708333333333336,8.190500576469368,23.913278667149367,4.422828021474724,3.1999999999999997,67.25
64,ROGUE,33.875,29.583333333333332,8.216483377856523,21.720104363969753,4.42424663459059,3.0416666666666665,95.58333333333333
64,WARRIOR,90.0,30.125,8.698415241166133,21.760209946760668,4.791111111111111,3.1791666666666667,96.25
65,CLERIC,30.708333333333332,60.791666666666664,8.195497032926582,24.079382147611117,4.785,8.787740319697653,68.66666666666667
65,MAGE,30.708333333333332,90.8125,8.195497032926582,26.601187076930742,4.785,3.225,68.66666666666667
65,PALADIN,30.333333333333332,30.666666666666668,8.192850305046667,21.797747426162477,4.788055555555555,8.761324728620137,98.29166666666667
65,RANGER,30.875,60.166666666666664,8.196741742062931,24.029934451932565,4.41165064535349,3.233333333333333,68.45833333333333
65,ROGUE,34.25,30.166666666666668,8.222568753618447,21.76072280124757,4.4116533155723525,3.0708333333333333,97.54166666666667
65,WARRIOR,91.66666666666667,30.666666666666668,8.724417435129663,21.797747426162477,4.788055555555555,3.2458333333333336,98.29166666666667
66,CLERIC,31.208333333333332,61.958333333333336,8.202229074403068,24.173407199644146,4.781944444444444,8.964023341936835,69.91666666666667
66,MAGE,31.208333333333332,92.79166666666667,8.202229074403068,26.77421817512231,4.781944444444444,3.2708333333333335,69.91666666666667
66,PALADIN,30.916666666666668,31.125,8.200153640198959,21.82999633575332,4.783611111111111,8.933846119236641,100.375
66,RANGER,31.375,61.458333333333336,8.203485205278904,24.133963330225,4.4010095549819885,3.266666666666667,69.75
66,ROGUE,34.75,30.6875,8.229798626331077,21.797212801185847,4.399755406897571,3.1125000000000003,99.625
66,WARRIOR,93.70833333333333,31.125,8.754580169623127,21.82999633575332,4.783611111111111,3.2916666666666665,100.375
67,CLERIC,31.583333333333332,63.3125,8.208137122190214,24.28308433166838,4.776944444444444,9.116034469420145,70.08333333333333
67,MAGE,31.583333333333332,94.89583333333333,8.208137122190214,26.95885691892218,4.776944444444444,3.3000000000000003,70.08333333333333
67,PALADIN,31.25,31.75,8.205619130614178,21.8741317692286,4.78,9.095930702600507,101.375
67,RANGER,31.833333333333332,62.729166666666664,8.210045574429374,24.236802461336065,4.390597702038657,3.295833333333333,69.91666666666667
67,ROGUE,35.291666666666664,31.375,8.237471668975823,21.8457806622169,4.38893103537199,3.1458333333333335,100.33333333333333
67,WARRIOR,95.33333333333333,31.75,8.781330207335552,21.8741317692286,4.78,3.3375000000000004,101.375
68,CLERIC,32.0,64.0625,8.214417823885112,24.344083284109733,4.774444444444445,9.275363336708274,71.29166666666667
68,MAGE,32.0,96.16666666666667,8.214417823885112,27.070887958412612,4.774444444444445,3.329166666666667,71.29166666666667
68,PALADIN,31.75,32.0625,8.212501622642183,21.896355684962998,4.777777777777778,9.233696670041608,103.04166666666667
68,RANGER,32.166666666666664,63.5625,8.215701938444658,24.304404475010468,4.380415529173534,3.3249999999999997,71.125
68,ROGUE,35.666666666666664,31.729166666666668,8.24389090367992,21.870806065178325,4.378864666441671,3.170833333333333,102.04166666666667
68,WARRIOR,96.54166666666667,32.0625,8.804477437175825,21.896355684962998,4.777777777777778,3.375,103.04166666666667
69,CLERIC,32.291666666666664,65.3125,8.219849341520588,24.446136193161454,4.771944444444444,9.44297123423605,71.5
69,MAGE,32.291666666666664,98.1875,8.219849341520588,27.24951880274809,4.771944444444444,3.4125,71.5
69,PALADIN,32.625,32.520833333333336,8.222561753375993,21.928788986020976,4.774444444444445,9.388804567569384,103.79166666666667
69,RANGER,32.5,64.8125,8.221479820824014,24.405983738411724,4.369074579544122,3.408333333333333,71.375
69,ROGUE,36.208333333333336,32.229166666666664,8.251827088822004,21.906284013639965,4.367968584384264,3.2125,102.75
69,WARRIOR,99.0,32.520833333333336,8.840714464601946,21.928788986020976,4.774444444444445,3.4166666666666665,103.79166666666667
70,CLERIC,32.833333333333336,66.5625,8.227375552048903,24.54829916457253,4.768888888888889,9.626370875002076,72.70833333333333
70,MAGE,32.833333333333336,100.29166666666667,8.227375552048903,27.43628017954359,4.768888888888889,3.4583333333333335,72.70833333333333
70,PALADIN,33.291666666666664,33.020833333333336,8.231159265241017,21.964560793948454,4.771944444444444,9.568037541668742,105.875
70,RANGER,33.166666666666664,66.29166666666667,8.230057788677874,24.526879136320257,4.35935305277764,3.4458333333333333,72.58333333333333
70,ROGUE,36.75,32.770833333333336,8.259885560709522,21.944559331840455,4.356750105401104,3.266666666666667,104.875
70,WARRIOR,101.20833333333333,33.020833333333336,8.875245811337278,21.964560793948454,4.771944444444444,3.4499999999999997,105.875
71,CLERIC,33.291666666666664,68.02083333333333,8.234287545452046,24.66814195116945,4.764722222222223,9.788522387080244,73.83333333333333
71,MAGE,33.291666666666664,102.375,8.234287545452046,27.62208683918755,4.764722222222223,3.5083333333333333,73.83333333333333
71,PALADIN,33.75,33.729166666666664,8.2382050255782,22.01498100430406,4.7675,9.747896252986926,107.625
71,RANGER,33.583333333333336,67.47916666666667,8.236671494257228,24.624325048372857,4.346737547629315,3.4916666666666667,73.75
71,ROGUE,37.208333333333336,33.291666666666664,8.267432944402035,21.981431599229847,4.345973583134205,3.3208333333333333,106.83333333333333
71,WARRIOR,103.45833333333333,33.729166666666664,8.91087166637252,22.01498100430406,4.7675,3.475,107.625
72,CLERIC,33.833333333333336,69.25,8.242070527254528,24.769586524884044,4.761388888888889,9.986282035354188,74.04166666666667
72,MAGE,33.833333333333336,104.4375,8.242070527254528,27.80683456817476,4.761388888888889,3.5541666666666667,74.04166666666667
72,PALADIN,34.375,34.25,8.246838522918862,22.05228943511797,4.7652777777777775,9.907115368687522,108.625
72,RANGER,34.083333333333336,68.70833333333333,8.244163172163553,24.725745342654974,4.334525642087499,3.5416666666666665,74.0
72,ROGUE,38.0,33.791666666666664,8.277980201207901,22.01720834745541,4.335014170990569,3.3708333333333336,107.58333333333333
72,WARRIOR,105.58333333333333,34.25,8.94605624513382,22.05228943511797,4.7652777777777775,3.5083333333333333,108.625
73,CLERIC,34.125,70.4375,8.247844779340825,24.868149880464088,4.758888888888889,10.159848614140039,75.29166666666667
73,MAGE,34.125,106.47916666666667,8.247844779340825,27.990302019950487,4.758888888888889,3.6291666666666664,75.29166666666667
73,PALADIN,34.791666666666664,34.729166666666664,8.253802977830068,22.086970511311886,4.761111111111111,10.09518951676637,110.375
73,RANGER,34.375,70.0625,8.249974655016194,24.83748493949251,4.323232314612886,3.608333333333334,75.29166666666667
73,ROGUE,38.458333333333336,34.229166666666664,8.285757691417595,22.04839194328478,4.323108578532064,3.4291666666666667,109.54166666666667
73,WARRIOR,107.75,34.729166666666664,8.982347615494794,22.086970511311886,4.761111111111111,3.5749999999999997,110.375
74,CLERIC,34.5,71.70833333333333,8.254475998337988,24.973581882334912,4.753611111111112,10.331204345890155,75.33333333333333
74,MAGE,34.5,108.47916666666667,8.254475998337988,28.170792956231107,4.753611111111112,3.6875,75.33333333333333
74,PALADIN,35.5,35.166666666666664,8.263421368670027,22.11854105437212,4.757777777777778,10.262460867905848,111.29166666666667
74,RANGER,34.708333333333336,71.25,8.256273533742215,24.936158335784615,4.311623124110329,3.6750000000000003,75.41666666666667
74,ROGUE,39.041666666666664,34.729166666666664,8.294843671765921,22.08428616310869,4.3106504670870605,3.483333333333334,110.04166666666667
74,WARRIOR,109.875,35.166666666666664,9.018965505704898,22.11854105437212,4.757777777777778,3.6125000000000003,111.29166666666667
75,CLERIC,35.083333333333336,72.875,8.26305263594833,25.070941493335173,4.750555555555556,10.496289793104745,76.58333333333333
75,MAGE,35.083333333333336,110.5,8.26305263594833,28.353704850354347,4.750555555555556,3.733333333333334,76.58333333333333
75,PALADIN,36.125,35.645833333333336,8.272533682900525,22.15308629540338,4.751944444444445,10.431096781610375,113.20833333333333
75,RANGER,35.166666666666664,72.64583333333333,8.263775049028872,25.052187651360672,4.300655537164676,3.733333333333333,76.66666666666667
75,ROGUE,39.666666666666664,35.0625,8.304454882669045,22.10824562657577,4.299217526436711,3.533333333333333,111.91666666666667
75,WARRIOR,112.125,35.645833333333336,9.057770707628071,22.15308629540338,4.751944444444445,3.6374999999999997,113.20833333333333
76,CLERIC,35.541666666666664,74.20833333333333,8.27064991990831,25.182444392868586,4.746944444444444,10.657339590555171,77.83333333333333
76,MAGE,35.541666666666664,112.60416666666667,8.27064991990831,28.544868249032405,4.746944444444444,3.7750000000000004,77.83333333333333
76,PALADIN,36.541666666666664,36.229166666666664,8.279852324036225,22.195707870094335,4.748333333333333,10.611596597474398,115.0
76,RANGER,35.666666666666664,73.91666666666667,8.271750011367333,25.158238720327684,4.288807215493288,3.7750000000000004,77.91666666666667
76,ROGUE,40.125,35.458333333333336,8.312698343748266,22.13680386685584,4.286992625912477,3.579166666666667,114.0
76,WARRIOR,114.20833333333333,36.229166666666664,9.095438832889752,22.195707870094335,4.748333333333333,3.6791666666666667,115.0
77,CLERIC,36.125,75.5,8.279473019268965,25.29088159639679,4.743611111111111,10.819206071058879,78.04166666666667
77,MAGE,36.125,114.64583333333333,8.279473019268965,28.731129496830647,4.743611111111111,3.8125,78.04166666666667
77,PALADIN,36.916666666666664,36.8125,8.286951755928898,22.238072179590247,4.744166666666667,10.779655243187214,115.875
77,RANGER,36.208333333333336,75.16666666666667,8.280209987336853,25.26309778343521,4.276356317120853,3.816666666666667,78.125
