,,cap_h,cap_h,cap_h,raw_proc_pct,raw_proc_pct,raw_proc_pct,search_s,search_s,search_s,sale_bonus_pct,sale_bonus_pct,sale_bonus_pct,bag,bag,bag,hp,hp,hp,mp,mp,mp
19,WARRIOR,8.127989538865672,8.12098373821966,8.131117801032719,11.869166666666667,11.18,12.271666666666667,4.8875,4.86,4.94,1.9500000000000002,1.4666666666666668,2.8000000000000003,37.375,34,40,204.625,180,239,146.5,108,180
20,CLERIC,8.112944584272112,8.094399162287882,8.126863207975447,12.565,12.253333333333334,13.373333333333333,4.889166666666667,4.8533333333333335,4.933333333333334,3.7363333871372304,2.4,4.145333548548922,32.75,31,35,165.375,132,191,189.0,152,224
20,MAGE,8.111847807457437,8.093253185736867,8.125799362039034,12.114647244531165,11.197144770633965,13.23433761359433,4.889166666666667,4.8533333333333335,4.933333333333334,1.9500000000000002,1.2,2.5333333333333337,32.75,31,35,163.375,130,189,219.125,185,250
20,PALADIN,8.116126405754553,8.097249068265622,8.128454812426842,12.273958333333333,11.205,13.27,4.885,4.86,4.94,3.569666720470564,2.8000000000000003,4.145333548548922,39.25,36,41,171.25,137,194,164.375,123,202
20,RANGER,8.112546546995143,8.090950571310675,8.127924828248865,12.700208333333332,12.316666666666666,13.346666666666668,4.8156083292980405,4.792733322572554,4.8533333333333335,1.9833333333333334,1.4666666666666668,2.5333333333333337,32.75,31,35,164.75,126,193,195.125,163,223
20,ROGUE,8.109165218984108,8.094399162287882,8.127924828248865,12.400833333333333,11.298333333333334,13.308333333333334,4.811591665321569,4.792733322572554,4.866666666666666,1.8666666666666667,1.3333333333333333,2.2666666666666666,40.0,37,42,158.5,132,193,165.5,146,185
20,WARRIOR,8.137928347334624,8.133725160955784,8.14043132739978,12.142291666666667,11.198333333333334,12.33,4.885,4.86,4.94,1.9833333333333334,1.4666666666666668,2.8000000000000003,39.25,36,41,226.375,204,264,160.375,119,198
21,CLERIC,8.116540244049958,8.096680774770277,8.131623365722321,12.580416666666666,12.265,13.391666666666667,4.8875,4.8533333333333335,4.926666666666667,3.83656214714332,2.4,4.275276836826631,33.875,32,36,172.0,136,200,198.25,159,235
21,MAGE,8.115451957788316,8.095541671293244,8.130569321574354,12.129488224446508,11.208213921355547,13.250704914885405,4.8875,4.8533333333333335,4.926666666666667,1.9666666666666668,1.2,2.5333333333333337,33.875,32,36,170.0,134,198,230.875,194,264
21,PALADIN,8.11949964300549,8.099514023434768,8.133200490989568,12.286249999999999,11.213333333333333,13.283333333333333,4.883333333333333,4.86,4.94,3.6688192092066574,2.9333333333333336,4.275276836826631,40.875,38,43,177.5,141,203,171.75,128,210
21,RANGER,8.116216126919998,8.094399162287882,8.132675303850103,12.716041666666667,12.333333333333334,13.363333333333333,4.810725706206334,4.786236158158668,4.84,2.0,1.4666666666666668,2.5333333333333337,33.875,32,36,171.5,132,202,204.625,170,235
21,ROGUE,8.112931744107666,8.097249068265622,8.132675303850103,12.536666666666667,11.308333333333334,13.318333333333333,4.806612853103167,4.786236158158668,4.86,1.95,1.3333333333333333,2.4,41.25,38,44,165.375,137,202,172.0,150,191
21,WARRIOR,8.14512753069231,8.138424409041741,8.150145488472988,12.529583333333333,12.206666666666667,13.276666666666667,4.883333333333333,4.86,4.94,2.0166666666666666,1.4666666666666668,2.8000000000000003,40.875,38,43,236.75,213,276,167.75,124,206
22,CLERIC,8.123796779128133,8.103447111281188,8.141017882870548,12.735416666666666,12.29,13.431666666666667,4.885833333333333,4.846666666666667,4.926666666666667,4.018628176207528,2.5333333333333337,4.407846038163445,33.875,32,36,185.5,148,218,216.25,174,259
22,MAGE,8.12272484289465,8.102327244621945,8.139981936197135,12.658543294537365,11.231832499707032,13.333217692936218,4.885833333333333,4.846666666666667,4.926666666666667,2.0166666666666666,1.2,2.5333333333333337,33.875,32,36,183.5,146,216,253.625,213,292
22,PALADIN,8.12638574919523,8.105677824857114,8.142568248541481,12.809791666666667,12.231666666666667,13.378333333333334,4.881666666666667,4.86,4.94,3.801961509540861,2.9333333333333336,4.407846038163445,41.625,39,44,190.375,152,221,185.875,139,227
22,RANGER,8.123403159501052,8.098949003282936,8.142051930437903,12.997916666666667,12.363333333333333,13.403333333333332,4.804019553451102,4.779607698091827,4.826666666666666,2.066666666666667,1.6,2.5333333333333337,33.875,32,36,184.875,140,220,223.75,185,259
22,ROGUE,8.120192364009817,8.103447111281188,8.139981936197135,13.06,12.33,13.348333333333333,4.797401924522957,4.779607698091827,4.846666666666667,1.9666666666666668,1.3333333333333333,2.5333333333333337,41.875,38,44,178.75,148,216,186.0,162,209
22,WARRIOR,8.155446751800989,8.149238776969352,8.16025619314253,12.678125,12.225,13.313333333333333,4.881666666666667,4.86,4.94,2.033333333333333,1.4666666666666668,2.8000000000000003,41.625,39,44,258.625,234,299,181.875,135,223
23,CLERIC,8.131263055540737,8.107896827194221,8.150767478708122,13.016458333333333,12.316666666666666,14.466666666666667,4.884166666666666,4.846666666666667,4.926666666666667,4.170278672208422,2.5333333333333337,4.542965348111347,35.0,33,38,199.625,156,237,234.875,190,280
23,MAGE,8.130206575028833,8.106788766980024,8.149748777340223,12.940092713440283,12.259576764960086,14.309706928589957,4.884166666666666,4.846666666666667,4.926666666666667,2.066666666666667,1.2,2.6666666666666665,35.0,33,38,197.625,154,235,278.0,235,319
23,PALADIN,8.133521696899216,8.112301116434752,8.149238776969352,12.959166666666667,12.25,13.41,4.875,4.8533333333333335,4.933333333333334,3.96907467036117,3.0666666666666664,4.542965348111347,43.25,40,46,203.875,164,234,200.5,150,246
23,RANGER,8.130667501608986,8.104005908053054,8.151784462176503,13.155833333333334,12.398333333333333,13.441666666666666,4.7982129331486085,4.772851732594432,4.826666666666666,2.1166666666666667,1.6,2.6666666666666665,35.0,33,38,198.625,149,239,243.5,202,280
23,ROGUE,8.1274077735207,8.109002049782406,8.147194392054393,13.209375,12.361666666666666,13.371666666666666,4.790712933148608,4.772851732594432,4.833333333333333,2.0166666666666666,1.3333333333333333,2.5333333333333337,43.75,40,46,192.25,158,230,200.625,175,223
23,WARRIOR,8.166371885384928,8.159860489956111,8.1707595889136,12.8275,12.243333333333334,13.361666666666666,4.875,4.8533333333333335,4.933333333333334,2.066666666666667,1.4666666666666668,2.8000000000000003,43.25,40,46,281.875,255,327,196.5,146,242
24,CLERIC,8.134873209239714,8.111752971262543,8.15482527598906,13.033125,12.331666666666667,14.488333333333333,4.8825,4.84,4.926666666666667,4.286807799714564,2.6666666666666665,4.68056453219159,35.0,33,38,206.5,163,245,244.875,199,293
24,MAGE,8.133823972469548,8.110654656965288,8.153813344047656,13.081439911376327,12.27487754935934,14.324048013177219,4.8825,4.84,4.926666666666667,2.0833333333333335,1.2,2.6666666666666665,35.0,33,38,204.5,161,243,290.5,247,334
24,PALADIN,8.137447407605604,8.116119694258721,8.152799744982213,13.096041666666666,12.256666666666666,13.421666666666667,4.873333333333333,4.8533333333333335,4.933333333333334,4.086807799714564,3.2,4.68056453219159,43.5,40,46,211.375,171,241,207.625,154,253
24,RANGER,8.134351763685753,8.107896827194221,8.155835557124476,13.423333333333334,12.416666666666666,14.353333333333333,4.791492943347605,4.7659717733904206,4.82,2.1333333333333333,1.6,2.6666666666666665,35.125,33,38,205.625,156,247,254.0,212,293
24,ROGUE,8.131172739807793,8.112301116434752,8.151784462176503,13.347083333333334,12.376666666666667,14.385,4.783992943347605,4.7659717733904206,4.82,2.033333333333333,1.4666666666666668,2.5333333333333337,43.875,40,46,199.375,164,239,208.25,183,231
24,WARRIOR,8.174927027239464,8.165850965631442,8.181652037561832,12.964375,12.25,13.373333333333333,4.873333333333333,4.8533333333333335,4.933333333333334,2.1,1.4666666666666668,2.8000000000000003,43.5,40,46,294.5,267,340,203.625,150,249
25,CLERIC,8.142401192747618,8.11828765830171,8.163860242841105,13.565,12.356666666666667,14.526666666666667,4.879166666666666,4.84,4.926666666666667,4.424383525336203,2.6666666666666665,4.820578289785431,36.625,35,39,221.0,175,263,264.0,214,316
25,MAGE,8.141366210144646,8.117204929468771,8.162862614053143,13.114278236977778,12.30192062868575,14.358271466489057,4.879166666666666,4.84,4.926666666666667,2.1,1.2,2.6666666666666665,36.625,35,39,219.0,173,261,315.375,268,363
25,PALADIN,8.144873665725015,8.122057959603385,8.161863455143493,13.245625,12.281666666666666,14.36,4.870833333333334,4.846666666666667,4.933333333333334,4.221811239113024,3.2,4.820578289785431,45.375,42,49,225.75,182,259,222.375,169,270
25,RANGER,8.141686360896436,8.113941562909186,8.164856355460124,13.581458333333334,12.448333333333334,14.476666666666667,4.782947490399857,4.758971085510728,4.82,2.15,1.6,2.6666666666666665,36.625,35,39,219.75,167,265,273.875,229,316
25,ROGUE,8.138690847721946,8.118828093590253,8.159860489956111,13.370000000000001,12.401666666666667,14.406666666666666,4.7730761047110155,4.758971085510728,4.8133333333333335,2.066666666666667,1.6,2.5333333333333337,45.375,42,47,213.75,176,255,222.0,196,244
25,WARRIOR,8.18633616033029,8.17718517982218,8.192930094242923,13.238958333333333,12.275,14.361666666666666,4.870833333333334,4.846666666666667,4.933333333333334,2.15,1.4666666666666668,2.8000000000000003,45.375,42,49,319.125,290,366,218.375,165,266
26,CLERIC,8.146254811510797,8.12259418396269,8.168331005872343,13.706041666666666,13.37,14.545,4.879166666666666,4.84,4.926666666666667,4.507403095269965,2.8000000000000003,4.962945714413195,37.75,36,40,228.5,183,272,273.625,222,327
26,MAGE,8.145226754675651,8.121521145659392,8.167340093259474,13.131757594225785,12.317518847878517,14.378214360023772,4.879166666666666,4.84,4.926666666666667,2.1,1.2,2.6666666666666665,37.75,36,40,226.5,181,270,328.5,280,377
26,PALADIN,8.148521485314554,8.12473326214626,8.166844086850354,13.3825,12.29,14.388333333333334,4.87,4.846666666666667,4.933333333333334,4.324069761936632,3.2,4.962945714413195,46.5,43,50,232.875,187,269,229.5,174,278
26,RANGER,8.145540811229885,8.116119694258721,8.16932046231732,13.848333333333333,13.448333333333334,14.513333333333334,4.777778101188086,4.75185271427934,4.82,2.15,1.6,2.6666666666666665,37.75,36,40,227.25,171,274,284.0,238,327
26,ROGUE,8.142378675293562,8.121521145659392,8.163860242841105,13.506458333333333,13.338333333333333,14.416666666666666,4.768981589284918,4.75185271427934,4.806666666666667,2.1166666666666667,1.6,2.6666666666666665,46.75,43,49,220.875,181,263,228.875,203,250
26,WARRIOR,8.194537821389883,8.182541742477529,8.204590489440214,13.375833333333333,12.283333333333333,14.375,4.87,4.846666666666667,4.933333333333334,2.166666666666667,1.4666666666666668,2.8000000000000003,46.5,43,50,331.5,301,379,225.5,170,274
27,CLERIC,8.15369540851425,8.130041501779333,8.176696224339164,13.865833333333333,13.4,14.588333333333333,4.8758333333333335,4.833333333333333,4.92,4.6384512290608795,2.8000000000000003,5.107609832487034,37.875,36,40,243.125,197,289,294.5,240,353
27,MAGE,8.152680071880708,8.128984250508259,8.175717296476178,13.418057462689356,12.349013635953876,14.490930007036377,4.8758333333333335,4.833333333333333,4.92,2.1166666666666667,1.2,2.6666666666666665,37.875,36,40,241.125,195,287,355.5,304,409
27,PALADIN,8.155748392290995,8.130569321574354,8.176206930360793,13.782708333333332,12.313333333333333,14.416666666666666,4.869166666666667,4.846666666666667,4.933333333333334,4.560235791455092,3.466666666666667,5.107609832487034,47.25,43,51,247.125,198,288,244.625,188,297
27,RANGER,8.15285274959986,8.120445733325312,8.177673798210039,14.009166666666667,13.491666666666667,14.548333333333334,4.771154877093912,4.744619508375648,4.806666666666667,2.1666666666666665,1.6,2.6666666666666665,37.875,36,40,241.625,179,291,305.5,256,355
27,ROGUE,8.149813346163908,8.128454812426842,8.171787815840208,13.905625,13.39,14.44,4.761154877093912,4.744619508375648,4.793333333333333,2.1666666666666665,1.6,2.6666666666666665,47.5,44,50,235.375,194,279,243.375,217,265
27,WARRIOR,8.206331696653798,8.192182138327423,8.216630113264662,13.776041666666666,13.306666666666667,14.403333333333332,4.869166666666667,4.846666666666667,4.933333333333334,2.25,1.6,2.8000000000000003,47.25,43,51,357.25,321,408,240.625,184,293
28,CLERIC,8.160667113341132,8.135818729416544,8.184963543322244,14.151458333333332,13.426666666666666,15.628333333333334,4.873333333333333,4.833333333333333,4.92,4.79014798414832,2.9333333333333336,5.254517206519895,39.125,37,41,257.0,208,306,315.875,256,377
28,MAGE,8.159662971437632,8.134772961498777,8.18399577991454,13.830622265753483,12.378214360023772,14.533959542121327,4.873333333333333,4.833333333333333,4.92,2.1333333333333333,1.2,2.6666666666666665,39.125,37,41,255.0,206,304,383.125,326,440
28,PALADIN,8.163323722476175,8.135818729416544,8.184963543322244,14.05375,13.33,14.518333333333333,4.8675,4.84,4.933333333333334,4.737110619111627,3.466666666666667,5.254517206519895,48.875,44,53,262.25,208,306,257.25,198,311
28,RANGER,8.159900329439525,8.126863207975447,8.185930042496318,14.295625,13.548333333333334,14.581666666666667,4.762651868251835,4.737274139674005,4.8,2.1833333333333336,1.6,2.6666666666666665,39.0,37,41,255.625,191,308,327.375,272,380
28,ROGUE,8.157100515188938,8.13529609805967,8.179624928445785,14.179791666666667,13.468333333333334,14.463333333333333,4.755151868251835,4.737274139674005,4.786666666666667,2.1833333333333336,1.6,2.6666666666666665,49.0,45,52,249.75,207,295,257.875,228,283
28,WARRIOR,8.218518657235355,8.204065634740243,8.22904600172045,13.922083333333333,13.323333333333334,14.475,4.8675,4.84,4.933333333333334,2.3000000000000003,1.6,2.9333333333333336,48.875,44,53,384.5,346,439,253.25,194,307
29,CLERIC,8.164275977835771,8.13946324411207,8.189783591677012,14.169791666666667,13.438333333333333,15.65,4.870833333333334,4.833333333333333,4.92,4.908785532296874,3.0666666666666664,5.403617591708326,39.25,37,41,264.25,215,316,326.875,263,390
29,MAGE,8.163277366027575,8.138424409041741,8.188822052370536,13.85033973885066,12.392927260215579,14.556349040108428,4.870833333333334,4.833333333333333,4.92,2.1333333333333333,1.2,2.6666666666666665,39.25,37,41,262.25,213,314,397.5,337,456
29,PALADIN,8.166804200644453,8.138944069296334,8.189302974649339,14.190833333333334,13.338333333333333,14.531666666666666,4.866666666666667,4.84,4.933333333333334,4.900904397927081,3.5999999999999996,5.403617591708326,49.25,45,54,269.25,214,315,264.5,203,319
29,RANGER,8.163576680195966,8.129513145852016,8.190743914606212,14.314166666666667,13.57,14.6,4.756621446770312,4.729819120414584,4.793333333333333,2.2,1.7333333333333334,2.6666666666666665,39.125,37,41,263.0,196,318,338.5,280,393
29,ROGUE,8.16117975261216,8.139981936197135,8.184479820268438,14.316875,13.483333333333333,14.483333333333333,4.749121446770313,4.729819120414584,4.786666666666667,2.2,1.6,2.6666666666666665,49.25,45,52,257.875,216,305,265.125,233,290
29,WARRIOR,8.226428752031836,8.210644922913591,8.241835324625299,14.184166666666666,13.331666666666667,15.431666666666667,4.866666666666667,4.84,4.933333333333334,2.35,1.7333333333333334,2.9333333333333336,49.25,45,54,397.875,360,454,260.5,199,315
30,CLERIC,8.17213193155509,8.14770615033449,8.19980801994142,14.331666666666667,13.466666666666667,15.686666666666667,4.868333333333333,4.833333333333333,4.92,5.088715909260857,3.2,5.554863637043428,40.375,38,42,280.125,231,337,349.0,280,412
30,MAGE,8.1711450154887,8.146682188572017,8.198858812189313,14.265073448325143,13.425276177975212,15.51863719531841,4.868333333333333,4.833333333333333,4.92,2.216666666666667,1.3333333333333333,2.8000000000000003,40.375,38,42,278.125,229,335,426.25,361,484
30,PALADIN,8.174022404346331,8.145142883458513,8.196480813347064,14.341458333333334,13.363333333333333,15.468333333333334,4.863333333333333,4.84,4.933333333333334,5.083073863891285,3.7333333333333334,5.554863637043428,51.0,47,56,283.875,226,330,279.875,218,335
30,RANGER,8.171439906767729,8.135818729416544,8.20075610169855,14.727291666666666,13.611666666666666,15.618333333333334,4.747230871203624,4.722256818147828,4.786666666666667,2.2666666666666666,1.7333333333333334,2.8000000000000003,40.375,38,42,278.875,208,339,361.375,298,415
30,ROGUE,8.168589190616455,8.148728340512934,8.19266094790494,14.469375,13.51,15.505,4.740846306805436,4.722256818147828,4.78,2.2,1.6,2.6666666666666665,51.125,47,55,272.75,233,322,281.625,249,310
30,WARRIOR,8.238964397558242,8.223191559827166,8.25499537493326,14.209791666666666,13.356666666666667,15.461666666666666,4.863333333333333,4.84,4.933333333333334,2.4,1.7333333333333334,3.0666666666666664,51.0,47,56,426.125,387,487,275.875,214,331
31,CLERIC,8.179832801760162,8.153813344047656,8.208770433851793,14.866458333333334,14.495,15.723333333333333,4.868333333333333,4.833333333333333,4.92,5.277052655956835,3.333333333333333,5.70821062382734,41.5,39,43,295.875,243,356,369.875,297,434
31,MAGE,8.17885666959006,8.152799744982213,8.20783161144732,14.429341070512612,13.457949525062606,15.561965016215163,4.868333333333333,4.833333333333333,4.92,2.283333333333333,1.3333333333333333,2.8000000000000003,41.5,39,43,293.875,241,354,454.375,385,514
31,PALADIN,8.181408112213642,8.151784462176503,8.205008746645884,14.617083333333333,13.39,15.496666666666666,4.860833333333333,4.84,4.926666666666667,5.240578983935253,3.8666666666666667,5.70821062382734,52.25,48,58,299.0,239,348,295.25,234,353
31,RANGER,8.179275461864473,8.142568248541481,8.209708201985931,14.888333333333334,13.648333333333333,15.68,4.739480700535491,4.714589468808633,4.78,2.35,1.8666666666666667,2.8000000000000003,41.5,39,43,294.875,221,358,383.0,315,438
31,ROGUE,8.176220304019292,8.156340083659703,8.20075610169855,14.619375,13.536666666666667,15.533333333333333,4.731461401070983,4.714589468808633,4.773333333333333,2.216666666666667,1.6,2.8000000000000003,52.5,48,56,288.25,248,339,296.625,262,330
31,WARRIOR,8.252144021485762,8.23601927541048,8.268523559253664,14.485416666666666,13.383333333333333,15.49,4.860833333333333,4.84,4.926666666666667,2.45,1.7333333333333334,3.2,52.25,48,58,455.75,415,520,291.25,230,349
32,CLERIC,8.18745165387545,8.159358769865461,8.217173223246377,15.029166666666667,14.53,15.766666666666666,4.864166666666667,4.826666666666666,4.913333333333333,5.448474784573312,3.466666666666667,5.86361623581329,41.5,39,43,311.625,254,374,392.5,318,460
32,MAGE,8.186485628641792,8.158354142173225,8.21624364203649,14.597152874594082,13.497838141049607,15.687282706502625,4.864166666666667,4.826666666666666,4.913333333333333,2.3333333333333335,1.3333333333333333,2.8000000000000003,41.5,39,43,309.625,252,372,484.75,414,548
32,PALADIN,8.188165643041867,8.157851230804713,8.213448871811096,15.019583333333333,14.416666666666666,15.525,4.859166666666667,4.84,4.92,5.4488560884299835,4.133333333333333,5.86361623581329,52.875,50,58,313.0,251,366,311.75,250,374
32,RANGER,8.187217124254976,8.150767478708122,8.218101810778025,15.177708333333333,14.651666666666667,15.718333333333334,4.729204797052334,4.7068191882093355,4.766666666666667,2.4,1.8666666666666667,2.8000000000000003,41.5,39,43,311.25,237,376,406.625,336,466
32,ROGUE,8.18394475388211,8.162862614053143,8.208770433851793,15.022916666666667,14.5,15.563333333333333,4.721742927438001,4.7068191882093355,4.76,2.2666666666666666,1.7333333333333334,2.8000000000000003,53.25,49,57,304.125,261,356,313.75,275,350
32,WARRIOR,8.264895079781015,8.247776359059175,8.282417389396276,14.762916666666667,14.41,15.516666666666666,4.859166666666667,4.84,4.92,2.5,1.8666666666666667,3.333333333333333,52.875,50,58,485.125,441,557,307.75,246,370
33,CLERIC,8.191230272647717,8.161863455143493,8.221806349809647,15.173541666666667,14.548333333333334,15.786666666666667,4.863333333333333,4.82,4.913333333333333,5.588593422393376,3.5999999999999996,6.021040356240168,42.5,40,44,319.5,259,384,404.125,329,472
33,MAGE,8.190269060843981,8.160862751922185,8.220881674329158,14.619327012456814,13.51863719531841,15.708961135210732,4.863333333333333,4.82,4.913333333333333,2.3833333333333333,1.3333333333333333,2.9333333333333336,42.5,40,44,317.5,257,382,500.375,429,563
33,PALADIN,8.191586487301626,8.160862751922185,8.21763764082403,15.032083333333333,14.428333333333333,15.536666666666667,4.8575,4.833333333333333,4.92,5.591223466923396,4.133333333333333,6.021040356240168,53.875,51,59,320.125,257,375,319.25,257,385
33,RANGER,8.191122371844656,8.154319517382087,8.222730062583219,15.197708333333333,14.671666666666667,15.738333333333333,4.725701831106832,4.698947982187992,4.76,2.45,1.8666666666666667,2.9333333333333336,42.5,40,44,319.375,244,386,418.625,348,478
33,ROGUE,8.18786601615999,8.166347711525171,8.213448871811096,15.285208333333333,14.55,15.598333333333333,4.714605493320497,4.698947982187992,4.753333333333333,2.2833333333333337,1.7333333333333334,2.8000000000000003,54.625,50,58,312.25,268,366,321.125,280,359
33,WARRIOR,8.272722085369432,8.254049364391816,8.296674474801593,14.775416666666667,14.421666666666667,15.526666666666667,4.8575,4.833333333333333,4.92,2.5166666666666666,1.8666666666666667,3.333333333333333,53.875,51,59,500.0,455,573,315.25,253,381
34,CLERIC,8.199153766393007,8.168331005872343,8.231001121004384,15.462708333333333,14.58,16.83,4.859166666666667,4.8133333333333335,4.906666666666666,5.7010001662832925,3.5999999999999996,6.1804448878665585,42.75,40,45,336.125,272,404,427.625,348,498
34,MAGE,8.198202313786762,8.167340093259474,8.230085811281363,15.164181906187043,13.556349040108428,15.758417341608666,4.859166666666667,4.8133333333333335,4.906666666666666,2.416666666666667,1.3333333333333333,2.9333333333333336,42.75,40,45,334.125,270,402,531.75,456,597
34,PALADIN,8.19884761401333,8.166347711525171,8.226875015399303,15.058125,14.446666666666667,15.566666666666666,4.8549999999999995,4.833333333333333,4.913333333333333,5.81766683294996,4.4,6.1804448878665585,54.5,51,59,335.375,268,395,334.875,268,402
34,RANGER,8.199171940309748,8.161863455143493,8.231915524924576,15.73875,14.75,16.615,4.714705552784167,4.6909777556066725,4.746666666666667,2.4833333333333334,1.8666666666666667,2.9333333333333336,42.875,40,45,336.25,259,406,443.25,369,504
34,ROGUE,8.195780621226255,8.174246341112914,8.21995603009011,15.563125,14.608333333333334,16.60333333333333,4.706616658352502,4.6909777556066725,4.746666666666667,2.3333333333333335,1.7333333333333334,2.9333333333333336,55.0,51,58,328.75,284,380,337.875,294,381
34,WARRIOR,8.286684523875177,8.266922561993688,8.31129251573849,15.051458333333333,14.44,16.55,4.8549999999999995,4.833333333333333,4.913333333333333,2.5666666666666664,1.8666666666666667,3.333333333333333,54.5,51,59,532.125,484,608,330.875,264,398
35,CLERIC,8.207119918691324,8.176206930360793,8.240105263513636,15.627083333333333,14.668333333333333,16.878333333333334,4.859166666666667,4.8133333333333335,4.906666666666666,5.878172597290647,3.8666666666666667,6.341793592775058,44.0,41,46,353.0,288,424,451.25,370,527
35,MAGE,8.206177821335828,8.175227321263604,8.239198777721324,15.210520351709606,13.60006193678773,15.812719014287131,4.859166666666667,4.8133333333333335,4.906666666666666,2.4333333333333336,1.3333333333333333,2.9333333333333336,44.0,41,46,351.0,286,422,563.875,487,634
35,PALADIN,8.20570164500001,8.172772274748718,8.234197606817817,15.335208333333334,14.47,16.585,4.854166666666666,4.833333333333333,4.913333333333333,5.994839263957314,4.666666666666667,6.341793592775058,56.125,53,61,349.875,281,411,351.125,282,422
35,RANGER,8.20689224885953,8.167835732391561,8.241010894530442,15.905833333333332,14.791666666666666,16.805,4.707394246756978,4.682910320361247,4.74,2.5,1.8666666666666667,2.9333333333333336,44.125,41,46,352.625,271,426,468.5,392,533
35,ROGUE,8.203552728529068,8.183026742285701,8.227793538433158,15.591666666666667,14.635,16.635,4.699788493513957,4.682910320361247,4.746666666666667,2.4,1.7333333333333334,2.9333333333333336,56.625,52,60,345.125,302,397,355.0,309,400
35,WARRIOR,8.300333895749372,8.2796423141611,8.326269297170235,15.203541666666666,14.463333333333333,16.578333333333333,4.854166666666666,4.833333333333333,4.913333333333333,2.583333333333333,1.8666666666666667,3.333333333333333,56.125,53,61,564.0,513,645,347.125,278,418
36,CLERIC,8.214846007737336,8.184479820268438,8.247776359059175,15.9175,14.865,16.923333333333332,4.858333333333333,4.8133333333333335,4.906666666666666,6.069192641293371,4.0,6.50505194925341,45.25,42,47,369.5,305,441,475.5,390,554
36,MAGE,8.213912615115474,8.183511421007633,8.246876988778371,15.633723569358477,14.639905860193254,16.76280180485969,4.858333333333333,4.8133333333333335,4.906666666666666,2.4833333333333334,1.3333333333333333,3.0666666666666664,45.25,42,47,367.5,303,439,597.0,515,671
36,PALADIN,8.213191141789357,8.178650029248253,8.243271263896112,15.486875,14.493333333333334,16.611666666666668,4.851666666666667,4.826666666666666,4.913333333333333,6.156061147636695,4.933333333333334,6.50505194925341,57.875,55,62,365.875,293,431,367.125,296,441
36,RANGER,8.214439630054299,8.17473700329042,8.248674913951392,16.0725,14.833333333333334,16.858333333333334,4.698030275951498,4.67474740253733,4.74,2.5500000000000003,1.8666666666666667,3.0666666666666664,45.25,42,47,368.75,285,443,493.5,412,560
36,ROGUE,8.211135406574027,8.190743914606212,8.234197606817817,15.744166666666667,14.66,16.661666666666665,4.694040367935331,4.67474740253733,4.746666666666667,2.466666666666667,1.7333333333333334,3.0666666666666664,58.375,54,62,361.25,318,411,371.5,321,421
36,WARRIOR,8.314745416512975,8.293081303964742,8.341602683205217,15.480208333333334,14.486666666666666,16.6,4.851666666666667,4.826666666666666,4.913333333333333,2.6333333333333333,1.8666666666666667,3.333333333333333,57.875,55,62,598.0,544,683,363.125,292,437
37,CLERIC,8.22351784761401,8.191223622801338,8.258061596552801,16.20895833333333,15.685,16.966666666666665,4.8575,4.8133333333333335,4.906666666666666,6.2175467558732365,4.266666666666667,6.670187023492944,45.375,43,47,388.25,319,464,500.375,411,580
37,MAGE,8.222593633022985,8.190263904612378,8.257171344751983,15.80898071204137,14.682957614755273,16.91973598813436,4.8575,4.8133333333333335,4.906666666666666,2.5166666666666666,1.3333333333333333,3.2,45.375,43,47,386.25,317,462,631.25,545,706
37,PALADIN,8.220377804441574,8.18399577991454,8.252261067293386,15.888958333333333,15.521666666666667,16.633333333333333,4.849166666666666,4.826666666666666,4.913333333333333,6.3346534671431876,5.2,6.670187023492944,58.25,56,62,381.375,304,451,383.375,313,459
37,RANGER,8.22311467354076,8.181570774471039,8.258951081223264,16.489583333333332,15.865,16.901666666666667,4.689122662206338,4.666490648825353,4.726666666666667,2.5833333333333335,1.8666666666666667,3.2,45.375,43,47,387.5,299,466,518.75,433,587
37,ROGUE,8.21916581416993,8.198383783546868,8.243271263896112,16.397083333333335,15.685,16.686666666666667,4.680745324412676,4.666490648825353,4.726666666666667,2.5,1.7333333333333334,3.2,58.5,54,62,378.5,334,431,388.25,337,440
37,WARRIOR,8.32921310050568,8.307220113935449,8.357290612061352,15.757291666666667,15.515,16.625,4.849166666666666,4.826666666666666,4.913333333333333,2.65,1.8666666666666667,3.333333333333333,58.25,56,62,632.625,577,723,379.375,309,455
38,CLERIC,8.22777480330528,8.196004351710029,8.262501427032186,16.355,15.701666666666666,17.99,4.855,4.8133333333333335,4.9,6.309291838549653,4.266666666666667,6.83716735419861,46.375,44,48,397.5,329,474,513.0,421,594
38,MAGE,8.226854984741093,8.195050558183004,8.261614971759613,15.959449552300516,14.704618440824314,16.946753948698696,4.855,4.8133333333333335,4.9,2.5166666666666666,1.3333333333333333,3.2,46.375,44,48,395.5,327,472,648.5,560,724
38,PALADIN,8.224013746736166,8.187859287383587,8.256280321833966,16.152708333333333,15.535,16.668333333333333,4.848333333333333,4.826666666666666,4.913333333333333,6.480604424491146,5.333333333333333,6.83716735419861,59.625,57,64,389.25,312,460,391.625,321,469
38,RANGER,8.227254926655643,8.18544695031987,8.263387134554348,16.51125,15.89,16.925,4.682035408072517,4.65814163229007,4.726666666666667,2.5833333333333335,1.8666666666666667,3.2,46.375,44,48,396.5,307,476,531.75,443,601
38,ROGUE,8.222923245401399,8.201703065427738,8.246426996475321,16.535,15.698333333333334,16.75,4.675136445442109,4.65814163229007,4.72,2.5,1.7333333333333334,3.2,59.625,55,63,386.625,341,438,396.0,343,450
