,,cap_h,cap_h,cap_h,raw_proc_pct,raw_proc_pct,raw_proc_pct,search_s,search_s,search_s,sale_bonus_pct,sale_bonus_pct,sale_bonus_pct,bag,bag,bag,hp,hp,hp,mp,mp,mp
19,RANGER,8.115056254930503,8.090372647599809,8.131117801032719,12.1153125,11.19,13.296666666666667,4.831970218937074,4.799095084829926,4.886666666666667,2.175,1.4666666666666668,2.8000000000000003,32.0625,29,35,171.0625,125,228,181.6875,114,221
19,ROGUE,8.114015586106992,8.097249068265622,8.131117801032719,12.070104166666667,11.25,13.251666666666667,4.828940437874148,4.799095084829926,4.873333333333333,2.191666666666667,1.4666666666666668,2.8000000000000003,37.625,33,41,169.375,137,218,154.5625,107,196
19,WARRIOR,8.129854084706738,8.124199357942942,8.131117801032719,12.131874999999999,11.233333333333333,13.263333333333334,4.905,4.866666666666666,4.953333333333333,2.15,1.4666666666666668,2.9333333333333336,38.0,33,41,215.6875,186,270,154.125,103,193
20,CLERIC,8.120070788486313,8.095541671293244,8.14043132739978,12.6496875,11.305,13.388333333333334,4.904583333333333,4.866666666666666,4.946666666666666,3.8120834005882047,3.0666666666666664,4.145333548548922,33.0,31,36,180.3125,134,244,202.3125,162,233
20,MAGE,8.11905495987531,8.094399162287882,8.14043132739978,12.442030139010365,12.193472779172206,13.300625436695208,4.904583333333333,4.866666666666666,4.946666666666666,2.216666666666667,1.4666666666666668,2.8000000000000003,33.0,31,36,178.3125,132,242,230.875,182,267
20,PALADIN,8.122706168060775,8.104005908053054,8.14043132739978,12.537604166666666,12.195,13.353333333333333,4.902916666666667,4.866666666666666,4.953333333333333,3.7765000269019486,3.2,4.145333548548922,39.75,35,42,185.0625,149,234,172.5625,117,212
20,RANGER,8.122701946698898,8.096680774770277,8.14043132739978,12.458958333333333,12.215,13.33,4.822424998654903,4.792733322572554,4.873333333333333,2.216666666666667,1.4666666666666668,2.8000000000000003,33.125,30,36,185.25,136,246,200.375,129,243
20,ROGUE,8.121495426685138,8.102887558861767,8.14043132739978,12.2821875,11.301666666666666,13.288333333333334,4.821933330643138,4.792733322572554,4.866666666666666,2.225,1.4666666666666668,2.8000000000000003,39.375,35,43,183.125,147,235,169.3125,120,216
20,WARRIOR,8.139441094064146,8.13529609805967,8.14043132739978,12.4059375,11.253333333333334,13.308333333333334,4.902916666666667,4.866666666666666,4.953333333333333,2.1833333333333336,1.4666666666666668,3.2,39.75,35,42,238.25,207,294,168.5625,113,208
21,CLERIC,8.12420859535462,8.099514023434768,8.150145488472988,12.978229166666667,11.321666666666667,13.403333333333332,4.90375,4.866666666666666,4.946666666666666,3.911024011508322,3.0666666666666664,4.275276836826631,34.25,33,37,187.5,141,254,211.9375,172,244
21,MAGE,8.123200775463719,8.098383175375073,8.150145488472988,12.581973597816928,12.206980141434382,13.318823292104936,4.90375,4.866666666666666,4.946666666666666,2.2333333333333334,1.4666666666666668,2.8000000000000003,34.25,33,37,185.5,139,252,242.625,193,281
21,PALADIN,8.127250384154472,8.10734315452858,8.150145488472988,12.549687500000001,12.203333333333333,13.37,4.900833333333333,4.866666666666666,4.953333333333333,3.8344096046033287,3.333333333333333,4.275276836826631,41.125,36,44,192.4375,155,243,179.8125,122,222
21,RANGER,8.12688620142612,8.10064166784302,8.150145488472988,12.5996875,12.223333333333333,13.395,4.8174461864365,4.786236158158668,4.866666666666666,2.2333333333333334,1.4666666666666668,2.8000000000000003,34.3125,32,37,192.5625,143,256,209.8125,134,255
21,ROGUE,8.126582732839802,8.10734315452858,8.150145488472988,12.481145833333333,11.316666666666666,13.325,4.816142372873,4.786236158158668,4.86,2.2583333333333333,1.4666666666666668,2.8000000000000003,40.625,36,44,191.3125,155,244,176.1875,126,224
21,WARRIOR,8.148097318770406,8.140500148232144,8.150145488472988,12.605520833333333,11.263333333333334,13.363333333333333,4.900833333333333,4.866666666666666,4.953333333333333,2.191666666666667,1.4666666666666668,3.2,41.125,36,44,249.75,217,307,175.8125,118,218
22,CLERIC,8.131971816829463,8.105121258892025,8.16025619314253,13.135208333333333,12.316666666666666,13.433333333333334,4.9025,4.866666666666666,4.946666666666666,4.044118553592743,3.0666666666666664,4.407846038163445,34.6875,33,37,202.1875,151,274,231.125,190,268
22,MAGE,8.13097907833968,8.104005908053054,8.16025619314253,12.800493586147924,12.23433761359433,13.358271466489057,4.9025,4.866666666666666,4.946666666666666,2.275,1.4666666666666668,2.9333333333333336,34.6875,33,37,200.1875,149,272,266.75,215,311
22,PALADIN,8.13518125510608,8.113941562909186,8.16025619314253,12.949166666666667,12.22,13.398333333333333,4.899166666666667,4.866666666666666,4.953333333333333,4.025980754770431,3.466666666666667,4.407846038163445,41.75,37,45,207.3125,167,260,194.5,132,239
22,RANGER,8.134744785372463,8.106233658974343,8.16025619314253,12.818958333333333,12.241666666666667,13.428333333333333,4.806617628928145,4.779607698091827,4.8533333333333335,2.2666666666666666,1.4666666666666668,2.8000000000000003,34.75,32,37,207.5,153,276,228.875,145,283
22,ROGUE,8.134485316952333,8.114487064692726,8.16025619314253,12.693125,11.343333333333334,13.408333333333333,4.808651924522957,4.779607698091827,4.8533333333333335,2.291666666666667,1.4666666666666668,2.9333333333333336,41.4375,37,45,206.375,168,265,190.875,137,245
22,WARRIOR,8.158556903357995,8.15127618409498,8.16025619314253,12.942499999999999,12.213333333333333,13.391666666666667,4.899166666666667,4.866666666666666,4.953333333333333,2.2333333333333334,1.6,3.2,41.75,37,45,273.25,238,334,190.5,128,235
23,CLERIC,8.140058846210236,8.110654656965288,8.1707595889136,13.355208333333334,12.39,14.448333333333334,4.899583333333333,4.86,4.946666666666666,4.2196766712847955,3.2,4.542965348111347,35.8125,34,38,217.75,161,296,250.625,206,289
23,MAGE,8.139080807844888,8.109553610466925,8.1707595889136,13.144449802134524,12.259576764960086,13.395610151250784,4.899583333333333,4.86,4.946666666666666,2.3333333333333335,1.4666666666666668,2.9333333333333336,35.8125,34,38,215.75,159,294,290.875,235,339
23,PALADIN,8.143482149196437,8.120445733325312,8.1707595889136,13.098958333333334,12.311666666666667,13.426666666666666,4.895,4.86,4.946666666666666,4.185139336104211,3.7333333333333334,4.542965348111347,43.3125,38,46,223.0625,179,277,209.375,143,256
23,RANGER,8.143018250889282,8.111752971262543,8.1707595889136,13.163229166666667,12.263333333333334,13.465,4.796189799907637,4.772851732594432,4.846666666666667,2.316666666666667,1.4666666666666668,2.9333333333333336,35.9375,33,38,223.5,163,298,247.9375,158,308
23,ROGUE,8.14295861207374,8.121521145659392,8.1707595889136,12.903645833333334,12.25,13.44,4.799046266481941,4.772851732594432,4.846666666666667,2.341666666666667,1.4666666666666668,2.9333333333333336,42.8125,38,46,222.4375,181,282,204.6875,150,264
23,WARRIOR,8.169376403372047,8.162363226744773,8.1707595889136,13.154791666666666,12.305,13.42,4.895,4.86,4.946666666666666,2.2583333333333333,1.6,3.2,43.3125,38,46,298.3125,260,361,205.375,139,252
24,CLERIC,8.144457276326795,8.113395407434448,8.181652037561832,13.4340625,12.405,14.468333333333334,4.89875,4.86,4.946666666666666,4.312676416309872,3.333333333333333,4.68056453219159,35.8125,34,38,225.5625,166,306,260.4375,215,301
24,MAGE,8.143486142864571,8.112301116434752,8.181652037561832,13.22349148089075,12.273598144149286,14.41715781115337,4.89875,4.86,4.946666666666666,2.3666666666666667,1.4666666666666668,3.0666666666666664,35.8125,34,38,223.5625,164,304,303.4375,246,355
24,PALADIN,8.14746023072656,8.123664879337278,8.17473700329042,13.17375,12.325,13.443333333333333,4.8933333333333335,4.8533333333333335,4.94,4.2942725164525894,3.8666666666666667,4.68056453219159,43.6875,39,46,230.8125,185,285,216.75,147,266
24,RANGER,8.147396190772216,8.114487064692726,8.181652037561832,13.366770833333334,12.271666666666667,14.411666666666667,4.790329805007136,4.7659717733904206,4.846666666666667,2.341666666666667,1.4666666666666668,2.9333333333333336,35.9375,33,38,231.3125,168,308,257.5625,163,322
24,ROGUE,8.147285379488322,8.12473326214626,8.17718517982218,13.103020833333334,12.323333333333334,14.336666666666666,4.793576276680938,4.7659717733904206,4.84,2.3583333333333334,1.6,2.9333333333333336,43.0625,38,46,230.5625,187,290,211.8125,154,272
24,WARRIOR,8.178629389000294,8.167835732391561,8.181652037561832,13.229583333333334,12.318333333333333,14.356666666666667,4.8933333333333335,4.8533333333333335,4.94,2.275,1.6,3.2,43.6875,39,46,311.0625,271,374,212.75,143,262
25,CLERIC,8.152496498390658,8.119907126968787,8.192930094242923,13.654375,12.438333333333333,14.518333333333333,4.8966666666666665,4.86,4.946666666666666,4.481430715557947,3.333333333333333,4.820578289785431,37.0,35,39,241.125,178,326,280.125,236,325
25,MAGE,8.151538373996742,8.118828093590253,8.192930094242923,13.569607516978294,12.305810546257455,14.459317692519749,4.8966666666666665,4.86,4.946666666666666,2.433333333333333,1.4666666666666668,3.0666666666666664,37.0,35,39,239.125,176,324,328.75,271,386
25,PALADIN,8.155906804246388,8.13214959646353,8.184479820268438,13.573645833333334,13.268333333333333,14.431666666666667,4.890833333333333,4.846666666666667,4.933333333333334,4.412191762668101,3.8666666666666667,4.820578289785431,45.625,41,48,247.4375,201,305,231.6875,161,283
25,RANGER,8.155716863577835,8.12098373821966,8.192930094242923,13.523958333333333,12.511666666666667,14.441666666666666,4.7818261047110155,4.758971085510728,4.846666666666667,2.4,1.4666666666666668,3.0666666666666664,37.125,34,39,247.5,180,328,276.875,176,349
25,ROGUE,8.155503616659708,8.13214959646353,8.186412821077768,13.377708333333334,12.393333333333333,14.38,4.7871784642221025,4.758971085510728,4.84,2.408333333333333,1.7333333333333334,2.9333333333333336,44.75,40,48,246.75,201,309,226.625,165,288
25,WARRIOR,8.190227666226043,8.180598506630771,8.192930094242923,13.441979166666666,12.34,14.425,4.890833333333333,4.846666666666667,4.933333333333334,2.3166666666666664,1.6,3.333333333333333,45.625,41,48,338.25,297,404,227.6875,157,279
26,CLERIC,8.156378597035355,8.12259418396269,8.19980801994142,13.922395833333333,12.456666666666667,14.533333333333333,4.895833333333333,4.86,4.946666666666666,4.600920535754123,3.333333333333333,4.962945714413195,38.125,36,40,248.625,183,337,290.9375,247,338
26,MAGE,8.155366929310635,8.121521145659392,8.198858812189313,13.649946507421808,12.322740795456728,14.481279911884153,4.895833333333333,4.86,4.946666666666666,2.4583333333333335,1.4666666666666668,3.2,38.125,36,40,246.625,181,335,342.0625,284,402
26,PALADIN,8.159994731212707,8.13686248814064,8.188822052370536,13.648854166666666,13.28,14.443333333333333,4.889166666666666,4.846666666666667,4.926666666666667,4.4870348809683165,4.0,4.962945714413195,47.0,42,49,255.5625,210,314,239.3125,168,290
26,RANGER,8.15986421643866,8.123664879337278,8.20075610169855,13.603333333333333,12.533333333333333,14.496666666666666,4.777546511903168,4.75185271427934,4.846666666666667,2.425,1.4666666666666668,3.2,38.25,35,40,255.4375,185,339,287.0,183,363
26,ROGUE,8.159370715135475,8.135818729416544,8.190263904612378,13.452708333333334,12.426666666666666,14.39,4.783379845236501,4.75185271427934,4.833333333333333,2.441666666666667,1.7333333333333334,3.0666666666666664,46.0625,41,50,254.4375,208,317,234.125,170,296
26,WARRIOR,8.199959737824516,8.187377442316858,8.204590489440214,13.5796875,12.351666666666667,14.436666666666667,4.889166666666666,4.846666666666667,4.926666666666667,2.325,1.6,3.333333333333333,47.0,42,49,351.875,311,418,235.3125,164,286
27,CLERIC,8.164254795576305,8.127394294577119,8.209239449259123,14.145208333333333,12.496666666666666,14.571666666666667,4.892083333333334,4.86,4.946666666666666,4.779461405985532,3.5999999999999996,5.107609832487034,38.1875,36,40,264.375,192,357,312.125,265,359
27,MAGE,8.163255522048312,8.126331564968094,8.208301154878253,13.74894894451543,13.35297740488079,14.52141873864089,4.892083333333334,4.86,4.946666666666666,2.5083333333333333,1.4666666666666668,3.333333333333333,38.1875,36,40,262.375,190,355,369.0625,307,431
27,PALADIN,8.168085271080152,8.143084099598472,8.198383783546868,13.798229166666667,13.293333333333333,14.515,4.8879166666666665,4.846666666666667,4.926666666666667,4.682676843591319,4.0,5.107609832487034,47.4375,42,50,271.8125,222,334,253.9375,176,309
27,RANGER,8.167948798592775,8.128454812426842,8.210176692912468,13.950208333333332,13.33,14.575,4.767821543760578,4.744619508375648,4.84,2.466666666666667,1.4666666666666668,3.333333333333333,38.3125,35,40,271.6875,194,359,307.625,198,388
27,ROGUE,8.167589722294274,8.142568248541481,8.198858812189313,13.727708333333334,12.451666666666666,14.461666666666666,4.774488210427245,4.744619508375648,4.82,2.466666666666667,1.8666666666666667,3.0666666666666664,46.6875,42,50,270.9375,221,335,249.125,184,312
27,WARRIOR,8.212207168902404,8.197908470370484,8.216630113264662,13.7915625,12.376666666666667,14.508333333333333,4.8879166666666665,4.846666666666667,4.926666666666667,2.3833333333333333,1.6,3.333333333333333,47.4375,42,50,379.5625,333,448,249.9375,172,305
28,CLERIC,8.172285305467147,8.131623365722321,8.21763764082403,14.3690625,13.523333333333333,14.636666666666667,4.889583333333333,4.8533333333333335,4.946666666666666,4.978777285778294,4.133333333333333,5.254517206519895,39.375,37,41,280.625,200,375,333.9375,284,382
28,MAGE,8.171297929106279,8.130569321574354,8.216708557250337,14.037318000114347,13.386230503505587,14.5647757564171,4.889583333333333,4.8533333333333335,4.946666666666666,2.566666666666667,1.7333333333333334,3.333333333333333,39.375,37,41,278.625,198,373,397.125,332,462
28,PALADIN,8.176014604862914,8.149748777340223,8.208770433851793,14.1359375,13.31,14.54,4.885833333333333,4.846666666666667,4.926666666666667,4.825369960370801,4.0,5.254517206519895,49.125,44,51,287.9375,235,356,269.0625,186,324
28,RANGER,8.176090778226317,8.132675303850103,8.218565733898442,14.173229166666667,13.356666666666667,14.691666666666666,4.7601518682518345,4.737274139674005,4.84,2.533333333333333,1.7333333333333334,3.333333333333333,39.5,36,41,288.25,202,377,328.9375,214,415
28,ROGUE,8.175890040776341,8.149238776969352,8.208301154878253,13.75375,12.486666666666666,14.486666666666666,4.765398168648127,4.737274139674005,4.806666666666667,2.4916666666666667,1.8666666666666667,3.2,48.3125,43,52,287.8125,234,355,264.75,195,331
28,WARRIOR,8.224585795544552,8.208770433851793,8.22904600172045,14.129270833333333,13.303333333333333,14.533333333333333,4.885833333333333,4.846666666666667,4.926666666666667,2.4333333333333336,1.6,3.466666666666667,49.125,44,51,407.8125,356,482,265.0625,182,320
29,CLERIC,8.176266845646174,8.134249316789484,8.223191559827166,14.512604166666666,13.538333333333334,15.61,4.88875,4.8533333333333335,4.946666666666666,5.076356596890622,4.266666666666667,5.403617591708326,39.5,37,41,288.75,205,387,345.0625,293,393
29,MAGE,8.175285133155295,8.133200490989568,8.222268326159277,14.244458002878666,13.402327744911075,15.584501687908146,4.88875,4.8533333333333335,4.946666666666666,2.591666666666667,1.8666666666666667,3.333333333333333,39.5,37,41,286.75,203,385,411.375,344,476
29,PALADIN,8.180039827993381,8.153306753936873,8.212982189286489,14.211979166666666,13.415,14.555,4.884166666666666,4.846666666666667,4.926666666666667,4.930297164075518,4.133333333333333,5.403617591708326,49.375,44,52,296.1875,242,365,277.1875,191,333
29,RANGER,8.18001419590071,8.13529609805967,8.224113839736683,14.441354166666667,13.368333333333334,15.541666666666666,4.754538113436979,4.729819120414584,4.833333333333333,2.558333333333333,1.8666666666666667,3.333333333333333,39.625,36,41,296.3125,207,389,339.8125,221,427
29,ROGUE,8.180189834133673,8.153306753936873,8.213448871811096,13.95375,13.335,14.568333333333333,4.759954780103646,4.729819120414584,4.806666666666667,2.5166666666666666,1.8666666666666667,3.333333333333333,48.75,44,52,296.625,242,366,272.25,201,341
29,WARRIOR,8.234235868871746,8.214847393022769,8.241835324625299,14.1428125,13.311666666666667,14.548333333333334,4.884166666666666,4.846666666666667,4.926666666666667,2.45,1.6,3.466666666666667,49.375,44,52,422.3125,369,497,273.1875,187,329
30,CLERIC,8.184105901361335,8.141017882870548,8.232372388883347,14.8003125,13.578333333333333,15.673333333333334,4.8875,4.8533333333333335,4.933333333333334,5.246919507873167,4.533333333333333,5.554863637043428,40.625,38,42,304.875,218,407,367.6875,312,417
30,MAGE,8.183134900175078,8.139981936197135,8.231458435853977,14.347772940644024,13.43613214267943,15.629913684354783,4.8875,4.8533333333333335,4.933333333333334,2.65,2.1333333333333333,3.333333333333333,40.625,38,42,302.875,216,405,440.75,369,508
30,PALADIN,8.188146342438765,8.160361816693976,8.222268326159277,14.427395833333334,13.435,15.543333333333333,4.88,4.84,4.926666666666667,5.0608948865760714,4.133333333333333,5.554863637043428,51.125,45,54,312.9375,256,385,293.9375,200,351
30,RANGER,8.187870834316307,8.142051930437903,8.233285444116056,14.603333333333333,13.678333333333333,15.575,4.747230871203624,4.722256818147828,4.833333333333333,2.6166666666666667,2.1333333333333333,3.333333333333333,40.8125,38,42,312.5625,220,409,362.0,239,453
30,ROGUE,8.188264482737363,8.161863455143493,8.222730062583219,14.168333333333333,13.443333333333333,14.6,4.750980871203624,4.722256818147828,4.806666666666667,2.591666666666667,1.8666666666666667,3.333333333333333,50.25,46,55,313.3125,259,386,288.5,215,360
30,WARRIOR,8.247384607515198,8.226875015399303,8.25499537493326,14.420729166666666,13.428333333333333,15.536666666666667,4.88,4.84,4.926666666666667,2.475,1.6,3.466666666666667,51.125,45,54,451.9375,395,529,289.9375,196,347
31,CLERIC,8.191773407788693,8.147194392054393,8.241010894530442,15.026354166666668,13.615,15.715,4.88625,4.8533333333333335,4.933333333333334,5.389008814591128,4.666666666666667,5.70821062382734,41.8125,40,44,320.8125,230,426,390.8125,332,440
31,MAGE,8.190812341219132,8.146169537553389,8.240105263513636,14.827718298939653,13.53535535592659,15.674318157206795,4.88625,4.8533333333333335,4.933333333333334,2.716666666666667,2.1333333333333333,3.333333333333333,41.8125,40,44,318.8125,228,424,471.0,396,539
31,PALADIN,8.195990363786912,8.166844086850354,8.230085811281363,14.641562500000001,13.456666666666667,15.575,4.878333333333333,4.833333333333333,4.926666666666667,5.2254824866127105,4.266666666666667,5.70821062382734,52.75,47,56,329.3125,269,402,309.9375,208,368
31,RANGER,8.195588805330377,8.148217465724056,8.241915675585158,14.766041666666666,13.725,15.64,4.739142542336031,4.714589468808633,4.826666666666666,2.675,2.1333333333333333,3.333333333333333,41.9375,39,44,328.6875,232,428,384.625,256,478
31,ROGUE,8.196318956943832,8.170308475340084,8.230543579705,14.57,13.523333333333333,15.496666666666666,4.742475875669364,4.714589468808633,4.8,2.6166666666666667,1.8666666666666667,3.333333333333333,51.9375,47,57,330.125,276,403,304.5,228,381
31,WARRIOR,8.26075743203565,8.238745212766455,8.268523559253664,14.759895833333333,13.45,15.568333333333333,4.878333333333333,4.833333333333333,4.926666666666667,2.533333333333333,1.6,3.5999999999999996,52.75,47,56,482.0,421,558,305.9375,204,364
32,CLERIC,8.199686336870046,8.153813344047656,8.251365730233879,15.441041666666667,14.59,15.76,4.88375,4.8533333333333335,4.926666666666667,5.573474784573312,4.8,5.86361623581329,41.9375,40,44,337.4375,243,449,414.625,354,462
32,MAGE,8.198734987781826,8.152799744982213,8.2504695951884,15.0594126246672,14.511691860979258,15.717656925751323,4.88375,4.8533333333333335,4.926666666666667,2.7666666666666666,2.1333333333333333,3.466666666666667,41.9375,40,44,335.4375,241,447,502.1875,424,569
32,PALADIN,8.204020351908033,8.174246341112914,8.239198777721324,14.918854166666666,14.37,15.601666666666667,4.87625,4.833333333333333,4.926666666666667,5.39904674035832,4.666666666666667,5.86361623581329,53.375,48,57,346.25,284,422,326.3125,222,385
32,RANGER,8.203520047986927,8.15482527598906,8.252261067293386,14.992916666666666,14.451666666666666,15.77,4.729223862245168,4.7068191882093355,4.8133333333333335,2.716666666666667,2.1333333333333333,3.333333333333333,42.0625,39,44,345.4375,245,451,408.25,271,502
32,ROGUE,8.204493319736098,8.178650029248253,8.240105263513636,14.848229166666666,13.596666666666668,15.59,4.732557195578501,4.7068191882093355,4.8,2.658333333333333,1.8666666666666667,3.333333333333333,52.625,48,59,347.375,293,424,321.4375,243,402
32,WARRIOR,8.274557498351468,8.251813498245616,8.282417389396276,14.8496875,13.471666666666668,15.635,4.87625,4.833333333333333,4.926666666666667,2.5833333333333335,1.6,3.5999999999999996,53.375,48,57,513.5,450,591,322.3125,218,381
33,CLERIC,8.203793522401138,8.157851230804713,8.256280321833966,15.460729166666667,14.608333333333334,15.78,4.882083333333333,4.846666666666667,4.926666666666667,5.64955680025673,4.8,6.021040356240168,43.125,41,45,346.125,251,460,426.4375,365,473
33,MAGE,8.20284704877435,8.156844203481498,8.255388523773757,15.144483785521633,14.531169342726509,15.74091266743644,4.882083333333333,4.846666666666667,4.926666666666667,2.775,2.1333333333333333,3.466666666666667,43.125,41,45,344.125,249,458,518.0,438,585
33,PALADIN,8.207782163767156,8.177673798210039,8.244173940781495,15.1209375,14.381666666666666,15.658333333333333,4.8741666666666665,4.833333333333333,4.92,5.530260089060042,4.8,6.021040356240168,54.625,49,58,354.25,291,433,335.0625,229,395
33,RANGER,8.207667743924741,8.158856654562923,8.257171344751983,15.137395833333333,14.468333333333334,15.791666666666666,4.723837911100414,4.698947982187992,4.8133333333333335,2.7333333333333334,2.1333333333333333,3.333333333333333,43.25,40,45,354.25,253,462,419.9375,281,515
33,ROGUE,8.208632391874412,8.182541742477529,8.244624966373364,14.925,13.615,15.69,4.727302746660248,4.698947982187992,4.793333333333333,2.6750000000000003,1.8666666666666667,3.333333333333333,53.9375,49,60,356.1875,301,434,330.0,250,414
33,WARRIOR,8.283834289045771,8.258061596552801,8.296674474801593,14.989270833333332,13.486666666666666,15.651666666666667,4.8741666666666665,4.833333333333333,4.92,2.6,1.6,3.5999999999999996,54.625,49,58,529.0,464,609,331.0625,225,391
34,CLERIC,8.211847499023007,8.163361618834797,8.267363665230432,15.688958333333334,14.698333333333334,16.775,4.879583333333334,4.846666666666667,4.926666666666667,5.834333499616626,5.066666666666667,6.1804448878665585,43.1875,41,45,363.3125,262,485,450.875,391,498
34,MAGE,8.210910165342023,8.162363226744773,8.266481276445072,15.378319661334404,14.578856710701784,15.792114962591777,4.879583333333334,4.846666666666667,4.926666666666667,2.8333333333333335,2.1333333333333333,3.7333333333333334,43.1875,41,45,361.3125,260,483,550.25,472,620
34,PALADIN,8.215930249485728,8.18399577991454,8.252708437906467,15.274166666666666,14.52,15.69,4.8725,4.833333333333333,4.92,5.661777888633306,4.8,6.1804448878665585,55.375,49,59,371.6875,304,452,352.0,241,414
34,RANGER,8.215888429063371,8.164358487808794,8.268245326570216,15.489375,14.685,15.906666666666666,4.715513881960419,4.6909777556066725,4.8,2.7916666666666665,2.1333333333333333,3.466666666666667,43.3125,40,45,371.875,264,487,443.625,299,544
34,ROGUE,8.217037843805992,8.191223622801338,8.252261067293386,15.202916666666667,14.54,15.723333333333333,4.720513881960419,4.6909777556066725,4.78,2.725,1.8666666666666667,3.466666666666667,54.75,49,60,374.1875,319,451,346.75,265,434
34,WARRIOR,8.298057246681534,8.270006481214804,8.31129251573849,15.2675,13.513333333333334,16.64,4.8725,4.833333333333333,4.92,2.6166666666666667,1.6,3.5999999999999996,55.375,49,59,561.9375,491,642,348.0,237,410
35,CLERIC,8.219968207963426,8.170308475340084,8.277896592262664,16.043020833333333,14.748333333333333,16.871666666666666,4.8774999999999995,4.846666666666667,4.92,5.957868030172421,5.066666666666667,6.341793592775058,44.3125,42,46,380.8125,276,509,475.8125,413,526
35,MAGE,8.219039653263295,8.16932046231732,8.277022703202029,15.738582342941237,14.677196381552337,16.84671635580442,4.8774999999999995,4.846666666666667,4.92,2.8583333333333334,2.1333333333333333,3.7333333333333334,44.3125,42,46,378.8125,274,507,583.1875,500,657
35,PALADIN,8.223915256001586,8.191223622801338,8.261171462529633,15.490520833333333,14.546666666666667,16.678333333333335,4.870833333333334,4.833333333333333,4.92,5.83650593062398,4.8,6.341793592775058,57.0,50,61,388.9375,319,471,369.3125,253,434
35,RANGER,8.22417800181221,8.171295057483261,8.278769794841375,15.779270833333333,14.87,16.758333333333333,4.706924703468801,4.682910320361247,4.8,2.8083333333333336,2.1333333333333333,3.5999999999999996,44.4375,41,46,389.8125,278,511,467.5625,316,574
35,ROGUE,8.225328149435626,8.198858812189313,8.261171462529633,15.355729166666666,14.563333333333333,16.54,4.712992808446224,4.682910320361247,4.773333333333333,2.775,1.8666666666666667,3.466666666666667,56.3125,51,62,392.125,335,471,363.4375,278,455
35,WARRIOR,8.312569471045252,8.283560280807686,8.326269297170235,15.483854166666667,14.54,16.671666666666667,4.870833333333334,4.833333333333333,4.92,2.658333333333333,1.6,3.5999999999999996,57.0,50,61,595.375,522,675,365.3125,249,430
36,CLERIC,8.227936655985422,8.17718517982218,8.287464759757356,16.2740625,15.73,16.921666666666667,4.8741666666666665,4.846666666666667,4.906666666666666,6.152525974626705,5.333333333333333,6.50505194925341,45.5625,43,47,398.125,290,531,501.9375,438,554
36,MAGE,8.227016368377424,8.176206930360793,8.286598249185007,16.039125267802056,14.72491393835444,16.90327564245259,4.8741666666666665,4.846666666666667,4.906666666666666,2.9250000000000003,2.2666666666666666,3.7333333333333334,45.5625,43,47,396.125,288,529,617.75,533,695
36,PALADIN,8.232346429744553,8.198858812189313,8.269566462449507,15.766979166666667,14.571666666666667,16.706666666666667,4.869583333333333,4.833333333333333,4.92,6.020960227798367,4.933333333333334,6.50505194925341,58.4375,52,62,407.3125,335,490,385.1875,265,452
36,RANGER,8.232310433434769,8.178162080892347,8.288330617835138,16.008020833333333,14.943333333333333,16.931666666666665,4.698030275951498,4.67474740253733,4.793333333333333,2.875,2.2666666666666666,3.7333333333333334,45.75,43,47,407.5625,292,533,492.3125,332,604
36,ROGUE,8.234089720294902,8.207361802662271,8.271325464072557,15.695416666666667,14.675,16.613333333333333,4.702613609284832,4.67474740253733,4.76,2.816666666666667,2.0,3.5999999999999996,57.875,52,63,411.25,353,494,379.75,289,478
36,WARRIOR,8.32761428469123,8.29781281512229,8.341602683205217,15.8228125,14.565,16.746666666666666,4.869583333333333,4.833333333333333,4.92,2.691666666666667,1.6,3.5999999999999996,58.4375,52,62,630.625,555,708,381.1875,261,448
37,CLERIC,8.235689302238969,8.18399577991454,8.29738345798528,16.506458333333335,15.828333333333333,16.971666666666668,4.870416666666666,4.833333333333333,4.9,6.318426845079806,5.466666666666667,6.670187023492944,45.75,43,48,415.125,304,554,528.875,463,583
37,MAGE,8.234776693018443,8.183026742285701,8.29652427828283,16.34176178526431,15.713307302070035,16.95879446277183,4.870416666666666,4.833333333333333,4.9,2.941666666666667,2.2666666666666666,3.7333333333333334,45.75,43,48,413.125,302,552,653.4375,566,732
37,PALADIN,8.240417933498469,8.205479895849777,8.277022703202029,16.2340625,14.598333333333333,16.79,4.867916666666667,4.833333333333333,4.92,6.167986800476521,5.2,6.670187023492944,59.25,52,63,425.0625,349,507,402.9375,276,474
37,RANGER,8.24031005426114,8.184963543322244,8.29824201756379,16.114166666666666,14.995000000000001,16.97833333333333,4.689100659976174,4.666490648825353,4.786666666666667,2.8916666666666666,2.2666666666666666,3.7333333333333334,45.9375,43,48,425.1875,306,556,518.5,351,633
37,ROGUE,8.242765576427358,8.214847393022769,8.280949819012342,15.975208333333333,14.741666666666667,16.74,4.694933993309507,4.666490648825353,4.753333333333333,2.85,2.0,3.5999999999999996,58.75,53,64,430.375,369,516,397.625,302,499
37,WARRIOR,8.342462335055211,8.311472333365383,8.357290612061352,16.102395833333333,14.591666666666667,16.783333333333335,4.867916666666667,4.833333333333333,4.92,2.7416666666666667,1.8666666666666667,3.5999999999999996,59.25,52,63,665.75,587,741,398.9375,272,470
38,CLERIC,8.239652848508632,8.187377442316858,8.302953129054966,16.5909375,15.846666666666668,16.995,4.868333333333333,4.833333333333333,4.9,6.426917010432638,5.6000000000000005,6.83716735419861,47.0,45,49,423.875,311,567,542.0625,477,597
