class,level,seconds_old,seconds_new,sale_gold_old,sale_gold_new,completion_time_reduction_pct,sale_total_change_pct
PALADIN,81,9476307.5,9432852.5,486152561.5416667,486152561.5416667,0.4585646888305428,0.0
PALADIN,82,9697587.5,9652605.0,504422087.9166667,504422087.9166667,0.4638524787737186,0.0
PALADIN,83,9913147.5,9866660.0,522417731.8333333,522417731.8333333,0.4689479300091115,0.0
PALADIN,84,10137157.5,10089080.0,541465096.75,541465096.75,0.4742700308247194,0.0
PALADIN,85,10363950.0,10314250.0,561015356.6666666,561016417.5416666,0.4795468909054912,0.00018909910173281474
PALADIN,86,10592100.0,10540742.5,581045743.7916666,581045743.7916666,0.48486607943656335,0.0
PALADIN,87,10823157.5,10770092.5,601667779.5416666,601667779.5416666,0.4902913036237355,0.0
PALADIN,88,11048815.0,10994080.0,621872038.4166666,621872038.4166666,0.4953924923170483,0.0
PALADIN,89,11288440.0,11231972.5,643118783.125,643118783.125,0.5002241230852134,0.0
PALADIN,90,11530647.5,11472390.0,664906333.375,664906333.375,0.505240490614256,0.0
PALADIN,91,11774100.0,11714027.5,687154115.625,687154115.625,0.5102088482346834,0.0
PALADIN,92,12017852.5,11955927.5,709725702.0833334,709725702.0833334,0.5152750876248446,0.0
PALADIN,93,12259635.0,12195850.0,732464133.875,732464133.875,0.5202846577406217,0.0
PALADIN,94,12509032.5,12443297.5,756222253.3333334,756219826.4583334,0.5255002735023662,-0.00032092086543755727
PALADIN,95,12761187.5,12693470.0,780598738.9583334,780598738.9583334,0.5306520259184322,0.0
PALADIN,96,13014537.5,12944775.0,805465909.5416666,805465909.5416666,0.5360351837320421,0.0
PALADIN,97,13260625.0,13188852.5,830053061.9583334,830053061.9583334,0.5412452278833024,0.0
PALADIN,98,13514487.5,13440602.5,855684810.4166666,855684254.5833334,0.5467095959058699,-6.49577188371886e-05
PALADIN,99,13770755.0,13694707.5,881903482.0833334,881903482.0833334,0.5522391473815391,0.0
PALADIN,100,14029715.0,13951432.5,908734916.0,908734916.0,0.5579764093568529,0.0
RANGER,1,0.0,0.0,0.0,0.0,,
RANGER,2,767.5,765.0,330.0,330.0,0.32573289902280145,0.0
RANGER,3,5172.5,5165.0,6651.75,6627.083333333333,0.14499758337360724,-0.37082973152429144
RANGER,4,13882.5,13862.5,26070.5,26086.75,0.144066270484422,0.0623309871310429
RANGER,5,25977.5,25932.5,62149.25,62220.291666666664,0.17322683091136604,0.11430816408350974
RANGER,6,41605.0,41515.0,121437.41666666667,121422.70833333333,0.2163201538276649,-0.01211186283196497
RANGER,7,60917.5,60795.0,210600.375,210459.125,0.20109164033323967,-0.06707015597668953
RANGER,8,83610.0,83450.0,330974.9166666667,330977.8333333333,0.19136466929793317,0.000881234957628152
RANGER,9,109990.0,109745.0,492554.9166666667,492650.625,0.22274752250204255,0.019430997457292598
RANGER,10,139562.5,139255.0,699324.7916666666,699324.7916666666,0.22033139274518776,0.0
RANGER,11,172747.5,172352.5,957949.7916666666,957789.875,0.22865743353739365,-0.01669363760582465
RANGER,12,209415.0,208922.5,1271496.875,1271386.2916666667,0.23517895088699392,-0.008697098318333207
RANGER,13,249085.0,248465.0,1643144.125,1643144.125,0.24891101431238072,0.0
RANGER,14,291917.5,291180.0,2081854.875,2082013.6666666667,0.25263987256674003,0.007627412869815053
RANGER,15,338185.0,337300.0,2594417.0833333335,2594564.4583333335,0.2616910862397792,0.005680466758661851
RANGER,16,387505.0,386445.0,3182961.875,3182961.875,0.273544857485708,0.0
RANGER,17,440022.5,438787.5,3857755.375,3857999.5833333335,0.2806674658682229,0.0063303218995169885
RANGER,18,495490.0,494062.5,4620002.541666667,4620375.5,0.2880986498213889,0.008072686756532832
RANGER,19,554530.0,552880.0,5478149.291666667,5478080.833333333,0.29754927596342684,-0.0012496616957458073
RANGER,20,616670.0,614780.0,6433467.916666667,6433765.208333333,0.3064848298117262,0.004621017319372811
RANGER,21,682112.5,679950.0,7492988.541666667,7492988.541666667,0.31702981546298803,0.0
RANGER,22,750187.5,747742.5,8666829.416666666,8666829.416666666,0.32591852036990554,0.0
RANGER,23,821427.5,818665.0,9950075.208333334,9950075.208333334,0.33630478648450923,0.0
RANGER,24,895480.0,892370.0,11363464.541666666,11363610.083333334,0.3472997721892135,0.0012807860325869669
RANGER,25,972632.5,969150.0,12898435.583333334,12898281.791666666,0.3580489033627843,-0.0011923280592740504
RANGER,26,1052242.5,1048360.0,14569679.708333334,14569679.708333334,0.36897388197112413,0.0
RANGER,27,1134560.0,1130245.0,16380284.416666666,16380505.541666666,0.380323649696801,0.0013499460349786219
RANGER,28,1219722.5,1214940.0,18331737.666666668,18331726.208333332,0.39209738280633344,-6.250544025698801e-05
RANGER,29,1307977.5,1302700.0,20437489.791666668,20437489.791666668,0.4034855339636989,0.0
RANGER,30,1399197.5,1393392.5,22704146.75,22704146.75,0.4148806726713028,0.0
RANGER,31,1493110.0,1486740.0,25121545.375,25121545.375,0.4266263034873541,0.0
RANGER,32,1590097.5,1583132.5,27704940.75,27704822.791666668,0.43802345453659575,-0.000425766416167761
RANGER,33,1690062.5,1682457.5,30469999.791666668,30470136.166666668,0.4499833586036006,0.0004475713847540419
RANGER,34,1792347.5,1784052.5,33410322.666666668,33408971.958333332,0.46280087985169915,-0.004042787454683339
RANGER,35,1897190.0,1888185.0,36534402.0,36534402.0,0.47464934982790474,0.0
RANGER,36,2004170.0,1994392.5,39836192.458333336,39836057.75,0.487857816452697,-0.00033815564446371127
RANGER,37,2113807.5,2103232.5,43339209.666666664,43339209.666666664,0.5002820739352987,0.0
RANGER,38,2226337.5,2214892.5,47066182.75,47066182.75,0.5140730010611549,0.0
RANGER,39,2340520.0,2328187.5,50978673.791666664,50978577.333333336,0.5269128227915143,-0.00018921310844799422
RANGER,40,2458202.5,2444920.0,55100743.25,55100743.25,0.5403338414959657,0.0
RANGER,41,2577512.5,2563227.5,59444977.833333336,59444977.833333336,0.554216516893713,0.0
RANGER,42,2699637.5,2684302.5,64002965.791666664,64002685.375,0.5680392274888812,-0.0004381307384671018
RANGER,43,2824440.0,2807992.5,68808308.29166667,68808308.29166667,0.5823278242766738,0.0
RANGER,44,2951620.0,2934030.0,73845739.16666667,73845739.16666667,0.5959439223206187,0.0
RANGER,45,3080912.5,3062130.0,79097589.04166667,79097589.04166667,0.6096408125839337,0.0
RANGER,46,3211765.0,3191712.5,84592753.41666667,84593753.08333333,0.6243451809207712,0.001181740310229884
RANGER,47,3344802.5,3323422.5,90332022.70833333,90331807.75,0.6392006702936825,-0.0002379647071837354
RANGER,48,3480135.0,3457370.0,96316521.54166667,96316521.54166667,0.6541412904959132,0.0
RANGER,49,3617490.0,3593265.0,102587575.66666667,102586840.5,0.6696632195251406,-0.000716623491581192
RANGER,50,3757195.0,3731440.0,109121567.58333333,109121567.58333333,0.6854847831959776,0.0
RANGER,51,3898382.5,3871045.0,115938299.125,115938726.125,0.7012523783902713,0.0003682993481968211
RANGER,52,4041832.5,4012837.5,123040255.58333333,123038657.16666667,0.7173726273911663,-0.001299100574103651
RANGER,53,4187407.5,4156687.5,130405014.33333333,130405372.625,0.7336281458157567,0.0002747529828539541
RANGER,54,4335305.0,4302777.5,138064015.58333334,138064015.58333334,0.750293231964072,0.0
RANGER,55,4485705.0,4451280.0,146017525.91666666,146017525.91666666,0.7674378943778093,0.0
RANGER,56,4637790.0,4601412.5,154281476.29166666,154282182.95833334,0.7843714355328713,0.0004580372729545701
RANGER,57,4797965.0,4759537.5,162844182.41666666,162844182.41666666,0.8009124701826686,0.0
RANGER,58,4961102.5,4920560.0,171730932.33333334,171730932.33333334,0.8172074654776873,0.0
RANGER,59,5126760.0,5084005.0,180925630.83333334,180925630.83333334,0.833957509226102,0.0
RANGER,60,5294852.5,5249815.0,190461089.5,190461089.5,0.850590266678819,0.0
RANGER,61,5464647.5,5417217.5,200313633.54166666,200313633.54166666,0.8679425342622782,0.0
RANGER,62,5629457.5,5579667.5,210076714.58333334,210076714.58333334,0.8844546743624893,0.0
RANGER,63,5801752.5,5749442.5,220464186.125,220464186.125,0.9016241213323006,0.0
RANGER,64,5976477.5,5921537.5,231209051.79166666,231208292.125,0.9192705904104925,-0.0003285626841931233
RANGER,65,6153827.5,6096177.5,242311817.70833334,242311817.70833334,0.9368153397214973,0.0
RANGER,66,6332652.5,6272195.0,253745955.75,253746598.91666666,0.9546947349471702,0.0002534687359778687
RANGER,67,6512537.5,6449190.0,265410439.33333334,265410271.45833334,0.972700733009213,-6.32510915643536e-05
RANGER,68,6687832.5,6621645.0,277000115.2083333,277000115.2083333,0.9896704201249107,0.0
RANGER,69,6869967.5,6800747.5,289240099.5833333,289240099.5833333,1.007573907736825,0.0
RANGER,70,7054725.0,6982380.0,301864905.75,301864905.75,1.0254829210210148,0.0
RANGER,71,7240545.0,7164975.0,314870341.1666667,314870341.1666667,1.0437059641228652,0.0
RANGER,72,7428845.0,7349957.5,328234484.5416667,328235125.5,1.0619080085800703,0.00019527452583822935
RANGER,73,7613100.0,7530902.5,341464123.2083333,341464123.2083333,1.0796850166160943,0.0
RANGER,74,7810487.5,7724787.5,355458729.7916667,355458729.7916667,1.0972426497065646,0.0
RANGER,75,8010192.5,7920882.5,369860703.4166667,369859020.6666667,1.1149544783099818,-0.0004549685826193972
RANGER,76,8211132.5,8118082.5,384688475.125,384688475.125,1.133217616449378,0.0
RANGER,77,8414652.5,8317757.5,399907605.5,399907341.7916667,1.1515032854892082,-6.594231509726711e-05
RANGER,78,8611850.0,8511167.5,414883853.7916667,414883853.7916667,1.169115811352961,0.0
RANGER,79,8816167.5,8711497.5,430631560.4166667,430631360.125,1.1872505825235247,-4.651114434706116e-05
RANGER,80,9022737.5,8913967.5,446789165.625,446788722.0,1.2055099685655213,-9.929179893841678e-05
RANGER,81,9230587.5,9117597.5,463374586.875,463374586.875,1.2240824324562194,0.0
RANGER,82,9440845.0,9323510.0,480400202.5,480398597.375,1.242844258114606,-0.000334122465317499
RANGER,83,9645712.5,9524075.0,497210527.6666667,497210527.6666667,1.26105251426476,0.0
RANGER,84,9858150.0,9731962.5,514903027.125,514903027.125,1.2800322575736822,0.0
RANGER,85,10072797.5,9941945.0,533062276.5,533062276.5,1.2990681089339873,0.0
RANGER,86,10288545.0,10152887.5,551707720.2083334,551707720.2083334,1.3185294908074963,0.0
RANGER,87,10506892.5,10366322.5,570783276.3333334,570783276.3333334,1.3378836796893112,0.0
RANGER,88,10719877.5,10574470.0,589460704.375,589460363.8333334,1.3564287465038682,-5.7771733397160574e-05
RANGER,89,10945510.0,10795007.5,609082634.4583334,609083095.9583334,1.375015874089014,7.576968605871315e-05
RANGER,90,11173510.0,11017760.0,629200560.2916666,629200560.2916666,1.393921874146975,0.0
RANGER,91,11402387.5,11241290.0,649797403.375,649797403.375,1.4128400740634373,0.0
RANGER,92,11631280.0,11464725.0,670669785.6666666,670670462.875,1.4319576177342475,0.0001009749280189709
RANGER,93,11857990.0,11685952.5,691654194.375,691654515.0416666,1.4508150200835068,4.6362281791445525e-05
RANGER,94,12091502.5,11913745.0,713516522.0416666,713516522.0416666,1.4701026609389545,0.0
RANGER,95,12327392.5,12143752.5,735820874.7916666,735820874.7916666,1.4896905408017136,0.0
RANGER,96,12564222.5,12374550.0,758685941.125,758685941.125,1.5096238545600382,0.0
RANGER,97,12793995.0,12598392.5,781182730.5416666,781182730.5416666,1.5288617824221418,0.0
RANGER,98,13030470.0,12828662.5,804669254.5833334,804669254.5833334,1.5487353871349252,0.0
RANGER,99,13269092.5,13060937.5,828624844.1666666,828626219.75,1.5687206943504228,0.00016600797612120743
RANGER,100,13509800.0,13295152.5,853176710.4166666,853174576.5,1.5888281099646129,-0.00025011426596499575
ROGUE,1,0.0,0.0,0.0,0.0,,
ROGUE,2,765.0,762.5,327.0833333333333,327.0833333333333,0.32679738562091387,0.0
ROGUE,3,5092.5,5087.5,6636.458333333333,6649.791666666667,0.09818360333824216,0.200910375137342
ROGUE,4,13762.5,13727.5,26164.333333333332,26175.666666666668,0.2543142597638548,0.04331596448092778
ROGUE,5,25910.0,25857.5,62134.041666666664,62134.041666666664,0.20262446931686995,0.0
ROGUE,6,41512.5,41430.0,121695.125,121628.0,0.19873532068653832,-0.05515833111638946
ROGUE,7,60802.5,60675.0,210037.45833333334,210129.0,0.2096953250277589,0.043583495721688514
ROGUE,8,83477.5,83297.5,330942.0,330774.2083333333,0.21562696534994652,-0.05070123062853593
ROGUE,9,109680.0,109435.0,493246.9166666667,493169.1666666667,0.2233770970094806,-0.015762896304638563
ROGUE,10,139177.5,138860.0,700044.1666666666,700044.1666666666,0.2281259542670333,0.0
ROGUE,11,172347.5,171927.5,957341.0416666666,957214.2916666666,0.24369370022774284,-0.013239795901709428
ROGUE,12,208925.0,208410.0,1271658.625,1271519.4583333333,0.24649994016991972,-0.01094371271745942
ROGUE,13,248487.5,247875.0,1644702.9583333333,1644727.875,0.24649127219679157,0.0015149645436363102
ROGUE,14,291470.0,290702.5,2086104.8333333333,2086104.8333333333,0.2633204103338227,0.0
ROGUE,15,337597.5,336692.5,2599660.1666666665,2599535.875,0.26807070549988987,-0.004781073628778998
ROGUE,16,386680.0,385607.5,3189801.0416666665,3189801.0416666665,0.27736112547843694,0.0
ROGUE,17,439315.0,438057.5,3865391.5416666665,3865391.5416666665,0.28624107986297,0.0
ROGUE,18,494677.5,493220.0,4627469.541666667,4627226.708333333,0.2946364045261829,-0.005247648442574526
ROGUE,19,553380.0,551702.5,5489148.333333333,5489018.708333333,0.3031370848241677,-0.002361477448387106
ROGUE,20,615347.5,613422.5,6442926.708333333,6442854.666666667,0.3128313676418637,-0.0011181512676983196
ROGUE,21,680540.0,678342.5,7511474.625,7511474.625,0.3229053398771553,0.0
ROGUE,22,748412.5,745925.0,8681687.0,8681233.666666666,0.3323701835551973,-0.005221719388570634
ROGUE,23,819707.5,816912.5,9968414.541666666,9968414.541666666,0.34097528691636736,0.0
ROGUE,24,893925.0,890777.5,11378727.083333334,11379133.75,0.35209888972788095,0.003573920559718502
ROGUE,25,971285.0,967772.5,12919147.833333334,12918995.958333334,0.3616343297796254,-0.0011755806339497354
ROGUE,26,1051360.0,1047447.5,14592536.208333334,14592536.208333334,0.3721370415461833,0.0
ROGUE,27,1134077.5,1129735.0,16396967.75,16396033.833333334,0.38291033902003724,-0.005695666911742503
ROGUE,28,1219847.5,1215035.0,18349218.458333332,18349218.458333332,0.39451652768071055,0.0
ROGUE,29,1308702.5,1303402.5,20456277.833333332,20456135.333333332,0.404981269616278,-0.0006966076681269584
ROGUE,30,1400455.0,1394632.5,22709378.041666668,22709378.041666668,0.4157577358786968,0.0
ROGUE,31,1494775.0,1488385.0,25134025.041666668,25134025.041666668,0.42748908698633237,0.0
ROGUE,32,1591967.5,1584975.0,27717672.333333332,27717672.333333332,0.4392363537572219,0.0
ROGUE,33,1692257.5,1684615.0,30484892.416666668,30484769.416666668,0.4516156672374039,-0.00040347854379785275
ROGUE,34,1794775.0,1786460.0,33425913.916666668,33425913.916666668,0.46328927024278377,0.0
ROGUE,35,1900285.0,1891247.5,36547569.75,36547569.75,0.47558655675332684,0.0
ROGUE,36,2008215.0,1998420.0,39854796.416666664,39853903.083333336,0.4877465809188797,-0.0022414700704742607
ROGUE,37,2118227.5,2107632.5,43347214.416666664,43347214.416666664,0.5001823458528398,0.0
ROGUE,38,2231317.5,2219870.0,47058312.791666664,47058312.791666664,0.5130377008202514,0.0
ROGUE,39,2346002.5,2333667.5,50975369.666666664,50975240.5,0.5257880159974304,-0.00025339034813720573
ROGUE,40,2464120.0,2450827.5,55113734.583333336,55113734.583333336,0.5394420726263283,0.0
ROGUE,41,2584652.5,2570360.0,59460572.0,59460249.791666664,0.5529756901556437,-0.0005418856941608041
ROGUE,42,2707692.5,2692357.5,64021502.625,64021502.625,0.5663493915945006,0.0
ROGUE,43,2833240.0,2816805.0,68807244.33333333,68807048.0,0.5800779319789395,-0.0002853381722123238
ROGUE,44,2961112.5,2943530.0,73832518.375,73833027.125,0.5937802092963351,0.0006890595244390951
ROGUE,45,3091605.0,3072812.5,79069776.0,79069776.0,0.6078557901154857,0.0
ROGUE,46,3223800.0,3203752.5,84560751.75,84560751.75,0.6218592964824077,0.0
ROGUE,47,3358095.0,3336730.0,90291294.79166667,90291978.75,0.6362238114168917,0.0007575019661754112
ROGUE,48,3494977.5,3472220.0,96307297.66666667,96307297.66666667,0.6511486840759306,0.0
ROGUE,49,3634050.0,3609842.5,102548789.66666667,102548789.66666667,0.6661300752603849,0.0
ROGUE,50,3775475.0,3749740.0,109077313.70833333,109077313.70833333,0.6816360855256609,0.0
ROGUE,51,3918137.5,3890822.5,115898628.25,115898628.25,0.6971424560776596,0.0
ROGUE,52,4063462.5,4034475.0,122973944.0,122974323.54166667,0.7133694478538954,0.0003086358413284529
ROGUE,53,4210730.0,4180025.0,130349299.54166667,130349299.54166667,0.729208474540044,0.0
ROGUE,54,4360197.5,4327672.5,137982216.45833334,137982193.75,0.7459524482549273,-1.645743482603379e-05
ROGUE,55,4512155.0,4477730.0,145924319.58333334,145924133.79166666,0.7629392164054671,-0.0001273205639806818
ROGUE,56,4665792.5,4629402.5,154169696.41666666,154169696.41666666,0.7799318122269638,0.0
ROGUE,57,4827862.5,4789430.0,162751353.5,162751353.5,0.7960562257106507,0.0
ROGUE,58,4992920.0,4952352.5,171631716.83333334,171631716.83333334,0.8125005007090014,0.0
ROGUE,59,5160605.0,5117832.5,180823355.5,180823355.5,0.8288272402169894,0.0
ROGUE,60,5330797.5,5285720.0,190361607.20833334,190361607.20833334,0.8456051838397594,0.0
ROGUE,61,5502685.0,5455217.5,200225749.54166666,200225749.54166666,0.862624337028195,0.0
ROGUE,62,5669755.0,5619935.0,209952419.75,209952864.91666666,0.8786975804069175,0.00021203216766796373
ROGUE,63,5844512.5,5792170.0,220352887.41666666,220352887.41666666,0.8955836778516635,0.0
ROGUE,64,6021770.0,5966802.5,231061205.58333334,231061287.0,0.912813010128255,3.5235974138458914e-05
ROGUE,65,6201757.5,6144080.0,242134018.54166666,242134238.58333334,0.9300186277841349,9.087598182855317e-05
ROGUE,66,6383262.5,6322770.0,253583975.20833334,253583975.20833334,0.9476737013400238,0.0
ROGUE,67,6565897.5,6502525.0,265259683.66666666,265260563.29166666,0.9651765048114158,0.00033160900587692055
ROGUE,68,6743902.5,6677665.0,276823307.4166667,276823307.4166667,0.9821835354232977,0.0
ROGUE,69,6929060.0,6859790.0,289037606.3333333,289037606.3333333,0.9997027013765258,0.0
ROGUE,70,7116845.0,7044445.0,301610549.125,301610549.125,1.0173047185937034,0.0
ROGUE,71,7306000.0,7230370.0,314599479.9166667,314599479.9166667,1.0351765672050317,0.0
ROGUE,72,7497795.0,7418830.0,327934665.5833333,327934665.5833333,1.0531763004990147,0.0
ROGUE,73,7685502.5,7603252.5,341137560.5833333,341137560.5833333,1.0701967763330988,0.0
ROGUE,74,7887022.5,7801260.0,355104941.3333333,355104941.3333333,1.0873875407354294,0.0
ROGUE,75,8090945.0,8001562.5,369484539.7083333,369484539.7083333,1.104722625107446,0.0
ROGUE,76,8296357.5,8203235.0,384254961.125,384254961.125,1.1224504247797862,0.0
ROGUE,77,8504575.0,8407597.5,399469936.1666667,399469936.1666667,1.14029801606782,0.0
ROGUE,78,8706292.5,8605527.5,414384060.7916667,414384060.7916667,1.15738128485805,0.0
ROGUE,79,8915495.0,8810755.0,430074796.1666667,430072108.4166667,1.174808577650488,-0.000624949432970201
ROGUE,80,9127247.5,9018382.5,446214968.125,446214968.125,1.1927473205914474,0.0
ROGUE,81,9340392.5,9227302.5,462764427.7083333,462764427.7083333,1.2107628239391488,0.0
ROGUE,82,9556052.5,9438617.5,479751621.0,479752494.4583333,1.2289070199227092,0.00018206469662995772
ROGUE,83,9766217.5,9644480.0,496579550.1666667,496579550.1666667,1.246516371358719,0.0
ROGUE,84,9984512.5,9858222.5,514273516.7916667,514273516.7916667,1.2648589502992746,0.0
ROGUE,85,10205375.0,10074415.0,532435930.75,532435930.75,1.2832453486520623,0.0
ROGUE,86,10427437.5,10291690.0,551040155.8333334,551040155.8333334,1.3018299078752515,0.0
ROGUE,87,10652167.5,10511500.0,570137659.875,570139219.8333334,1.3205528358430363,0.000273610821244219
ROGUE,88,10871785.0,10726292.5,588760449.875,588760449.875,1.338257701012302,0.0
ROGUE,89,11104707.5,10954112.5,608388660.1666666,608389698.5416666,1.356136575411826,0.0001706762581266119
ROGUE,90,11340257.5,11184442.5,628487494.875,628487494.875,1.3739987826555056,0.0
ROGUE,91,11576725.0,11415542.5,648995962.625,648995962.625,1.3922979080871367,0.0
ROGUE,92,11813347.5,11646722.5,669834528.625,669834528.625,1.4104808141807368,0.0
ROGUE,93,12048225.0,11876132.5,690724735.5833334,690724735.5833334,1.428363929126486,0.0
ROGUE,94,12290207.5,12112390.0,712502281.6666666,712501999.625,1.4468226024662356,-3.958466855413789e-05
ROGUE,95,12534787.5,12351102.5,734798337.25,734798337.25,1.4654017868272584,0.0
ROGUE,96,12780390.0,12590682.5,757613627.875,757613627.875,1.4843639356858396,0.0
ROGUE,97,13018945.0,12823320.0,780066710.4166666,780068992.375,1.5026179156605979,0.0002925337413861584
ROGUE,98,13264622.5,13062810.0,803498333.375,803498333.375,1.5214341757558536,0.0
ROGUE,99,13512762.5,13304605.0,827426128.6666666,827426128.6666666,1.5404511105704732,0.0
ROGUE,100,13763410.0,13548770.0,851849534.625,851849534.625,1.5594972466852375,0.0
WARRIOR,1,0.0,0.0,0.0,0.0,,
WARRIOR,2,765.0,762.5,327.0833333333333,327.0833333333333,0.32679738562091387,0.0
WARRIOR,3,5162.5,5155.0,6523.041666666667,6533.875,0.14527845036319542,0.16607794165552914
WARRIOR,4,13905.0,13882.5,25857.75,25759.958333333332,0.16181229773463146,-0.3781909356640356
WARRIOR,5,26035.0,25992.5,62221.833333333336,62221.833333333336,0.16324178989821636,0.0
WARRIOR,6,41675.0,41605.0,121032.25,121032.25,0.16796640671865593,0.0
WARRIOR,7,61140.0,61035.0,209077.08333333334,209062.08333333334,0.17173699705593792,-0.007174387436847951
WARRIOR,8,83985.0,83842.5,330512.4166666667,330362.625,0.1696731559207021,-0.04532104063665887
WARRIOR,9,110477.5,110285.0,492159.4583333333,492294.875,0.17424362426738949,0.027514795128658065
WARRIOR,10,140392.5,140145.0,698085.2083333334,698100.375,0.17629146856135147,0.0021726096593344124
WARRIOR,11,173870.0,173557.5,956916.7083333334,956916.7083333334,0.1797319836659539,0.0
WARRIOR,12,210745.0,210355.0,1271018.9166666667,1270921.75,0.1850577712401269,-0.007644785250060515
WARRIOR,13,250625.0,250155.0,1642296.0416666667,1642275.875,0.1875311720698214,-0.0012279556276806325
WARRIOR,14,293970.0,293417.5,2084664.7916666667,2084670.2916666667,0.18794434806272964,0.000263831385360902
WARRIOR,15,340745.0,340100.0,2596167.5,2595913.0416666665,0.1892911121219698,-0.009801306477086325
WARRIOR,16,390267.5,389507.5,3186999.0416666665,3186973.8333333335,0.1947382244229967,-0.0007909739853539932
WARRIOR,17,443097.5,442225.0,3859792.75,3859731.4583333335,0.1969092581203924,-0.0015879522719530748
WARRIOR,18,498897.5,497907.5,4621321.083333333,4621183.875,0.19843755480835057,-0.0029690283548489127
WARRIOR,19,558225.0,557105.0,5480026.166666667,5479812.041666667,0.20063594428769704,-0.003907371853484332
WARRIOR,20,620630.0,619372.5,6430067.75,6430027.75,0.20261669593799603,-0.0006220774267928775
WARRIOR,21,686332.5,684925.0,7491378.166666667,7491191.958333333,0.20507552826072306,-0.0024856352087820888
WARRIOR,22,754662.5,753085.0,8664215.125,8664215.125,0.20903383963030153,0.0
WARRIOR,23,826100.0,824355.0,9948089.125,9948089.125,0.21123350683937003,0.0
WARRIOR,24,900647.5,898717.5,11361277.666666666,11361277.666666666,0.21429027449696436,0.0
WARRIOR,25,978107.5,975967.5,12900721.541666666,12900721.541666666,0.21878985694312458,0.0
WARRIOR,26,1058280.0,1055937.5,14569634.25,14569634.25,0.22134973730959517,0.0
WARRIOR,27,1141177.5,1138600.0,16373070.916666666,16372762.458333334,0.22586319831927604,-0.0018839369529510819
WARRIOR,28,1227282.5,1224460.0,18332687.541666668,18332687.541666668,0.2299796501620488,0.0
WARRIOR,29,1316130.0,1313065.0,20435362.166666668,20434945.958333332,0.23287973072568802,-0.0020367064206716634
WARRIOR,30,1408120.0,1404800.0,22694747.583333332,22694858.583333332,0.23577536005453537,0.0004890999540485552
WARRIOR,31,1503032.5,1499427.5,25114233.666666668,25114233.666666668,0.23984843973766656,0.0
WARRIOR,32,1601147.5,1597240.0,27699774.541666668,27699774.541666668,0.24404372489105208,0.0
WARRIOR,33,1702037.5,1697830.0,30462503.708333332,30462503.708333332,0.24720371907199779,0.0
WARRIOR,34,1805670.0,1801152.5,33394313.125,33394411.416666668,0.25018414217437,0.0002943365425833733
WARRIOR,35,1912315.0,1907445.0,36521499.583333336,36521499.583333336,0.2546651571524561,0.0
WARRIOR,36,2021322.5,2016117.5,39839216.25,39839216.25,0.2575046782490209,0.0
WARRIOR,37,2132755.0,2127167.5,43348704.375,43348918.958333336,0.2619850850191452,0.0004950167171724473
WARRIOR,38,2247095.0,2241142.5,47060334.25,47060334.25,0.26489756774857875,0.0
WARRIOR,39,2363867.5,2357507.5,50960640.375,50959896.0,0.2690506130313963,-0.0014606861187815845
WARRIOR,40,2484150.0,2477380.0,55092390.708333336,55092390.708333336,0.2725278264194997,0.0
WARRIOR,41,2606140.0,2598947.5,59440935.916666664,59441344.375,0.2759828712195045,0.0006871667261654224
WARRIOR,42,2730822.5,2723172.5,63987018.25,63987018.25,0.28013538045772446,0.0
WARRIOR,43,2858515.0,2850400.0,68786958.875,68786958.875,0.28388866246984445,0.0
WARRIOR,44,2988380.0,2979792.5,73826192.95833333,73826192.95833333,0.28736305289153163,0.0
WARRIOR,45,3120540.0,3111452.5,79077902.04166667,79077902.04166667,0.2912156229370577,0.0
WARRIOR,46,3254227.5,3244630.0,84553225.0,84553225.0,0.29492406415961847,0.0
WARRIOR,47,3390547.5,3380412.5,90307884.33333333,90307394.5,0.2989192748368841,-0.000542403730241503
WARRIOR,48,3529245.0,3518557.5,96309981.20833333,96309460.08333333,0.30282680856670297,-0.0005410913733516765
WARRIOR,49,3670000.0,3658735.0,102563335.33333333,102563764.95833333,0.3069482288828307,0.00041888750847984824
WARRIOR,50,3813232.5,3801372.5,109104412.58333333,109104412.58333333,0.31102221015896214,0.0
WARRIOR,51,3957865.0,3945385.0,115905905.29166667,115905905.29166667,0.31532151804065656,0.0
WARRIOR,52,4104945.0,4091822.5,122999421.41666667,122999421.41666667,0.3196754158703685,0.0
WARRIOR,53,4254305.0,4240517.5,130370755.25,130370755.25,0.324083487197091,0.0
WARRIOR,54,4405997.5,4391537.5,138034220.875,138034220.875,0.3281890196260906,0.0
WARRIOR,55,4560442.5,4545255.0,145986028.41666666,145986028.41666666,0.33302689377182615,0.0
WARRIOR,56,4716732.5,4700820.0,154272203.625,154272203.625,0.3373627823922587,0.0
WARRIOR,57,4881195.0,4864520.0,162824395.95833334,162824395.95833334,0.34161716546869947,0.0
WARRIOR,58,5048900.0,5031425.0,171721439.375,171721439.375,0.3461149953455256,0.0
WARRIOR,59,5219290.0,5200997.5,180948992.0,180948992.0,0.3504787049579572,0.0
WARRIOR,60,5392265.0,5373107.5,190501054.41666666,190501054.41666666,0.35527742052736677,0.0
WARRIOR,61,5567192.5,5547167.5,200349793.66666666,200349793.66666666,0.3596965615972558,0.0
WARRIOR,62,5737220.0,5716327.5,210117623.20833334,210115402.58333334,0.3641572050575026,-0.0010568485242168357
WARRIOR,63,5915082.5,5893275.0,220530232.41666666,220530232.41666666,0.3686761765368418,0.0
