cohort,variant,level,gap_h,session_min,progress_gap_pct,sale_gap_pct
calibration,previous_12h,70,24.0,5.0,4.595138817703948,5.925093528250813
calibration,previous_12h,71,24.0,5.0,4.7380316606384865,5.996279833449081
calibration,previous_12h,72,24.0,5.0,4.881637863954658,6.035477545691692
calibration,previous_12h,73,24.0,5.0,5.023836123542869,6.084119164004598
calibration,previous_12h,74,24.0,5.0,5.176983571894445,6.153723546327283
calibration,previous_12h,75,24.0,5.0,5.33482670354295,6.190988093072725
calibration,previous_12h,76,24.0,5.0,5.490131857985636,6.242777726546844
calibration,previous_12h,77,24.0,5.0,5.651143222241539,6.29038587612476
calibration,previous_12h,78,24.0,5.0,5.811459870983571,6.3708051185311865
calibration,previous_12h,79,24.0,5.0,5.974278133283173,6.401165468714853
calibration,previous_12h,80,24.0,5.0,6.1406899196833065,6.4450391650459515
calibration,previous_12h,81,24.0,5.0,6.316004160887867,6.495141747406219
calibration,previous_12h,82,24.0,5.0,6.488189288294821,6.561623814489481
calibration,previous_12h,83,24.0,5.0,6.656020495494297,6.6054462702136
calibration,previous_12h,84,24.0,5.0,6.839844280997109,6.659174548232261
calibration,previous_12h,85,24.0,5.0,7.059432184073144,6.7608950673470725
calibration,previous_12h,86,24.0,5.0,7.279265642319688,6.880319781708288
calibration,previous_12h,87,24.0,5.0,7.50258956848493,7.001826555625645
calibration,previous_12h,88,24.0,5.0,7.722547098682142,7.117803534351719
calibration,previous_12h,89,24.0,5.0,7.956351007636342,7.230053114233814
calibration,previous_12h,90,24.0,5.0,8.193976948998305,7.3399448409558365
calibration,previous_12h,91,24.0,5.0,8.434120048864946,7.448481831006526
calibration,previous_12h,92,24.0,5.0,8.670117092113472,7.553052257850257
calibration,previous_12h,93,24.0,5.0,8.900987357207146,7.654967047602246
calibration,previous_12h,94,24.0,5.0,9.133723207330192,7.754281059296786
calibration,previous_12h,95,24.0,5.0,9.362655360669404,7.851673298937301
calibration,previous_12h,96,24.0,5.0,9.583277618733632,7.946174067509593
calibration,previous_12h,97,24.0,5.0,9.791553442539126,8.037697733884386
calibration,previous_12h,98,24.0,5.0,9.993174728835541,8.126843271372186
calibration,previous_12h,99,24.0,5.0,10.185701457518114,8.238702261345598
calibration,previous_12h,100,24.0,5.0,10.368291407256969,8.357217924573845
calibration,previous_12h,20,24.0,12.0,1.4261777045043278,2.2321921973798897
calibration,previous_12h,21,24.0,12.0,1.3515762397811937,2.200219618489041
calibration,previous_12h,22,24.0,12.0,1.3076742613124193,2.237458757940769
calibration,previous_12h,23,24.0,12.0,1.2724834776917104,2.3970140008309437
calibration,previous_12h,24,24.0,12.0,1.1480649734515014,2.3459173744459383
calibration,previous_12h,25,24.0,12.0,1.054067478408638,2.2953996229376994
calibration,previous_12h,26,24.0,12.0,0.9432672837092149,2.1534575129438682
calibration,previous_12h,27,24.0,12.0,0.8685102571135639,2.2093615135068134
calibration,previous_12h,28,24.0,12.0,0.8070016480413944,2.3134425546427195
calibration,previous_12h,29,24.0,12.0,0.7590725849299984,2.414151997890679
calibration,previous_12h,30,24.0,12.0,0.6754034151831512,2.3808843844898897
calibration,previous_12h,31,24.0,12.0,0.6153102315969994,2.3901788589796302
calibration,previous_12h,32,24.0,12.0,0.6324291952423122,2.577234498464942
calibration,previous_12h,33,24.0,12.0,0.6912437402096128,2.5321944424144815
calibration,previous_12h,34,24.0,12.0,0.7534289381146975,2.6228319648278653
calibration,previous_12h,35,24.0,12.0,0.8584889442826871,2.786021757611734
calibration,previous_12h,36,24.0,12.0,0.9267417305922176,2.842317706392916
calibration,previous_12h,37,24.0,12.0,0.9397104823267499,2.852248658634715
calibration,previous_12h,38,24.0,12.0,0.9972126037007811,2.979701500921461
calibration,previous_12h,39,24.0,12.0,1.0769077131504545,3.052388389815164
calibration,previous_12h,40,24.0,12.0,1.1619348837271781,3.15349422784994
calibration,previous_12h,41,24.0,12.0,1.2796873512591178,3.31023529667136
calibration,previous_12h,42,24.0,12.0,1.3891002103090022,3.4009934328668834
calibration,previous_12h,43,24.0,12.0,1.5103587254283068,3.5229673534473926
calibration,previous_12h,44,24.0,12.0,1.6492804640108272,3.673521980013361
calibration,previous_12h,45,24.0,12.0,1.7677170227013095,3.7069983062993916
calibration,previous_12h,46,24.0,12.0,1.896280978839049,3.908314963813231
calibration,previous_12h,47,24.0,12.0,1.99338183929183,4.04325355468933
calibration,previous_12h,48,24.0,12.0,2.0962082552503647,4.095947363855679
calibration,previous_12h,49,24.0,12.0,2.2301962058603575,4.227655679713793
calibration,previous_12h,50,24.0,12.0,2.342811884775098,4.27607204759084
calibration,previous_12h,51,24.0,12.0,2.4453080691495988,4.383247827255432
calibration,previous_12h,52,24.0,12.0,2.55598591121442,4.4923309373803955
calibration,previous_12h,53,24.0,12.0,2.6561790826246767,4.535784359418393
calibration,previous_12h,54,24.0,12.0,2.764378855183658,4.621938034229256
calibration,previous_12h,55,24.0,12.0,2.8600462393554738,4.781473636861477
calibration,previous_12h,56,24.0,12.0,2.950450704134866,4.8673708143953
calibration,previous_12h,57,24.0,12.0,3.0500811397926375,4.968536181705807
calibration,previous_12h,58,24.0,12.0,3.1534949585248606,5.045038271226976
calibration,previous_12h,59,24.0,12.0,3.2559745900575976,5.106789323796557
calibration,previous_12h,60,24.0,12.0,3.367560477682918,5.187371926131257
calibration,previous_12h,61,24.0,12.0,3.4790004886670722,5.259401043998757
calibration,previous_12h,62,24.0,12.0,3.5849727801421816,5.332715422268075
calibration,previous_12h,63,24.0,12.0,3.698433449741989,5.4014474475536645
calibration,previous_12h,64,24.0,12.0,3.8139341286228534,5.461537638944769
calibration,previous_12h,65,24.0,12.0,3.9440220809380033,5.556896790380805
calibration,previous_12h,66,24.0,12.0,4.06856191150613,5.612115517888228
calibration,previous_12h,67,24.0,12.0,4.196517847648473,5.658013973853837
calibration,previous_12h,68,24.0,12.0,4.320517868495011,5.760966276382207
calibration,previous_12h,69,24.0,12.0,4.456938059195714,5.822287856538111
calibration,previous_12h,70,24.0,12.0,4.595138817703925,5.925093528250791
calibration,previous_12h,71,24.0,12.0,4.7380316606384865,5.996279833449059
calibration,previous_12h,72,24.0,12.0,4.881637863954658,6.03547754569167
calibration,previous_12h,73,24.0,12.0,5.023836123542869,6.0841191640045755
calibration,previous_12h,74,24.0,12.0,5.176983571894422,6.153723546327261
calibration,previous_12h,75,24.0,12.0,5.334826703542905,6.190988093072658
calibration,previous_12h,76,24.0,12.0,5.490131857985636,6.2427777265468665
calibration,previous_12h,77,24.0,12.0,5.651143222241495,6.29038587612476
calibration,previous_12h,78,24.0,12.0,5.811459870983571,6.370805118531142
calibration,previous_12h,79,24.0,12.0,5.974278133283217,6.401165468714787
calibration,previous_12h,80,24.0,12.0,6.140689919683284,6.445039165045929
calibration,previous_12h,81,24.0,12.0,6.316004160887889,6.495141747406241
calibration,previous_12h,82,24.0,12.0,6.488189288294843,6.561623814489459
calibration,previous_12h,83,24.0,12.0,6.656020495494275,6.605446270213577
calibration,previous_12h,84,24.0,12.0,6.839844280997109,6.659174548232238
calibration,previous_12h,85,24.0,12.0,7.059432184073167,6.760895067347028
calibration,previous_12h,86,24.0,12.0,7.2792656423196656,6.880319781708288
calibration,previous_12h,87,24.0,12.0,7.50258956848493,7.001826555625668
calibration,previous_12h,88,24.0,12.0,7.7225470986821865,7.1178035343516965
calibration,previous_12h,89,24.0,12.0,7.956351007636364,7.2300531142338365
calibration,previous_12h,90,24.0,12.0,8.193976948998326,7.339944840955814
calibration,previous_12h,91,24.0,12.0,8.434120048864902,7.448481831006548
calibration,previous_12h,92,24.0,12.0,8.67011709211345,7.553052257850235
calibration,previous_12h,93,24.0,12.0,8.900987357207168,7.654967047602224
calibration,previous_12h,94,24.0,12.0,9.133723207330213,7.754281059296786
calibration,previous_12h,95,24.0,12.0,9.362655360669425,7.851673298937301
calibration,previous_12h,96,24.0,12.0,9.583277618733653,7.946174067509615
calibration,previous_12h,97,24.0,12.0,9.791553442539147,8.037697733884407
calibration,previous_12h,98,24.0,12.0,9.993174728835585,8.12684327137223
calibration,previous_12h,99,24.0,12.0,10.18570145751816,8.238702261345644
calibration,previous_12h,100,24.0,12.0,10.36829140725699,8.357217924573845
calibration,linear_10h,20,4.0,1.0,1.4000288615011236,2.227059501383799
calibration,linear_10h,21,4.0,1.0,1.3256518818945962,2.196610935526655
calibration,linear_10h,22,4.0,1.0,1.2820342448585542,2.2251675111790936
calibration,linear_10h,23,4.0,1.0,1.2467513013133535,2.3854053460102165
calibration,linear_10h,24,4.0,1.0,1.1216587006661616,2.334334483873257
calibration,linear_10h,25,4.0,1.0,1.0269856193596771,2.2835832320058813
calibration,linear_10h,26,4.0,1.0,0.9153479826553346,2.155472911960632
calibration,linear_10h,27,4.0,1.0,0.8400828312168596,2.176151195286824
calibration,linear_10h,28,4.0,1.0,0.7781183636981881,2.2798245557014596
calibration,linear_10h,29,4.0,1.0,0.7297687544481235,2.380204973185518
calibration,linear_10h,30,4.0,1.0,0.6454721556228726,2.3464328972589987
calibration,linear_10h,31,4.0,1.0,0.5847848809170664,2.355149542448931
calibration,linear_10h,32,4.0,1.0,0.5827424160788963,2.5414014779733263
calibration,linear_10h,33,4.0,1.0,0.6417421698435177,2.495145004725785
calibration,linear_10h,34,4.0,1.0,0.6604811402532773,2.5844533842642514
calibration,linear_10h,35,4.0,1.0,0.7191133684799844,2.7461122190671317
calibration,linear_10h,36,4.0,1.0,0.7881676160810702,2.8005418211680233
calibration,linear_10h,37,4.0,1.0,0.8502398856982563,2.8084824105370165
calibration,linear_10h,38,4.0,1.0,0.9002358540754818,2.934279930544026
calibration,linear_10h,39,4.0,1.0,0.9672097420160064,3.0053671625720924
calibration,linear_10h,40,4.0,1.0,1.0213830853258443,3.104916935606261
calibration,linear_10h,41,4.0,1.0,1.073520861975008,3.2602585444831966
calibration,linear_10h,42,4.0,1.0,1.10621869337042,3.3496343569259457
calibration,linear_10h,43,4.0,1.0,1.1502245288141921,3.470208252843876
calibration,linear_10h,44,4.0,1.0,1.182567701677617,3.6196929818997914
calibration,linear_10h,45,4.0,1.0,1.230066046293432,3.651836641984163
calibration,linear_10h,46,4.0,1.0,1.267271465449471,3.8516785287634914
calibration,linear_10h,47,4.0,1.0,1.278281721991692,3.9849857486283335
calibration,linear_10h,48,4.0,1.0,1.3086462838449497,4.036013011834738
calibration,linear_10h,49,4.0,1.0,1.3806980365902,4.165818021177259
calibration,linear_10h,50,4.0,1.0,1.449139046856307,4.212168197105037
calibration,linear_10h,51,4.0,1.0,1.5059966717542617,4.317573210795622
calibration,linear_10h,52,4.0,1.0,1.5693537712028194,4.424412333298311
calibration,linear_10h,53,4.0,1.0,1.6207786091471998,4.465992006716579
calibration,linear_10h,54,4.0,1.0,1.6787558784426837,4.550432148399874
calibration,linear_10h,55,4.0,1.0,1.722740752805918,4.708256812399103
calibration,linear_10h,56,4.0,1.0,1.7600550983378094,4.792499246131698
calibration,linear_10h,57,4.0,1.0,1.8031550433234456,4.891853527046663
calibration,linear_10h,58,4.0,1.0,1.8475828529517013,4.966391702852357
calibration,linear_10h,59,4.0,1.0,1.889673230774691,5.026078256010713
calibration,linear_10h,60,4.0,1.0,1.9398486214312838,5.104773820445785
calibration,linear_10h,61,4.0,1.0,1.988185118572794,5.17496255205212
calibration,linear_10h,62,4.0,1.0,2.0318379130272346,5.246734047733614
calibration,linear_10h,63,4.0,1.0,2.0800378592069624,5.314067941325273
calibration,linear_10h,64,4.0,1.0,2.1291965349577557,5.37291976400347
calibration,linear_10h,65,4.0,1.0,2.1911835135601576,5.46716177472375
calibration,linear_10h,66,4.0,1.0,2.2458556777075644,5.521163489048675
calibration,linear_10h,67,4.0,1.0,2.302856895958172,5.565929674782044
calibration,linear_10h,68,4.0,1.0,2.357632346292915,5.667857184933345
calibration,linear_10h,69,4.0,1.0,2.4222595118117862,5.728385293586702
calibration,linear_10h,70,4.0,1.0,2.4870586031871866,5.830572762215347
calibration,linear_10h,71,4.0,1.0,2.555487652102162,5.901153785214297
calibration,linear_10h,72,4.0,1.0,2.623084030340994,5.939975652580198
calibration,linear_10h,73,4.0,1.0,2.6905507251210103,5.988506812669869
calibration,linear_10h,74,4.0,1.0,2.763024543574133,6.058017437866625
calibration,linear_10h,75,4.0,1.0,2.8390790294828827,6.095310026328882
calibration,linear_10h,76,4.0,1.0,2.9115614029448844,6.146877504096571
calibration,linear_10h,77,4.0,1.0,2.98867798060245,6.194437031020517
calibration,linear_10h,78,4.0,1.0,3.067687936089425,6.275085281657233
calibration,linear_10h,79,4.0,1.0,3.1460440398994205,6.305879362053601
calibration,linear_10h,80,4.0,1.0,3.2270859620201042,6.350301636040956
calibration,linear_10h,81,4.0,1.0,3.316500785988885,6.401075867098682
calibration,linear_10h,82,4.0,1.0,3.4118349360192424,6.468220084385901
calibration,linear_10h,83,4.0,1.0,3.5318027215765158,6.512602581442972
calibration,linear_10h,84,4.0,1.0,3.655476329032026,6.625357145880906
calibration,linear_10h,85,4.0,1.0,3.7834219661159407,6.745956128193242
calibration,linear_10h,86,4.0,1.0,3.911155937254285,6.864760780083778
calibration,linear_10h,87,4.0,1.0,4.041380666229344,6.9855795241243746
calibration,linear_10h,88,4.0,1.0,4.170382711791265,7.100990405732888
calibration,linear_10h,89,4.0,1.0,4.3077941017473975,7.212447060388283
calibration,linear_10h,90,4.0,1.0,4.447887859178534,7.321501729702806
calibration,linear_10h,91,4.0,1.0,4.590073875171852,7.429230864375613
calibration,linear_10h,92,4.0,1.0,4.729468950182358,7.532945988429751
calibration,linear_10h,93,4.0,1.0,4.866140155365906,7.634139465296097
calibration,linear_10h,94,4.0,1.0,5.004357302798512,7.732555311020617
calibration,linear_10h,95,4.0,1.0,5.140511831259009,7.829113626648732
calibration,linear_10h,96,4.0,1.0,5.271144361208324,7.92288964406207
calibration,linear_10h,97,4.0,1.0,5.395753844112239,8.013891943992935
calibration,linear_10h,98,4.0,1.0,5.515348877889781,8.102532727671385
calibration,linear_10h,99,4.0,1.0,5.630149111439953,8.18991050417377
calibration,linear_10h,100,4.0,1.0,5.739225207465881,8.269795829561467
calibration,linear_10h,20,4.0,5.0,1.4000288615010792,2.227059501383777
calibration,linear_10h,21,4.0,5.0,1.3256518818946406,2.1966109355266994
calibration,linear_10h,22,4.0,5.0,1.2820342448585542,2.2251675111790936
calibration,linear_10h,23,4.0,5.0,1.2467513013133313,2.3854053460102165
calibration,linear_10h,24,4.0,5.0,1.1216587006661616,2.334334483873257
calibration,linear_10h,25,4.0,5.0,1.026985619359655,2.2835832320058813
calibration,linear_10h,26,4.0,5.0,0.9153479826553124,2.1554729119605875
calibration,linear_10h,27,4.0,5.0,0.8400828312168374,2.176151195286802
calibration,linear_10h,28,4.0,5.0,0.7781183636981659,2.279824555701415
calibration,linear_10h,29,4.0,5.0,0.7297687544481013,2.380204973185518
calibration,linear_10h,30,4.0,5.0,0.6454721556228726,2.3464328972589543
calibration,linear_10h,31,4.0,5.0,0.5847848809170664,2.355149542448931
calibration,linear_10h,32,4.0,5.0,0.5827424160788963,2.5414014779733485
calibration,linear_10h,33,4.0,5.0,0.6417421698435177,2.495145004725763
calibration,linear_10h,34,4.0,5.0,0.6604811402532773,2.584453384264229
calibration,linear_10h,35,4.0,5.0,0.7191133684800066,2.7461122190671095
calibration,linear_10h,36,4.0,5.0,0.7881676160810702,2.8005418211680233
calibration,linear_10h,37,4.0,5.0,0.8502398856982563,2.8084824105369943
calibration,linear_10h,38,4.0,5.0,0.9002358540754596,2.9342799305440037
calibration,linear_10h,39,4.0,5.0,0.9672097420160064,3.005367162572048
calibration,linear_10h,40,4.0,5.0,1.0213830853258665,3.104916935606239
calibration,linear_10h,41,4.0,5.0,1.0735208619749859,3.2602585444831744
calibration,linear_10h,42,4.0,5.0,1.106218693370442,3.349634356925968
calibration,linear_10h,43,4.0,5.0,1.1502245288142143,3.4702082528438316
calibration,linear_10h,44,4.0,5.0,1.182567701677617,3.619692981899769
calibration,linear_10h,45,4.0,5.0,1.2300660462934099,3.651836641984141
calibration,linear_10h,46,4.0,5.0,1.2672714654494932,3.8516785287635136
calibration,linear_10h,47,4.0,5.0,1.2782817219917364,3.9849857486283335
calibration,linear_10h,48,4.0,5.0,1.308646283844972,4.036013011834716
calibration,linear_10h,49,4.0,5.0,1.3806980365902,4.165818021177237
calibration,linear_10h,50,4.0,5.0,1.4491390468563292,4.212168197105015
calibration,linear_10h,51,4.0,5.0,1.5059966717542395,4.3175732107956
calibration,linear_10h,52,4.0,5.0,1.5693537712028194,4.424412333298289
calibration,linear_10h,53,4.0,5.0,1.6207786091471776,4.465992006716557
calibration,linear_10h,54,4.0,5.0,1.6787558784426837,4.550432148399852
calibration,linear_10h,55,4.0,5.0,1.722740752805918,4.708256812399103
calibration,linear_10h,56,4.0,5.0,1.7600550983378094,4.792499246131698
calibration,linear_10h,57,4.0,5.0,1.8031550433234456,4.891853527046641
calibration,linear_10h,58,4.0,5.0,1.8475828529517013,4.966391702852335
calibration,linear_10h,59,4.0,5.0,1.8896732307746689,5.026078256010713
calibration,linear_10h,60,4.0,5.0,1.9398486214312838,5.104773820445785
calibration,linear_10h,61,4.0,5.0,1.988185118572794,5.174962552052076
calibration,linear_10h,62,4.0,5.0,2.03183791302719,5.24673404773357
calibration,linear_10h,63,4.0,5.0,2.080037859206918,5.314067941325273
calibration,linear_10h,64,4.0,5.0,2.1291965349577335,5.372919764003448
calibration,linear_10h,65,4.0,5.0,2.191183513560113,5.467161774723728
calibration,linear_10h,66,4.0,5.0,2.2458556777075422,5.521163489048653
calibration,linear_10h,67,4.0,5.0,2.3028568959581497,5.565929674782
calibration,linear_10h,68,4.0,5.0,2.357632346292915,5.667857184933345
calibration,linear_10h,69,4.0,5.0,2.422259511811742,5.728385293586702
calibration,linear_10h,70,4.0,5.0,2.4870586031871866,5.830572762215347
calibration,linear_10h,71,4.0,5.0,2.5554876521021397,5.901153785214319
calibration,linear_10h,72,4.0,5.0,2.623084030340994,5.939975652580176
calibration,linear_10h,73,4.0,5.0,2.690550725120966,5.988506812669914
calibration,linear_10h,74,4.0,5.0,2.7630245435741108,6.058017437866647
calibration,linear_10h,75,4.0,5.0,2.8390790294828827,6.095310026328882
calibration,linear_10h,76,4.0,5.0,2.9115614029448844,6.146877504096548
calibration,linear_10h,77,4.0,5.0,2.9886779806024277,6.194437031020494
calibration,linear_10h,78,4.0,5.0,3.0676879360894027,6.275085281657233
calibration,linear_10h,79,4.0,5.0,3.1460440398994205,6.305879362053579
calibration,linear_10h,80,4.0,5.0,3.22708596202006,6.350301636040934
calibration,linear_10h,81,4.0,5.0,3.316500785988863,6.401075867098682
calibration,linear_10h,82,4.0,5.0,3.4118349360192424,6.468220084385878
calibration,linear_10h,83,4.0,5.0,3.5317854884361566,6.51260258144295
calibration,linear_10h,84,4.0,5.0,3.6541201668114365,6.6253571458808835
calibration,linear_10h,85,4.0,5.0,3.778129959813792,6.745956128193242
calibration,linear_10h,86,4.0,5.0,3.8983116850165533,6.864760780083778
calibration,linear_10h,87,4.0,5.0,4.016307613399528,6.985579524124397
calibration,linear_10h,88,4.0,5.0,4.128506909792917,7.100990405732888
calibration,linear_10h,89,4.0,5.0,4.242096277599217,7.212447060388327
calibration,linear_10h,90,4.0,5.0,4.350037111662974,7.321501729702828
calibration,linear_10h,91,4.0,5.0,4.451535744183688,7.4292308643756355
calibration,linear_10h,92,4.0,5.0,4.5442976611760555,7.532945988429729
calibration,linear_10h,93,4.0,5.0,4.629767490512382,7.634139465296141
calibration,linear_10h,94,4.0,5.0,4.71172663538455,7.732555311020639
calibration,linear_10h,95,4.0,5.0,4.788350505974837,7.829113626648687
calibration,linear_10h,96,4.0,5.0,4.856571595695436,7.922889644062092
calibration,linear_10h,97,4.0,5.0,4.91923691653442,8.013891943992913
calibration,linear_10h,98,4.0,5.0,4.975522085941364,8.102532727671385
calibration,linear_10h,99,4.0,5.0,5.028206529195267,8.189910504173747
calibration,linear_10h,100,4.0,5.0,5.076514539242072,8.269795829561488
calibration,linear_10h,20,4.0,12.0,1.3736600681924171,2.221931342810235
calibration,linear_10h,21,4.0,12.0,1.2995076950370388,2.193038892830823
calibration,linear_10h,22,4.0,12.0,1.256175017642902,2.212783650166661
calibration,linear_10h,23,4.0,12.0,1.2207921339004502,2.377462451359036
calibration,linear_10h,24,4.0,12.0,1.095007508140844,2.3226621191225982
calibration,linear_10h,25,4.0,12.0,0.9996429846483412,2.2716697503210703
calibration,linear_10h,26,4.0,12.0,0.8871499412388406,2.2022142134834333
calibration,linear_10h,27,4.0,12.0,0.8113671070977935,2.300426218967111
calibration,linear_10h,28,4.0,12.0,0.7489389004047053,2.3715970378721307
calibration,linear_10h,29,4.0,12.0,0.7001609565417288,2.43527739562186
calibration,linear_10h,30,4.0,12.0,0.6152227363990681,2.5155422775875014
calibration,linear_10h,31,4.0,12.0,0.5589512626668736,2.565897033659059
calibration,linear_10h,32,4.0,12.0,0.5511773866264003,2.6246574857313076
calibration,linear_10h,33,4.0,12.0,0.5994405221792842,2.666807769928181
calibration,linear_10h,34,4.0,12.0,0.6162708912482939,2.719141059398966
calibration,linear_10h,35,4.0,12.0,0.6731849320486871,2.7791423207346178
calibration,linear_10h,36,4.0,12.0,0.7406353438075719,2.8233498363588128
calibration,linear_10h,37,4.0,12.0,0.8011022257573996,2.902524142575791
calibration,linear_10h,38,4.0,12.0,0.8495890281645657,3.0055206412216817
calibration,linear_10h,39,4.0,12.0,0.9150662092404227,3.0666738792376913
calibration,linear_10h,40,4.0,12.0,0.967572583205123,3.1443966922506172
calibration,linear_10h,41,4.0,12.0,1.0179731334248876,3.2213847216078895
calibration,linear_10h,42,4.0,12.0,1.0488073149865995,3.2971015018931293
calibration,linear_10h,43,4.0,12.0,1.0908917177165023,3.416192897057746
calibration,linear_10h,44,4.0,12.0,1.1212048890220316,3.5645353424941018
calibration,linear_10h,45,4.0,12.0,1.1667833936422456,3.595258360962972
calibration,linear_10h,46,4.0,12.0,1.201958955223903,3.79352636318504
calibration,linear_10h,47,4.0,12.0,1.2106017191976903,3.925086811780165
calibration,linear_10h,48,4.0,12.0,1.2386578266911696,3.974322429451971
calibration,linear_10h,49,4.0,12.0,1.2706096526614141,4.102081209482766
calibration,linear_10h,50,4.0,12.0,1.303506284549072,4.146204231668005
calibration,linear_10h,51,4.0,12.0,1.328231736333918,4.24968430980619
calibration,linear_10h,52,4.0,12.0,1.3601287958696417,4.354090623188234
calibration,linear_10h,53,4.0,12.0,1.3747165026697816,4.393628987040299
calibration,linear_10h,54,4.0,12.0,1.4013582448358708,4.476198173745405
calibration,linear_10h,55,4.0,12.0,1.416933876419102,4.632151038038201
calibration,linear_10h,56,4.0,12.0,1.429437251766652,4.7145778858845855
calibration,linear_10h,57,4.0,12.0,1.443652974866172,4.811942982334716
calibration,linear_10h,58,4.0,12.0,1.4535856015476023,4.884312855408068
calibration,linear_10h,59,4.0,12.0,1.4618033183576795,4.941712407904308
calibration,linear_10h,60,4.0,12.0,1.4719247638993238,5.018305007449553
calibration,linear_10h,61,4.0,12.0,1.4840154554180085,5.086436428626673
calibration,linear_10h,62,4.0,12.0,1.493468232946027,5.177274723908498
calibration,linear_10h,63,4.0,12.0,1.5056161258259593,5.284239604346386
calibration,linear_10h,64,4.0,12.0,1.5131179377207093,5.391799302971001
calibration,linear_10h,65,4.0,12.0,1.5251168592883113,5.502374696652024
calibration,linear_10h,66,4.0,12.0,1.537053893571172,5.61679398019217
calibration,linear_10h,67,4.0,12.0,1.5483631327698921,5.729053990586075
calibration,linear_10h,68,4.0,12.0,1.5558408215661013,5.838452400973626
calibration,linear_10h,69,4.0,12.0,1.566836099382174,5.952668441081421
calibration,linear_10h,70,4.0,12.0,1.5835595914022615,6.068652745725789
calibration,linear_10h,71,4.0,12.0,1.6026771078822444,6.182119518856899
calibration,linear_10h,72,4.0,12.0,1.6216998307966302,6.2985692769065516
calibration,linear_10h,73,4.0,12.0,1.6341496892096075,6.406264715741217
calibration,linear_10h,74,4.0,12.0,1.6507112564479565,6.5231470804011815
calibration,linear_10h,75,4.0,12.0,1.6760713513674474,6.637791036311991
calibration,linear_10h,76,4.0,12.0,1.7275103708793704,6.756028965754379
calibration,linear_10h,77,4.0,12.0,1.7779220502777804,6.871238665306989
calibration,linear_10h,78,4.0,12.0,1.8278912000887493,6.985459831099994
calibration,linear_10h,79,4.0,12.0,1.8824031369999439,7.106560723690558
calibration,linear_10h,80,4.0,12.0,1.930403566672445,7.227052937341827
calibration,linear_10h,81,4.0,12.0,1.9779597842872754,7.349845525753218
calibration,linear_10h,82,4.0,12.0,2.0303814119388086,7.482707437246594
calibration,linear_10h,83,4.0,12.0,2.082643400320028,7.6677765183139845
calibration,linear_10h,84,4.0,12.0,2.1368349646283535,7.859541300407291
calibration,linear_10h,85,4.0,12.0,2.1901369002279347,8.035588172572371
calibration,linear_10h,86,4.0,12.0,2.2449918241266076,8.214865475693811
calibration,linear_10h,87,4.0,12.0,2.299229469693853,8.397537717430858
calibration,linear_10h,88,4.0,12.0,2.3531083006396614,8.578476578609905
calibration,linear_10h,89,4.0,12.0,2.412238522974519,8.771616293869421
calibration,linear_10h,90,4.0,12.0,2.472300214756018,8.95376874731002
calibration,linear_10h,91,4.0,12.0,2.5368611025981647,9.150501922113442
calibration,linear_10h,92,4.0,12.0,2.598356445814054,9.306826755058628
calibration,linear_10h,93,4.0,12.0,2.661527512737649,9.456419683127804
calibration,linear_10h,94,4.0,12.0,2.722602866652002,9.63076014026123
calibration,linear_10h,95,4.0,12.0,2.788765918665126,9.78583059710405
calibration,linear_10h,96,4.0,12.0,2.853887794807397,9.951570416480449
calibration,linear_10h,97,4.0,12.0,2.914958477872398,10.097949126169258
calibration,linear_10h,98,4.0,12.0,2.9775496745706453,10.230787112948313
calibration,linear_10h,99,4.0,12.0,3.041867496004058,10.37229905548891
calibration,linear_10h,100,4.0,12.0,3.1027401655650433,10.510385672907985
calibration,linear_10h,20,8.0,1.0,1.4000288615011014,2.227059501383777
calibration,linear_10h,21,8.0,1.0,1.3256518818946184,2.1966109355266994
calibration,linear_10h,22,8.0,1.0,1.282034244858532,2.2251675111790714
calibration,linear_10h,23,8.0,1.0,1.2467513013133313,2.3854053460102165
calibration,linear_10h,24,8.0,1.0,1.1216587006661616,2.334334483873257
calibration,linear_10h,25,8.0,1.0,1.0269856193596327,2.2835832320059035
calibration,linear_10h,26,8.0,1.0,0.9153479826553124,2.1554729119605875
calibration,linear_10h,27,8.0,1.0,0.8400828312168596,2.176151195286824
calibration,linear_10h,28,8.0,1.0,0.7781183636981881,2.279824555701415
calibration,linear_10h,29,8.0,1.0,0.7297687544481235,2.38020497318554
calibration,linear_10h,30,8.0,1.0,0.6454721556228726,2.3464328972589543
calibration,linear_10h,31,8.0,1.0,0.5847848809170442,2.355149542448931
calibration,linear_10h,32,8.0,1.0,0.5827424160789185,2.5414014779733485
calibration,linear_10h,33,8.0,1.0,0.6417421698435177,2.495145004725763
calibration,linear_10h,34,8.0,1.0,0.6604811402532773,2.5844533842642514
calibration,linear_10h,35,8.0,1.0,0.7191133684799844,2.7461122190671095
calibration,linear_10h,36,8.0,1.0,0.788167616081048,2.8005418211680233
calibration,linear_10h,37,8.0,1.0,0.850239885698234,2.8084824105369943
calibration,linear_10h,38,8.0,1.0,0.9002358540754596,2.934279930544026
calibration,linear_10h,39,8.0,1.0,0.9672097420160064,3.005367162572048
calibration,linear_10h,40,8.0,1.0,1.0213830853258443,3.104916935606261
calibration,linear_10h,41,8.0,1.0,1.0735208619749859,3.2602585444831966
calibration,linear_10h,42,8.0,1.0,1.10621869337042,3.3496343569259235
calibration,linear_10h,43,8.0,1.0,1.1502245288141921,3.470208252843854
